player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Bruce Carter,6192,LB,DAL,15,2,4.8,74.1,93.6,8.0,5.9,1,1,3,5.2,9,44.7,44.0,51.3,71.8,44.0,53.1,5,23,16.7,8,3,2,70.9,43,366,391,11,38,58,3,358,207,1.0,8.3
Brooks Reed,6194,ED,HST,16,0,4.2,66.7,29.6,22.8,15.2,0,1,1,11.1,13,67.2,67.7,60.3,60.0,71.3,72.1,1,24,12.5,1,1,1,43.5,6,144,487,4,7,9,0,55,46,0.4,9.2
Rahim Moore,6197,S,DEN,17,3,10.9,77.3,99.7,43.0,33.2,0,0,2,9.1,10,74.0,69.8,91.5,58.0,55.2,53.1,5,37,15.8,6,2,0,101.1,17,772,774,4,29,22,3,183,69,0.3,10.8
Marcus Gilchrist,6202,S,SD,16,3,7.4,68.4,94.8,13.3,9.1,2,1,1,1.8,27,58.5,64.0,87.9,64.3,75.1,90.2,1,47,5.4,2,1,6,112.1,39,567,598,11,32,57,5,425,270,0.8,10.9
Da'Quan Bowers,6203,DI,TB,11,0,-6.0,100.0,1.6,3.0,3.0,0,0,0,0.0,30,62.4,61.1,85.0,60.0,57.4,74.9,0,1,0.0,0,0,0,79.2,1,3,183,1,2,1,0,1,7,0.3,1.0
Marvin Austin,6204,DI,DEN,16,0,,,4.9,,,0,0,0,,10,63.1,66.2,59.7,54.8,72.6,75.1,0,,0.0,0,0,2,0.0,0,9,185,2,2,0,0,0,0,0.0,
Jaiquawn Jarrett,6206,S,NYJ,14,0,11.4,42.9,92.5,33.5,14.4,1,0,1,7.1,22,83.0,81.3,29.4,53.1,68.0,56.2,2,20,23.1,3,1,1,44.6,6,211,228,2,10,14,1,76,17,0.4,12.7
Brandon Harris,6212,CB,TEN,5,0,12.2,54.5,96.2,6.0,3.3,2,0,3,13.6,31,71.7,70.4,80.1,52.7,58.0,83.5,0,31,0.0,0,3,2,90.5,12,76,79,4,10,22,1,147,31,2.0,12.3
Terrell McClain,6217,DI,DAL,14,0,,,1.4,,,0,0,0,,9,58.0,70.7,65.5,62.5,74.2,74.9,0,,0.0,0,0,2,0.0,0,3,214,1,1,0,0,0,0,0.0,
Dontay Moch,6218,ED,TEN,3,0,-0.5,100.0,18.2,5.0,5.0,0,0,0,0.0,31,29.8,42.8,71.1,55.1,55.1,38.3,0,8,0.0,0,0,0,137.5,2,10,55,0,1,2,1,15,16,1.5,7.5
Nate Irving,6219,LB,DEN,8,1,3.9,69.6,92.1,12.4,8.6,0,0,0,0.0,10,45.9,61.1,82.3,59.0,79.9,62.4,0,81,13.3,2,0,1,115.7,16,210,228,3,12,23,1,227,146,1.1,14.2
Kelvin Sheppard,6220,LB,MIA,5,0,5.0,66.7,78.8,12.8,8.5,0,0,0,0.0,17,65.0,69.1,74.7,53.4,71.1,57.7,0,12,28.6,2,0,0,82.6,4,52,66,0,5,6,0,36,14,0.7,9.0
Justin Houston,6222,ED,KC,16,0,1.6,70.0,25.8,21.4,15.0,0,0,0,0.0,16,76.4,90.4,86.3,90.7,73.7,79.2,0,15,0.0,0,0,0,112.5,7,161,623,28,8,10,1,45,60,0.3,6.4
Jurrell Casey,6229,DI,TEN,16,1,,,1.5,,,1,0,0,,31,71.5,70.7,41.0,67.2,69.4,70.3,0,,25.0,2,0,4,0.0,0,8,524,10,5,0,0,0,0,0.0,
Chris Culliver,6232,CB,SF,14,0,15.9,50.7,99.8,13.3,6.7,1,2,6,8.2,28,75.5,75.1,63.8,58.8,67.1,71.5,4,45,7.3,3,6,4,66.5,37,526,527,6,38,73,4,468,119,1.0,12.6
Mason Foster,6236,LB,TB,10,5,5.9,72.0,93.9,15.1,10.9,0,1,2,8.0,30,60.9,53.9,79.8,59.4,47.1,80.2,0,22,10.0,2,2,0,104.4,18,293,312,4,13,25,1,174,73,0.6,9.7
Allen Bailey,6238,DI,KC,14,1,,,0.5,,,1,0,0,,16,63.0,54.8,66.6,52.2,58.8,74.7,0,,33.3,1,0,2,0.0,0,2,437,5,1,0,0,0,0,0.0,
Shareece Wright,6241,CB,SD,14,2,11.8,57.7,100.0,11.1,6.4,1,0,6,8.5,27,38.8,41.5,64.2,,60.1,29.8,0,63,11.9,5,6,10,95.5,41,496,496,10,35,71,3,532,172,1.2,13.0
Akeem Dent,6243,LB,HST,8,0,-0.6,75.0,69.5,11.7,8.8,0,0,0,0.0,13,65.1,70.8,11.7,80.2,65.4,69.7,0,14,16.7,1,0,2,90.1,6,73,105,2,5,8,0,49,44,0.7,8.2
Chris Conte,6245,S,CHI,12,2,16.2,66.7,99.3,22.7,15.1,0,0,0,0.0,6,64.1,67.4,85.9,56.4,71.8,69.1,3,46,13.3,4,0,0,109.7,12,284,286,1,24,18,4,250,61,0.9,20.8
Sione Fua,6249,DI,CLV,11,0,,,1.6,,,0,0,0,,8,60.6,46.3,83.3,45.7,50.5,74.3,0,,0.0,0,0,0,0.0,0,2,126,0,1,0,0,0,0,0.0,
K.J. Wright,6251,LB,SEA,19,4,4.6,73.3,87.8,10.3,7.5,0,2,3,4.0,29,69.5,66.8,64.6,61.5,62.5,68.0,0,35,7.0,4,3,1,120.9,55,606,690,22,49,75,7,478,304,0.8,8.7
Da'Norris Searcy,6252,S,BUF,15,4,13.8,47.4,95.2,42.1,19.9,0,1,1,5.3,4,66.1,75.1,91.6,60.2,89.2,84.3,3,24,13.0,3,1,0,21.5,9,401,421,2,16,19,0,89,36,0.2,9.9
Sam Acho,6255,ED,ARZ,17,1,3.9,65.0,36.9,8.5,5.5,0,0,1,5.0,1,56.5,63.6,50.8,55.8,75.8,48.7,1,18,25.0,4,1,2,66.5,13,116,314,9,11,20,1,69,60,0.6,5.3
Quinton Carter,6260,S,DEN,9,3,6.5,84.6,96.2,15.0,12.7,0,0,1,7.7,10,51.4,49.2,83.3,65.5,44.1,57.4,0,41,7.1,1,1,1,142.9,11,176,183,4,10,13,1,158,83,1.0,14.4
Chimdi Chekwa,6265,CB,OAK,4,1,14.0,77.8,97.6,5.1,4.0,0,0,2,22.2,23,40.7,39.6,79.3,,43.0,37.3,0,35,16.7,1,2,2,158.3,7,40,41,0,4,9,2,114,30,3.2,16.3
Casey Matthews,6268,LB,PHI,15,0,7.2,83.3,80.4,10.7,8.9,1,0,0,0.0,24,41.1,49.4,85.9,60.7,58.0,49.2,0,38,21.4,3,0,1,129.2,15,168,209,1,11,18,1,190,100,1.2,12.7
Jalil Brown,6270,CB,IND,1,0,11.3,33.3,100.0,3.0,1.0,0,0,1,33.3,14,77.9,78.8,69.4,,60.0,72.5,0,7,0.0,0,1,0,42.4,1,3,3,0,1,3,0,7,0,2.3,7.0
Chris Prosinski,6273,S,PHI,4,0,27.5,100.0,100.0,10.5,10.5,0,0,0,0.0,24,31.1,32.9,75.6,,68.5,80.6,0,68,0.0,0,0,0,158.3,2,22,22,0,2,2,2,70,20,3.3,35.0
Cortez Allen,6280,CB,PIT,8,1,13.9,59.6,100.0,7.8,4.7,2,2,6,10.5,25,38.0,34.7,0.0,,45.4,52.8,2,51,6.7,2,6,9,106.8,34,290,290,1,27,57,5,552,107,2.1,16.2
Davon House,6283,CB,GB,12,1,14.5,46.8,99.6,11.3,5.3,0,3,8,17.0,12,67.3,65.5,85.9,59.4,50.0,41.4,1,45,11.8,2,8,4,76.6,22,259,260,2,14,47,3,261,76,1.1,11.9
Buster Skrine,6289,CB,CLV,16,3,12.5,56.9,97.9,8.9,5.1,3,2,8,6.5,8,56.5,58.0,50.2,64.9,66.4,70.3,4,75,1.8,1,8,16,86.9,70,665,679,14,51,123,8,864,260,1.4,12.3
Gabe Miller,6292,ED,WAS,1,0,0.0,100.0,30.0,5.0,5.0,0,0,0,0.0,32,65.9,63.4,73.9,54.2,64.9,37.1,0,2,50.0,1,0,0,79.2,1,6,20,1,1,1,0,2,2,0.4,2.0
Karl Klug,6294,DI,TEN,16,0,,,0.5,,,0,0,0,,31,64.2,58.9,40.5,61.5,56.8,62.2,0,,33.3,1,0,2,0.0,0,1,182,4,2,0,0,0,0,0.0,
Josh Thomas,6295,CB,DET,3,0,9.3,33.3,100.0,11.5,3.8,0,0,2,33.3,11,74.1,74.0,75.2,,61.4,75.1,0,13,0.0,0,2,0,46.5,2,25,25,0,2,6,0,24,4,1.0,12.0
Richard Sherman,6306,CB,SEA,19,6,14.6,48.6,99.7,18.9,9.2,0,3,5,6.8,29,89.5,90.5,88.9,55.6,90.5,69.8,6,60,8.2,4,5,4,40.3,36,728,730,9,39,74,1,479,123,0.7,13.3
Chykie Brown,6316,CB,NYG,15,2,12.7,62.7,99.7,10.0,6.3,1,0,3,5.9,21,50.0,50.2,21.5,,64.3,44.9,0,77,21.1,8,3,4,110.7,32,339,340,4,28,51,2,530,147,1.7,16.6
Pernell McPhee,6317,ED,BLT,18,2,2.0,100.0,7.2,16.0,16.0,0,0,0,0.0,3,63.3,85.5,40.0,84.7,67.3,30.9,0,16,33.3,3,0,2,118.8,2,33,459,10,4,2,0,25,21,0.8,12.5
Chris White,6321,LB,NE,1,0,5.0,0.0,100.0,,1.0,0,0,0,0.0,19,60.0,68.1,70.3,,63.4,,0,,,0,0,0,39.6,0,1,1,0,0,1,0,0,0,0.0,
Byron Maxwell,6325,CB,SEA,15,3,11.6,64.7,99.4,9.0,5.8,1,2,7,8.2,29,60.6,60.4,64.1,53.5,60.0,72.3,3,57,3.9,2,7,10,78.5,55,531,534,5,46,85,1,679,179,1.4,12.3
Dwayne Harris,6328,WR,DAL,2,0,,,100.0,,,0,0,0,,9,,60.0,60.0,,,,0,,,0,0,0,0.0,0,2,2,0,0,0,0,0,0,0.0,
Allen Bradford,6339,LB,SEA,1,0,,,100.0,,,0,0,0,,29,60.0,62.6,66.5,,60.0,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Mike Mohamed,6341,LB,HST,14,6,4.3,75.9,72.0,11.5,8.7,0,0,3,10.3,13,84.0,70.5,78.2,49.0,57.1,75.2,1,28,11.1,3,3,0,79.7,22,265,368,9,18,29,0,200,162,0.8,9.1
Colin Jones,6342,CB,CAR,12,1,7.2,72.2,93.1,8.6,6.2,1,0,3,8.3,5,50.4,54.3,84.0,69.0,64.6,57.4,0,35,15.0,3,3,1,101.4,26,231,248,3,16,36,0,338,185,1.5,13.0
J.T. Thomas,6347,LB,JAX,15,9,5.0,77.8,90.1,7.7,6.0,1,1,2,3.7,15,52.1,46.0,54.2,63.5,42.1,59.6,2,24,11.9,5,2,3,98.0,42,338,375,11,28,54,3,366,179,1.1,8.7
Jacquian Williams,6354,LB,NYG,9,3,5.9,75.0,89.6,8.3,6.3,0,0,1,2.3,21,48.6,54.4,75.6,54.2,62.4,79.1,0,60,10.0,4,1,1,105.5,33,294,328,14,33,44,0,432,255,1.6,13.1
Justin Rogers,6358,CB,WAS,3,0,6.0,100.0,100.0,4.0,4.0,0,0,0,0.0,32,46.8,55.4,71.4,,70.5,27.0,0,8,100.0,1,0,0,100.0,1,4,4,0,0,1,0,8,2,2.0,8.0
Lawrence Guy,6385,DI,BLT,16,0,,,0.7,,,0,0,0,,3,60.0,57.6,84.7,56.8,56.5,57.5,0,,,0,0,0,0.0,0,1,147,1,0,0,0,0,0,0.0,
Andrew Gachkar,6386,LB,SD,13,3,2.6,72.4,83.8,9.0,6.5,0,0,1,3.4,27,60.8,57.8,76.1,68.6,49.7,44.9,0,25,17.6,3,1,1,106.3,21,201,240,8,11,29,2,145,149,0.8,6.9
Jimmy Wilson,6387,S,MIA,14,0,7.6,78.0,95.4,13.6,10.6,0,0,1,2.4,17,64.1,60.6,9.2,48.3,59.0,52.7,1,31,11.1,5,1,5,108.0,32,452,474,9,40,41,2,347,167,0.8,10.8
Malcolm Smith,6394,LB,SEA,9,1,5.9,59.1,85.6,8.3,4.9,1,0,0,0.0,29,31.2,38.9,76.5,56.9,52.0,59.9,0,21,10.0,1,0,2,92.4,13,119,139,1,8,22,1,137,88,1.3,10.5
Tommie Campbell,6403,CB,JAX,1,0,,,100.0,,,0,0,0,,15,60.0,60.7,64.1,,,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Spencer Paysinger,6419,LB,NYG,7,0,5.3,66.7,77.4,11.8,7.8,0,0,0,0.0,21,60.3,55.9,74.7,48.0,56.7,80.1,0,27,0.0,0,0,0,92.4,4,48,62,1,5,6,0,50,27,1.1,12.5
Chris Harris Jr.,6457,CB,DEN,17,1,9.5,49.0,97.8,14.1,6.9,2,1,11,11.5,10,92.2,92.0,89.5,62.8,60.7,68.9,3,22,8.2,4,11,5,46.3,47,706,722,14,44,96,0,378,171,0.6,8.0
Ian Williams,6472,DI,SF,9,0,,,4.1,,,0,0,0,,28,59.0,84.0,81.3,70.1,81.5,67.8,0,,0.0,0,0,0,0.0,0,4,98,4,3,0,0,0,0,0.0,
Jeff Tarpinian,6478,LB,HST,4,0,,,65.5,,,0,0,0,,13,51.0,44.1,74.7,50.2,51.6,75.1,0,,,0,0,1,0.0,0,19,29,0,0,0,0,0,0,0.0,
Larry Dean,6487,LB,BUF,1,0,-2.5,100.0,100.0,3.5,3.5,0,0,0,0.0,4,66.3,68.7,74.0,,60.0,72.0,0,9,0.0,0,0,0,93.8,2,7,7,1,2,2,0,13,18,1.9,6.5
Josh Bynes,6503,LB,DET,12,3,3.5,84.6,89.0,11.7,9.9,0,0,0,0.0,11,55.0,60.6,73.9,53.3,71.3,72.2,1,16,8.3,1,0,1,104.6,11,138,155,2,8,13,2,95,74,0.7,8.6
Nick Bellore,6515,LB,NYJ,1,0,3.0,100.0,100.0,1.0,1.0,0,0,0,0.0,22,60.0,27.5,66.8,,54.4,,0,1,,0,0,0,118.8,1,1,1,0,0,1,1,1,0,1.0,1.0
Brandon Bair,6529,DI,PHI,15,0,,,1.0,,,0,0,0,,24,60.4,52.2,47.9,50.5,59.0,76.4,0,,33.3,1,0,1,0.0,0,1,105,1,2,0,0,0,0,0.0,
Darrin Walls,6553,CB,NYJ,14,2,14.6,62.7,99.8,8.6,5.4,2,1,8,9.6,22,57.0,61.0,87.5,67.4,75.1,41.5,2,87,19.6,9,8,7,113.2,52,472,473,7,35,83,6,894,319,2.0,17.2
Mario Addison,6558,ED,CAR,18,1,3.4,100.0,8.0,5.4,5.4,0,0,0,0.0,5,38.8,54.6,67.7,59.4,63.9,39.4,0,25,50.0,3,0,1,158.3,5,28,348,9,2,5,1,79,62,2.9,15.8
Dane Sanzenbacher,6570,WR,CIN,1,0,10.0,0.0,100.0,,1.0,0,0,0,0.0,7,,60.0,60.4,,,,0,,,0,0,2,39.6,0,1,1,0,0,1,0,0,0,0.0,
Cedric Thornton,6607,DI,PHI,16,1,,,0.3,,,2,0,0,,24,57.8,63.5,29.6,49.5,76.0,58.8,0,,25.0,1,0,5,0.0,0,1,287,2,2,0,0,0,0,0.0,
Doug Baldwin,6615,WR,SEA,1,0,,,100.0,,,0,0,0,,29,,60.0,60.4,,,,0,,,0,0,1,0.0,0,1,1,0,0,0,0,0,0,0.0,
Jeron Johnson,6621,S,SEA,5,0,8.6,72.7,98.5,8.0,5.8,0,0,1,9.1,29,64.4,67.3,79.3,,66.6,63.8,0,19,12.5,1,1,0,86.6,8,67,68,2,7,11,0,63,14,1.0,7.9
Michael Morgan,6623,LB,SEA,5,0,0.6,71.4,69.2,3.6,2.6,0,0,0,0.0,29,64.2,48.0,73.3,51.7,36.5,28.0,0,13,20.0,1,0,0,80.1,5,18,26,1,4,7,0,31,21,1.7,6.2
Ron Parker,6625,S,KC,16,3,10.6,61.9,99.2,11.2,6.9,0,7,9,10.7,16,68.9,63.8,65.7,69.9,43.1,42.4,1,37,13.4,9,9,4,93.0,52,612,617,11,55,84,4,572,232,1.0,11.0
Jonathan Freeny,6633,LB,MIA,5,0,,,52.9,,,0,0,0,,17,64.6,66.6,74.8,67.0,63.4,71.7,0,,,0,0,0,0.0,0,9,17,1,0,0,0,0,0,0.0,
Demarcus Dobbs,6655,DI,SEA,12,0,10.0,100.0,0.8,1.0,1.0,0,0,0,0.0,29,57.9,54.2,50.4,49.9,64.5,75.6,0,21,0.0,0,0,0,118.8,1,1,125,0,2,1,0,21,11,21.0,21.0
Isa Abdul-Quddus,6722,S,DET,13,2,10.5,60.0,95.5,19.7,11.8,0,0,3,20.0,11,68.3,70.7,85.8,45.2,71.5,62.9,0,18,10.0,2,3,0,113.6,9,189,198,2,16,15,2,79,31,0.4,8.8
Jamari Lattimore,6754,LB,GB,7,0,3.4,88.2,92.6,8.8,7.8,0,0,0,0.0,12,56.3,60.0,83.3,63.7,61.8,56.3,1,17,20.0,3,0,0,77.9,15,137,148,4,12,17,0,146,104,1.1,9.7
Brandian Ross,6755,S,OAK,13,7,10.4,48.7,97.9,20.8,10.1,1,0,3,7.7,23,53.2,54.8,56.0,90.5,56.6,41.9,2,35,16.3,7,3,2,44.4,19,430,439,3,29,39,0,216,106,0.5,11.4
Mark Herzlich,6767,LB,NYG,11,0,4.6,100.0,86.3,7.6,7.6,0,0,0,0.0,21,29.3,55.3,32.5,61.3,81.7,70.1,0,36,16.7,2,0,2,158.3,15,120,139,4,10,15,2,211,144,1.9,14.1
Orie Lemon,6800,LB,TB,6,1,1.3,71.4,96.4,15.2,10.9,0,0,0,0.0,30,58.6,51.7,71.1,55.6,48.4,62.7,0,27,25.0,1,0,1,136.9,5,81,84,0,2,7,1,60,74,0.8,12.0
James Dockery,6814,CB,CAR,5,1,6.6,100.0,94.0,8.7,8.7,0,0,0,0.0,5,41.7,44.1,78.7,68.7,54.8,38.3,0,22,20.0,2,0,0,118.8,7,63,67,2,7,7,0,88,42,1.4,12.6
Ben Jacobs,6817,LB,CAR,4,0,10.8,50.0,100.0,6.5,3.3,0,0,1,25.0,5,47.5,40.4,71.8,,47.6,77.0,0,10,0.0,0,1,0,95.8,2,13,13,0,2,4,1,11,5,0.8,5.5
Thomas Keiser,6852,ED,ARZ,3,0,,,15.5,,,0,0,0,,1,64.2,59.3,70.3,60.3,54.3,69.9,0,,100.0,1,0,0,0.0,0,9,58,0,0,0,0,0,0,0.0,
Sterling Moore,6871,CB,DAL,18,4,9.9,62.2,97.9,10.6,6.6,1,2,8,9.8,9,70.7,70.8,64.5,53.7,69.1,64.7,0,49,12.0,6,8,4,92.1,51,573,585,7,40,82,1,671,320,1.2,13.2
Michael Wilhoite,6989,LB,SF,16,10,5.5,74.6,90.6,12.0,9.0,1,1,3,5.1,28,66.5,61.8,91.6,47.4,56.5,74.0,2,32,11.6,5,3,2,94.0,44,562,620,9,28,59,2,461,287,0.9,10.5
Will Hill III,6999,S,BLT,12,2,10.7,42.3,98.4,41.4,17.5,0,0,4,15.4,3,83.8,83.9,56.4,60.1,80.0,74.2,1,20,3.7,1,4,1,76.3,11,478,486,6,24,26,3,103,36,0.2,9.4
Craig Robertson,7003,LB,CLV,16,2,3.4,85.3,87.7,9.3,7.9,0,0,2,5.9,8,74.3,68.8,87.2,56.3,60.5,60.8,2,41,19.0,4,2,1,105.9,29,291,332,7,15,34,2,360,284,1.3,12.4
Morris Claiborne,7012,CB,DAL,4,1,15.9,66.7,99.0,9.2,6.1,0,0,0,0.0,9,39.8,38.4,82.3,78.1,29.3,29.8,1,61,16.7,1,0,2,121.5,10,100,101,0,4,15,3,225,87,2.4,22.5
Mark Barron,7013,S,SL,15,5,9.9,60.6,88.1,17.0,10.3,0,1,2,6.1,26,58.2,56.8,18.3,71.7,51.8,64.9,0,80,5.1,2,2,2,98.7,20,362,411,11,32,33,1,285,110,0.8,14.3
Luke Kuechly,7015,LB,CAR,18,6,5.4,72.9,90.6,8.7,6.3,1,1,7,7.3,5,91.7,90.2,44.1,63.5,76.5,89.5,2,30,7.2,6,7,4,89.8,70,628,693,42,71,96,3,582,276,1.0,8.3
Stephon Gilmore,7016,CB,BUF,14,3,10.5,62.3,99.8,11.4,7.1,1,1,2,2.9,4,73.6,73.2,18.4,60.0,75.7,63.2,3,43,11.4,4,2,8,91.2,43,521,522,7,28,69,5,516,185,1.1,12.0
Dontari Poe,7017,DI,KC,16,0,,,0.4,,,0,0,0,,16,60.5,57.7,87.0,54.4,58.8,62.7,0,,50.0,2,0,0,0.0,0,2,558,8,2,0,0,0,0,0.0,
Michael Brockers,7020,DI,SL,16,1,-1.0,100.0,1.5,2.5,2.5,0,0,0,0.0,26,60.4,69.7,75.2,56.4,74.2,77.3,0,7,25.0,1,0,1,81.3,2,5,335,2,2,2,0,7,9,1.4,3.5
Bruce Irvin,7021,LB,SEA,18,0,7.6,64.7,30.3,14.4,9.3,1,0,0,0.0,29,67.6,66.9,18.2,62.5,72.6,52.7,2,31,36.4,4,0,8,52.9,11,166,547,12,7,17,0,149,82,0.9,13.5
Quinton Coples,7022,ED,NYJ,16,2,3.0,100.0,15.8,28.0,28.0,0,0,0,0.0,22,69.7,67.6,63.7,64.8,63.4,76.2,0,12,28.6,2,0,3,102.1,2,61,385,7,3,2,0,17,11,0.3,8.5
Dre Kirkpatrick,7023,CB,CIN,14,1,13.7,55.2,98.0,11.4,6.3,0,0,2,6.9,7,75.2,70.6,0.0,37.8,72.6,53.3,3,63,18.8,3,2,4,75.4,16,196,200,4,12,29,3,226,103,1.2,14.1
Melvin Ingram III,7024,ED,SD,9,0,3.7,100.0,24.5,11.2,11.2,1,0,0,0.0,27,51.7,66.6,0.0,82.8,59.6,37.6,0,19,57.1,4,0,5,104.2,6,72,294,6,3,6,0,54,32,0.8,9.0
Shea McClellin,7025,LB,CHI,12,0,5.1,73.7,67.0,8.7,6.4,0,0,1,5.3,6,30.0,53.0,43.2,54.5,75.2,80.0,0,18,14.3,2,1,1,126.9,14,128,191,3,12,19,2,129,73,1.1,9.2
Chandler Jones,7027,ED,NE,13,0,4.6,100.0,6.6,5.6,5.6,0,0,0,0.0,19,66.4,72.5,40.9,75.4,62.9,61.3,0,18,28.6,2,0,4,103.3,5,30,457,10,5,5,0,44,21,1.6,8.8
Dont'a Hightower,7030,LB,NE,15,3,3.9,68.1,71.4,13.3,9.0,0,1,0,0.0,19,84.3,82.4,51.9,66.6,76.3,81.7,0,34,9.4,3,0,3,90.0,32,460,644,17,26,47,1,272,197,0.6,8.5
Whitney Mercilus,7031,ED,HST,15,1,7.5,66.7,19.2,22.5,15.0,1,0,0,0.0,13,59.2,64.0,32.3,57.8,74.6,75.4,0,12,21.4,3,0,3,125.7,4,95,496,11,10,6,1,41,28,0.5,10.3
Nick Perry,7033,ED,GB,17,0,1.0,66.7,7.8,9.5,6.3,0,0,0,0.0,12,42.1,61.3,61.2,60.4,66.2,47.3,0,18,50.0,1,0,1,89.6,2,20,257,5,1,3,0,23,20,1.2,11.5
Coby Fleener,7038,TE,IND,1,0,,,100.0,,,0,0,0,,14,60.2,60.2,64.4,,,,0,,,0,0,2,0.0,0,2,2,0,0,0,0,0,0,0.0,
Courtney Upshaw,7039,ED,BLT,18,0,-0.7,66.7,55.2,17.8,11.9,3,0,0,0.0,3,74.3,68.4,9.5,58.7,72.9,57.1,0,23,14.3,2,0,8,72.9,10,187,339,7,12,15,0,55,65,0.3,5.5
Derek Wolfe,7040,ED,DEN,17,0,1.0,0.0,1.7,,9.0,0,0,0,0.0,10,64.2,66.6,77.8,50.8,82.6,51.8,0,,50.0,2,0,1,39.6,0,9,534,3,2,1,0,0,0,0.0,
Andre Branch,7042,ED,JAX,9,0,,,2.6,,,0,0,0,,15,64.9,63.2,23.3,64.1,62.4,76.1,0,,0.0,0,0,2,0.0,0,6,233,4,1,0,0,0,0,0.0,
Jackrabbit Jenkins,7043,CB,SL,14,2,9.5,72.7,99.4,8.4,6.1,1,3,2,2.6,26,70.0,71.9,64.1,53.3,77.2,29.4,2,80,18.5,10,2,5,114.3,56,497,500,15,42,77,5,753,322,1.6,13.4
Mychal Kendricks,7049,LB,PHI,12,4,1.9,79.3,73.1,13.6,10.8,0,0,2,6.9,24,90.1,88.7,63.2,90.2,64.8,67.2,0,16,13.9,5,2,1,109.2,23,332,454,17,27,29,2,136,117,0.4,5.9
Bobby Wagner,7050,LB,SEA,14,4,4.0,71.4,90.6,11.8,8.4,0,1,3,5.4,29,71.6,79.0,80.8,73.0,80.2,80.2,1,23,10.2,6,3,2,76.9,40,503,555,19,49,56,0,305,166,0.6,7.6
Tavon Wilson,7051,S,NE,15,1,1.9,68.8,94.3,11.6,8.0,0,0,2,12.5,19,71.7,79.5,83.2,85.0,78.0,69.2,0,33,20.0,3,2,0,83.9,11,133,141,7,11,16,0,94,100,0.7,8.5
Kendall Reyes,7052,DI,SD,16,0,8.0,0.0,0.6,,2.0,0,0,0,0.0,27,57.0,42.6,78.4,44.9,46.9,48.1,0,,57.1,4,0,1,39.6,0,2,348,3,3,1,0,0,0,0.0,
Zach Brown,7055,LB,TEN,1,0,-4.0,100.0,50.0,1.0,1.0,0,0,0,0.0,31,54.3,44.9,67.1,59.7,61.7,25.9,0,3,100.0,1,0,0,79.2,1,1,2,0,0,1,0,3,7,3.0,3.0
Devon Still,7056,DI,CIN,12,0,,,1.9,,,0,0,0,,7,59.4,56.7,84.0,48.2,60.8,63.2,0,,0.0,0,0,0,0.0,0,2,107,1,1,0,0,0,0,0.0,
Lavonte David,7060,LB,TB,14,3,2.5,86.5,90.0,7.4,6.4,0,0,4,5.4,30,74.5,71.2,58.9,55.7,67.9,59.9,0,24,15.6,10,4,1,99.7,64,495,550,26,51,74,1,506,375,1.1,7.9
Casey Hayward Jr.,7064,CB,GB,17,3,7.6,65.6,93.0,14.3,9.4,0,1,5,15.6,12,86.0,88.8,42.3,75.4,86.0,54.0,3,35,20.0,6,5,1,72.0,21,317,341,8,21,32,2,257,131,0.9,12.2
Trumaine Johnson,7067,CB,SL,9,3,8.5,70.5,99.7,9.6,6.8,0,0,2,4.5,26,63.3,64.7,85.7,60.0,69.5,57.3,3,31,13.9,5,2,3,74.8,31,314,315,9,28,44,1,368,149,1.2,11.9
Josh Robinson,7068,CB,MIN,16,2,15.1,56.6,99.8,10.2,5.8,2,0,4,5.3,18,65.1,68.3,87.0,57.7,84.0,64.3,3,40,14.0,6,4,4,90.6,43,471,472,8,35,76,6,575,117,1.3,13.4
Olivier Vernon,7074,ED,MIA,16,1,-1.4,100.0,7.1,6.8,6.8,1,0,0,0.0,17,35.6,72.8,62.8,73.1,73.3,28.9,0,20,45.5,5,0,2,142.1,5,36,506,8,5,5,1,43,50,1.3,8.6
Demario Davis,7079,LB,NYJ,16,4,4.4,75.0,82.4,10.1,7.6,0,1,3,4.7,22,59.5,62.4,32.1,60.0,68.4,73.1,0,50,13.7,7,3,4,116.9,48,510,619,13,40,64,4,484,297,1.0,10.1
Jamell Fleming,7082,CB,KC,5,0,14.3,52.8,100.0,8.3,4.4,0,0,3,8.3,16,67.0,67.9,83.0,,66.2,73.5,0,22,4.5,1,3,3,69.2,19,169,169,5,21,36,0,200,31,1.3,10.5
Tyrone Crawford,7083,DI,DAL,17,3,6.0,100.0,1.8,8.0,8.0,0,0,0,0.0,9,62.0,77.0,77.9,77.1,65.4,57.6,0,13,22.2,2,0,1,158.3,1,8,455,3,4,1,1,13,7,1.6,13.0
Dwight Bentley,7086,CB,DET,1,0,,,100.0,,,0,0,0,,11,34.6,30.0,67.8,,,,0,,,0,0,1,0.0,0,3,3,0,0,0,0,0,0,0.0,
