player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Dont'a Hightower,7030,LB,NE,16,1,3.9,71.2,73.1,6.7,4.8,1,0,3,5.8,19,64.5,71.7,45.5,78.9,69.9,72.0,0,39,3.8,1,3,2,93.8,37,258,353,15,24,52,1,324,220,1.3,8.8
Whitney Mercilus,7031,ED,HST,17,0,-1.0,100.0,4.1,14.0,14.0,0,0,0,0.0,13,80.4,60.3,42.9,57.7,62.0,71.3,0,0,0.0,0,0,2,79.2,1,14,341,7,4,1,0,0,1,0.0,0.0
Nick Perry,7033,ED,GB,6,0,5.2,100.0,15.9,3.6,3.6,0,0,0,0.0,12,29.0,57.4,81.8,68.6,57.6,82.4,0,16,0.0,0,0,1,116.7,5,20,126,2,2,5,0,60,34,3.3,12.0
Courtney Upshaw,7039,ED,BLT,20,0,3.3,75.0,26.5,14.1,10.6,0,0,0,0.0,3,57.8,68.6,87.4,51.6,81.3,57.6,0,23,50.0,3,0,0,96.9,9,130,491,2,3,12,0,93,85,0.7,10.3
Derek Wolfe,7040,ED,DEN,17,0,,,3.9,,,0,0,0,,10,62.5,64.7,87.7,51.8,73.4,81.3,0,,0.0,0,0,0,0.0,0,23,585,7,2,0,0,0,0,0.0,
Andre Branch,7042,ED,JAX,13,0,7.5,0.0,4.1,,4.5,0,0,1,50.0,15,72.0,61.2,47.0,56.6,62.7,75.9,0,,33.3,1,1,2,39.6,0,11,270,3,2,2,0,0,0,0.0,
Jackrabbit Jenkins,7043,CB,SL,15,3,10.6,61.7,97.9,8.6,5.3,0,0,10,9.3,26,63.0,64.7,90.1,65.3,64.7,35.4,4,68,20.0,14,10,2,81.3,66,592,605,10,53,107,5,715,242,1.3,10.8
Mychal Kendricks,7049,LB,PHI,15,1,2.1,69.6,92.7,9.1,6.3,2,0,7,10.1,24,56.6,55.4,28.1,64.3,56.2,49.2,0,43,23.8,10,7,6,104.4,48,471,508,16,31,69,4,414,356,0.9,8.6
Bobby Wagner,7050,LB,SEA,18,4,6.1,78.2,88.4,11.6,9.1,0,0,1,1.8,29,73.0,84.1,38.6,68.6,89.0,89.7,4,29,9.8,5,1,2,87.7,43,518,586,13,42,55,3,438,197,0.9,10.2
Tavon Wilson,7051,S,NE,18,1,10.3,69.2,98.0,11.9,8.2,0,0,1,2.6,19,60.3,65.9,83.4,69.9,78.8,79.3,4,50,7.4,2,1,0,87.4,27,339,346,8,24,39,4,309,70,1.0,11.4
Jerel Worthy,7054,DI,GB,14,0,,,0.6,,,2,0,0,,12,55.5,44.1,3.4,46.8,64.4,55.7,0,,100.0,1,0,5,0.0,0,2,315,3,0,0,0,0,0,0.0,
Zach Brown,7055,LB,TEN,16,2,2.9,80.4,82.5,7.0,5.6,0,0,2,3.6,31,68.6,66.9,54.0,74.6,60.0,67.2,3,27,19.6,9,2,1,76.5,45,325,394,19,35,56,1,352,252,1.1,7.8
Lavonte David,7060,LB,TB,16,3,3.6,79.2,77.8,8.5,6.7,0,0,3,3.9,30,65.1,69.1,78.6,59.0,73.5,79.6,1,26,10.8,7,3,0,109.3,61,540,694,19,55,77,5,488,337,0.9,8.0
Casey Hayward Jr.,7064,CB,GB,18,4,10.1,43.4,92.3,14.4,6.3,0,0,12,15.8,12,91.6,91.5,87.4,39.1,83.6,82.1,6,56,10.3,4,12,0,30.4,33,502,544,11,31,76,0,456,186,1.0,13.8
Trumaine Johnson,7067,CB,SL,15,1,12.3,52.4,99.2,11.3,5.9,0,0,5,11.9,26,77.2,78.7,84.9,51.5,79.3,38.1,2,44,20.7,6,5,0,72.3,22,262,264,9,22,42,2,308,98,1.2,14.0
Josh Robinson,7068,CB,MIN,17,3,10.2,71.6,99.8,8.7,6.2,0,0,2,2.7,18,52.2,55.2,87.1,57.3,76.5,58.3,2,30,14.8,8,2,3,105.1,53,487,488,10,43,74,6,489,101,1.1,9.2
Olivier Vernon,7074,ED,MIA,16,2,4.8,80.0,15.7,12.8,10.2,1,0,0,0.0,17,86.3,69.7,53.8,59.6,68.4,75.8,0,29,0.0,0,0,1,105.8,4,54,343,6,4,5,0,47,25,0.9,11.8
Brandon Taylor,7075,S,SD,2,0,42.0,100.0,90.9,9.0,9.0,0,0,0,0.0,27,41.3,64.9,76.0,80.1,79.4,84.4,0,42,,0,0,0,118.8,1,10,11,1,0,1,0,42,0,4.7,42.0
Demario Davis,7079,LB,NYJ,15,1,2.5,90.9,67.8,11.4,10.4,0,0,0,0.0,22,59.4,58.0,75.8,60.3,55.6,59.2,0,27,11.1,1,0,0,109.1,10,122,180,1,7,11,0,112,83,1.0,11.2
Jamell Fleming,7082,CB,ARZ,9,1,10.3,67.7,100.0,8.2,5.5,0,0,1,3.2,1,61.7,61.4,84.5,,55.0,68.6,0,47,9.1,2,1,0,113.4,21,180,180,1,19,31,2,248,82,1.4,11.8
Dwight Bentley,7086,CB,DET,4,0,7.7,85.0,100.0,6.5,5.5,1,0,0,0.0,11,45.7,44.8,82.9,,43.0,32.7,0,27,17.6,3,0,5,101.0,17,116,116,2,14,20,0,165,52,1.5,9.7
John Hughes,7088,DI,CLV,16,0,,,1.4,,,0,0,0,,8,49.6,55.6,72.7,58.9,55.9,77.0,0,,50.0,1,0,1,0.0,0,4,291,4,1,0,0,0,0,0.0,
Akiem Hicks,7090,DI,NO,14,0,,,1.6,,,0,0,0,,20,64.3,68.5,85.4,63.3,63.9,57.4,0,,0.0,0,0,1,0.0,0,3,191,1,1,0,0,0,0,0.0,
Jayron Hosley,7094,CB,NYG,12,0,10.4,70.2,98.3,8.4,5.9,1,0,2,4.3,21,43.5,46.8,43.5,82.0,62.5,57.7,1,40,21.7,5,2,4,121.5,33,287,292,5,18,47,4,467,186,1.7,14.2
Omar Bolden,7101,CB,DEN,7,0,13.3,63.6,98.5,9.0,5.7,0,0,1,9.1,10,56.1,57.0,79.3,59.1,64.7,58.8,0,34,33.3,1,1,0,120.6,7,67,68,0,2,11,1,93,32,1.5,13.3
Frank Alexander,7103,ED,CAR,16,0,7.5,100.0,1.4,2.5,2.5,2,0,0,0.0,5,56.5,60.6,56.2,69.5,48.1,38.4,0,13,20.0,1,0,2,104.2,2,5,366,6,4,2,0,18,3,3.6,9.0
Nigel Bradham,7105,LB,BUF,14,0,8.1,58.3,90.6,9.7,5.7,0,0,1,4.2,4,57.2,61.5,77.8,65.0,62.3,67.6,0,39,18.2,2,1,0,89.2,14,144,159,5,9,24,1,142,73,1.0,10.1
Kyle Wilber,7113,LB,DAL,4,0,6.5,100.0,25.0,1.0,1.0,0,0,0,0.0,9,27.8,28.6,73.1,54.9,63.9,26.3,0,19,50.0,1,0,0,118.8,2,2,8,0,1,2,0,35,22,17.5,17.5
Coty Sensabaugh,7115,CB,TEN,13,0,7.4,71.4,99.6,8.6,6.1,1,0,2,5.7,31,54.2,55.1,83.7,59.0,59.0,72.6,0,36,4.5,1,2,3,112.8,25,226,227,3,21,35,2,270,135,1.3,10.8
Keenan Robinson,7119,ED,WAS,7,0,6.3,50.0,77.8,13.7,6.8,0,0,0,0.0,32,71.8,72.9,80.9,59.9,65.8,77.5,0,19,0.0,0,0,0,70.8,3,42,54,2,4,6,0,39,13,1.0,13.0
James-Michael Johnson,7120,LB,CLV,9,0,3.0,88.9,87.5,10.5,9.3,0,0,0,0.0,8,60.2,56.8,71.9,71.4,53.1,81.9,0,12,0.0,0,0,0,90.3,8,91,104,2,6,9,0,51,34,0.6,6.4
Brandon Boykin,7123,CB,PHI,16,0,9.1,54.0,98.4,12.4,6.7,1,0,6,12.0,24,70.3,71.2,85.7,65.3,66.2,41.5,0,61,19.2,5,6,1,98.3,27,365,371,6,21,50,3,375,155,1.1,13.9
Ron Brooks,7124,CB,BUF,7,0,13.3,50.0,99.2,8.5,4.3,0,0,4,15.4,4,60.5,53.4,0.0,59.1,29.6,32.1,0,24,9.1,1,4,3,105.8,13,121,122,2,10,26,3,147,19,1.3,11.3
Jared Crick,7126,DI,HST,16,0,,,0.9,,,0,0,0,,13,60.4,65.1,52.0,60.0,66.8,59.0,0,,0.0,0,0,1,0.0,0,1,110,1,2,0,0,0,0,0.0,
Miles Burris,7129,LB,OAK,16,5,2.5,94.1,70.6,6.8,6.4,1,0,2,3.9,23,40.8,51.7,77.0,61.2,59.8,48.9,1,26,22.7,10,2,2,100.0,48,341,483,11,29,51,1,428,317,1.3,8.9
Mike Daniels,7132,DI,GB,16,0,,,1.7,,,0,0,0,,12,59.2,54.0,57.8,61.5,48.6,44.4,0,,0.0,0,0,1,0.0,0,3,173,2,1,0,0,0,0,0.0,
Jerron McMillian,7133,S,GB,17,1,9.3,61.1,93.0,17.0,10.4,0,0,4,11.1,12,65.9,65.5,56.7,56.4,64.2,48.5,1,36,16.7,3,4,2,84.1,22,398,428,3,14,36,1,289,117,0.8,13.1
Robert Blanton,7136,S,MIN,1,0,,,100.0,,,0,0,0,,18,60.0,63.9,74.7,,68.8,80.4,0,,0.0,0,0,0,0.0,0,41,41,1,3,0,0,0,0,0.0,
Najee Goode,7137,LB,TB,1,0,,,100.0,,,0,0,0,,30,60.8,62.4,63.2,,60.0,,0,,,0,0,0,0.0,0,2,2,0,0,0,0,0,0,0.0,
Tank Carder,7141,LB,CLV,2,1,14.0,0.0,100.0,,10.0,0,0,0,0.0,8,85.6,88.5,72.1,,72.3,74.9,0,,0.0,0,0,0,39.6,0,10,10,0,0,1,0,0,0,0.0,
Josh Kaddu,7148,LB,MIA,3,0,,,9.1,,,0,0,0,,17,59.3,33.5,72.0,52.6,,19.5,0,,100.0,1,0,0,0.0,0,1,11,0,0,0,0,0,0,0.0,
Jack Crawford,7151,ED,OAK,3,0,,,10.0,,,0,0,0,,23,60.2,68.7,76.5,56.4,70.2,72.4,0,,,0,0,0,0.0,0,2,20,0,0,0,0,0,0,0.0,
Jonathan Massaquoi,7156,ED,ATL,4,0,,,3.2,,,0,0,0,,2,60.0,56.5,74.7,52.5,64.6,73.3,0,,,0,0,0,0.0,0,1,31,0,0,0,0,0,0,0.0,
Jeremy Lane,7164,CB,SEA,4,1,13.3,60.0,97.5,7.6,4.6,1,0,1,4.0,29,64.2,62.4,81.9,51.1,53.3,40.3,0,37,18.2,2,1,1,108.6,15,116,119,1,8,25,2,179,49,1.6,11.9
Keith Tandy,7166,CB,TB,1,0,,,100.0,,,0,0,0,,30,60.7,61.1,68.1,,,,0,,,0,0,0,0.0,0,7,7,0,0,0,0,0,0,0.0,
Winston Guy,7171,S,SEA,2,0,13.0,100.0,41.2,3.0,3.0,0,0,0,0.0,29,39.7,55.1,76.7,84.8,,76.0,0,16,0.0,0,0,0,118.8,2,7,17,0,2,2,0,27,1,4.5,13.5
Josh Bush,7176,S,NYJ,5,0,,,69.2,,,0,0,0,,22,61.4,70.8,72.2,64.8,66.8,79.1,0,,,0,0,0,0.0,0,9,13,0,0,0,0,0,0,0.0,
Danny Trevathan,7177,LB,DEN,13,1,4.7,68.0,83.1,8.1,5.5,0,0,2,8.0,10,52.1,57.0,78.6,56.3,68.4,79.4,0,29,6.3,1,2,1,101.8,17,147,177,5,14,25,1,178,117,1.3,10.5
Charles Mitchell,7180,S,ATL,1,0,,,100.0,,,0,0,0,,2,60.0,60.0,64.6,,60.0,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Jonte Green,7184,CB,DET,12,2,8.7,75.0,99.6,9.5,7.1,0,0,3,8.3,11,65.7,67.3,38.3,78.0,71.7,54.3,1,39,16.7,4,3,2,117.2,27,270,271,6,18,36,3,315,136,1.2,11.7
Billy Winn,7190,DI,CLV,16,1,5.5,100.0,4.0,8.0,8.0,0,0,0,0.0,8,55.1,59.8,52.1,57.2,68.5,61.1,1,9,16.7,1,0,3,64.6,2,18,452,3,4,2,0,18,7,1.1,9.0
Nate Ebner,7193,S,NE,5,0,16.0,100.0,100.0,11.5,11.5,0,0,0,0.0,19,55.6,52.5,74.1,,54.5,33.9,0,35,0.0,0,0,0,158.3,2,24,24,1,1,2,1,43,11,1.9,21.5
Richard Crawford,7198,CB,WAS,10,2,11.7,59.1,98.1,11.8,7.0,0,0,0,0.0,32,67.4,68.4,82.4,84.3,55.4,36.6,1,59,21.1,4,0,0,100.4,13,158,161,5,13,22,2,199,100,1.3,15.3
Kheeston Randall,7200,DI,MIA,12,0,,,1.3,,,0,0,0,,17,60.0,54.2,81.4,55.0,55.0,72.0,0,,,0,0,0,0.0,0,1,78,0,0,0,0,0,0,0.0,
D.J. Campbell,7201,S,CAR,5,1,16.4,75.0,98.8,18.3,13.8,0,0,0,0.0,5,53.8,56.1,81.0,58.3,66.3,52.2,0,51,40.0,2,0,0,154.9,9,171,173,1,2,12,3,146,17,0.9,16.2
Travis Lewis,7207,LB,DET,1,0,,,100.0,,,0,0,0,,11,60.0,63.9,66.8,,61.2,70.5,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Alfonzo Dennard,7208,CB,NE,12,1,14.7,50.0,99.1,12.1,6.1,2,0,6,8.3,19,75.5,75.7,59.7,66.5,69.5,64.7,3,34,6.7,2,6,6,79.4,36,459,463,5,27,72,5,516,93,1.2,14.3
Greg Scruggs,7216,DI,SEA,13,0,6.5,50.0,3.9,8.0,4.0,0,0,0,0.0,29,54.8,57.6,83.4,57.7,60.7,44.8,0,5,33.3,1,0,0,56.3,1,8,203,3,2,2,0,5,1,0.6,5.0
DeAngelo Tyson,7220,DI,BLT,13,0,,,2.1,,,0,0,0,,3,64.0,54.3,81.3,55.8,51.6,63.6,0,,0.0,0,0,0,0.0,0,2,94,1,1,0,0,0,0,0.0,
Antonio Allen,7224,S,NYJ,6,0,10.8,100.0,63.5,7.2,7.2,0,0,0,0.0,22,33.0,32.2,80.4,48.9,69.4,79.8,0,26,0.0,0,0,1,118.8,5,40,63,1,2,5,0,84,30,2.3,16.8
Trevin Wade,7227,CB,CLV,10,1,13.8,60.0,95.1,20.2,12.1,0,0,0,0.0,8,55.5,57.7,82.0,62.3,65.6,85.8,0,50,0.0,0,0,1,139.6,6,135,142,2,7,10,2,115,55,1.0,19.2
Quinton Pointer,7250,CB,SL,1,0,2.0,100.0,100.0,5.0,5.0,0,0,0,0.0,26,41.8,40.8,70.0,,60.0,72.8,0,12,0.0,0,0,0,116.7,1,5,5,0,1,1,0,12,10,2.4,12.0
Rodney McLeod,7271,S,SL,2,0,,,100.0,,,0,0,0,,26,60.8,61.3,66.3,,60.0,,0,,,0,0,0,0.0,0,3,3,0,0,0,0,0,0,0.0,
Vontaze Burfict,7280,LB,CIN,16,9,3.7,80.3,85.4,8.3,6.6,0,0,1,1.4,7,58.7,63.2,41.9,55.1,70.9,81.1,0,23,10.0,6,1,4,110.4,57,490,574,14,45,71,3,506,312,1.1,8.9
Tashaun Gipson Sr.,7288,S,CLV,10,2,21.7,71.4,99.2,46.4,33.1,0,0,0,0.0,8,53.9,61.7,80.0,53.3,82.7,81.7,1,34,8.3,1,0,0,113.7,5,251,253,0,9,7,1,95,22,0.4,19.0
L.J. Fort,7292,LB,CLV,5,0,0.0,100.0,82.0,19.5,19.5,0,0,1,50.0,8,78.1,78.0,75.8,83.2,60.3,72.1,1,14,25.0,1,1,0,70.8,2,41,50,1,3,2,0,21,21,0.5,10.5
Steven Johnson,7298,LB,DEN,1,0,0.0,0.0,100.0,,3.0,0,0,0,0.0,10,62.5,70.9,68.5,,65.0,74.9,0,,,0,0,0,39.6,0,3,3,0,0,1,0,0,0,0.0,
Robert Golden,7303,S,PIT,2,1,7.8,80.0,93.5,7.3,5.8,0,0,0,0.0,25,57.0,54.8,76.7,53.9,54.8,63.5,0,17,0.0,0,0,0,134.6,4,29,31,2,3,5,1,34,12,1.2,8.5
Adrian Hamilton,7335,LB,BLT,1,0,,,33.3,,,0,0,0,,3,61.2,59.9,69.9,55.5,60.9,,0,,,0,0,0,0.0,0,2,6,0,0,0,0,0,0,0.0,
Donnie Fletcher,7354,CB,NYJ,1,0,31.0,0.0,40.0,,2.0,0,0,0,0.0,22,61.1,55.3,70.8,49.4,,,0,,,0,0,0,39.6,0,2,5,0,0,1,0,0,0,0.0,
Valentino Blake,7362,CB,JAX,2,0,,,50.0,,,0,0,0,,15,60.2,52.3,0.0,64.6,60.0,,0,,,0,0,1,0.0,0,1,2,0,0,0,0,0,0,0.0,
Ryan Davis Sr.,7365,ED,JAX,1,0,,,7.1,,,0,0,0,,15,60.0,60.4,73.5,58.1,60.9,,0,,,0,0,0,0.0,0,1,14,0,0,0,0,0,0,0.0,
Julian Stanford,7372,LB,JAX,13,0,-0.2,75.0,82.5,10.3,7.8,0,0,0,0.0,15,58.3,53.8,37.2,51.6,55.5,71.1,0,11,0.0,0,0,1,85.1,9,99,120,1,6,12,0,59,65,0.6,6.6
Johnson Bademosi,7374,CB,CLV,2,0,10.7,50.0,100.0,5.7,2.8,0,0,1,16.7,8,75.2,74.8,75.5,,60.0,76.9,0,13,0.0,0,1,0,63.9,3,18,18,1,3,6,0,29,5,1.7,9.7
Leonard Johnson,7385,CB,TB,12,1,10.8,63.5,99.5,9.5,6.0,1,0,6,9.5,30,70.4,71.1,86.9,71.9,63.3,39.3,3,80,14.7,5,6,3,93.9,40,401,403,10,28,63,4,569,288,1.5,14.2
Derrick Shelby,7400,ED,MIA,16,0,-2.0,100.0,3.5,4.0,4.0,0,0,0,0.0,17,62.9,65.0,82.2,63.4,60.4,30.5,0,6,0.0,0,0,0,91.7,1,4,113,2,2,1,0,6,8,1.5,6.0
DaJohn Harris,7452,DI,TEN,7,0,,,2.9,,,0,0,0,,31,59.8,61.8,79.2,56.8,62.7,69.4,0,,,0,0,0,0.0,0,1,35,0,0,0,0,0,0,0.0,
Sean Richardson,7456,S,GB,1,0,,,100.0,,,0,0,0,,12,50.0,48.9,71.1,,60.0,75.2,0,,0.0,0,0,0,0.0,0,9,9,0,1,0,0,0,0,0.0,
Tysyn Hartman,7474,S,KC,8,1,6.1,57.1,95.7,32.5,18.6,0,0,2,28.6,16,60.1,63.5,79.3,47.0,71.3,74.5,0,18,12.5,1,2,1,113.7,4,135,141,1,6,7,1,41,22,0.3,10.3
Zack Nash,7490,ED,ARZ,7,0,,,22.7,,,0,0,0,,1,63.5,48.2,77.8,50.5,47.7,,0,,,0,0,0,0.0,0,5,22,0,0,0,0,0,0,0.0,
Omar Brown,7503,S,BLT,2,0,,,92.0,,,0,0,0,,3,56.6,62.3,74.1,78.4,62.3,80.7,0,,0.0,0,0,0,0.0,0,23,25,1,2,0,0,0,0,0.0,
Nate Chandler,7521,DI,CAR,10,0,,,1.2,,,0,0,0,,5,60.0,51.6,80.9,61.8,41.6,68.8,0,,,0,0,0,0.0,0,1,86,0,0,0,0,0,0,0.0,
Emmanuel Lamur,7561,LB,CIN,9,0,7.8,70.0,86.8,9.0,6.3,0,0,1,10.0,7,63.6,70.0,71.8,62.3,72.9,84.1,0,15,0.0,0,1,0,88.7,7,66,76,0,7,10,0,68,22,1.1,9.7
Chris Lewis-Harris,7624,CB,CIN,1,0,5.0,100.0,100.0,8.0,8.0,0,0,0,0.0,7,55.0,60.4,74.9,,69.1,76.9,0,8,0.0,0,0,0,100.0,1,8,8,0,1,1,0,8,3,1.0,8.0
Harrison Smith,7641,S,MIN,17,1,14.3,43.2,97.9,41.2,17.8,0,0,7,18.9,18,89.6,84.5,14.9,91.9,66.9,77.1,3,22,6.9,4,7,3,50.2,16,696,711,13,53,37,3,167,32,0.3,10.4
Mike Martin,7644,DI,TEN,15,0,4.0,100.0,3.1,3.5,3.5,0,0,0,0.0,31,58.5,71.8,27.8,79.0,65.2,69.8,0,10,0.0,0,0,4,91.7,2,8,257,4,2,2,0,12,4,1.7,6.0
Malik Jackson,7647,DI,DEN,13,0,,,3.8,,,0,0,0,,10,62.5,53.9,80.0,54.4,54.3,74.5,0,,,0,0,0,0.0,0,3,80,0,0,0,0,0,0,0.0,
Josh Norman,7649,CB,CAR,13,2,11.2,67.5,99.6,8.3,5.6,0,0,6,7.5,5,57.4,58.7,35.1,54.7,70.2,52.8,1,34,10.7,6,6,3,96.4,54,468,470,7,48,80,2,670,121,1.5,12.4
Corey White,7652,CB,NO,9,2,8.1,77.8,93.8,8.0,6.2,0,0,2,4.4,20,56.0,55.1,86.2,90.3,33.8,35.9,1,66,16.1,5,2,0,118.7,35,300,320,8,24,45,3,422,210,1.5,12.1
Mike Harris,7653,CB,JAX,13,4,8.8,67.5,94.0,10.2,6.9,0,0,5,12.5,15,58.0,56.8,86.3,70.6,45.5,73.8,1,42,8.8,3,5,3,83.6,27,296,315,6,27,40,1,263,127,1.0,9.7
Justin Bethel,7654,CB,ARZ,3,0,37.0,100.0,100.0,3.0,3.0,0,0,0,0.0,1,35.3,44.3,73.2,,63.9,76.7,0,37,,0,0,0,158.3,1,4,4,0,0,1,1,37,0,12.3,37.0
Dezman Moses,7696,ED,GB,18,1,4.0,100.0,19.1,14.5,14.5,1,0,0,0.0,12,60.0,54.0,29.7,64.0,45.7,64.3,0,31,33.3,1,0,4,158.3,4,60,314,5,1,4,1,61,45,1.1,15.3
Justin Francis,7710,ED,NE,11,0,3.0,100.0,2.0,4.0,4.0,1,0,0,0.0,19,64.9,54.6,34.0,58.2,55.2,33.9,0,8,50.0,2,0,2,100.0,1,4,200,4,2,1,0,8,5,2.0,8.0
Neiko Thorpe,7716,CB,KC,3,0,16.3,100.0,100.0,6.3,6.3,0,0,0,0.0,16,52.7,46.7,75.9,,38.0,29.6,0,23,0.0,0,0,0,158.3,3,19,19,0,2,3,1,49,5,2.6,16.3
