player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Kavell Conner,5763,LB,SD,4,1,5.4,70.0,90.1,12.4,8.7,0,0,1,10.0,27,55.8,51.7,82.1,60.0,50.1,27.7,0,31,25.0,2,1,0,90.4,7,91,101,2,5,10,0,72,39,0.8,10.3
Doug Worthington,5765,DI,SL,2,0,,,2.5,,,0,0,0,,26,59.9,54.5,78.6,66.2,43.1,22.7,0,,100.0,1,0,0,0.0,0,1,40,0,0,0,0,0,0,0.0,
Kurt Coleman,5767,S,CAR,18,8,13.0,69.6,97.3,24.1,16.8,0,2,2,4.3,5,88.8,84.3,92.1,69.3,73.3,67.1,9,70,15.9,10,2,0,87.2,32,805,827,10,45,46,3,497,178,0.6,15.5
Robert McClain,5771,CB,CAR,4,1,14.5,57.1,98.1,7.5,4.3,0,2,2,5.7,5,54.9,55.2,82.8,53.1,57.4,51.4,1,30,5.3,1,2,0,88.3,20,155,158,1,17,35,2,264,79,1.8,13.2
Rafael Bush,5779,S,NO,1,0,,,100.0,,,0,0,0,,20,55.9,52.2,72.2,,56.6,28.6,0,,50.0,1,0,0,0.0,0,14,14,0,1,0,0,0,0,0.0,
Sergio Brown,5803,S,JAX,15,1,9.6,78.3,94.2,16.0,12.5,0,1,2,8.7,15,40.9,47.4,84.5,70.5,61.7,29.9,0,48,21.7,5,2,0,122.5,18,310,329,1,17,23,1,228,113,0.8,12.7
Ross Ventrone,5805,S,PIT,1,0,,,100.0,,,0,0,0,,25,,60.0,60.0,,,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Kyle Love,5806,DI,CAR,18,0,4.0,50.0,1.9,5.0,2.5,0,0,0,0.0,5,60.1,51.6,50.4,52.6,56.3,63.5,0,7,0.0,0,0,1,58.3,1,5,261,4,1,2,0,7,2,1.4,7.0
Vincent Rey,5811,LB,CIN,17,3,3.5,84.0,90.5,7.0,5.9,1,1,4,4.9,7,50.7,56.3,87.3,53.5,69.0,78.3,1,27,11.6,8,4,3,102.3,68,504,557,22,58,81,2,632,432,1.3,9.3
Darian Stewart,5820,S,DEN,18,0,10.6,70.0,97.7,21.2,14.9,0,0,7,17.5,10,76.2,77.7,90.4,76.5,74.2,55.1,2,58,25.0,10,7,0,110.0,28,632,647,5,30,40,3,436,210,0.7,15.6
Cassius Vaughn,5845,CB,SD,1,0,12.7,66.7,95.8,11.0,7.3,0,0,0,0.0,27,65.0,62.1,77.3,60.0,51.6,76.8,0,16,0.0,0,0,0,91.0,2,23,24,0,3,3,0,24,2,1.1,12.0
Tramaine Brock Sr.,5903,CB,SF,15,7,17.1,58.7,99.0,12.5,7.3,0,2,6,8.0,28,68.2,68.0,49.3,59.5,67.5,68.6,3,56,6.5,3,5,3,85.0,44,586,592,8,36,75,3,672,174,1.2,15.3
Chris Maragos,5906,S,PHI,11,2,,,98.7,,,0,0,0,,24,69.4,68.7,82.6,55.8,55.3,51.2,0,,14.3,1,0,0,0.0,0,225,228,1,4,0,0,0,0,0.0,
Barry Church,5924,S,DAL,15,6,4.7,95.7,95.1,10.2,9.7,0,1,0,0.0,9,49.4,63.6,89.0,54.2,89.0,61.9,0,26,19.0,12,0,2,134.5,44,483,508,16,45,46,4,429,246,1.0,9.8
Danny McCray,5929,S,DAL,2,0,,,100.0,,,0,0,0,,9,60.5,69.6,70.2,,60.0,77.2,0,,,0,0,0,0.0,0,2,2,0,0,0,0,0,0,0.0,
Sam Shields,5943,CB,GB,13,2,11.8,59.5,99.2,10.1,6.0,0,6,12,15.2,12,75.0,72.6,88.7,55.0,49.6,48.0,3,50,11.6,5,10,1,71.2,47,497,501,10,36,79,2,510,217,1.1,10.9
Frank Zombo,5945,ED,KC,9,0,2.5,100.0,19.6,14.0,14.0,0,0,0,0.0,16,39.4,52.6,84.0,55.1,60.0,29.8,0,10,60.0,3,0,0,131.3,2,29,148,4,2,2,1,12,7,0.4,6.0
Anthony Levine,6013,S,BLT,4,0,,,100.0,,,0,0,0,,3,62.2,65.7,67.4,,60.7,75.2,0,,,0,0,0,0.0,0,6,6,0,0,0,0,0,0,0.0,
Marcus Sherels,6017,CB,MIN,2,1,18.0,100.0,100.0,6.0,6.0,0,0,0,0.0,18,51.7,52.5,70.6,,60.0,73.0,0,19,0.0,0,0,0,158.3,1,6,6,0,0,1,1,19,1,3.2,19.0
Albert McClellan,6022,ED,BLT,13,0,4.3,100.0,32.0,9.7,9.7,0,1,0,0.0,3,48.0,49.2,82.6,58.0,48.1,24.6,0,16,50.0,1,0,0,118.1,3,31,97,2,1,3,0,37,24,1.3,12.3
Teddy Williams,6073,CB,CAR,7,0,17.6,33.3,100.0,16.0,5.3,0,0,1,11.1,5,63.6,64.0,78.3,,61.0,45.4,0,19,33.3,1,1,0,79.4,3,50,50,1,2,9,1,21,4,0.4,7.0
George Johnson,6112,ED,TB,11,1,4.0,100.0,1.3,2.0,2.0,1,0,0,0.0,30,66.5,55.2,77.0,48.4,59.1,47.5,0,5,50.0,2,0,2,87.5,1,3,232,0,1,1,0,5,1,2.5,5.0
Andrew Sendejo,6118,S,MIN,14,5,13.2,62.1,97.9,27.3,17.0,0,1,3,10.3,18,48.5,51.7,89.1,49.0,60.0,51.1,1,39,14.9,7,2,0,86.1,18,522,533,6,35,29,1,245,48,0.5,13.6
Von Miller,6154,ED,DEN,19,0,4.0,69.2,12.6,9.2,6.4,0,0,1,7.7,10,82.8,91.9,21.1,92.0,82.7,56.8,1,20,25.0,3,1,9,71.6,9,84,666,20,9,13,1,57,42,0.7,6.3
Marcell Dareus,6155,DI,BUF,15,0,,,1.1,,,0,0,0,,4,70.5,80.2,58.2,60.3,89.8,72.1,0,,33.3,1,0,2,0.0,0,5,472,3,2,0,0,0,0,0.0,
Patrick Peterson,6157,CB,ARZ,18,1,12.8,50.0,100.0,18.9,9.4,2,1,7,9.7,1,84.5,83.4,51.0,,74.5,80.9,3,48,2.9,1,6,10,65.5,36,728,728,12,33,72,3,435,113,0.6,12.1
Aldon Smith,6159,ED,OAK,9,1,0.5,100.0,6.6,12.0,12.0,0,0,0,0.0,23,63.2,67.6,29.4,63.8,75.4,69.6,0,9,33.3,2,0,4,91.7,2,24,363,4,3,2,0,12,11,0.5,6.0
J.J. Watt,6163,DI,HST,17,0,-8.0,100.0,0.2,1.0,1.0,0,0,0,0.0,13,66.8,91.7,34.1,91.4,85.6,67.4,0,-5,20.0,1,0,8,79.2,1,1,652,21,4,1,0,-5,3,-5.0,-5.0
Nick Fairley,6165,DI,SL,15,1,,,2.5,,,0,1,0,,26,62.2,78.2,37.2,75.2,75.5,68.7,0,,0.0,0,0,3,0.0,0,6,241,1,3,0,0,0,0,0.0,
Ryan Kerrigan,6168,ED,WAS,17,0,-2.5,100.0,2.5,7.0,7.0,0,0,0,0.0,32,60.1,65.6,70.9,66.3,59.3,58.7,0,19,33.3,2,0,3,112.5,2,15,596,12,4,2,0,22,27,1.6,11.0
Prince Amukamara,6171,CB,NYG,11,3,10.8,61.5,99.4,11.6,7.1,0,1,4,6.2,21,70.0,69.4,88.2,52.7,60.4,68.6,1,47,4.5,2,4,2,93.0,40,488,491,9,39,65,3,479,150,1.0,12.0
Adrian Clayborn,6172,DI,ATL,16,0,3.5,100.0,0.5,1.0,1.0,0,0,0,0.0,2,63.4,61.5,57.1,66.4,48.5,33.3,0,8,0.0,0,0,2,95.8,2,2,399,4,5,2,0,14,7,7.0,7.0
Cameron Jordan,6176,ED,NO,16,1,,,0.8,,,0,1,0,,20,68.1,82.0,71.9,77.8,71.7,59.3,0,,45.5,5,0,2,0.0,0,5,605,12,5,0,0,0,0,0.0,
Jimmy Smith,6179,CB,BLT,16,0,11.0,61.4,99.5,11.3,7.0,0,3,5,6.0,3,60.6,61.0,68.5,70.2,59.5,52.0,3,68,15.4,8,4,7,94.0,51,621,624,10,44,83,6,631,259,1.1,12.4
Muhammad Wilkerson,6182,DI,NYJ,16,0,-2.0,100.0,1.0,6.0,6.0,0,0,1,100.0,22,53.1,81.0,91.4,70.1,81.4,54.8,0,10,35.7,5,1,0,108.3,1,6,627,16,9,1,0,10,12,1.7,10.0
Cameron Heyward,6183,DI,PIT,18,2,2.3,100.0,1.4,3.3,3.3,1,0,0,0.0,25,80.8,79.0,64.9,69.4,74.7,79.2,0,12,8.3,1,0,3,98.6,3,10,730,14,9,3,0,23,16,2.3,7.7
Aaron Williams,6186,S,BUF,3,1,5.0,80.0,98.5,15.0,12.0,0,1,1,10.0,4,61.7,63.3,0.0,57.6,74.4,49.6,1,22,28.6,2,1,1,100.8,8,132,134,2,4,10,3,82,43,0.7,10.3
Jabaal Sheard,6189,ED,NE,15,0,-4.0,100.0,8.8,17.0,17.0,0,0,0,0.0,19,66.5,89.8,65.5,83.1,82.6,65.7,0,5,16.7,1,0,2,83.3,2,38,434,11,5,2,0,8,16,0.2,4.0
Akeem Ayers,6191,LB,SL,16,0,3.9,81.6,80.6,6.8,5.6,0,2,3,7.9,26,39.7,49.8,33.8,68.4,61.3,48.4,0,87,17.4,4,3,3,133.3,31,229,284,6,19,38,2,448,367,2.1,14.5
Bruce Carter,6192,LB,TB,13,2,7.0,64.3,84.0,12.2,7.9,0,1,2,14.3,30,38.9,52.0,85.0,75.0,61.3,73.9,0,25,10.0,1,2,0,83.6,9,121,144,4,7,14,0,94,59,0.9,10.4
Jarvis Jenkins,6193,DI,CHI,15,0,,,0.3,,,0,0,0,,6,60.6,52.1,64.5,58.7,48.2,38.5,0,,57.1,4,0,2,0.0,0,1,375,6,3,0,0,0,0,0.0,
Brooks Reed,6194,LB,ATL,13,2,2.6,87.5,40.7,10.1,8.9,0,0,0,0.0,2,59.0,63.4,87.0,58.5,64.8,62.7,0,13,16.7,1,0,0,128.6,7,74,182,2,3,8,1,43,18,0.6,6.1
Rahim Moore,6197,S,HST,7,1,14.2,50.0,99.6,80.0,40.0,0,0,1,16.7,13,56.6,56.8,85.1,59.4,57.2,52.3,1,42,14.3,1,1,0,91.0,3,261,262,2,5,6,1,68,30,0.3,22.7
Marcus Gilchrist,6202,S,NYJ,16,8,9.3,66.7,96.8,21.5,14.4,0,1,1,2.2,22,64.7,70.8,88.0,48.5,89.2,89.9,3,26,8.8,5,1,2,64.2,30,674,696,8,44,45,1,291,108,0.5,9.7
Jaiquawn Jarrett,6206,S,NYJ,2,0,12.0,100.0,100.0,8.0,8.0,0,0,0,0.0,22,46.4,44.1,70.0,,60.0,,0,22,,0,0,0,118.8,1,10,10,0,0,1,0,22,10,2.8,22.0
Nate Irving,6219,LB,IND,5,0,8.0,75.0,84.6,6.8,5.1,0,0,2,25.0,14,74.0,77.3,79.9,62.1,69.0,43.3,0,32,16.7,1,2,0,141.1,6,44,52,3,5,8,1,71,37,1.7,11.8
Kelvin Sheppard,6220,LB,MIA,16,3,4.8,84.1,92.0,8.0,6.7,0,0,0,0.0,17,46.2,52.3,88.5,62.6,59.1,59.4,0,47,18.4,7,0,1,134.9,37,321,349,15,28,44,4,401,227,1.4,10.8
Justin Houston,6222,ED,KC,13,0,-0.4,60.0,21.0,27.3,16.4,0,0,0,0.0,16,90.8,91.3,89.1,87.1,80.6,70.8,2,16,42.9,3,0,1,25.0,3,90,428,11,4,5,0,12,19,0.1,4.0
Jurrell Casey,6229,DI,TEN,16,1,5.0,100.0,0.8,4.0,4.0,0,0,0,0.0,31,70.6,82.7,27.4,79.4,77.0,63.5,0,69,16.7,1,0,4,158.3,1,4,473,9,4,1,1,69,64,17.3,69.0
Chris Culliver,6232,CB,WAS,6,0,13.8,60.0,100.0,9.0,5.4,3,3,3,8.6,32,32.7,35.5,0.0,,67.4,42.1,0,60,25.0,4,3,5,134.8,21,203,203,1,12,35,4,375,93,2.0,17.9
Mason Foster,6236,LB,WAS,8,3,6.2,66.7,87.2,11.6,7.7,0,0,0,0.0,32,46.3,59.5,85.0,77.2,69.8,74.0,0,30,7.1,1,0,0,93.6,14,170,195,2,10,21,0,181,89,1.1,12.9
Allen Bailey,6238,DI,KC,14,0,,,0.2,,,0,0,0,,16,61.7,71.8,88.1,55.1,81.8,71.9,0,,0.0,0,0,0,0.0,0,1,439,6,4,0,0,0,0,0.0,
Shareece Wright,6241,CB,BLT,11,1,11.8,61.5,100.0,9.5,5.8,1,0,5,9.6,3,62.4,63.7,47.4,,72.4,76.9,0,76,5.9,2,4,2,116.5,32,325,325,8,31,52,5,388,109,1.3,12.1
Akeem Dent,6243,LB,HST,5,0,3.0,40.0,80.0,25.0,10.0,0,0,0,0.0,13,72.3,64.6,79.5,46.8,57.7,80.5,0,10,0.0,0,0,0,47.9,2,52,65,0,3,5,0,15,15,0.3,7.5
Chris Conte,6245,S,TB,14,5,9.2,50.0,97.1,36.9,18.5,0,1,4,18.2,30,66.1,65.2,0.0,42.3,76.1,66.4,2,26,12.5,5,4,4,52.5,11,430,443,6,30,22,2,86,35,0.2,7.8
K.J. Wright,6251,LB,SEA,18,8,3.5,67.9,90.1,10.5,7.1,1,2,4,4.9,29,84.6,87.9,46.8,77.9,83.1,90.4,0,34,4.8,3,4,3,82.1,55,616,684,28,51,81,0,456,300,0.8,8.3
Da'Norris Searcy,6252,S,TEN,15,3,11.5,59.3,96.7,28.2,16.7,0,0,1,3.7,31,66.2,68.2,43.3,58.4,73.8,86.2,1,21,6.5,2,1,1,74.9,16,474,490,5,26,27,1,172,49,0.4,10.8
Sam Acho,6255,ED,CHI,15,1,2.1,73.7,46.4,6.6,4.8,0,0,0,0.0,6,66.7,66.3,48.9,50.4,74.6,56.8,0,26,37.5,6,0,2,98.8,14,96,207,4,9,19,1,81,82,0.9,5.8
Jalil Brown,6270,CB,IND,8,0,11.3,69.0,100.0,8.8,6.1,1,0,3,10.3,14,52.0,50.3,83.6,,44.3,35.1,0,27,20.0,4,3,3,128.8,20,191,191,6,16,29,3,242,73,1.4,12.1
Chris Prosinski,6273,S,CHI,7,2,8.6,100.0,98.5,36.4,36.4,1,0,1,20.0,6,52.7,58.2,79.2,60.1,74.4,59.0,0,71,25.0,4,0,1,158.3,5,194,197,4,10,5,1,123,80,0.7,24.6
Cortez Allen,6280,CB,PIT,1,0,7.3,100.0,100.0,6.7,6.7,0,0,0,0.0,25,29.3,29.6,76.1,,50.2,33.3,0,14,25.0,1,0,2,112.5,3,22,22,1,3,3,0,33,11,1.7,11.0
Davon House,6283,CB,JAX,16,3,14.5,52.0,99.8,11.4,5.9,3,1,19,18.6,15,66.6,63.2,88.7,59.1,40.3,51.6,4,47,10.7,6,17,9,78.9,53,646,647,6,47,102,6,740,209,1.2,14.0
Buster Skrine,6289,CB,NYJ,16,3,8.7,67.8,94.2,8.1,5.5,0,0,4,4.6,22,50.6,52.5,59.8,54.5,67.8,65.1,1,72,12.7,7,3,5,101.1,59,499,530,13,45,87,3,748,318,1.6,12.7
Josh Thomas,6295,CB,DAL,6,2,11.6,12.5,96.9,58.0,7.3,0,0,1,12.5,9,72.7,72.4,78.6,60.0,60.0,77.9,0,12,0.0,0,1,0,39.6,1,62,64,0,2,8,0,12,2,0.2,12.0
Shiloh Keo,6296,S,DEN,5,0,10.4,85.7,94.3,15.5,13.3,0,0,0,0.0,10,56.7,53.9,0.0,51.5,65.7,86.2,1,20,0.0,0,0,1,117.9,6,100,106,1,5,7,1,86,17,0.9,14.3
Richard Sherman,6306,CB,SEA,18,3,14.4,48.6,100.0,18.5,9.0,1,3,13,18.1,29,79.4,79.9,70.1,,76.2,74.9,2,44,7.3,3,11,7,67.6,35,688,688,7,35,72,2,472,107,0.7,13.5
Chris Carter,6314,ED,BLT,12,0,1.0,100.0,8.5,9.0,9.0,0,0,0,0.0,3,44.6,53.5,39.5,58.9,63.4,26.1,0,6,66.7,2,0,1,91.7,1,9,106,0,1,1,0,6,5,0.7,6.0
Pernell McPhee,6317,ED,CHI,14,0,-0.8,75.0,12.9,15.0,11.3,0,0,0,0.0,6,64.9,85.9,35.9,78.7,86.1,63.0,1,12,37.5,3,0,3,53.1,3,47,363,7,5,4,0,27,28,0.6,9.0
Byron Maxwell,6325,CB,PHI,14,3,13.1,65.4,100.0,10.2,6.7,3,1,9,11.5,24,54.4,58.4,64.0,,77.7,76.2,2,47,8.5,5,8,10,100.7,51,552,552,9,51,78,3,787,234,1.5,15.4
Allen Bradford,6339,LB,ATL,2,1,7.7,100.0,95.2,13.0,13.0,0,0,0,0.0,2,69.3,67.9,77.2,56.0,54.1,63.0,0,13,0.0,0,0,0,104.2,3,40,42,1,3,3,0,27,4,0.7,9.0
Colin Jones,6342,S,CAR,7,0,4.6,89.5,96.0,6.8,6.1,0,0,0,0.0,5,59.3,58.1,83.8,70.7,39.2,47.1,1,56,14.3,2,0,0,116.0,17,119,124,5,12,19,2,165,104,1.4,9.7
J.T. Thomas,6347,LB,NYG,12,2,3.9,76.5,84.2,11.9,9.1,0,0,0,0.0,21,78.1,60.4,8.0,47.0,50.7,59.8,0,20,6.3,1,0,2,95.0,13,160,190,5,13,17,0,119,83,0.8,9.2
Justin Rogers,6358,CB,WAS,1,0,3.8,75.0,100.0,11.3,8.5,0,0,0,0.0,32,72.5,73.0,76.0,,67.2,76.7,0,8,0.0,0,0,0,83.3,3,35,35,0,2,4,0,18,24,0.5,6.0
Lawrence Guy,6385,DI,BLT,16,0,,,1.1,,,0,0,0,,3,69.8,69.8,87.2,62.7,65.6,74.6,0,,0.0,0,0,1,0.0,0,3,264,8,4,0,0,0,0,0.0,
Andrew Gachkar,6386,LB,DAL,7,0,3.2,44.4,94.5,12.0,5.3,0,0,0,0.0,9,51.1,59.7,81.2,54.4,69.4,61.2,0,14,16.7,1,0,0,55.8,4,52,55,1,5,9,0,36,33,0.8,9.0
Jimmy Wilson,6387,S,SD,13,2,8.9,77.8,96.4,13.3,10.4,0,1,1,3.7,27,53.1,56.6,83.5,87.2,58.3,30.6,1,44,13.8,4,1,0,128.4,21,297,308,10,23,27,3,260,104,0.9,12.4
Malcolm Smith,6394,LB,OAK,16,4,4.3,81.8,88.9,8.7,7.1,0,1,5,5.7,23,63.9,53.3,88.3,59.8,37.0,48.5,1,38,12.8,10,5,3,101.8,72,667,750,27,64,88,2,682,455,1.1,9.5
Spencer Paysinger,6419,LB,MIA,8,0,5.0,100.0,92.9,6.0,6.0,0,0,0,0.0,17,75.6,78.1,79.7,56.5,70.6,61.1,0,30,0.0,0,0,0,109.4,4,26,28,2,3,4,0,41,21,1.7,10.3
Chris Harris Jr.,6457,CB,DEN,19,2,9.0,66.0,99.6,11.4,7.5,0,2,4,3.9,10,77.5,79.2,88.5,70.2,76.2,73.0,2,52,7.6,5,3,7,89.0,68,832,835,25,59,103,3,748,316,1.0,11.0
Ian Williams,6472,DI,SF,16,0,,,0.7,,,0,0,0,,28,75.3,86.3,66.2,63.3,88.9,77.8,0,,100.0,1,0,2,0.0,0,2,300,1,0,0,0,0,0,0.0,
Josh Bynes,6503,LB,DET,16,5,4.2,69.4,83.6,11.2,7.8,0,0,4,8.2,11,60.2,68.5,62.8,68.3,72.5,62.7,0,61,15.2,5,4,2,117.5,34,408,488,9,23,49,3,437,322,1.1,12.9
Nick Bellore,6515,LB,SF,2,0,,,60.0,,,0,0,0,,28,61.6,72.3,69.7,59.1,69.4,73.2,0,,,0,0,0,0.0,0,3,5,0,0,0,0,0,0,0.0,
Darrin Walls,6553,CB,NYJ,6,0,15.5,21.4,100.0,30.7,6.6,0,0,3,21.4,22,59.7,57.9,81.1,,39.4,76.6,0,6,0.0,0,2,1,79.2,3,98,98,2,3,14,2,16,3,0.2,5.3
Mario Addison,6558,ED,CAR,17,0,7.3,66.7,5.5,9.5,6.3,0,0,0,0.0,5,57.2,63.4,48.9,67.3,55.0,68.9,0,14,20.0,1,0,3,82.6,2,20,365,7,4,3,0,18,2,0.9,9.0
Dontrelle Inman,6597,WR,SD,1,0,,,100.0,,,0,0,0,,27,51.0,49.5,66.9,,,23.7,0,,100.0,1,0,1,0.0,0,1,1,0,0,0,0,0,0,0.0,
Jeron Johnson,6621,S,WAS,8,1,9.8,100.0,95.4,16.0,16.0,0,0,0,0.0,32,34.4,39.8,80.2,54.8,68.9,65.8,0,36,25.0,2,0,0,158.3,6,103,108,1,5,6,2,96,42,1.0,16.0
Michael Morgan,6623,LB,SEA,8,1,2.0,85.7,82.1,7.3,6.3,0,0,0,0.0,29,85.5,80.4,80.8,60.7,63.6,81.1,0,7,0.0,0,0,0,79.2,6,46,56,4,7,7,0,15,21,0.3,2.5
Ron Parker,6625,S,KC,18,5,8.3,68.0,96.6,11.0,7.5,0,1,8,8.2,16,69.7,70.6,68.5,71.9,66.1,51.6,3,52,16.2,12,7,2,78.0,66,767,794,23,57,97,1,667,261,0.9,10.1
Jonathan Freeny,6633,LB,NE,14,1,6.4,74.2,80.1,8.3,6.2,0,0,1,3.2,19,58.0,60.1,88.3,53.4,63.7,74.9,0,16,8.3,2,1,0,89.2,23,209,261,6,21,31,0,188,97,1.0,8.2
Demarcus Dobbs,6655,DI,SEA,13,1,,,1.3,,,0,0,0,,29,60.1,55.8,82.4,55.6,55.5,73.6,0,,0.0,0,0,0,0.0,0,1,79,0,1,0,0,0,0,0.0,
Justin Trattou,6669,ED,MIN,3,0,,,5.6,,,0,0,0,,18,68.4,95.1,78.1,49.8,61.0,69.2,2,,,0,0,0,0.0,0,1,18,0,0,0,0,0,0,0.0,
Isa Abdul-Quddus,6722,S,DET,16,6,8.1,75.0,94.5,14.8,11.1,0,1,3,9.4,11,62.5,66.9,53.3,64.9,77.2,66.4,0,45,6.5,2,3,3,120.3,24,381,403,6,23,32,2,268,112,0.8,11.2
Jamari Lattimore,6754,LB,NYJ,4,0,7.4,80.0,83.3,10.8,8.6,0,0,0,0.0,22,51.3,45.2,77.0,47.3,60.0,41.1,0,25,50.0,1,0,0,104.2,4,45,54,0,1,5,0,45,28,1.0,11.3
Mark Herzlich,6767,LB,NYG,9,0,8.5,75.0,92.5,15.3,11.5,0,0,0,0.0,21,55.8,58.3,82.6,58.1,59.4,53.9,0,7,0.0,0,0,0,84.4,3,49,53,2,5,4,0,19,7,0.4,6.3
Mario Butler,6797,CB,BUF,6,0,15.6,47.1,98.9,10.5,4.9,0,0,5,29.4,4,59.9,58.6,79.8,60.0,50.6,29.6,0,37,25.0,1,5,0,97.2,8,89,90,0,3,17,1,148,30,1.8,18.5
Orie Lemon,6800,LB,TB,1,0,2.0,100.0,80.0,4.0,4.0,0,0,0,0.0,30,28.1,27.1,71.8,59.1,40.2,31.9,0,11,0.0,0,0,0,112.5,1,4,5,0,1,1,0,11,9,2.8,11.0
Ben Jacobs,6817,LB,CAR,3,1,2.4,100.0,93.3,5.4,5.4,0,0,0,0.0,5,43.9,40.2,87.8,57.1,56.5,80.0,0,20,20.0,1,0,0,118.8,5,28,30,1,3,5,0,65,53,2.4,13.0
Corbin Bryant,6825,DI,BUF,16,0,3.0,100.0,4.4,14.0,14.0,0,0,0,0.0,4,52.4,64.2,76.4,56.9,69.7,46.2,0,6,100.0,2,0,1,91.7,1,16,360,0,0,1,0,6,3,0.4,6.0
Sterling Moore,6871,CB,TB,16,2,8.6,66.2,98.1,7.8,5.2,1,0,4,5.4,30,61.9,65.7,88.0,66.7,75.4,52.0,1,39,19.0,8,4,2,92.3,49,404,412,9,32,74,2,563,221,1.5,11.5
Michael Wilhoite,6989,LB,SF,12,7,6.9,83.3,89.4,9.0,7.5,0,0,0,0.0,28,38.2,51.8,87.7,58.8,69.5,55.5,1,48,20.5,8,0,2,93.8,30,287,321,3,24,36,0,334,131,1.2,11.1
Will Hill III,6999,S,BLT,16,0,10.8,63.9,96.6,22.8,14.6,0,0,3,8.3,3,59.8,65.1,22.3,76.9,79.3,76.5,1,56,7.7,3,3,7,100.5,23,568,588,11,36,36,2,330,170,0.6,14.3
Craig Robertson,7003,LB,CLV,12,3,4.0,66.7,91.1,18.1,12.1,0,1,4,33.3,8,79.4,62.6,37.1,54.9,49.2,71.1,1,15,16.7,2,4,1,69.1,8,154,169,2,7,12,1,53,32,0.4,6.6
Morris Claiborne,7012,CB,DAL,11,2,9.0,62.5,100.0,9.2,5.7,2,1,7,10.9,9,49.4,46.7,12.4,,46.5,58.0,0,59,12.1,4,7,9,100.3,40,398,398,2,27,64,2,548,238,1.5,13.7
Mark Barron,7013,LB,SL,16,8,3.0,76.5,80.7,8.3,6.4,0,1,2,2.9,26,60.3,67.8,71.7,59.6,75.9,75.9,0,28,6.9,4,2,2,92.3,52,461,571,19,46,68,0,433,328,1.0,8.3
Luke Kuechly,7015,LB,CAR,16,7,6.5,68.1,88.2,11.3,7.7,0,1,7,9.7,5,93.2,93.6,66.3,56.2,88.3,87.6,6,30,4.4,3,7,3,48.8,49,570,646,27,58,72,0,427,231,0.8,8.7
Stephon Gilmore,7016,CB,BUF,12,1,11.9,54.3,100.0,9.4,5.1,1,1,17,18.5,4,68.6,71.1,88.2,,76.9,70.6,3,46,11.1,4,14,6,82.1,50,512,512,5,31,92,5,666,190,1.4,13.3
Dontari Poe,7017,DI,KC,17,1,,,0.2,,,0,0,0,,16,50.3,73.2,62.5,58.0,85.9,55.5,0,,55.6,5,0,2,0.0,0,1,560,3,3,0,0,0,0,0.0,
Fletcher Cox,7018,DI,PHI,16,0,,,0.2,,,0,0,1,,24,76.7,90.3,56.5,89.0,79.5,68.7,0,,57.1,4,0,3,0.0,0,1,622,11,3,0,0,0,0,0.0,
Michael Brockers,7020,DI,SL,16,2,-4.0,100.0,1.5,6.0,6.0,0,0,0,0.0,26,58.6,67.8,44.5,60.2,73.7,54.4,0,11,40.0,2,0,3,112.5,1,6,409,4,1,1,0,11,15,1.8,11.0
Bruce Irvin,7021,LB,SEA,17,0,2.9,64.7,30.2,13.5,8.8,0,0,2,11.8,29,70.8,67.1,51.1,61.0,68.4,67.9,0,30,17.6,3,2,4,79.0,11,152,503,16,14,17,0,94,77,0.6,8.5
Quinton Coples,7022,ED,MIA,15,0,9.0,50.0,4.6,8.0,4.0,1,0,0,0.0,17,74.4,60.5,10.0,62.1,64.0,77.8,0,8,0.0,0,0,4,60.4,1,8,174,0,1,2,0,8,2,1.0,8.0
Dre Kirkpatrick,7023,CB,CIN,17,1,10.4,57.0,99.7,10.8,6.2,1,2,10,8.8,7,49.5,47.7,16.2,56.7,49.9,39.2,0,44,16.2,11,10,13,83.1,65,742,744,18,56,114,2,756,311,1.1,11.6
Melvin Ingram III,7024,ED,SD,16,3,2.6,78.6,24.2,11.7,9.2,1,0,0,0.0,27,56.0,70.5,29.0,87.4,55.3,59.7,0,53,13.0,3,0,7,101.2,11,141,583,17,17,14,0,116,118,0.9,10.5
Shea McClellin,7025,LB,CHI,12,7,4.4,82.0,89.7,8.0,6.6,0,0,1,2.0,6,49.0,57.8,87.7,66.1,66.6,61.1,0,34,13.0,6,1,0,115.8,41,348,388,14,33,50,2,429,270,1.3,10.5
Chandler Jones,7027,ED,NE,17,3,0.0,66.7,7.8,22.0,14.7,0,1,1,33.3,19,69.3,76.8,89.9,69.0,72.3,66.0,1,11,44.4,4,1,0,44.4,2,49,628,15,2,3,0,19,24,0.4,9.5
