player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Xavier Rhodes,7806,CB,MIN,14,3,13.5,48.0,100.0,12.7,6.1,3,2,10,13.3,18,73.0,73.8,0.0,,90.8,64.5,5,56,7.1,3,3,11,47.0,36,480,480,6,36,75,2,429,122,0.9,11.9
Datone Jones,7807,ED,GB,18,0,-0.3,75.0,6.7,8.3,6.3,0,0,1,25.0,12,51.0,56.4,15.0,62.7,61.2,74.7,0,9,66.7,2,0,6,77.1,3,27,404,1,1,4,0,2,20,0.1,0.7
Alec Ogletree,7811,LB,LA,16,7,7.6,75.5,81.9,14.1,10.6,0,1,3,6.1,26,70.5,63.3,0.0,55.5,62.2,48.0,2,64,16.1,10,3,7,112.7,37,561,685,15,45,49,4,441,229,0.8,11.9
Matt Elam,7813,S,BLT,6,0,9.7,66.7,94.6,16.5,11.0,0,0,0,0.0,3,51.6,42.8,76.5,56.7,40.7,26.2,0,13,0.0,0,0,0,86.8,2,35,37,1,1,3,0,21,15,0.6,10.5
Johnathan Cyprien,7814,S,JAX,16,0,7.8,66.1,96.8,14.4,9.5,0,0,8,12.9,15,59.1,73.3,85.0,67.6,90.6,72.6,0,44,11.5,7,5,6,101.4,41,628,649,11,54,62,2,498,247,0.8,12.1
Darius Slay,7817,CB,DET,14,1,11.3,59.7,99.8,11.9,7.1,0,0,12,17.9,11,80.2,80.4,87.6,83.8,66.9,68.1,2,51,10.3,4,10,6,97.4,40,509,510,8,34,67,6,453,163,1.0,11.3
Manti Te'o,7819,LB,SD,3,0,2.8,90.9,91.0,9.8,8.9,1,0,0,0.0,27,50.0,48.9,80.5,47.1,57.1,30.1,0,22,33.3,4,0,1,98.9,10,101,111,2,8,11,0,85,53,0.9,8.5
Tank Carradine,7821,ED,SF,11,0,1.4,85.7,24.5,4.2,3.6,0,0,0,0.0,28,67.6,65.5,84.8,65.0,58.1,70.8,0,14,16.7,1,0,0,83.9,6,26,106,3,5,7,0,29,31,1.2,4.8
Johnthan Banks,7824,CB,CHI,4,0,11.0,83.3,98.6,14.2,11.8,0,0,1,16.7,6,60.3,56.7,80.4,57.7,43.3,29.6,0,29,20.0,1,1,0,111.8,5,73,74,0,4,6,0,65,4,0.9,13.0
Kawann Short,7825,DI,CAR,16,1,,,1.3,,,1,0,1,,5,66.8,86.7,61.2,73.2,87.2,47.6,0,,16.7,1,0,3,0.0,0,7,528,9,4,0,0,0,0,0.0,
Kevin Minter,7826,LB,ARZ,16,2,2.5,75.0,78.8,16.4,12.3,0,0,3,8.3,1,72.3,67.6,46.3,64.6,59.9,37.8,0,33,25.0,10,2,2,91.8,27,472,599,16,28,36,0,235,185,0.5,8.7
Kiko Alonso,7827,LB,MIA,16,7,4.9,77.6,89.7,10.7,8.3,0,0,2,3.0,17,62.5,61.3,48.9,56.6,61.4,61.2,2,77,16.0,8,2,2,107.3,52,600,669,15,35,67,3,613,420,1.1,11.8
Johnathan Hankins,7830,DI,NYG,17,0,,,3.7,,,0,0,0,,21,48.8,63.6,64.4,58.9,68.7,54.9,0,,75.0,3,0,3,0.0,0,17,461,4,1,0,0,0,0,0.0,
David Amerson,7832,CB,OAK,16,1,13.6,64.6,100.0,8.9,5.8,2,1,14,14.1,23,65.1,64.9,67.1,,61.8,45.2,2,54,15.0,9,12,9,102.2,64,621,621,12,50,99,5,898,266,1.6,14.0
Jamie Collins Sr.,7833,LB,CLV,15,6,4.5,83.6,78.3,9.7,8.1,0,0,1,1.8,8,63.4,68.8,90.4,71.0,65.9,58.2,2,23,12.1,7,0,0,92.8,46,472,603,15,45,55,2,385,188,0.9,8.4
Margus Hunt,7834,ED,CIN,15,1,,,2.5,,,0,0,0,,7,57.4,64.8,69.4,56.5,73.1,63.1,0,,20.0,1,0,1,0.0,0,5,199,3,3,0,0,0,0,0.0,
Jamar Taylor,7835,CB,CLV,15,1,10.5,64.2,97.6,9.5,6.1,1,1,11,13.6,8,77.7,73.2,43.3,61.3,57.4,64.1,3,57,6.7,3,10,5,96.3,52,520,533,12,41,81,5,692,255,1.4,13.3
Arthur Brown,7837,LB,NYJ,1,0,-3.0,100.0,100.0,4.0,4.0,0,0,0,0.0,22,62.7,65.5,89.5,,60.0,,0,7,,0,0,0,95.8,1,4,4,0,0,1,0,7,10,1.8,7.0
D.J. Swearinger Sr.,7838,S,ARZ,16,1,9.9,63.6,95.7,34.1,21.7,0,2,7,31.8,1,82.8,83.0,63.4,87.5,72.9,64.2,3,65,13.2,5,6,2,67.6,14,510,533,8,32,22,1,195,67,0.4,13.9
Robert Alford,7841,CB,ATL,19,2,12.2,60.8,99.8,11.3,6.8,3,2,18,14.4,2,67.2,65.5,25.8,53.5,63.8,63.3,3,48,6.5,4,17,16,100.1,76,901,903,15,56,125,9,1000,248,1.2,13.2
Travis Kelce,7844,TE,KC,1,0,,,100.0,,,0,0,0,,16,60.0,60.0,62.6,,,,0,,,0,0,6,0.0,0,1,1,0,0,0,0,0,0,0.0,
Dwayne Gratz,7845,CB,PHI,4,0,2.4,100.0,96.7,11.4,11.4,0,0,0,0.0,24,74.0,72.1,78.5,54.3,60.0,60.8,0,8,14.3,1,0,0,87.5,5,59,61,3,6,5,0,25,13,0.4,5.0
Sio Moore,7847,LB,ARZ,8,1,4.8,86.8,86.5,6.4,5.5,0,0,1,2.6,1,53.2,64.3,82.9,60.4,75.6,53.1,0,37,11.1,3,1,1,133.7,33,225,260,10,23,38,3,371,260,1.8,11.2
Bennie Logan,7848,DI,PHI,13,0,,,1.0,,,0,0,0,,24,66.1,60.5,54.6,52.0,66.8,50.4,0,,0.0,0,0,2,0.0,0,3,286,2,3,0,0,0,0,0.0,
Leon McFadden,7849,CB,DAL,2,0,7.8,66.7,100.0,6.2,4.1,0,0,0,0.0,9,62.3,64.4,77.4,,68.2,78.7,0,17,0.0,0,0,0,119.7,6,40,40,2,3,9,1,54,34,1.5,9.0
Tyrann Mathieu,7850,S,ARZ,10,0,5.7,79.1,98.9,9.7,7.7,0,0,3,7.0,1,60.4,62.3,49.9,80.3,66.7,71.2,1,45,10.7,3,3,3,119.3,34,358,362,9,25,43,3,403,256,1.2,11.9
T.J. McDonald,7852,S,LA,16,1,9.2,58.1,87.8,22.1,12.9,0,1,4,9.3,26,68.8,65.8,89.5,55.3,58.8,56.1,2,35,12.1,4,4,0,68.8,25,589,671,12,28,43,2,229,105,0.4,9.2
J.J. Wilcox,7861,S,DAL,14,5,6.8,78.6,98.4,18.2,14.3,0,1,5,17.9,9,82.5,82.1,88.5,51.5,74.3,69.1,1,26,14.3,5,5,0,99.4,22,424,431,10,25,28,2,160,86,0.4,7.3
Damontre Moore,7862,ED,SEA,4,0,4.0,100.0,2.9,2.0,2.0,0,0,0,0.0,29,52.1,58.7,32.4,57.1,71.5,73.8,0,15,,0,0,0,118.8,1,2,70,0,0,1,0,15,11,7.5,15.0
John Jenkins,7863,DI,SEA,10,0,,,2.7,,,0,0,0,,29,56.8,54.0,56.2,57.4,55.7,55.4,0,,33.3,1,0,1,0.0,0,3,113,0,2,0,0,0,0,0.0,
Logan Ryan,7864,CB,NE,19,5,8.9,68.2,95.8,7.6,5.2,1,3,13,10.1,19,76.2,75.0,31.2,83.6,60.1,90.1,3,39,1.1,1,10,6,85.9,88,709,740,22,81,129,3,896,250,1.3,10.2
Shawn Williams,7865,S,CIN,15,4,13.1,71.4,94.4,25.2,18.0,0,2,2,7.1,7,67.0,71.0,42.3,73.1,77.7,73.1,3,74,4.7,2,2,2,108.5,20,539,571,5,37,28,3,341,124,0.7,17.1
Corey Lemonier,7869,ED,NYJ,8,0,7.0,100.0,11.1,5.5,5.5,0,0,0,0.0,22,55.1,70.1,83.5,68.4,65.3,76.1,0,12,0.0,0,0,0,100.0,2,11,99,3,1,2,0,16,2,1.5,8.0
Kayvon Webster,7871,CB,DEN,10,0,13.7,50.0,100.0,11.3,5.7,0,0,1,16.7,10,53.8,55.8,77.7,,62.8,53.1,0,16,0.0,0,0,1,75.7,3,35,35,0,2,6,0,46,8,1.4,15.3
Duron Harmon,7872,S,NE,19,1,11.7,88.9,99.8,52.9,47.0,0,0,1,11.1,19,71.3,70.0,87.8,59.7,58.5,56.9,2,30,10.7,3,1,0,115.7,8,446,447,3,24,9,2,106,22,0.3,13.3
Will Davis,7874,CB,BLT,2,2,15.4,60.0,100.0,12.7,7.6,0,0,0,0.0,3,70.0,70.1,77.0,,63.4,22.5,1,75,40.0,2,0,1,104.2,3,40,40,1,1,5,1,90,59,2.4,30.0
Zaviar Gooden,7879,LB,ARZ,5,0,1.0,100.0,70.6,10.0,10.0,0,0,0,0.0,1,51.5,49.8,75.3,53.2,56.1,76.3,0,3,,0,0,0,118.8,1,12,17,0,0,1,1,3,2,0.3,3.0
Akeem Spence,7882,DI,TB,16,0,,,2.2,,,0,0,0,,30,56.7,36.6,68.0,57.0,32.4,61.9,0,,100.0,2,0,1,0.0,0,4,183,0,0,0,0,0,0,0.0,
Alex Okafor,7885,ED,ARZ,15,0,5.2,100.0,7.7,3.0,3.0,0,0,0,0.0,1,32.3,68.2,87.3,75.2,53.7,78.2,0,28,0.0,0,0,0,113.3,5,15,194,5,2,5,0,56,30,3.7,11.2
Jelani Jenkins,7886,LB,MIA,10,0,3.1,84.8,86.3,7.9,6.7,0,0,1,3.0,17,28.9,29.9,41.2,61.5,48.7,26.1,0,51,50.0,11,1,2,136.4,28,240,278,4,11,33,2,392,322,1.8,14.0
Duke Williams,7887,S,IND,5,0,21.3,100.0,88.3,13.0,13.0,0,0,1,25.0,14,39.9,37.1,76.3,62.2,48.2,47.9,0,66,0.0,0,1,0,158.3,4,53,60,0,3,4,1,118,33,2.3,29.5
Shamarko Thomas,7893,S,PIT,2,0,,,100.0,,,0,0,0,,25,61.6,62.4,70.5,,60.0,,0,,,0,0,0,0.0,0,5,5,0,0,0,0,0,0,0.0,
B.W. Webb,7896,CB,NO,14,0,12.9,60.3,99.8,10.5,6.3,0,0,7,11.1,20,54.5,56.8,86.8,60.0,67.7,79.3,1,31,4.2,1,7,1,100.1,38,418,419,2,23,63,4,502,148,1.3,13.2
Gerald Hodges,7902,LB,SF,14,1,3.3,75.0,86.4,12.1,9.0,0,0,0,0.0,28,67.2,78.4,82.4,79.6,76.5,71.4,2,32,16.7,3,0,0,87.3,18,229,265,6,14,24,2,171,122,0.8,9.5
William Gholston,7908,ED,TB,14,3,,,0.9,,,0,0,0,,30,60.4,58.0,69.4,53.0,62.4,74.4,0,,0.0,0,0,2,0.0,0,3,317,4,2,0,0,0,0,0.0,
John Simon,7911,ED,HST,11,1,5.0,100.0,36.2,9.3,9.3,0,0,0,0.0,13,63.7,72.9,90.3,70.7,67.2,74.8,0,34,5.6,1,0,0,109.1,11,111,307,10,16,11,0,112,57,1.1,10.2
Devin Taylor,7914,ED,DET,17,2,3.5,50.0,4.0,19.0,9.5,1,0,0,0.0,11,59.6,49.6,65.0,50.7,52.5,69.7,0,11,30.0,3,0,3,66.7,1,19,474,8,5,2,0,11,11,0.6,11.0
Tharold Simon,7920,CB,ARZ,7,0,9.5,60.0,96.6,8.8,5.3,0,0,1,10.0,1,74.6,71.4,78.2,53.1,54.1,63.4,0,14,16.7,1,0,0,72.9,6,57,59,2,5,10,0,50,17,0.9,8.3
Lavar Edwards,7924,ED,IND,10,0,,,9.2,,,0,0,0,,14,63.7,46.9,56.6,54.7,42.4,77.4,0,,,0,0,1,0.0,0,11,119,2,0,0,0,0,0,0.0,
Jonathan Meeks,7925,S,BUF,9,0,7.0,66.7,91.7,21.0,14.0,0,1,1,33.3,4,29.9,30.4,76.9,54.2,62.1,28.8,0,10,50.0,2,1,0,123.6,2,44,48,1,2,3,1,19,3,0.5,9.5
Steve Williams,7927,CB,LA,6,0,10.3,58.6,99.4,9.4,5.5,0,1,2,6.9,26,58.3,58.5,82.9,56.2,58.1,74.6,0,26,6.3,1,1,0,78.8,17,167,168,1,15,29,0,194,65,1.2,11.4
A.J. Klein,7930,LB,CAR,12,2,8.6,76.9,91.8,8.7,6.7,1,0,1,3.8,5,45.9,46.9,0.0,64.1,56.9,51.0,0,49,21.1,4,1,3,119.6,20,178,194,5,13,26,1,253,77,1.5,12.7
Quinton Dial,7939,DI,SF,14,0,,,0.5,,,0,0,0,,28,60.0,62.3,86.7,60.6,59.6,51.2,0,,0.0,0,0,0,0.0,0,1,188,0,1,0,0,0,0,0.0,
Micah Hyde,7941,CB,GB,19,3,7.6,68.2,93.7,10.2,7.0,0,2,7,8.2,12,60.3,64.3,85.9,67.3,69.3,72.9,4,32,6.5,3,6,1,94.3,58,623,665,11,40,85,6,642,275,1.1,11.1
Tourek Williams,7960,ED,SD,13,0,,,21.5,,,0,0,0,,27,58.0,43.5,43.9,53.0,39.9,24.0,0,,,0,0,0,0.0,0,20,93,1,0,0,0,0,0,0.0,
Cornelius Washington,7969,DI,CHI,15,0,,,0.4,,,0,0,0,,6,61.0,54.9,30.4,65.7,47.2,76.2,0,,0.0,0,0,3,0.0,0,1,247,2,2,0,0,0,0,0.0,
Bacarri Rambo,7972,S,MIA,10,4,8.9,70.6,97.1,25.7,18.1,0,0,2,11.8,17,48.6,50.6,86.3,56.8,57.9,55.3,1,40,17.4,4,2,0,104.3,12,335,345,1,15,17,1,197,88,0.6,16.4
Nate Palmer,7974,LB,TEN,6,0,2.5,50.0,17.4,4.0,2.0,0,0,0,0.0,31,66.0,58.2,76.5,48.9,65.7,72.8,0,9,0.0,0,0,0,62.5,1,4,23,0,1,2,0,9,6,2.3,9.0
Vince Williams,7988,LB,PIT,9,3,4.9,90.5,82.6,6.6,6.0,0,0,0,0.0,25,51.6,62.7,81.6,63.9,72.5,67.9,0,24,10.5,2,0,0,117.7,19,133,161,5,14,21,1,177,92,1.4,9.3
Mike Catapano,7989,ED,NYJ,11,0,14.0,100.0,18.1,24.0,24.0,0,0,0,0.0,22,42.3,50.2,85.9,52.5,56.7,76.9,0,19,0.0,0,0,0,118.8,1,25,138,1,2,1,0,19,5,0.8,19.0
Michael Mauti,7995,ED,NO,6,0,17.5,100.0,53.6,7.5,7.5,0,0,0,0.0,20,39.7,59.0,81.0,78.1,62.2,77.9,0,43,0.0,0,0,0,158.3,2,15,28,1,2,2,1,44,15,2.9,22.0
Armonty Bryant,7999,ED,DET,5,0,,,1.2,,,1,0,0,,11,60.0,54.9,32.0,60.9,51.0,72.6,0,,,0,0,2,0.0,0,1,86,3,0,0,0,0,0,0.0,
Jordan Poyer,8000,S,CLV,6,1,7.6,77.8,98.1,13.6,10.6,1,1,2,11.1,8,53.9,59.7,29.6,53.0,78.4,87.3,0,34,5.0,1,2,2,126.9,14,203,207,1,18,18,1,180,96,0.9,12.9
Nick Williams,8006,DI,MIA,11,0,,,2.3,,,0,0,0,,17,60.0,50.7,80.9,52.5,52.9,50.9,0,,,0,0,0,0.0,0,1,44,0,0,0,0,0,0,0.0,
David Bass,8016,ED,TEN,13,0,4.7,100.0,13.0,3.0,3.0,0,0,0,0.0,31,47.2,61.6,56.0,60.8,68.5,78.4,0,13,20.0,1,0,1,101.4,6,19,146,2,4,6,0,50,22,2.8,8.3
Kemal Ishmael,8026,S,ATL,10,2,3.7,83.3,95.0,7.3,6.1,0,0,0,0.0,2,55.8,62.4,79.8,68.8,71.0,67.7,0,24,13.3,4,0,0,105.4,25,192,202,7,24,30,1,199,125,1.1,8.0
Daimion Stafford,8031,S,TEN,15,3,6.6,72.5,94.8,12.3,9.0,0,0,1,2.5,31,58.9,61.9,24.0,57.0,73.7,65.2,1,28,15.4,6,0,2,106.8,29,381,402,11,30,40,3,285,160,0.8,9.8
Marcus Cooper,8035,CB,ARZ,14,3,9.6,63.9,98.9,7.8,5.0,0,0,6,6.2,1,55.6,59.0,88.1,49.4,72.2,65.0,4,65,13.1,8,6,2,84.2,62,519,525,10,50,97,4,751,347,1.6,12.1
Josh McNary,8073,LB,IND,10,0,7.7,77.8,80.4,10.6,8.2,0,0,0,0.0,14,33.4,33.5,0.0,61.7,48.3,59.9,0,27,50.0,1,0,1,145.8,7,82,102,0,1,9,1,91,63,1.2,13.0
Daren Bates,8077,LB,OAK,4,0,10.0,100.0,94.7,16.0,16.0,0,0,0,0.0,23,43.2,52.1,92.3,59.0,67.6,80.6,0,2,,0,0,0,118.8,1,18,19,0,0,1,1,2,0,0.1,2.0
Ezekiel Ansah,8094,ED,DET,13,3,5.0,0.0,2.5,,8.0,0,0,0,0.0,11,66.8,67.5,79.9,64.2,61.9,55.1,0,,22.2,2,0,1,39.6,0,9,360,6,4,1,0,0,0,0.0,
Rontez Miles,8102,S,NYJ,16,2,9.4,63.2,95.2,15.5,9.8,0,0,1,5.3,22,66.4,75.7,82.9,48.6,86.7,91.0,0,71,0.0,0,0,0,127.0,12,199,209,6,14,19,5,149,50,0.8,12.4
A.J. Bouye,8110,CB,HST,17,3,10.1,50.5,98.8,10.8,5.5,0,2,18,18.6,13,89.9,87.4,41.3,74.8,68.8,74.2,3,86,7.3,4,17,10,58.5,49,569,576,21,48,97,2,474,212,0.9,9.7
Jahleel Addae,8117,S,SD,8,3,10.0,69.6,95.9,18.1,12.6,0,1,3,13.0,27,80.3,79.5,47.6,48.1,73.7,72.9,1,24,7.4,2,3,1,76.5,16,306,319,5,22,23,0,191,81,0.7,11.9
Charles James II,8120,CB,IND,11,0,12.0,61.1,99.1,9.1,5.6,0,0,1,5.6,14,35.2,42.5,80.7,60.0,78.7,76.4,0,32,8.3,1,1,1,120.1,11,106,107,1,11,18,2,130,33,1.3,11.8
Josh Martin,8138,ED,NYJ,5,0,,,13.6,,,0,0,0,,22,60.6,68.6,80.4,67.6,59.0,28.1,0,,,0,0,0,0.0,0,3,22,1,0,0,0,0,0,0.0,
Paul Worrilow,8141,LB,ATL,7,0,7.9,41.7,91.9,17.4,7.3,0,0,1,8.3,2,64.5,59.6,7.7,59.4,56.7,73.0,0,25,0.0,0,1,2,53.8,5,91,99,2,6,12,0,49,14,0.6,9.8
Marcus Burley,8142,CB,CLV,6,0,16.0,50.0,100.0,7.0,3.5,0,0,1,25.0,8,59.2,56.1,73.4,,50.9,78.8,0,37,0.0,0,1,0,95.8,2,14,14,0,4,4,0,54,7,3.9,27.0
Lerentee McCray,8159,ED,BUF,11,0,,,9.8,,,0,0,0,,4,64.3,65.4,83.5,54.8,71.7,58.2,0,,,0,0,0,0.0,0,10,102,0,0,0,0,0,0,0.0,
Abry Jones,8177,DI,JAX,15,0,6.0,100.0,0.5,1.0,1.0,0,0,0,0.0,15,65.8,80.9,88.1,66.8,77.6,70.6,0,6,0.0,0,0,0,91.7,1,1,202,5,5,1,0,6,0,6.0,6.0
Benson Mayowa,8196,ED,DAL,14,0,0.0,100.0,2.2,6.0,6.0,2,0,0,0.0,9,61.0,60.9,24.5,59.1,70.4,71.8,0,9,50.0,1,0,5,104.2,1,6,272,6,1,1,0,9,9,1.5,9.0
Bradley McDougald,8220,S,TB,16,2,14.1,54.8,97.6,24.9,13.6,0,1,8,19.0,30,62.9,67.4,86.0,62.7,73.1,51.3,2,59,14.6,7,7,2,72.8,23,607,622,3,39,42,1,373,124,0.7,16.2
Ray-Ray Armstrong,8271,LB,SF,2,0,2.4,60.0,83.6,14.7,8.8,0,0,0,0.0,28,70.6,69.7,76.2,49.0,69.5,80.7,1,8,0.0,0,0,0,25.0,3,46,55,3,4,5,0,5,6,0.1,1.7
Will Compton,8308,LB,WAS,15,7,3.4,79.3,85.9,10.1,8.0,0,0,5,8.6,32,57.8,53.7,86.3,49.9,51.7,61.5,1,31,9.1,5,5,2,100.8,46,494,575,11,43,58,2,415,286,0.9,9.0
Rashaan Melvin,8334,CB,IND,13,2,11.7,56.3,99.8,9.9,5.6,1,0,10,14.1,14,63.6,65.5,87.1,60.0,68.8,54.1,0,42,14.0,7,7,4,86.6,40,418,419,8,41,71,2,480,185,1.2,12.0
Demontre Hurst,8359,S,CHI,9,1,6.9,78.6,96.6,11.9,9.4,0,0,0,0.0,6,58.1,60.7,81.0,67.1,66.0,71.4,1,27,0.0,0,0,0,109.8,11,143,148,3,8,14,2,112,26,0.9,10.2
Tony Jefferson,8361,S,ARZ,14,4,8.9,54.5,91.4,20.3,11.1,0,1,6,13.6,1,59.5,73.9,72.1,67.8,90.9,83.6,0,26,4.9,2,5,2,78.9,24,524,573,8,35,44,2,171,71,0.4,7.1
Brandon Copeland,8378,LB,DET,12,0,-1.0,100.0,40.0,20.0,20.0,1,0,0,0.0,11,76.7,64.8,30.5,50.6,65.5,50.3,0,4,0.0,0,0,1,83.3,1,24,60,2,3,1,0,4,5,0.2,4.0
Josh Johnson,8386,CB,JAX,5,2,12.4,40.0,87.0,24.0,9.6,0,0,2,20.0,15,70.5,70.7,80.6,61.3,64.7,58.8,0,21,22.2,2,2,0,53.3,4,100,115,2,5,10,0,43,25,0.4,10.8
Stefan Charles,8387,DI,DET,12,1,,,0.8,,,0,0,0,,11,61.9,54.8,32.0,52.1,60.8,36.0,0,,0.0,0,0,2,0.0,0,1,125,1,1,0,0,0,0,0.0,
Jeff Heath,8396,S,DAL,13,0,9.7,75.0,97.3,22.9,17.2,0,0,1,8.3,9,78.5,79.3,84.8,66.5,56.4,80.9,2,26,0.0,0,1,0,62.5,9,220,226,4,16,12,0,108,30,0.5,12.0
Chris Banjo,8419,S,NO,1,0,,,100.0,,,0,0,0,,20,60.0,60.3,67.5,,60.0,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Steven Terrell,8450,S,SEA,13,0,20.5,63.6,100.0,39.3,25.0,0,0,1,9.1,29,51.5,56.1,85.9,,70.0,38.1,0,30,27.8,5,1,0,125.6,7,295,295,1,13,11,1,106,29,0.4,15.1
Darryl Morris,8456,CB,IND,9,2,8.0,70.0,96.9,8.5,6.0,0,1,6,15.0,14,63.7,66.7,83.5,73.3,72.5,67.1,1,43,14.3,4,5,1,94.9,28,249,257,4,22,40,1,351,175,1.5,12.5
Cody Davis,8458,S,LA,15,2,15.7,33.3,95.2,83.0,27.7,0,1,2,33.3,26,64.8,60.7,21.9,49.8,53.7,44.5,1,13,11.1,1,2,1,5.6,2,178,187,0,6,6,0,22,17,0.1,11.0
Jordan Dangerfield,8468,S,PIT,8,0,3.5,75.0,98.0,30.7,23.0,0,0,0,0.0,25,69.6,65.5,79.3,58.3,55.0,48.8,0,35,0.0,0,0,0,106.3,3,96,98,1,3,4,0,40,24,0.4,13.3
Brynden Trawick,8471,S,OAK,2,2,6.5,50.0,97.1,29.0,14.5,0,0,0,0.0,23,69.3,76.7,82.1,66.6,72.3,87.0,1,8,0.0,0,0,0,20.8,1,34,35,0,1,2,0,8,0,0.3,8.0
Sheldon Price,8479,CB,BLT,2,0,13.0,0.0,100.0,,2.0,0,0,0,0.0,3,64.8,65.5,66.9,,60.0,,0,,,0,0,0,39.6,0,4,4,0,0,2,0,0,0,0.0,
Nickell Robey-Coleman,8483,CB,BUF,16,0,9.8,56.3,96.9,13.4,7.5,1,1,5,10.4,4,74.0,70.7,21.6,57.3,61.8,57.8,2,53,8.0,2,5,4,74.8,27,376,388,5,23,48,2,338,133,0.9,12.5
Wes Horton,8484,ED,CAR,11,0,,,5.4,,,0,0,0,,5,67.2,57.9,76.3,59.6,48.0,76.3,0,,,0,0,1,0.0,0,11,205,1,0,0,0,0,0,0.0,
LaRoy Reynolds,8500,LB,ATL,11,3,4.7,100.0,93.0,5.0,5.0,0,0,0,0.0,2,43.0,47.8,0.0,65.5,65.9,55.0,0,20,18.8,3,0,1,136.0,15,80,86,4,10,15,3,107,44,1.4,7.1
Terence Garvin,8515,LB,WAS,9,0,5.0,87.5,79.1,4.9,4.3,0,0,0,0.0,32,61.4,55.9,76.1,60.6,46.5,53.8,0,14,0.0,0,0,0,102.6,7,34,43,2,4,8,0,69,30,2.0,9.9
Marcus Cromartie,8525,S,SF,3,0,3.0,100.0,91.7,10.0,10.0,0,0,0,0.0,28,54.4,54.5,83.1,58.3,58.6,40.5,0,31,50.0,1,0,0,118.8,1,11,12,0,1,1,0,31,28,3.1,31.0
Mike Purcell,8530,DI,SF,11,0,,,1.0,,,0,0,0,,28,59.5,55.5,85.2,44.0,59.6,41.5,0,,100.0,2,0,0,0.0,0,1,99,0,0,0,0,0,0,0.0,
Jadeveon Clowney,8636,ED,HST,16,0,-5.0,100.0,1.4,7.0,7.0,4,0,0,0.0,13,74.7,79.1,16.0,71.3,84.7,59.7,1,5,37.5,3,0,10,47.9,1,8,570,7,5,1,0,5,10,0.7,5.0
Khalil Mack,8640,ED,OAK,17,0,6.3,75.0,7.1,14.3,10.8,1,0,0,0.0,23,84.4,92.5,64.5,91.5,89.8,69.3,1,26,37.5,3,0,4,66.7,3,44,619,13,5,4,0,40,16,0.9,13.3
Mike Evans,8642,WR,TB,1,0,,,100.0,,,1,0,0,,30,60.0,60.0,62.6,,,,0,,,0,0,4,0.0,0,1,1,0,0,0,0,0,0,0.0,
Justin Gilbert,8643,CB,PIT,3,0,4.0,0.0,100.0,,9.0,0,0,0,0.0,25,55.7,57.1,72.6,,60.0,73.7,0,,0.0,0,0,0,39.6,0,10,10,0,1,1,0,0,0,0.0,
Anthony Barr,8644,LB,MIN,16,2,4.0,86.3,81.2,11.0,9.5,0,0,2,3.9,18,43.7,50.6,68.4,66.7,56.5,47.8,0,67,25.7,9,2,1,135.5,44,515,634,11,24,51,4,523,361,1.1,11.9
Odell Beckham Jr.,8647,WR,NYG,1,0,,,100.0,,,1,0,1,,21,60.0,60.0,62.9,,,,0,,,0,1,7,0.0,0,1,1,0,0,0,0,0,0,0.0,
Aaron Donald,8648,DI,LA,16,1,,,1.3,,,1,0,0,,26,54.7,92.6,18.0,93.3,87.5,66.4,0,,0.0,0,0,9,0.0,0,7,547,9,1,0,0,0,0,0.0,
Ryan Shazier,8650,LB,PIT,16,7,5.5,76.9,78.3,7.9,6.1,2,1,5,6.4,25,63.9,67.2,53.1,71.1,65.5,51.5,5,73,16.4,10,5,5,82.1,60,505,645,22,44,78,2,637,423,1.3,10.6
C.J. Mosley,8652,LB,BLT,14,10,8.1,77.6,86.8,10.3,8.0,1,1,3,5.2,3,72.2,76.3,0.0,65.2,84.3,75.3,4,61,9.4,5,3,7,84.2,45,492,567,7,38,58,1,564,252,1.2,12.5
Calvin Pryor,8653,S,NYJ,15,2,5.9,73.2,90.1,14.6,10.7,1,1,4,9.8,22,46.5,50.5,16.5,51.7,67.8,62.0,0,42,6.5,2,4,5,99.0,30,455,505,6,27,41,0,354,158,0.8,11.8
Ha Ha Clinton-Dix,8656,S,GB,19,4,9.0,67.7,94.7,34.4,23.3,0,0,4,12.9,12,63.1,70.1,58.5,46.7,89.6,91.4,5,23,6.4,3,3,3,59.8,21,757,799,4,40,31,1,224,65,0.3,10.7
Dee Ford,8658,ED,KC,16,1,4.0,57.1,13.0,16.0,9.1,2,0,0,0.0,16,63.3,63.6,35.3,66.0,61.8,67.5,0,33,0.0,0,0,6,121.4,4,71,546,13,3,7,1,54,41,0.8,13.5
Darqueze Dennard,8659,CB,CIN,15,2,8.2,86.8,96.7,6.8,5.9,0,0,1,2.6,7,58.3,59.8,83.3,59.6,64.2,79.8,0,53,6.7,2,1,0,117.2,33,234,242,9,26,38,1,381,140,1.7,11.5
