position,player_name,team_name,grades_defense,snap_counts_run,rank,Year,player_name,year_signed,age,average/year,sim_sal,diff
DI,Aaron Donald,LA,93.5,442,1.0,2021,Aaron Donald,2021,30,22500000,22986569.5,-486569.5
ED,Myles Garrett,CLV,92.0,312,2.0,2021,Myles Garrett,2021,25,25000000,20247773.85714286,4752226.142857142
ED,Von Miller,LA,91.2,329,4.0,2021,Von Miller,2021,32,19016667,19966802.125,-950135.125
DI,Cameron Heyward,PIT,90.8,395,5.0,2021,Cameron Heyward,2021,32,16400000,19692713.0,-3292713.0
ED,T.J. Watt,PIT,89.6,314,7.0,2021,T.J. Watt,2021,26,28002750,19723441.7,8279308.300000001
ED,Joey Bosa,LAC,85.8,352,9.0,2021,Joey Bosa,2021,26,27000000,18718280.363636363,8281719.636363637
DI,Zach Sieler,MIA,84.9,278,10.0,2021,Zach Sieler,2021,26,3815000,18241757.0,-14426757.0
DI,Jonathan Allen,WAS,84.9,284,10.0,2021,Jonathan Allen,2021,26,18000000,16700090.333333334,1299909.666666666
ED,Cameron Jordan,NO,83.7,274,12.0,2021,Cameron Jordan,2021,31,17500000,15658423.666666666,1841576.333333334
DI,Chris Jones,KC,83.4,235,13.0,2021,Chris Jones,2021,27,20000000,15490368.083333334,4509631.916666666
DI,David Onyemata,NO,81.9,147,16.0,2021,David Onyemata,2021,28,8666667,15269534.75,-6602867.75
ED,Preston Smith,GB,81.5,230,17.0,2021,Preston Smith,2021,28,13000000,14040138.916666666,-1040138.916666666
ED,Melvin Ingram III,KC,80.9,231,18.0,2021,Melvin Ingram III,2021,32,4000000,12498472.25,-8498472.25
DI,Calais Campbell,BLT,80.8,191,19.0,2021,Calais Campbell,2021,34,12500000,12805555.583333334,-305555.58333333395
ED,Shaquil Barrett,TB,80.6,239,20.0,2021,Shaquil Barrett,2021,28,17000000,12416666.666666666,4583333.333333334
ED,John Franklin-Myers,NYJ,80.3,281,21.0,2021,John Franklin-Myers,2021,25,13750000,12375000.0,1375000.0
DI,D.J. Reader,CIN,79.5,310,22.0,2021,D.J. Reader,2021,26,13250000,10916666.666666666,2333333.333333334
DI,A'Shawn Robinson,LA,77.7,348,24.0,2021,A'Shawn Robinson,2021,25,8500000,11652777.75,-3152777.75
ED,Emmanuel Ogbah,MIA,77.0,215,25.0,2021,Emmanuel Ogbah,2021,27,7500000,10777777.75,-3277777.75
ED,Josh Sweat,PHI,76.1,234,26.0,2021,Josh Sweat,2021,24,13333333,11319444.416666666,2013888.583333334
DI,Arik Armstead,SF,76.0,342,27.0,2021,Arik Armstead,2021,27,17000000,11756944.416666666,5243055.583333334
DI,Al Woods,SEA,75.4,304,29.0,2021,Al Woods,2021,32,2500000,11673611.083333334,-9173611.083333334
DI,Kenny Clark,GB,75.4,281,29.0,2021,Kenny Clark,2021,25,17500000,10986111.083333334,6513888.916666666
ED,Markus Golden,ARZ,75.2,261,31.0,2021,Markus Golden,2021,30,2500000,10173611.083333334,-7673611.083333334
DI,Dalvin Tomlinson,MIN,74.9,282,34.0,2021,Dalvin Tomlinson,2021,27,10500000,10715277.75,-215277.75
DI,Vita Vea,TB,74.4,194,35.0,2021,Vita Vea,2021,26,17750000,10604652.75,7145347.25
ED,Leonard Floyd,LA,73.8,383,36.0,2021,Leonard Floyd,2021,28,16000000,10347708.333333334,5652291.666666666
ED,Tyus Bowser,BLT,73.7,276,37.0,2021,Tyus Bowser,2021,25,5500000,10681041.666666666,-5181041.666666666
DI,D.J. Jones,SF,73.7,301,37.0,2021,D.J. Jones,2021,26,3500000,11639375.0,-8139375.0
ED,Trey Hendrickson,CIN,73.4,277,39.0,2021,Trey Hendrickson,2021,26,15000000,10778263.916666666,4221736.083333334
DI,Poona Ford,SEA,73.0,366,41.0,2021,Poona Ford,2021,25,6172500,10757430.583333334,-4584930.583333334
DI,Grover Stewart,IND,72.6,302,42.0,2021,Grover Stewart,2021,28,10250000,11307430.583333334,-1057430.583333334
DI,Leonard Williams,NYG,71.2,329,47.0,2021,Leonard Williams,2021,26,21000000,9974097.25,11025902.75
ED,Robert Quinn,CHI,69.9,310,51.0,2021,Robert Quinn,2021,30,14000000,9057430.583333334,4942569.416666666
ED,Denico Autry,TEN,69.7,210,53.0,2021,Denico Autry,2021,30,7166667,9099097.25,-1932430.25
DI,Chris Wormley,PIT,69.3,324,55.0,2021,Chris Wormley,2021,27,2250000,9640763.916666666,-7390763.916666666
DI,Fletcher Cox,PHI,68.7,308,56.0,2021,Fletcher Cox,2021,30,17100000,9474097.25,7625902.75
ED,Charles Harris,DET,68.3,350,58.0,2021,Charles Harris,2021,26,1750000,10376388.916666666,-8626388.916666666
ED,Dawuane Smoot,JAX,68.1,229,59.0,2021,Dawuane Smoot,2021,26,5000000,10022222.25,-5022222.25
ED,Haason Reddick,CAR,67.9,341,60.0,2021,Haason Reddick,2021,26,6000000,9647222.25,-3647222.25
ED,Sam Hubbard,CIN,67.7,363,62.0,2021,Sam Hubbard,2021,26,10000000,9045138.916666666,954861.083333334
DI,Javon Hargrave,PHI,67.3,296,63.0,2021,Javon Hargrave,2021,28,13000000,8524583.333333334,4475416.666666666
DI,Grady Jarrett,ATL,67.2,333,65.0,2021,Grady Jarrett,2021,28,17000000,9003750.0,7996250.0
ED,Samson Ebukam,SF,67.0,215,66.0,2021,Samson Ebukam,2021,25,6000000,7916250.0,-1916250.0
ED,Chandler Jones,ARZ,66.9,328,67.0,2021,Chandler Jones,2021,31,16500000,8374583.333333333,8125416.666666667
DI,Dean Lowry,GB,66.6,277,68.0,2021,Dean Lowry,2021,27,6775000,8201250.0,-1426250.0
DI,Christian Ringo,NO,66.5,146,69.0,2021,Christian Ringo,2021,28,920000,8020694.416666667,-7100694.416666667
ED,Jadeveon Clowney,CLV,66.5,250,69.0,2021,Jadeveon Clowney,2021,28,8000000,7604027.75,395972.25
DI,DaQuan Jones,CAR,66.4,311,71.0,2021,DaQuan Jones,2021,29,4050000,7145694.416666667,-3095694.416666667
DI,Matt Ioannidis,WAS,65.4,231,74.0,2021,Matt Ioannidis,2021,27,7250000,5968611.083333333,1281388.916666667
ED,Al-Quadin Muhammad,IND,64.6,326,76.0,2021,Al-Quadin Muhammad,2021,26,2920000,6176944.416666667,-3256944.416666667
DI,Mike Purcell,DEN,64.3,213,79.0,2021,Mike Purcell,2021,30,3833333,5937361.083333333,-2104028.083333333
DI,Maliek Collins,HST,64.0,262,82.0,2021,Maliek Collins,2021,25,5000000,5672777.75,-672777.75
DI,Davon Godchaux,NE,63.6,330,83.0,2021,Davon Godchaux,2021,26,7500000,6054444.416666667,1445555.583333333
DI,Lawrence Guy,NE,63.4,311,84.0,2021,Lawrence Guy,2021,31,2875000,6137777.75,-3262777.75
DI,Linval Joseph,LAC,63.1,298,87.0,2021,Linval Joseph,2021,32,8500000,5925277.75,2574722.25
ED,Matthew Judon,NE,62.8,376,89.0,2021,Matthew Judon,2021,28,13625000,5390694.416666667,8234305.583333333
DI,Sheldon Richardson,MIN,62.1,219,90.0,2021,Sheldon Richardson,2021,30,3600000,5993194.416666667,-2393194.416666667
ED,Deatrich Wise Jr.,NE,61.7,248,94.0,2021,Deatrich Wise Jr.,2021,26,5500000,5765000.0,-265000.0
DI,Shelby Harris,DEN,61.3,207,96.0,2021,Shelby Harris,2021,29,9000000,5577500.0,3422500.0
ED,DeMarcus Walker,HST,61.2,182,98.0,2021,DeMarcus Walker,2021,26,1500000,5270000.0,-3770000.0
DI,Taylor Stallworth,IND,60.9,114,99.0,2021,Taylor Stallworth,2021,25,835000,5488750.0,-4653750.0
ED,Mario Addison,BUF,60.8,158,100.0,2021,Mario Addison,2021,33,10150000,5613750.0,4536250.0
DI,Montravius Adams,PIT,60.5,148,102.0,2021,Montravius Adams,2021,25,1095000,4624166.666666667,-3529166.666666667
ED,Tarell Basham,DAL,60.2,231,103.0,2021,Tarell Basham,2021,27,2750000,4574166.666666667,-1824166.666666667
ED,Benson Mayowa,SEA,59.4,243,105.0,2021,Benson Mayowa,2021,29,3810000,4209791.666666667,-399791.666666667
DI,William Gholston,TB,59.2,223,106.0,2021,William Gholston,2021,29,5500000,3563958.3333333335,1936041.6666666665
ED,Shaq Lawson,NYJ,58.6,239,108.0,2021,Shaq Lawson,2021,26,10000000,3521458.3333333335,6478541.666666666
DI,Carlos Watkins,DAL,58.3,215,109.0,2021,Carlos Watkins,2021,27,1750000,4701875.0,-2951875.0
DI,Austin Johnson,NYG,58.3,333,109.0,2021,Austin Johnson,2021,26,3000000,4193541.6666666665,-1193541.6666666665
DI,Corey Peters,ARZ,58.0,205,112.0,2021,Corey Peters,2021,33,1127500,5835625.0,-4708125.0
DI,Tyler Lancaster,GB,56.3,189,117.0,2021,Tyler Lancaster,2021,26,1250000,6064791.666666667,-4814791.666666667
DI,Christian Covington,LAC,55.9,264,118.0,2021,Christian Covington,2021,27,990000,6497291.666666667,-5507291.666666667
ED,Dante Fowler Jr.,ATL,55.9,184,118.0,2021,Dante Fowler Jr.,2021,26,15000000,6132916.666666667,8867083.333333332
DI,Morgan Fox,CAR,55.7,219,121.0,2021,Morgan Fox,2021,26,4050000,5570416.666666667,-1520416.666666667
ED,Frank Clark,KC,54.9,265,123.0,2021,Frank Clark,2021,27,20800000,5505327.583333333,15294672.416666668
DI,Jarran Reed,KC,54.5,291,124.0,2021,Jarran Reed,2021,28,5500000,5484494.25,15505.75
DI,Ndamukong Suh,TB,52.4,225,127.0,2021,Ndamukong Suh,2021,34,9000000,5807202.583333333,3192797.416666667
DI,Adam Gotsis,JAX,52.3,223,128.0,2021,Adam Gotsis,2021,28,1127500,5835119.25,-4707619.25
DI,Quinton Jefferson,LV,51.9,238,129.0,2021,Quinton Jefferson,2021,27,3250000,6627619.25,-3377619.25
DI,Nathan Shepherd,NYJ,50.8,248,131.0,2021,Nathan Shepherd,2021,27,968931,5448452.583333333,-4479521.583333333
DI,Angelo Blackson,CHI,50.8,265,131.0,2021,Angelo Blackson,2021,28,2750000,5627619.25,-2877619.25
DI,Nick Williams,DET,50.3,263,133.0,2021,Nick Williams,2021,31,5000000,4977619.25,22380.75
DI,Shamar Stephen,DEN,49.5,192,137.0,2021,Shamar Stephen,2021,29,1585000,4810952.583333333,-3225952.583333333
DI,Brandon Williams,BLT,49.1,198,138.0,2021,Brandon Williams,2021,32,10500000,4154910.9166666665,6345089.083333334
DI,Bryan Mone,SEA,48.9,202,139.0,2021,Bryan Mone,2021,25,850000,4115952.5833333335,-3265952.5833333335
DI,Larry Ogunjobi,CIN,47.5,238,141.0,2021,Larry Ogunjobi,2021,26,6200000,4178452.5833333335,2021547.4166666665
ED,Yannick Ngakoue,LV,47.1,300,142.0,2021,Yannick Ngakoue,2021,25,13000000,5139375.0,7860625.0
DI,Johnathan Hankins,LV,46.7,286,144.0,2021,Johnathan Hankins,2021,28,3500000,5222708.333333333,-1722708.333333333
ED,Steven Means,ATL,46.5,290,145.0,2021,Steven Means,2021,30,1127500,5264375.0,-4136875.0
DI,Malik McDowell,CLV,46.5,269,145.0,2021,Malik McDowell,2021,24,660000,5798958.333333333,-5138958.333333333
DI,Tyeler Davison,ATL,46.3,186,148.0,2021,Tyeler Davison,2021,28,4000000,5194791.666666667,-1194791.666666667
ED,Jason Pierre-Paul,TB,45.3,200,150.0,2021,Jason Pierre-Paul,2021,32,12500000,5999791.666666667,6500208.333333333
DI,Malik Jackson,CLV,44.4,227,151.0,2021,Malik Jackson,2021,31,3750000,7358125.0,-3608125.0
DI,Malcom Brown,JAX,43.2,357,152.0,2021,Malcom Brown,2021,27,5500000,8233125.0,-2733125.0
DI,Michael Brockers,DET,40.6,315,156.0,2021,Michael Brockers,2021,29,8000000,9608125.0,-1608125.0
DI,Solomon Thomas,LV,40.4,187,157.0,2021,Solomon Thomas,2021,25,3250000,11764166.666666666,-8514166.666666666
DI,Eddie Goldman,CHI,39.8,183,158.0,2021,Eddie Goldman,2021,27,10510000,13075833.333333334,-2565833.333333334
DI,Aaron Donald,LA,94.2,328,1.0,2020,Aaron Donald,2020,29,22500000,19677777.833333332,2822222.166666668
ED,Khalil Mack,CHI,92.5,381,2.0,2020,Khalil Mack,2020,29,23500000,19866666.714285713,3633333.2857142873
DI,Chris Jones,KC,90.3,294,4.0,2020,Chris Jones,2020,26,20000000,17742708.375,2257291.625
ED,Joey Bosa,LAC,90.2,197,5.0,2020,Joey Bosa,2020,25,27000000,18549074.111111112,8450925.888888888
DI,Cameron Heyward,PIT,89.5,323,7.0,2020,Cameron Heyward,2020,31,16400000,18444166.7,-2044166.6999999993
DI,David Onyemata,NO,88.8,237,8.0,2020,David Onyemata,2020,27,8666667,16903787.90909091,-8237120.90909091
ED,Demarcus Lawrence,DAL,88.7,262,9.0,2020,Demarcus Lawrence,2020,27,21000000,16606250.0,4393750.0
DI,Tyson Alualu,PIT,86.6,236,11.0,2020,Tyson Alualu,2020,32,2875000,16147916.666666666,-13272916.666666666
ED,Myles Garrett,CLV,86.0,284,12.0,2020,Myles Garrett,2020,24,25000000,15533416.666666666,9466583.333333334
ED,Cameron Jordan,NO,84.6,324,14.0,2020,Cameron Jordan,2020,30,17500000,13930291.666666666,3569708.333333334
DI,Zach Kerr,CAR,84.1,164,15.0,2020,Zach Kerr,2020,29,1500000,11763625.0,-10263625.0
ED,Brandon Graham,PHI,81.5,318,17.0,2020,Brandon Graham,2020,31,13333333,11771958.333333334,1561374.666666666
DI,Grady Jarrett,ATL,80.2,277,19.0,2020,Grady Jarrett,2020,27,17000000,12508069.416666666,4491930.583333334
DI,Leonard Williams,NYG,79.8,294,22.0,2020,Leonard Williams,2020,25,16126000,12174736.083333334,3951263.916666666
DI,DeShawn Williams,DEN,76.6,204,28.0,2020,DeShawn Williams,2020,27,762500,12935176.75,-12172676.75
DI,Brent Urban,CHI,76.5,193,29.0,2020,Brent Urban,2020,28,1000000,11747676.75,-10747676.75
ED,Za'Darius Smith,GB,76.3,339,30.0,2020,Za'Darius Smith,2020,27,16500000,11372676.75,5127323.25
DI,Kenny Clark,GB,76.1,271,32.0,2020,Kenny Clark,2020,24,17500000,12164343.416666666,5335656.583333334
ED,Arik Armstead,SF,76.0,278,34.0,2020,Arik Armstead,2020,26,17000000,12372232.333333334,4627767.666666666
DI,Stephon Tuitt,PIT,75.8,308,35.0,2020,Stephon Tuitt,2020,27,12000288,12380565.666666666,-380277.66666666605
ED,Jerry Hughes,BUF,75.6,297,36.0,2020,Jerry Hughes,2020,31,10750000,11870065.666666666,-1120065.666666666
ED,Jadeveon Clowney,TEN,74.9,149,38.0,2020,Jadeveon Clowney,2020,27,13000000,12681524.0,318476.0
ED,Olivier Vernon,CLV,74.8,298,39.0,2020,Olivier Vernon,2020,29,11000000,12677926.333333334,-1677926.333333334
ED,Shaquil Barrett,TB,74.7,308,41.0,2020,Shaquil Barrett,2020,27,15828000,12136259.666666666,3691740.333333334
DI,Fletcher Cox,PHI,74.1,302,43.0,2020,Fletcher Cox,2020,29,17100000,10990426.333333334,6109573.666666666
ED,Shaq Lawson,MIA,70.9,203,49.0,2020,Shaq Lawson,2020,25,10000000,9891676.333333334,108323.66666666605
DI,Brandon Williams,BLT,70.3,190,55.0,2020,Brandon Williams,2020,31,10500000,9891652.333333334,608347.666666666
ED,Chase Winovich,NE,69.5,207,56.0,2020,Chase Winovich,2020,25,956828,9704152.333333334,-8747324.333333334
ED,Leonard Floyd,LA,69.5,376,56.0,2020,Leonard Floyd,2020,27,10000000,9648596.75,351403.25
ED,Jordan Jenkins,NYJ,69.4,197,58.0,2020,Jordan Jenkins,2020,25,3750000,8856930.083333334,-5106930.083333334
DI,Zach Sieler,MIA,69.3,206,59.0,2020,Zach Sieler,2020,25,3815000,7856680.083333333,-4041680.083333333
ED,Yannick Ngakoue,BLT,69.3,200,59.0,2020,Yannick Ngakoue,2020,25,12000000,6681680.083333333,5318319.916666667
DI,Linval Joseph,LAC,68.7,315,64.0,2020,Linval Joseph,2020,31,8500000,6702513.416666667,1797486.583333333
DI,Sheldon Richardson,CLV,68.7,318,64.0,2020,Sheldon Richardson,2020,29,12333333,6527513.416666667,5805819.583333333
ED,Kerry Hyder,SF,68.6,259,66.0,2020,Kerry Hyder,2020,28,1500000,7031111.083333333,-5531111.083333333
DI,Lawrence Guy,NE,68.2,272,68.0,2020,Lawrence Guy,2020,29,3825000,6260277.75,-2435277.75
DI,Derek Wolfe,BLT,68.2,246,68.0,2020,Derek Wolfe,2020,30,3000000,6572777.75,-3572777.75
DI,Grover Stewart,IND,68.1,285,70.0,2020,Grover Stewart,2020,27,10250000,7296527.75,2953472.25
DI,Henry Anderson,NYJ,67.9,239,72.0,2020,Henry Anderson,2020,28,8400000,6463194.416666667,1936805.583333333
DI,DaQuan Jones,TEN,67.7,350,74.0,2020,DaQuan Jones,2020,28,7000000,6456250.0,543750.0
DI,Tyler Lancaster,GB,66.4,200,76.0,2020,Tyler Lancaster,2020,25,750000,6829138.916666667,-6079138.916666667
ED,Emmanuel Ogbah,MIA,66.4,268,76.0,2020,Emmanuel Ogbah,2020,26,7500000,7704138.916666667,-204138.91666666698
ED,Jason Pierre-Paul,TB,66.3,353,78.0,2020,Jason Pierre-Paul,2020,31,12500000,8218722.25,4281277.75
ED,Aldon Smith,DAL,66.3,341,78.0,2020,Aldon Smith,2020,30,2000000,8635388.916666666,-6635388.916666666
ED,Carl Nassib,LV,66.1,171,80.0,2020,Carl Nassib,2020,26,8416667,8275666.666666667,141000.33333333302
ED,Matthew Judon,BLT,66.0,188,81.0,2020,Matthew Judon,2020,27,16808000,7662958.333333333,9145041.666666668
DI,Akiem Hicks,CHI,65.2,325,82.0,2020,Akiem Hicks,2020,30,12000000,7496291.666666667,4503708.333333333
DI,Malik Jackson,PHI,64.7,225,84.0,2020,Malik Jackson,2020,30,10000000,7558791.666666667,2441208.333333333
DI,Michael Brockers,LA,63.9,290,87.0,2020,Michael Brockers,2020,29,8000000,7600458.333333333,399541.666666667
ED,Denico Autry,IND,63.7,220,88.0,2020,Denico Autry,2020,29,5933333,7558791.666666667,-1625458.666666667
DI,Mike Pennel,KC,63.6,191,89.0,2020,Mike Pennel,2020,28,1047500,8521291.666666666,-7473791.666666666
DI,Nick Williams,DET,62.7,234,91.0,2020,Nick Williams,2020,30,5000000,8165736.083333333,-3165736.083333333
ED,Jeremiah Attaochu,DEN,62.5,167,92.0,2020,Jeremiah Attaochu,2020,27,1500000,7119236.083333333,-5619236.083333333
DI,Ndamukong Suh,TB,62.4,282,93.0,2020,Ndamukong Suh,2020,33,8000000,6577569.416666667,1422430.583333333
ED,Justin Houston,IND,62.2,198,94.0,2020,Justin Houston,2020,31,12000000,6827569.416666667,5172430.583333333
ED,Carlos Dunlap,SEA,61.9,190,95.0,2020,Carlos Dunlap,2020,31,13550000,6212152.75,7337847.25
DI,Shamar Stephen,MIN,61.7,321,96.0,2020,Shamar Stephen,2020,29,4150000,5793541.666666667,-1643541.666666667
DI,Johnathan Hankins,LV,61.6,320,97.0,2020,Johnathan Hankins,2020,27,4250000,5960416.666666667,-1710416.666666667
DI,William Gholston,TB,61.6,269,97.0,2020,William Gholston,2020,28,5500000,6862750.0,-1362750.0
DI,Javon Hargrave,PHI,61.2,258,101.0,2020,Javon Hargrave,2020,27,13000000,7302333.333333333,5697666.666666667
ED,Ifeadi Odenigbo,MIN,60.7,254,104.0,2020,Ifeadi Odenigbo,2020,25,615000,6734625.0,-6119625.0
ED,Adam Gotsis,JAX,60.7,313,104.0,2020,Adam Gotsis,2020,27,910000,6580458.333333333,-5670458.333333333
ED,Benson Mayowa,SEA,60.4,177,107.0,2020,Benson Mayowa,2020,28,3050000,6013791.666666667,-2963791.666666667
ED,Bud Dupree,PIT,60.2,212,108.0,2020,Bud Dupree,2020,27,15828000,6001291.666666667,9826708.333333332
DI,Dean Lowry,GB,60.0,329,110.0,2020,Dean Lowry,2020,26,6775000,5724625.0,1050375.0
ED,Barkevious Mingo,CHI,59.8,192,112.0,2020,Barkevious Mingo,2020,29,1187500,5649625.0,-4462125.0
ED,Mario Addison,BUF,59.5,258,113.0,2020,Mario Addison,2020,32,10150000,5191291.666666667,4958708.333333333
DI,Quinton Jefferson,BUF,59.1,212,114.0,2020,Quinton Jefferson,2020,26,6750000,6098375.0,651625.0
DI,Tyeler Davison,ATL,58.3,254,116.0,2020,Tyeler Davison,2020,27,4000000,7105875.0,-3105875.0
ED,Steven Means,ATL,57.8,235,118.0,2020,Steven Means,2020,29,930000,8585041.666666666,-7655041.666666666
ED,Kyler Fackrell,NYG,57.6,224,120.0,2020,Kyler Fackrell,2020,28,4600000,7786875.0,-3186875.0
DI,Vernon Butler,BUF,57.5,197,121.0,2020,Vernon Butler,2020,25,7500000,7321250.0,178750.0
DI,Jarran Reed,SEA,56.5,259,123.0,2020,Jarran Reed,2020,27,11500000,7291041.666666667,4208958.333333333
ED,Preston Smith,GB,55.5,337,125.0,2020,Preston Smith,2020,27,13000000,6566041.666666667,6433958.333333333
ED,Frank Clark,KC,54.3,309,128.0,2020,Frank Clark,2020,26,20800000,6128541.666666667,14671458.333333332
ED,Stephen Weatherly,CAR,53.7,146,130.0,2020,Stephen Weatherly,2020,25,6250000,6128541.666666667,121458.33333333302
ED,Jack Crawford,TEN,53.6,202,131.0,2020,Jack Crawford,2020,31,1187500,6426041.666666667,-5238541.666666667
ED,Isaac Rochell,LAC,52.6,166,133.0,2020,Isaac Rochell,2020,24,825000,7292708.333333333,-6467708.333333333
DI,Mike Daniels,CIN,52.2,174,135.0,2020,Mike Daniels,2020,31,1450000,6840625.0,-5390625.0
DI,Christian Covington,CIN,51.8,278,138.0,2020,Christian Covington,2020,26,1500000,6007291.666666667,-4507291.666666667
DI,Danny Shelton,DET,51.1,261,141.0,2020,Danny Shelton,2020,26,4000000,5011250.0,-1011250.0
DI,Allen Bailey,ATL,50.9,140,142.0,2020,Allen Bailey,2020,31,4500000,3517083.3333333335,982916.6666666665
ED,Dante Fowler Jr.,ATL,49.9,165,143.0,2020,Dante Fowler Jr.,2020,25,15000000,3072083.3333333335,11927916.666666666
ED,John Simon,NE,48.3,358,145.0,2020,John Simon,2020,29,2075000,3048958.3333333335,-973958.3333333335
DI,Rakeem Nunez-Roches,TB,48.2,241,146.0,2020,Rakeem Nunez-Roches,2020,26,1500000,4105208.3333333335,-2605208.3333333335
DI,Justin Ellis,BLT,48.2,165,146.0,2020,Justin Ellis,2020,29,1047500,4484375.0,-3436875.0
ED,Christian Jones,DET,45.7,263,150.0,2020,Christian Jones,2020,29,2870000,4692708.333333333,-1822708.333333333
DI,Xavier Williams,CIN,45.4,173,151.0,2020,Xavier Williams,2020,28,910000,6234375.0,-5324375.0
DI,Angelo Blackson,ARZ,44.1,229,152.0,2020,Angelo Blackson,2020,27,910000,6681597.25,-5771597.25
ED,Whitney Mercilus,HST,39.5,245,156.0,2020,Whitney Mercilus,2020,30,13500000,6681597.25,6818402.75
DI,Maliek Collins,LV,39.2,184,157.0,2020,Maliek Collins,2020,24,6000000,7925347.25,-1925347.25
DI,Brandon Dunn,HST,35.5,260,158.0,2020,Brandon Dunn,2020,27,4000000,9175347.25,-5175347.25
DI,Aaron Donald,LA,93.6,349,1.0,2019,Aaron Donald,2019,28,22500000,15736111.166666666,6763888.833333334
DI,Cameron Heyward,PIT,91.5,368,2.0,2019,Cameron Heyward,2019,30,9866667,15930952.42857143,-6064285.428571429
DI,Calais Campbell,JAX,90.3,301,4.0,2019,Calais Campbell,2019,32,15000000,15439583.375,-439583.375
DI,Grady Jarrett,ATL,90.1,312,5.0,2019,Grady Jarrett,2019,26,17000000,15668518.555555556,1331481.444444444
ED,Za'Darius Smith,GB,89.7,370,7.0,2019,Za'Darius Smith,2019,26,16500000,16451666.7,48333.300000000745
ED,Carlos Dunlap,CIN,89.7,313,7.0,2019,Carlos Dunlap,2019,30,13550000,16865151.545454547,-3315151.545454547
DI,Fletcher Cox,PHI,89.5,280,11.0,2019,Fletcher Cox,2019,28,17100000,16834722.25,265277.75
ED,Justin Houston,IND,87.1,196,14.0,2019,Justin Houston,2019,30,12000000,16070833.333333334,-4070833.333333334
ED,Cameron Jordan,NO,86.9,311,15.0,2019,Cameron Jordan,2019,29,17500000,16748611.083333334,751388.916666666
ED,Khalil Mack,CHI,86.2,338,17.0,2019,Khalil Mack,2019,28,23500000,15748611.083333334,7751388.916666666
ED,Demarcus Lawrence,DAL,86.2,220,17.0,2019,Demarcus Lawrence,2019,26,21000000,15581944.416666666,5418055.583333334
ED,Chandler Jones,ARZ,86.0,392,19.0,2019,Chandler Jones,2019,29,16500000,15623611.083333334,876388.916666666
ED,Brandon Graham,PHI,84.2,265,21.0,2019,Brandon Graham,2019,30,13333333,14734027.75,-1400694.75
ED,Trey Flowers,DET,82.8,237,25.0,2019,Trey Flowers,2019,25,18000000,13496527.75,4503472.25
DI,Steve McLendon,NYJ,81.3,226,28.0,2019,Steve McLendon,2019,33,3000000,14081250.0,-11081250.0
ED,Jadeveon Clowney,SEA,80.8,207,29.0,2019,Jadeveon Clowney,2019,25,15000000,12676666.666666666,2323333.333333334
ED,Olivier Vernon,CLV,80.4,226,30.0,2019,Olivier Vernon,2019,28,17000000,11051666.666666666,5948333.333333334
DI,Tyson Alualu,PIT,80.1,217,31.0,2019,Tyson Alualu,2019,31,2875000,9559583.333333334,-6684583.333333334
ED,Vinny Curry,PHI,79.7,135,32.0,2019,Vinny Curry,2019,30,2250000,9542916.666666666,-7292916.666666666
ED,Von Miller,DEN,79.3,314,34.0,2019,Von Miller,2019,30,19016667,9640138.916666666,9376528.083333334
DI,Mike Purcell,DEN,78.4,206,36.0,2019,Mike Purcell,2019,28,645000,8765138.916666666,-8120138.916666666
ED,Shaquil Barrett,TB,77.7,253,38.0,2019,Shaquil Barrett,2019,26,4000000,9848472.25,-5848472.25
DI,Shelby Harris,DEN,76.8,289,40.0,2019,Shelby Harris,2019,27,3095000,9856805.583333334,-6761805.583333334
DI,Geno Atkins,CIN,76.2,334,41.0,2019,Geno Atkins,2019,31,16300000,9467916.666666666,6832083.333333334
ED,Everson Griffen,MIN,76.0,338,43.0,2019,Everson Griffen,2019,31,14500000,9282083.333333334,5217916.666666666
ED,Trent Murphy,BUF,75.2,260,46.0,2019,Trent Murphy,2019,28,7500000,9990416.666666666,-2490416.666666666
ED,Melvin Ingram III,LAC,74.7,252,47.0,2019,Melvin Ingram III,2019,30,16000000,8574444.416666666,7425555.583333334
DI,Jurrell Casey,TEN,74.5,292,49.0,2019,Jurrell Casey,2019,29,15100000,8693611.083333334,6406388.916666666
DI,Sheldon Richardson,CLV,73.9,315,50.0,2019,Sheldon Richardson,2019,28,12333333,8943611.083333334,3389721.916666666
DI,Josh Tupou,CIN,73.8,282,51.0,2019,Josh Tupou,2019,24,645000,9352361.083333334,-8707361.083333334
ED,Jerry Hughes,BUF,73.4,235,52.0,2019,Jerry Hughes,2019,30,10750000,8994027.75,1755972.25
DI,Quinton Jefferson,SEA,73.2,210,53.0,2019,Quinton Jefferson,2019,25,2025000,8389861.083333334,-6364861.083333334
ED,John Simon,NE,73.0,251,56.0,2019,John Simon,2019,28,2075000,8259305.5,-6184305.5
DI,DaQuan Jones,TEN,72.8,340,57.0,2019,DaQuan Jones,2019,27,7000000,6996388.833333333,3611.166666666977
DI,Gerald McCoy,CAR,72.4,274,58.0,2019,Gerald McCoy,2019,31,8000000,5823888.833333333,2176111.166666667
ED,Dante Fowler Jr.,LA,72.0,313,59.0,2019,Dante Fowler Jr.,2019,24,12000000,4849861.083333333,7150138.916666667
DI,Matt Ioannidis,WAS,71.9,378,61.0,2019,Matt Ioannidis,2019,25,7250000,5566944.416666667,1683055.583333333
DI,Denico Autry,IND,71.0,192,62.0,2019,Denico Autry,2019,28,5933333,5720069.416666667,213263.58333333302
