position,player_name,team_name,grades_offense,snap_counts_block,rank,Year,player_name,year_signed,age,average/year,sim_sal,diff
G,Germain Ifedi,SEA,52.0,926,155.0,2016,Germain Ifedi,2016,21,2066276,2470911.3333333335,-404635.3333333335
G,Earl Watford,ARZ,49.6,788,156.0,2016,Earl Watford,2016,25,648716,2068149.5833333333,-1419433.5833333333
T,T.J. Clemmings,MIN,46.9,882,157.0,2016,T.J. Clemmings,2016,24,701239,2443149.5833333335,-1741910.5833333335
C,Cam Erving,CLV,46.6,700,158.0,2016,Cam Erving,2016,23,2357266,3057715.1666666665,-700449.1666666665
T,Donald Stephenson,DEN,44.1,744,159.0,2016,Donald Stephenson,2016,27,4666667,3203548.5,1463118.5
T,George Fant,SEA,42.7,792,160.0,2016,George Fant,2016,23,546667,3366048.5,-2819381.5
T,Terron Armstead,NO,92.4,931,1.0,2015,Terron Armstead,2015,23,716859,6014656.333333333,-5297797.333333333
T,Joe Thomas,CLV,91.5,1106,3.0,2015,Joe Thomas,2015,30,11500000,5475698.285714285,6024301.714285715
G,Marshal Yanda,BLT,91.4,1133,4.0,2015,Marshal Yanda,2015,31,7979412,5391236.0,2588176.0
G,Evan Mathis,DEN,90.1,991,5.0,2015,Evan Mathis,2015,33,3250000,5792209.777777778,-2542209.777777778
G,T.J. Lang,GB,89.6,1174,6.0,2015,T.J. Lang,2015,27,5200000,5334922.6,-134922.59999999963
T,Joe Staley,SF,87.2,1015,7.0,2015,Joe Staley,2015,27,7441667,5027518.2727272725,2414148.7272727275
G,Zack Martin,DAL,86.0,1023,8.0,2015,Zack Martin,2015,24,2241950,5741891.75,-3499941.75
T,Donald Penn,LV,83.6,1041,9.0,2015,Donald Penn,2015,31,4800000,5825279.083333333,-1025279.083333333
T,Andrew Whitworth,CIN,83.4,1097,10.0,2015,Andrew Whitworth,2015,33,9000000,5727362.416666667,3272637.583333333
C,Weston Richburg,NYG,83.2,1015,11.0,2015,Weston Richburg,2015,23,1219338,5132117.083333333,-3912779.083333333
G,David DeCastro,PIT,82.9,1217,12.0,2015,David DeCastro,2015,25,1953475,4904117.083333333,-2950642.083333333
T,Trent Williams,WAS,82.8,997,13.0,2015,Trent Williams,2015,27,13600000,4528933.25,9071066.75
C,Travis Frederick,DAL,82.7,1023,14.0,2015,Travis Frederick,2015,24,1717507,4492127.666666667,-2774620.666666667
T,Jason Peters,PHI,82.2,761,15.0,2015,Jason Peters,2015,32,10325000,4971965.166666667,5353034.833333333
G,Kelechi Osemele,BLT,81.2,978,16.0,2015,Kelechi Osemele,2015,25,836468,5313631.833333333,-4477163.833333333
G,Andrew Norwell,CAR,81.0,1001,17.0,2015,Andrew Norwell,2015,23,514000,4905913.083333333,-4391913.083333333
G,Trai Turner,CAR,80.4,1280,18.0,2015,Trai Turner,2015,21,697794,4854405.75,-4156611.75
T,Jared Veldheer,ARZ,80.1,1196,19.0,2015,Jared Veldheer,2015,27,7000000,4753132.583333333,2246867.416666667
G,Mike Iupati,ARZ,80.1,941,19.0,2015,Mike Iupati,2015,27,8000000,3727525.0833333335,4272474.916666666
T,Duane Brown,HST,79.6,909,21.0,2015,Duane Brown,2015,29,8900000,3741570.3333333335,5158429.666666666
T,Jake Matthews,ATL,79.3,1128,22.0,2015,Jake Matthews,2015,23,4107375,3055026.5833333335,1052348.4166666665
C,Corey Linsley,GB,79.3,943,22.0,2015,Corey Linsley,2015,23,601250,3026626.5,-2425376.5
G,Gabe Jackson,LV,79.0,1057,24.0,2015,Gabe Jackson,2015,23,738197,3150328.5833333335,-2412131.5833333335
T,Mitchell Schwartz,CLV,78.9,1106,25.0,2015,Mitchell Schwartz,2015,25,1292710,3654679.0833333335,-2361969.0833333335
G,Kevin Zeitler,CIN,78.8,1115,26.0,2015,Kevin Zeitler,2015,25,1886050,3129679.0833333335,-1243629.0833333335
G,Justin Pugh,NYG,78.8,965,26.0,2015,Justin Pugh,2015,24,2086475,2554679.0833333335,-468204.0833333335
T,Ryan Schraeder,ATL,78.1,1130,28.0,2015,Ryan Schraeder,2015,26,495667,2521345.75,-2025678.75
T,Riley Reiff,DET,78.0,1073,29.0,2015,Riley Reiff,2015,26,1998425,2852675.5833333335,-854250.5833333335
G,Josh Sitton,GB,78.0,1281,29.0,2015,Josh Sitton,2015,29,6750000,2955349.1666666665,3794650.8333333335
G,Brandon Brooks,HST,77.8,1049,31.0,2015,Brandon Brooks,2015,25,700000,2985499.4166666665,-2285499.4166666665
G,Richie Incognito,BUF,77.4,1077,32.0,2015,Richie Incognito,2015,31,1100000,2979131.5,-1879131.5
G,Logan Mankins,TB,77.2,1022,33.0,2015,Logan Mankins,2015,33,8500000,2896414.8333333335,5603585.166666666
T,Russell Okung,SEA,77.1,917,34.0,2015,Russell Okung,2015,26,8083333,3164534.4166666665,4918798.583333334
G,Ramon Foster,PIT,76.6,1217,35.0,2015,Ramon Foster,2015,29,1833333,3356562.1666666665,-1523229.1666666665
G,Garrett Reynolds,LA,76.6,735,35.0,2015,Garrett Reynolds,2015,27,1100000,3429297.6666666665,-2329297.6666666665
T,Cordy Glenn,BUF,76.5,1061,37.0,2015,Cordy Glenn,2015,25,1216295,3612631.0,-2396336.0
G,Jack Mewhort,IND,76.5,1101,37.0,2015,Jack Mewhort,2015,23,893450,3620393.0,-2726943.0
G,Brandon Scherff,WAS,76.4,1140,39.0,2015,Brandon Scherff,2015,23,5303910,3583213.8333333335,1720696.1666666665
G,Chris Chester,ATL,76.4,1141,39.0,2015,Chris Chester,2015,32,2800000,3557047.1666666665,-757047.1666666665
T,Taylor Lewan,TEN,76.3,906,41.0,2015,Taylor Lewan,2015,24,2871251,2973227.75,-101976.75
C,Mike Pouncey,MIA,76.1,791,42.0,2015,Mike Pouncey,2015,25,8950000,2899066.4166666665,6050933.583333334
T,Morgan Moses,WAS,76.1,1102,42.0,2015,Morgan Moses,2015,24,793144,2843649.75,-2050505.75
T,David Bakhtiari,GB,76.0,1025,44.0,2015,David Bakhtiari,2015,23,653850,2783680.75,-2129830.75
C,Ryan Kalil,CAR,75.9,1195,45.0,2015,Ryan Kalil,2015,30,8186000,3107143.25,5078856.75
C,Joe Berger,MIN,75.8,1083,46.0,2015,Joe Berger,2015,32,1077500,3106817.4166666665,-2029317.4166666665
G,Ali Marpet,TB,75.8,822,46.0,2015,Ali Marpet,2015,22,943397,2919734.0833333335,-1976337.0833333335
C,Matt Paradis,DEN,75.7,1304,49.0,2015,Matt Paradis,2015,25,435000,2933935.0833333335,-2498935.0833333335
G,Tim Lelito,NO,75.4,952,50.0,2015,Tim Lelito,2015,25,496667,2601708.0833333335,-2105041.0833333335
G,James Carpenter,NYJ,75.3,1106,51.0,2015,James Carpenter,2015,25,4775000,2589392.9166666665,2185607.0833333335
T,Derek Newton,HST,75.1,1232,52.0,2015,Derek Newton,2015,27,5300000,3447655.4166666665,1852344.5833333335
G,Andrew Tiller,SF,74.9,621,53.0,2015,Andrew Tiller,2015,24,555000,3115488.75,-2560488.75
G,Chance Warmack,TEN,74.8,829,54.0,2015,Chance Warmack,2015,23,3041663,3085359.5833333335,-43696.58333333349
T,Lane Johnson,PHI,74.8,1158,54.0,2015,Lane Johnson,2015,25,4963276,3140493.1666666665,1822782.8333333335
C,Ben Jones,HST,74.7,1252,56.0,2015,Ben Jones,2015,25,645362,3444520.9166666665,-2799158.9166666665
T,Anthony Castonzo,IND,74.7,894,56.0,2015,Anthony Castonzo,2015,27,10953000,3576068.5,7376931.5
G,Geoff Schwartz,NYG,74.6,668,58.0,2015,Geoff Schwartz,2015,28,4200000,3698985.1666666665,501014.8333333335
G,Spencer Long,WAS,74.5,903,59.0,2015,Spencer Long,2015,24,715950,3901068.5,-3185118.5
G,John Greco,CLV,74.2,892,60.0,2015,John Greco,2015,30,1605000,4121485.1666666665,-2516485.1666666665
C,Jeremy Zuttah,BLT,74.2,610,60.0,2015,Jeremy Zuttah,2015,28,4083333,4518013.25,-434680.25
T,Kyle Long,CHI,74.2,1076,60.0,2015,Kyle Long,2015,26,2075238,4846073.583333333,-2770835.583333333
C,Jason Kelce,PHI,74.1,1158,63.0,2015,Jason Kelce,2015,27,6250000,5014515.666666667,1235484.333333333
C,Nick Mangold,NYJ,74.0,935,64.0,2015,Nick Mangold,2015,30,7725000,4535099.0,3189901.0
G,Matt Slauson,CHI,74.0,1077,64.0,2015,Matt Slauson,2015,28,3200000,4685099.0,-1485099.0
G,Andy Levitre,ATL,73.9,1128,66.0,2015,Andy Levitre,2015,28,7800000,5139019.833333333,2660980.166666667
C,Rodney Hudson,LV,73.6,808,67.0,2015,Rodney Hudson,2015,25,8900000,5096519.833333333,3803480.166666667
T,Joe Reitz,IND,73.0,944,68.0,2015,Joe Reitz,2015,27,2666667,5218544.166666667,-2551877.166666667
G,Clint Boling,CIN,73.0,1124,68.0,2015,Clint Boling,2015,25,5200000,5253941.0,-53941.0
T,Austin Howard,LV,73.0,811,68.0,2015,Austin Howard,2015,27,6000000,5066441.0,933559.0
T,Marcus Gilbert,PIT,73.0,1212,68.0,2015,Marcus Gilbert,2015,26,6163000,5122691.0,1040309.0
T,Joe Barksdale,LAC,72.7,1121,72.0,2015,Joe Barksdale,2015,26,1095000,4920086.833333333,-3825086.833333333
T,Eric Fisher,KC,72.5,982,73.0,2015,Eric Fisher,2015,24,5547625,4799253.5,748371.5
C,Stefen Wisniewski,JAX,72.5,1059,73.0,2015,Stefen Wisniewski,2015,26,2500000,4295138.916666667,-1795138.916666667
T,Zach Strief,NO,72.4,1076,75.0,2015,Zach Strief,2015,31,4000000,4155625.4166666665,-155625.4166666665
C,Alex Mack,CLV,71.8,1106,76.0,2015,Alex Mack,2015,29,8400000,4255625.416666667,4144374.583333333
G,Larry Warford,DET,71.7,812,77.0,2015,Larry Warford,2015,23,768750,4293854.583333333,-3525104.583333333
C,Eric Wood,BUF,71.7,1077,77.0,2015,Eric Wood,2015,28,6350000,4221971.25,2128028.75
G,D.J. Fluker,LAC,71.4,868,79.0,2015,D.J. Fluker,2015,24,2850625,4172054.5833333335,-1321429.5833333335
T,Rob Havenstein,LA,70.9,731,80.0,2015,Rob Havenstein,2015,23,992505,3762739.5833333335,-2770234.5833333335
T,Jermey Parnell,JAX,70.5,983,81.0,2015,Jermey Parnell,2015,28,6400000,4337739.583333333,2062260.416666667
C,Max Unger,NO,70.4,1158,82.0,2015,Max Unger,2015,28,6458750,4504489.583333333,1954260.416666667
T,Luke Joeckel,JAX,70.4,901,82.0,2015,Luke Joeckel,2015,23,5300400,3874752.0,1425648.0
G,Patrick Omameh,CHI,70.2,669,84.0,2015,Patrick Omameh,2015,25,496000,3870196.25,-3374196.25
T,Bobby Massie,ARZ,70.1,1107,85.0,2015,Bobby Massie,2015,25,635845,3454815.0,-2818970.0
T,Branden Albert,MIA,70.0,792,86.0,2015,Branden Albert,2015,30,9400000,3395393.0,6004607.0
G,Jahri Evans,NO,69.8,805,87.0,2015,Jahri Evans,2015,31,6001000,3724571.75,2276428.25
G,A.J. Cann,JAX,69.5,862,89.0,2015,A.J. Cann,2015,23,843149,3540196.75,-2697047.75
C,Josh LeRibeus,WAS,69.4,734,90.0,2015,Josh LeRibeus,2015,26,714081,3062465.0,-2348384.0
G,Joel Bitonio,CLV,69.4,617,90.0,2015,Joel Bitonio,2015,23,1365425,2677752.0833333335,-1312327.0833333335
G,Laken Tomlinson,DET,69.2,986,92.0,2015,Laken Tomlinson,2015,23,2137561,2683637.75,-546076.75
T,Matt Kalil,MIN,68.8,1076,93.0,2015,Matt Kalil,2015,26,4942650,2675081.25,2267568.75
T,Sebastian Vollmer,NE,68.8,955,93.0,2015,Sebastian Vollmer,2015,30,4187500,1989103.6666666667,2198396.333333333
G,Brian Winters,NYJ,68.7,768,95.0,2015,Brian Winters,2015,23,725969,1533954.6666666667,-807985.6666666667
G,Hugh Thornton,IND,68.5,801,96.0,2015,Hugh Thornton,2015,23,683845,1532442.25,-848597.25
T,Charles Leno Jr.,CHI,68.5,919,96.0,2015,Charles Leno Jr.,2015,23,566628,1889602.1666666667,-1322974.1666666667
G,La'el Collins,DAL,68.4,713,98.0,2015,La'el Collins,2015,21,533167,2265400.0833333335,-1732233.0833333335
C,Mitch Morse,KC,68.2,922,99.0,2015,Mitch Morse,2015,23,1168269,2136130.4166666665,-967861.4166666665
G,J.R. Sweezy,SEA,67.4,1131,100.0,2015,J.R. Sweezy,2015,26,539212,2015909.5833333333,-1476697.5833333333
G,Vladimir Ducasse,CHI,67.3,744,101.0,2015,Vladimir Ducasse,2015,27,825000,1710701.25,-885701.25
T,Doug Free,DAL,67.2,1023,102.0,2015,Doug Free,2015,31,5000000,2054370.5,2945629.5
G,Louis Vasquez,DEN,67.1,1051,103.0,2015,Louis Vasquez,2015,27,5875000,2559883.4166666665,3315116.5833333335
G,Laurent Duvernay-Tardif,KC,67.1,826,103.0,2015,Laurent Duvernay-Tardif,2015,24,586325,2650164.4166666665,-2063839.4166666665
T,Michael Oher,CAR,66.1,1290,105.0,2015,Michael Oher,2015,28,3500000,2647122.75,852877.25
T,Mike Remmers,CAR,66.1,1308,105.0,2015,Mike Remmers,2015,25,525000,2670600.3333333335,-2145600.3333333335
G,Brandon Fusco,MIN,66.0,1082,107.0,2015,Brandon Fusco,2015,26,4850000,2682406.0833333335,2167593.9166666665
T,Bryan Bulaga,GB,65.9,953,108.0,2015,Bryan Bulaga,2015,25,6750000,2752328.0,3997672.0
G,Josh Kline,NE,65.8,1001,109.0,2015,Josh Kline,2015,25,1650000,2585661.3333333335,-935661.3333333335
G,Matt Tobin,PHI,65.0,986,110.0,2015,Matt Tobin,2015,24,496667,2211736.3333333335,-1715069.3333333335
G,Allen Barbre,PHI,65.0,1158,110.0,2015,Allen Barbre,2015,30,1450000,2289310.5,-839310.5
G,Shaq Mason,NE,64.5,870,112.0,2015,Shaq Mason,2015,21,680881,2055502.1666666667,-1374621.1666666667
C,Joe Hawley,TB,63.7,985,114.0,2015,Joe Hawley,2015,26,1664063,2845085.5,-1181022.5
G,Alex Boone,SF,63.7,763,114.0,2015,Alex Boone,2015,28,3000000,2496678.3333333335,503321.6666666665
G,Xavier Su'a-Filo,HST,63.6,697,116.0,2015,Xavier Su'a-Filo,2015,24,1387900,1976886.6666666667,-588986.6666666667
T,Donovan Smith,TB,62.5,1091,118.0,2015,Donovan Smith,2015,21,1517215,1916053.3333333333,-398838.33333333326
T,Michael Schofield III,DEN,62.4,1070,119.0,2015,Michael Schofield III,2015,24,694300,2041331.0833333333,-1347031.0833333333
T,D'Brickashaw Ferguson,NYJ,62.3,1109,120.0,2015,D'Brickashaw Ferguson,2015,31,10000000,1964664.4166666667,8035335.583333333
C,Russell Bodine,CIN,62.2,1129,121.0,2015,Russell Bodine,2015,22,669114,1947924.3333333333,-1278810.3333333333
C,Jonotthan Harrison,IND,62.1,672,122.0,2015,Jonotthan Harrison,2015,23,512500,1934252.4166666667,-1421752.4166666667
T,Ryan Harris,DEN,62.0,1201,123.0,2015,Ryan Harris,2015,30,920000,1727085.75,-807085.75
C,Lyle Sendlein,ARZ,61.9,1115,124.0,2015,Lyle Sendlein,2015,31,2000000,2054846.1666666667,-54846.166666666744
C,David Andrews,NE,61.5,782,125.0,2015,David Andrews,2015,22,530000,1987005.3333333333,-1457005.3333333333
T,Alejandro Villanueva,PIT,61.4,894,126.0,2015,Alejandro Villanueva,2015,26,480000,1990750.5833333333,-1510750.5833333333
G,Byron Bell,TEN,61.0,1024,127.0,2015,Byron Bell,2015,26,1500000,1258806.1666666667,241193.83333333326
T,Garry Gilliam,SEA,60.9,1185,128.0,2015,Garry Gilliam,2015,24,514000,1244921.6666666667,-730921.6666666667
T,Greg Robinson,LA,60.8,964,129.0,2015,Greg Robinson,2015,22,5321025,1264296.6666666667,4056728.333333333
T,Donald Stephenson,KC,60.7,702,130.0,2015,Donald Stephenson,2015,26,703125,1562630.0,-859505.0
C,Travis Swanson,DET,60.3,947,131.0,2015,Travis Swanson,2015,24,739243,1895963.3333333333,-1156720.3333333333
C,Mike Person,ATL,59.4,954,132.0,2015,Mike Person,2015,26,1216667,2089296.6666666667,-872629.6666666667
G,Kenny Wiggins,LAC,59.4,794,132.0,2015,Kenny Wiggins,2015,26,502500,2549296.6666666665,-2046796.6666666665
G,J'Marcus Webb,LV,59.1,1057,134.0,2015,J'Marcus Webb,2015,26,745000,2482733.25,-1737733.25
T,Breno Giacomini,NYJ,59.0,1106,135.0,2015,Breno Giacomini,2015,29,4500000,2507467.8333333335,1992532.1666666665
T,Andre Smith,CIN,58.8,958,136.0,2015,Andre Smith,2015,28,6000000,2123217.1666666665,3876782.8333333335
T,Erik Pears,SF,58.6,1015,137.0,2015,Erik Pears,2015,32,2850000,2121706.75,728293.25
G,Zane Beadles,JAX,58.5,1059,138.0,2015,Zane Beadles,2015,28,6000000,2156769.8333333335,3843230.1666666665
T,T.J. Clemmings,MIN,58.5,1077,138.0,2015,T.J. Clemmings,2015,23,701239,2430380.9166666665,-1729141.9166666665
G,Jamon Brown,LA,58.5,531,138.0,2015,Jamon Brown,2015,22,810815,2671839.25,-1861024.25
C,Tim Barnes,LA,58.3,959,141.0,2015,Tim Barnes,2015,26,710017,2683650.3333333335,-1973633.3333333335
T,Chris Hairston,LAC,57.3,789,142.0,2015,Chris Hairston,2015,25,685000,2374202.4166666665,-1689202.4166666665
C,Cody Wallace,PIT,56.8,1213,143.0,2015,Cody Wallace,2015,30,1160000,2174029.9166666665,-1014029.9166666665
T,Marcus Cannon,NE,56.4,762,144.0,2015,Marcus Cannon,2015,26,4500000,2228196.5833333335,2271803.4166666665
T,Jah Reid,KC,56.1,742,145.0,2015,Jah Reid,2015,27,3400000,1853196.5833333333,1546803.4166666667
G,Justin Britt,SEA,55.4,1205,146.0,2015,Justin Britt,2015,23,886733,1898926.6666666667,-1012193.6666666667
G,Billy Turner,MIA,55.1,771,147.0,2015,Billy Turner,2015,23,786625,1939692.0833333333,-1153067.0833333333
T,Ereck Flowers,NYG,54.9,960,148.0,2015,Ereck Flowers,2015,21,3597930,1927834.0,1670096.0
T,Gosder Cherilus,TB,54.5,890,149.0,2015,Gosder Cherilus,2015,31,3500000,1932419.8333333333,1567580.1666666667
T,Marshall Newhouse,NYG,54.1,934,150.0,2015,Marshall Newhouse,2015,26,1500000,1890753.1666666667,-390753.16666666674
T,Jason Fox,MIA,53.5,833,151.0,2015,Jason Fox,2015,26,1250000,1586586.5,-336586.5
G,Ted Larsen,ARZ,53.3,803,152.0,2015,Ted Larsen,2015,27,1300000,1346003.1666666667,-46003.166666666744
T,Seantrel Henderson,BUF,51.9,592,153.0,2015,Seantrel Henderson,2015,23,567720,1331408.25,-763688.25
G,John Miller,BUF,48.0,650,154.0,2015,John Miller,2015,21,740030,1329798.8333333333,-589768.8333333333
C,Joe Looney,TEN,47.6,425,155.0,2015,Joe Looney,2015,24,660000,1079585.3333333333,-419585.33333333326
C,Trevor Robinson,LAC,46.1,987,156.0,2015,Trevor Robinson,2015,24,850000,1321252.0,-471252.0
T,James Hurst,BLT,45.9,569,157.0,2015,James Hurst,2015,23,513000,2154585.3333333335,-1641585.3333333335
G,Dallas Thomas,MIA,45.5,1037,158.0,2015,Dallas Thomas,2015,25,711594,2475418.6666666665,-1763824.6666666665
C,Marcus Martin,SF,44.1,820,159.0,2015,Marcus Martin,2015,21,767312,2510210.9166666665,-1742898.9166666665
C,Andy Gallik,TEN,40.8,505,160.0,2015,Andy Gallik,2015,23,595368,3083039.8333333335,-2487671.8333333335
G,Marshal Yanda,BLT,92.9,1204,1.0,2014,Marshal Yanda,2014,29,6400000,5674204.0,725796.0
T,Joe Thomas,CLV,90.9,1059,4.0,2014,Joe Thomas,2014,29,11500000,5549317.714285715,5950682.285714285
G,Evan Mathis,PHI,90.8,603,5.0,2014,Evan Mathis,2014,32,5100000,5246156.125,-146156.125
C,Travis Frederick,DAL,89.1,1184,6.0,2014,Travis Frederick,2014,23,1717507,5413249.888888889,-3695742.888888889
T,Joe Staley,SF,89.1,1060,6.0,2014,Joe Staley,2014,26,7441667,5096119.9,2345547.0999999996
G,Kevin Zeitler,CIN,89.0,803,8.0,2014,Kevin Zeitler,2014,24,1886050,5105563.545454546,-3219513.545454546
T,Donald Penn,LV,88.3,1030,9.0,2014,Donald Penn,2014,30,4800000,4738433.25,61566.75
T,Tyron Smith,DAL,87.1,1184,10.0,2014,Tyron Smith,2014,23,3124025,4274805.583333333,-1150780.583333333
G,Josh Sitton,GB,87.0,1139,11.0,2014,Josh Sitton,2014,28,6750000,3960222.25,2789777.75
G,Zack Martin,DAL,86.2,1178,12.0,2014,Zack Martin,2014,23,2241950,3701911.75,-1459961.75
G,T.J. Lang,GB,85.8,1091,13.0,2014,T.J. Lang,2014,26,5200000,3972392.5,1227607.5
G,Brandon Brooks,HST,85.3,989,14.0,2014,Brandon Brooks,2014,24,700000,3935586.9166666665,-3235586.9166666665
G,Kelechi Osemele,BLT,84.8,1076,15.0,2014,Kelechi Osemele,2014,24,836468,3823122.25,-2986654.25
C,Nick Mangold,NYJ,84.6,982,16.0,2014,Nick Mangold,2014,29,7725000,3577288.9166666665,4147711.0833333335
T,Anthony Castonzo,IND,84.2,1373,17.0,2014,Anthony Castonzo,2014,25,2000274,4150286.8333333335,-2150012.8333333335
T,Lane Johnson,PHI,83.4,895,18.0,2014,Lane Johnson,2014,24,4963276,3841258.75,1122017.25
T,Jared Veldheer,ARZ,82.9,1116,19.0,2014,Jared Veldheer,2014,26,7000000,3893700.5,3106299.5
T,Kelvin Beachum,PIT,82.6,1192,20.0,2014,Kelvin Beachum,2014,24,536474,3712210.9166666665,-3175736.9166666665
T,King Dunlap,LAC,82.4,1067,21.0,2014,King Dunlap,2014,28,1850000,4395544.25,-2545544.25
T,Trent Williams,WAS,82.1,886,22.0,2014,Trent Williams,2014,26,10000000,4427196.5,5572803.5
G,Chance Warmack,TEN,81.0,973,23.0,2014,Chance Warmack,2014,22,3041663,3841563.1666666665,-799900.1666666665
T,Taylor Lewan,TEN,80.9,355,24.0,2014,Taylor Lewan,2014,23,2871251,3808623.6666666665,-937372.6666666665
G,Mike Iupati,SF,80.6,949,25.0,2014,Mike Iupati,2014,27,3022125,3508802.75,-486677.75
T,Duane Brown,HST,80.2,1104,26.0,2014,Duane Brown,2014,28,8900000,3217136.0833333335,5682863.916666666
T,Cordy Glenn,BUF,79.9,1047,28.0,2014,Cordy Glenn,2014,24,1216295,3216185.25,-1999890.25
G,Brandon Linder,JAX,79.7,904,30.0,2014,Brandon Linder,2014,22,697400,3121756.8333333335,-2424356.8333333335
G,John Greco,CLV,79.7,1059,30.0,2014,John Greco,2014,29,1605000,2454958.9166666665,-849958.9166666665
G,Joel Bitonio,CLV,79.3,1059,32.0,2014,Joel Bitonio,2014,22,1365425,2722320.3333333335,-1356895.3333333335
T,Doug Free,DAL,79.3,704,32.0,2014,Doug Free,2014,29,3500000,2645839.0,854161.0
T,Derek Newton,HST,78.7,1112,34.0,2014,Derek Newton,2014,26,525064,2434245.25,-1909181.25
T,Terron Armstead,NO,78.6,839,35.0,2014,Terron Armstead,2014,22,716859,1783328.5833333333,-1066469.5833333333
T,Riley Reiff,DET,78.5,1011,36.0,2014,Riley Reiff,2014,25,1998425,2220199.8333333335,-221774.8333333335
C,Jason Kelce,PHI,78.0,835,37.0,2014,Jason Kelce,2014,26,6250000,2212187.3333333335,4037812.6666666665
G,David DeCastro,PIT,77.9,1192,38.0,2014,David DeCastro,2014,24,1953475,2411770.6666666665,-458295.6666666665
G,Ron Leary,DAL,77.9,1116,38.0,2014,Ron Leary,2014,25,483000,2646943.5833333335,-2163943.5833333335
G,Orlando Franklin,DEN,77.7,1170,40.0,2014,Orlando Franklin,2014,26,1089000,3090887.3333333335,-2001887.3333333335
C,Max Unger,SEA,77.2,551,41.0,2014,Max Unger,2014,27,6458750,3120175.75,3338574.25
C,Corey Linsley,GB,76.7,1194,42.0,2014,Corey Linsley,2014,22,601250,3400715.25,-2799465.25
T,Zach Strief,NO,76.4,1062,43.0,2014,Zach Strief,2014,30,4000000,3407116.3333333335,592883.6666666665
T,Sebastian Vollmer,NE,76.4,1229,43.0,2014,Sebastian Vollmer,2014,29,4187500,3375866.3333333335,811633.6666666665
C,Maurkice Pouncey,PIT,76.1,1185,45.0,2014,Maurkice Pouncey,2014,24,8827325,4046410.0833333335,4780914.916666666
C,Rodney Hudson,KC,76.1,1012,45.0,2014,Rodney Hudson,2014,25,876525,4047465.6666666665,-3170940.6666666665
C,Jeremy Zuttah,BLT,76.0,1209,47.0,2014,Jeremy Zuttah,2014,27,4083333,4023953.5,59379.5
G,Kyle Long,CHI,76.0,1004,47.0,2014,Kyle Long,2014,25,2075238,4006557.6666666665,-1931319.6666666665
G,Louis Vasquez,DEN,75.3,1200,49.0,2014,Louis Vasquez,2014,26,5875000,4664786.833333333,1210213.166666667
T,D'Brickashaw Ferguson,NYJ,75.3,1091,49.0,2014,D'Brickashaw Ferguson,2014,30,10000000,4441870.166666667,5558129.833333333
T,Ryan Schraeder,ATL,74.8,650,52.0,2014,Ryan Schraeder,2014,25,495667,4169578.5,-3673911.5
T,Marcus Gilbert,PIT,74.8,824,52.0,2014,Marcus Gilbert,2014,26,806854,3654718.0833333335,-2847864.0833333335
C,Chris Myers,HST,74.7,1106,54.0,2014,Chris Myers,2014,32,6250000,3956674.3333333335,2293325.6666666665
G,Logan Mankins,TB,74.7,912,54.0,2014,Logan Mankins,2014,32,8500000,3702550.8333333335,4797449.166666666
C,Will Montgomery,DEN,74.7,653,54.0,2014,Will Montgomery,2014,31,1325000,3707541.25,-2382541.25
G,Joe Berger,MIN,74.5,620,57.0,2014,Joe Berger,2014,31,920000,4092957.9166666665,-3172957.9166666665
T,Bryan Bulaga,GB,74.4,1070,58.0,2014,Bryan Bulaga,2014,24,2649000,3788791.25,-1139791.25
G,Jon Asamoah,ATL,74.4,958,58.0,2014,Jon Asamoah,2014,25,4500000,3790319.0,709681.0
C,Stefen Wisniewski,LV,74.2,1023,60.0,2014,Stefen Wisniewski,2014,25,1033851,3848081.1666666665,-2814230.1666666665
T,Nate Solder,NE,74.0,1261,61.0,2014,Nate Solder,2014,26,2135123,3372182.1666666665,-1237059.1666666665
T,Ryan Clady,DEN,73.9,1132,62.0,2014,Ryan Clady,2014,27,10500000,2913848.8333333335,7586151.166666666
C,Eric Wood,BUF,73.6,1061,63.0,2014,Eric Wood,2014,27,6350000,3095098.8333333335,3254901.1666666665
G,Andrew Norwell,CAR,73.6,831,63.0,2014,Andrew Norwell,2014,22,514000,3072178.0,-2558178.0
T,Demar Dotson,TB,73.5,982,65.0,2014,Demar Dotson,2014,28,1500000,2915490.5,-1415490.5
G,J.R. Sweezy,SEA,73.4,1238,67.0,2014,J.R. Sweezy,2014,25,539212,2648216.3333333335,-2109004.3333333335
G,Alex Boone,SF,73.2,944,68.0,2014,Alex Boone,2014,27,3000000,2614404.75,385595.25
C,Kory Lichtensteiger,WAS,73.0,1066,69.0,2014,Kory Lichtensteiger,2014,28,3500000,2490965.3333333335,1009034.6666666665
T,Joe Barksdale,LA,72.9,1005,70.0,2014,Joe Barksdale,2014,25,644950,1674114.8333333333,-1029164.8333333333
G,Larry Warford,DET,72.8,787,71.0,2014,Larry Warford,2014,22,768750,1382500.25,-613750.25
T,Mitchell Schwartz,CLV,72.6,1059,72.0,2014,Mitchell Schwartz,2014,24,1292710,2021833.5833333333,-729123.5833333333
G,Clint Boling,CIN,72.3,1129,73.0,2014,Clint Boling,2014,24,628112,1970728.0,-1342616.0
T,David Bakhtiari,GB,72.2,1150,74.0,2014,David Bakhtiari,2014,22,653850,2459127.0,-1805277.0
