position,player_name,team_name,grades_defense,snap_counts_pass_play,rank,Year,player_name,year_signed,age,average/year,sim_sal,diff
CB,Ross Cockrell,CAR,57.5,487,127.0,2019,Ross Cockrell,2019,27,3300000,6593402.75,-3293402.75
CB,Darryl Roberts,NYJ,56.6,441,129.0,2019,Darryl Roberts,2019,28,6000000,6042986.083333333,-42986.08333333302
CB,Darius Slay,DET,56.4,523,130.0,2019,Darius Slay,2019,28,12037500,5876319.416666667,6161180.583333333
CB,T.J. Carrie,CLV,56.2,447,131.0,2019,T.J. Carrie,2019,28,7750000,5848229.166666667,1901770.833333333
CB,B.W. Webb,CIN,55.7,506,133.0,2019,B.W. Webb,2019,29,3500000,5280702.666666667,-1780702.666666667
CB,Rashaan Melvin,DET,55.3,566,136.0,2019,Rashaan Melvin,2019,29,2150000,5907369.333333333,-3757369.333333333
S,Jaylen Watkins,LAC,55.2,232,137.0,2019,Jaylen Watkins,2019,27,895000,5394869.333333333,-4499869.333333333
CB,Bashaud Breeland,KC,55.2,704,137.0,2019,Bashaud Breeland,2019,27,2000000,6369869.333333333,-4369869.333333333
S,Shawn Williams,CIN,54.5,563,141.0,2019,Shawn Williams,2019,28,5046250,5914869.333333333,-868619.333333333
CB,Tre Flowers,SEA,49.5,708,148.0,2019,Tre Flowers,2019,25,689682,4965494.333333333,-4275812.333333333
CB,Xavier Rhodes,MIN,47.9,558,152.0,2019,Xavier Rhodes,2019,29,14020000,4383531.75,9636468.25
S,Eric Reid,CAR,46.6,668,155.0,2019,Eric Reid,2019,27,7350000,5175198.416666667,2174801.583333333
CB,Josh Norman,WAS,45.7,339,157.0,2019,Josh Norman,2019,31,15000000,5054781.75,9945218.25
CB,Jamal Perry,MIA,43.7,389,158.0,2019,Jamal Perry,2019,24,540000,5688531.75,-5148531.75
S,Jermaine Whitehead,CLV,40.0,284,160.0,2019,Jermaine Whitehead,2019,25,645000,6030198.416666667,-5385198.416666667
S,Eddie Jackson,CHI,93.2,626,1.0,2018,Eddie Jackson,2018,25,766449,7180241.5,-6413792.5
CB,Stephon Gilmore,NE,90.9,817,2.0,2018,Stephon Gilmore,2018,27,13000000,6583064.142857143,6416935.857142857
S,Anthony Harris,MIN,89.0,349,4.0,2018,Anthony Harris,2018,26,705000,6572681.125,-5867681.125
CB,Chris Harris Jr.,DEN,85.5,469,8.0,2018,Chris Harris Jr.,2018,28,8500000,7397938.777777778,1102061.222222222
S,Micah Hyde,BUF,84.1,507,9.0,2018,Micah Hyde,2018,27,6100000,6848844.9,-748844.9000000004
CB,Patrick Peterson,ARZ,82.5,611,12.0,2018,Patrick Peterson,2018,26,14010000,7044404.454545454,6965595.545454546
CB,Jason McCourty,NE,82.3,699,13.0,2018,Jason McCourty,2018,30,3000000,6874037.416666667,-3874037.416666667
S,Eric Weddle,BLT,82.3,708,13.0,2018,Eric Weddle,2018,33,6500000,7601833.333333333,-1101833.333333333
CB,Kyle Fuller,CHI,81.4,746,15.0,2018,Kyle Fuller,2018,26,14000000,6953916.666666667,7046083.333333333
CB,Bryce Callahan,CHI,81.3,496,16.0,2018,Bryce Callahan,2018,26,1907000,7749333.333333333,-5842333.333333333
CB,Prince Amukamara,CHI,81.0,680,17.0,2018,Prince Amukamara,2018,28,9000000,7770166.666666667,1229833.333333333
CB,Johnathan Joseph,HST,80.8,570,18.0,2018,Johnathan Joseph,2018,33,5000000,7636833.333333333,-2636833.333333333
S,Devin McCourty,NE,80.6,817,19.0,2018,Devin McCourty,2018,30,9500000,7177666.666666667,2322333.333333333
CB,Nickell Robey-Coleman,LA,79.8,497,22.0,2018,Nickell Robey-Coleman,2018,26,5225000,7073500.0,-1848500.0
S,Harrison Smith,MIN,79.7,605,23.0,2018,Harrison Smith,2018,29,10250000,7323500.0,2926500.0
S,Malcolm Jenkins,PHI,79.6,821,24.0,2018,Malcolm Jenkins,2018,30,8750000,7281833.333333333,1468166.666666667
S,D.J. Swearinger Sr.,ARZ,79.3,607,25.0,2018,D.J. Swearinger Sr.,2018,26,4500000,7706250.0,-3206250.0
CB,Kareem Jackson,HST,79.2,687,26.0,2018,Kareem Jackson,2018,29,8500000,7959375.0,540625.0
CB,Pierre Desir,IND,77.7,682,33.0,2018,Pierre Desir,2018,27,1750000,8751041.666666666,-7001041.666666666
CB,Aqib Talib,LA,76.6,346,38.0,2018,Aqib Talib,2018,32,9500000,8487152.75,1012847.25
CB,A.J. Bouye,JAX,75.7,512,40.0,2018,A.J. Bouye,2018,26,13500000,8426736.083333334,5073263.916666666
S,Tyrann Mathieu,HST,75.3,735,41.0,2018,Tyrann Mathieu,2018,25,7000000,7697569.416666667,-697569.416666667
CB,Darius Slay,DET,75.0,532,42.0,2018,Darius Slay,2018,27,12037500,7293402.75,4744097.25
CB,Trumaine Johnson,NYJ,74.9,421,43.0,2018,Trumaine Johnson,2018,28,14500000,7435069.416666667,7064930.583333333
CB,D.J. Hayden,JAX,74.8,312,44.0,2018,D.J. Hayden,2018,27,6333333,7726736.083333333,-1393403.083333333
S,Bradley McDougald,SEA,74.7,606,45.0,2018,Bradley McDougald,2018,27,4500000,8001423.583333333,-3501423.583333333
S,Tre Boston,ARZ,74.1,540,47.0,2018,Tre Boston,2018,26,1500000,8043090.25,-6543090.25
S,Patrick Chung,NE,72.7,715,55.0,2018,Patrick Chung,2018,30,3900000,7626423.583333333,-3726423.583333333
S,Quandre Diggs,DET,72.7,576,55.0,2018,Quandre Diggs,2018,25,6200000,7793090.25,-1593090.25
S,Reshad Jones,MIA,72.1,462,60.0,2018,Reshad Jones,2018,30,12000000,7279548.583333333,4720451.416666667
S,Shawn Williams,CIN,71.6,566,62.0,2018,Shawn Williams,2018,27,5046250,6671215.25,-1624965.25
CB,Logan Ryan,TEN,71.6,540,62.0,2018,Logan Ryan,2018,27,10000000,6643645.833333333,3356354.166666667
S,Tony Jefferson,BLT,71.2,603,64.0,2018,Tony Jefferson,2018,26,8500000,6560312.5,1939687.5
CB,Joe Haden,PIT,70.9,616,65.0,2018,Joe Haden,2018,29,9000000,6601979.166666667,2398020.833333333
CB,Brandon Carr,BLT,70.8,629,67.0,2018,Brandon Carr,2018,31,5875000,7422812.5,-1547812.5
S,Tashaun Gipson Sr.,JAX,70.7,620,68.0,2018,Tashaun Gipson Sr.,2018,27,7200000,6954775.5,245224.5
S,T.J. McDonald,MIA,70.6,546,69.0,2018,T.J. McDonald,2018,27,6002500,6708942.166666667,-706442.166666667
CB,Orlando Scandrick,KC,70.0,598,71.0,2018,Orlando Scandrick,2018,31,3500000,7538421.333333333,-4038421.333333333
S,Michael Thomas,NYG,69.7,352,75.0,2018,Michael Thomas,2018,28,2000000,7059254.666666667,-5059254.666666667
CB,Desmond Trufant,ATL,69.5,682,78.0,2018,Desmond Trufant,2018,27,13750000,6621754.666666667,7128245.333333333
S,Darryl Roberts,NYJ,69.0,483,80.0,2018,Darryl Roberts,2018,27,583556,5928004.666666667,-5344448.666666667
CB,Richard Sherman,SF,68.9,534,81.0,2018,Richard Sherman,2018,29,9050000,5681254.666666667,3368745.333333333
CB,Josh Norman,WAS,68.9,641,81.0,2018,Josh Norman,2018,30,15000000,6102088.0,8897912.0
S,Duron Harmon,NE,68.8,511,83.0,2018,Duron Harmon,2018,27,4250000,6247713.0,-1997713.0
S,Jordan Poyer,BUF,68.4,579,86.0,2018,Jordan Poyer,2018,26,3250000,6201879.666666667,-2951879.666666667
S,Sharrod Neasman,ATL,67.8,282,89.0,2018,Sharrod Neasman,2018,26,675000,6576879.666666667,-5901879.666666667
CB,Justin Coleman,SEA,67.3,521,92.0,2018,Justin Coleman,2018,24,2914000,5556046.333333333,-2642046.333333333
CB,Malcolm Butler,TEN,67.1,544,94.0,2018,Malcolm Butler,2018,28,12250000,6049083.333333333,6200916.666666667
CB,T.J. Carrie,CLV,66.9,612,95.0,2018,T.J. Carrie,2018,27,7750000,5419916.666666667,2330083.333333333
CB,K'Waun Williams,SF,66.7,409,97.0,2018,K'Waun Williams,2018,26,2950000,4312833.333333333,-1362833.333333333
S,Jaquiski Tartt,SF,66.6,274,98.0,2018,Jaquiski Tartt,2018,26,6500000,4067000.0,2433000.0
S,Kenny Vaccaro,TEN,66.4,460,99.0,2018,Kenny Vaccaro,2018,27,1500000,3912000.0,-2412000.0
S,Glover Quin,DET,66.1,487,101.0,2018,Glover Quin,2018,32,6500000,4209916.666666667,2290083.333333333
S,Adrian Phillips,LAC,66.0,564,102.0,2018,Adrian Phillips,2018,25,1500000,4024556.8333333335,-2524556.8333333335
S,Corey Graham,PHI,65.9,559,103.0,2018,Corey Graham,2018,33,1715000,3420390.1666666665,-1705390.1666666665
CB,Coty Sensabaugh,PIT,65.7,495,106.0,2018,Coty Sensabaugh,2018,29,1300000,3357890.1666666665,-2057890.1666666665
S,Eric Reid,CAR,65.7,459,106.0,2018,Eric Reid,2018,26,1390000,3476640.1666666665,-2086640.1666666665
S,Antoine Bethea,ARZ,64.2,612,112.0,2018,Antoine Bethea,2018,33,4250000,3000806.8333333335,1249193.1666666665
CB,Tre Flowers,SEA,64.1,616,113.0,2018,Tre Flowers,2018,24,689682,2943723.5,-2254041.5
S,Tramon Williams,GB,63.3,637,118.0,2018,Tramon Williams,2018,35,5000000,2485806.8333333335,2514193.1666666665
CB,Morris Claiborne,NYJ,62.7,630,119.0,2018,Morris Claiborne,2018,28,7000000,2944140.1666666665,4055859.8333333335
CB,Captain Munnerlyn,CAR,61.6,452,124.0,2018,Captain Munnerlyn,2018,29,4375000,3657515.1666666665,717484.8333333335
CB,Bene Benwikere,LV,61.4,335,125.0,2018,Bene Benwikere,2018,27,790000,3695015.1666666665,-2905015.1666666665
CB,B.W. Webb,NYG,61.3,634,126.0,2018,B.W. Webb,2018,28,815000,3962515.1666666665,-3147515.1666666665
CB,Shareece Wright,HST,61.3,395,126.0,2018,Shareece Wright,2018,30,1005000,4077098.5,-3072098.5
CB,Brent Grimes,TB,61.3,450,126.0,2018,Brent Grimes,2018,34,7000000,4477958.333333333,2522041.666666667
CB,Jimmy Smith,BLT,61.2,433,130.0,2018,Jimmy Smith,2018,29,10275500,4936291.666666667,5339208.333333333
CB,Rafael Bush,BUF,60.9,262,133.0,2018,Rafael Bush,2018,30,1750000,4769625.0,-3019625.0
CB,Nevin Lawson,DET,60.6,517,135.0,2018,Nevin Lawson,2018,26,4600000,4988375.0,-388375.0
S,Jahleel Addae,LAC,60.5,736,136.0,2018,Jahleel Addae,2018,28,5625000,6090875.0,-465875.0
CB,Rashaan Melvin,LV,60.5,357,136.0,2018,Rashaan Melvin,2018,28,5500000,6075458.333333333,-575458.333333333
CB,Dre Kirkpatrick,CIN,60.0,483,139.0,2018,Dre Kirkpatrick,2018,28,10500000,6554208.333333333,3945791.666666667
S,Ron Parker,KC,59.6,688,141.0,2018,Ron Parker,2018,30,5000000,6491708.333333333,-1491708.333333333
S,Darian Stewart,DEN,59.6,521,141.0,2018,Darian Stewart,2018,30,7000000,6427083.333333333,572916.666666667
CB,Xavier Rhodes,MIN,58.2,455,144.0,2018,Xavier Rhodes,2018,28,14020000,6441062.5,7578937.5
S,Curtis Riley,NYG,58.1,636,145.0,2018,Curtis Riley,2018,25,630000,6391062.5,-5761062.5
CB,Bobby McCain,MIA,57.9,471,146.0,2018,Bobby McCain,2018,24,6750000,6463979.166666667,286020.833333333
CB,Buster Skrine,NYJ,57.3,440,148.0,2018,Buster Skrine,2018,28,6250000,6180645.833333333,69354.16666666698
CB,Robert Alford,ATL,56.6,601,149.0,2018,Robert Alford,2018,30,9500000,6159812.5,3340187.5
S,Jeff Heath,DAL,56.4,686,150.0,2018,Jeff Heath,2018,26,1917750,6284812.5,-4367062.5
S,Marcus Gilchrist,LV,54.4,490,152.0,2018,Marcus Gilchrist,2018,29,4000000,6534812.5,-2534812.5
S,Barry Church,JAX,49.9,405,156.0,2018,Barry Church,2018,30,6500000,5874812.5,625187.5
S,Mike Adams,CAR,49.2,598,157.0,2018,Mike Adams,2018,36,2100000,6093145.833333333,-3993145.833333333
S,Harrison Smith,MIN,91.8,701,1.0,2017,Harrison Smith,2017,28,10250000,6145833.333333333,4104166.666666667
S,Glover Quin,DET,90.6,645,6.0,2017,Glover Quin,2017,31,6500000,5875000.0,625000.0
S,Earl Thomas III,SEA,90.2,545,8.0,2017,Earl Thomas III,2017,27,10000000,6828125.0,3171875.0
S,Micah Hyde,BUF,87.7,664,11.0,2017,Micah Hyde,2017,26,6100000,7513888.888888889,-1413888.888888889
S,Jordan Poyer,BUF,87.7,636,11.0,2017,Jordan Poyer,2017,25,3250000,7790050.0,-4540050.0
CB,Patrick Robinson,PHI,87.0,641,13.0,2017,Patrick Robinson,2017,29,775000,7263681.818181818,-6488681.818181818
S,Antoine Bethea,ARZ,86.4,511,14.0,2017,Antoine Bethea,2017,32,4250000,7450041.666666667,-3200041.666666667
CB,A.J. Bouye,JAX,84.5,778,18.0,2017,A.J. Bouye,2017,25,13500000,6929208.333333333,6570791.666666667
CB,Stephon Gilmore,NE,83.0,654,20.0,2017,Stephon Gilmore,2017,26,13000000,7390666.666666667,5609333.333333333
CB,Jimmy Smith,BLT,81.9,356,22.0,2017,Jimmy Smith,2017,28,10275500,6632333.333333333,3643166.666666667
CB,Tramon Williams,ARZ,81.5,438,23.0,2017,Tramon Williams,2017,34,2000000,6195250.0,-4195250.0
CB,Aqib Talib,DEN,81.4,465,25.0,2017,Aqib Talib,2017,31,9500000,6257750.0,3242250.0
S,Andrew Sendejo,MIN,81.0,539,27.0,2017,Andrew Sendejo,2017,29,4000000,6901500.0,-2901500.0
CB,Darius Slay,DET,80.6,649,28.0,2017,Darius Slay,2017,26,12037500,6607750.0,5429750.0
S,Tre Boston,LAC,80.6,631,28.0,2017,Tre Boston,2017,24,900000,5534000.0,-4634000.0
CB,Nickell Robey-Coleman,LA,80.5,489,30.0,2017,Nickell Robey-Coleman,2017,25,855000,5450666.666666667,-4595666.666666667
S,Tyvon Branch,ARZ,79.2,361,32.0,2017,Tyvon Branch,2017,30,4000000,5386041.666666667,-1386041.666666667
CB,Chris Harris Jr.,DEN,79.1,527,33.0,2017,Chris Harris Jr.,2017,27,8500000,5379187.5,3120812.5
CB,Rashaan Melvin,IND,77.9,346,38.0,2017,Rashaan Melvin,2017,27,725000,4837520.833333333,-4112520.833333333
CB,Bryce Callahan,CHI,77.7,374,39.0,2017,Bryce Callahan,2017,25,615000,5087520.833333333,-4472520.833333333
S,Kam Chancellor,SEA,77.7,384,39.0,2017,Kam Chancellor,2017,29,12000000,4259395.833333333,7740604.166666667
CB,Robert Alford,ATL,76.7,744,42.0,2017,Robert Alford,2017,29,9500000,4430229.166666667,5069770.833333333
S,Jeff Heath,DAL,76.6,561,43.0,2017,Jeff Heath,2017,25,1917750,5504812.5,-3587062.5
CB,Jason McCourty,CLV,76.3,516,45.0,2017,Jason McCourty,2017,29,3000000,5900645.833333333,-2900645.833333333
S,Rodney McLeod,PHI,76.2,734,47.0,2017,Rodney McLeod,2017,26,7000000,5754812.5,1245187.5
S,Mike Adams,CAR,75.9,678,48.0,2017,Mike Adams,2017,35,2100000,6069395.833333333,-3969395.833333333
CB,K'Waun Williams,SF,75.3,428,49.0,2017,K'Waun Williams,2017,25,2950000,6372312.5,-3422312.5
CB,Desmond Trufant,ATL,75.1,668,50.0,2017,Desmond Trufant,2017,26,13750000,5522312.5,8227687.5
S,Malcolm Jenkins,PHI,74.5,802,55.0,2017,Malcolm Jenkins,2017,29,8750000,5313979.166666667,3436020.833333333
CB,Brent Grimes,TB,74.1,521,59.0,2017,Brent Grimes,2017,33,6750000,5695833.333333333,1054166.666666667
S,D.J. Swearinger Sr.,WAS,73.6,649,61.0,2017,D.J. Swearinger Sr.,2017,25,4500000,6487500.0,-1987500.0
S,Duron Harmon,NE,73.6,618,61.0,2017,Duron Harmon,2017,26,4250000,6445833.333333333,-2195833.333333333
S,Bradley McDougald,SEA,73.5,395,63.0,2017,Bradley McDougald,2017,26,1800000,7439166.666666667,-5639166.666666667
CB,Prince Amukamara,CHI,73.3,513,65.0,2017,Prince Amukamara,2017,27,7000000,8443333.333333334,-1443333.333333334
S,Eric Weddle,BLT,73.3,670,65.0,2017,Eric Weddle,2017,32,6500000,7348750.0,-848750.0
CB,Tyrann Mathieu,ARZ,72.6,666,67.0,2017,Tyrann Mathieu,2017,25,12500000,6945416.666666667,5554583.333333333
S,Barry Church,JAX,72.5,760,68.0,2017,Barry Church,2017,29,6500000,7174583.333333333,-674583.333333333
CB,Xavier Rhodes,MIN,72.4,644,69.0,2017,Xavier Rhodes,2017,27,14020000,7299583.333333333,6720416.666666667
CB,Josh Norman,WAS,72.2,526,71.0,2017,Josh Norman,2017,29,15000000,7037083.333333333,7962916.666666667
S,Ricardo Allen,ATL,72.1,697,72.0,2017,Ricardo Allen,2017,25,615000,7355833.333333333,-6740833.333333333
CB,Malcolm Butler,NE,71.5,770,75.0,2017,Malcolm Butler,2017,27,3910000,7000277.75,-3090277.75
S,Devin McCourty,NE,71.5,784,75.0,2017,Devin McCourty,2017,29,9500000,7166944.416666667,2333055.583333333
S,George Iloka,CIN,71.4,562,78.0,2017,George Iloka,2017,26,6000000,6541944.416666667,-541944.416666667
CB,Ross Cockrell,NYG,71.1,401,79.0,2017,Ross Cockrell,2017,25,1100000,6750277.75,-5650277.75
S,Jahleel Addae,LAC,70.6,624,80.0,2017,Jahleel Addae,2017,27,5625000,6749444.416666667,-1124444.416666667
S,Patrick Chung,NE,70.6,738,80.0,2017,Patrick Chung,2017,29,2733333,6499444.416666667,-3766111.416666667
S,Tony Jefferson,BLT,70.2,668,82.0,2017,Tony Jefferson,2017,25,8500000,6512065.166666667,1987934.833333333
S,Andre Hal,HST,69.6,563,85.0,2017,Andre Hal,2017,25,5000000,7581431.833333333,-2581431.833333333
CB,Joe Haden,PIT,69.3,412,87.0,2017,Joe Haden,2017,28,9000000,7279348.5,1720651.5
CB,Patrick Peterson,ARZ,69.2,630,88.0,2017,Patrick Peterson,2017,25,14010000,7362681.833333333,6647318.166666667
S,Reshad Jones,MIA,68.4,607,91.0,2017,Reshad Jones,2017,29,12000000,7871015.166666667,4128984.833333333
S,Eddie Jackson,CHI,68.3,627,92.0,2017,Eddie Jackson,2017,24,766449,7673098.5,-6906649.5
CB,Trumaine Johnson,LA,67.9,645,94.0,2017,Trumaine Johnson,2017,27,16742400,8153654.083333333,8588745.916666668
CB,Brandon Carr,BLT,67.7,629,97.0,2017,Brandon Carr,2017,30,5875000,7966154.083333333,-2091154.083333333
CB,Dominique Rodgers-Cromartie,NYG,67.6,393,98.0,2017,Dominique Rodgers-Cromartie,2017,30,7000000,8007820.75,-1007820.75
S,Tashaun Gipson Sr.,JAX,67.4,749,99.0,2017,Tashaun Gipson Sr.,2017,26,7200000,8049487.416666667,-849487.416666667
CB,Terence Newman,MIN,66.6,419,102.0,2017,Terence Newman,2017,38,3250000,7715320.75,-4465320.75
CB,Kareem Jackson,HST,66.1,541,106.0,2017,Kareem Jackson,2017,28,8500000,6763950.416666667,1736049.583333333
CB,Buster Skrine,NYJ,65.9,604,107.0,2017,Buster Skrine,2017,27,6250000,7116746.333333333,-866746.333333333
CB,Jamar Taylor,CLV,65.9,550,107.0,2017,Jamar Taylor,2017,26,5500000,5971546.333333333,-471546.333333333
CB,Sean Smith,LV,65.8,444,110.0,2017,Sean Smith,2017,29,9500000,5546546.333333333,3953453.666666667
CB,Logan Ryan,TEN,65.4,686,111.0,2017,Logan Ryan,2017,26,10000000,5317379.666666667,4682620.333333333
CB,Darryl Roberts,NYJ,65.2,322,115.0,2017,Darryl Roberts,2017,26,583556,5592379.666666667,-5008823.666666667
S,Mike Mitchell,PIT,64.9,433,117.0,2017,Mike Mitchell,2017,29,5000000,5571546.333333333,-571546.333333333
S,Marcus Gilchrist,HST,64.5,501,119.0,2017,Marcus Gilchrist,2017,28,3000000,5279879.666666667,-2279879.666666667
CB,Robert McClain,TB,64.1,446,122.0,2017,Robert McClain,2017,28,775000,5081963.0,-4306963.0
S,Reggie Nelson,LV,63.8,601,124.0,2017,Reggie Nelson,2017,33,4250000,4856963.0,-606963.0
CB,Dre Kirkpatrick,CIN,63.5,527,126.0,2017,Dre Kirkpatrick,2017,27,10500000,4565504.666666667,5934495.333333333
S,Darius Butler,IND,63.3,352,127.0,2017,Darius Butler,2017,30,3000000,4315504.666666667,-1315504.666666667
CB,Morris Claiborne,NYJ,62.9,534,128.0,2017,Morris Claiborne,2017,27,5000000,4600208.333333333,399791.666666667
CB,Kayvon Webster,LA,62.4,374,132.0,2017,Kayvon Webster,2017,26,3875000,4254791.666666667,-379791.666666667
CB,Davon House,GB,62.3,391,133.0,2017,Davon House,2017,27,2800000,4096458.3333333335,-1296458.3333333335
S,T.J. McDonald,MIA,62.2,328,135.0,2017,T.J. McDonald,2017,26,6002500,4396458.333333333,1606041.666666667
S,Darian Stewart,DEN,61.9,513,139.0,2017,Darian Stewart,2017,29,7000000,4458958.333333333,2541041.666666667
S,Daniel Sorensen,KC,60.5,655,140.0,2017,Daniel Sorensen,2017,27,4000000,3900625.0,99375.0
CB,Leonard Johnson,BUF,60.1,505,144.0,2017,Leonard Johnson,2017,26,855000,4122847.25,-3267847.25
S,Tavon Wilson,DET,60.1,328,144.0,2017,Tavon Wilson,2017,26,1100000,3783263.9166666665,-2683263.9166666665
CB,Captain Munnerlyn,CAR,58.9,351,147.0,2017,Captain Munnerlyn,2017,28,4375000,4252013.916666667,122986.08333333302
S,Ron Parker,KC,57.3,674,150.0,2017,Ron Parker,2017,29,5000000,4727013.916666667,272986.083333333
CB,Orlando Scandrick,DAL,55.3,388,153.0,2017,Orlando Scandrick,2017,29,3800000,4810138.916666667,-1010138.916666667
S,Kurt Coleman,CAR,52.9,525,155.0,2017,Kurt Coleman,2017,29,5666667,4768472.25,898194.75
S,Keith Tandy,TB,91.4,240,1.0,2016,Keith Tandy,2016,27,925000,7205166.666666667,-6280166.666666667
S,Devin McCourty,NE,91.1,804,2.0,2016,Devin McCourty,2016,28,9500000,7533000.0,1967000.0
CB,Chris Harris Jr.,DEN,90.2,660,3.0,2016,Chris Harris Jr.,2016,26,8500000,7435125.0,1064875.0
CB,Dominique Rodgers-Cromartie,NYG,90.2,534,3.0,2016,Dominique Rodgers-Cromartie,2016,29,7000000,6794666.666666667,205333.33333333302
S,Eric Weddle,BLT,90.0,656,5.0,2016,Eric Weddle,2016,31,6500000,6265200.0,234800.0
S,Eric Berry,KC,89.9,710,6.0,2016,Eric Berry,2016,27,10806000,5742000.0,5064000.0
CB,Aqib Talib,DEN,88.9,515,7.0,2016,Aqib Talib,2016,30,9500000,5402750.0,4097250.0
CB,Brent Grimes,TB,88.6,609,8.0,2016,Brent Grimes,2016,32,6750000,5534000.0,1216000.0
CB,A.J. Bouye,HST,87.4,576,9.0,2016,A.J. Bouye,2016,24,1671000,5193722.25,-3522722.25
S,Quintin Demps,HST,86.1,444,10.0,2016,Quintin Demps,2016,30,1500000,5068764.083333333,-3568764.083333333
CB,Malcolm Butler,NE,83.3,797,12.0,2016,Malcolm Butler,2016,26,510000,4693764.083333333,-4183764.083333333
S,D.J. Swearinger Sr.,ARZ,83.0,533,13.0,2016,D.J. Swearinger Sr.,2016,24,1671000,4195847.416666667,-2524847.416666667
CB,Terence Newman,MIN,83.0,459,13.0,2016,Terence Newman,2016,37,2500000,4298472.416666667,-1798472.416666667
S,Lardarius Webb,BLT,81.7,649,17.0,2016,Lardarius Webb,2016,30,5416667,3715139.0833333335,1701527.9166666665
S,Kam Chancellor,SEA,81.6,507,19.0,2016,Kam Chancellor,2016,28,7000502,4320139.083333333,2680362.916666667
CB,Darius Butler,IND,81.4,338,20.0,2016,Darius Butler,2016,29,2500000,5014222.416666667,-2514222.416666667
S,Ricardo Allen,ATL,81.2,918,21.0,2016,Ricardo Allen,2016,24,525000,5101972.416666667,-4576972.416666667
CB,Darius Slay,DET,80.4,510,22.0,2016,Darius Slay,2016,25,12037500,6226139.083333333,5811360.916666667
CB,William Gay,PIT,80.0,691,23.0,2016,William Gay,2016,31,2500000,6478555.75,-3978555.75
CB,Patrick Peterson,ARZ,79.8,648,24.0,2016,Patrick Peterson,2016,24,14010000,6361889.083333333,7648110.916666667
S,Earl Thomas III,SEA,79.6,416,26.0,2016,Earl Thomas III,2016,26,10000000,5995916.833333333,4004083.166666667
S,Jahleel Addae,LAC,79.5,319,27.0,2016,Jahleel Addae,2016,26,2553000,5614625.0,-3061625.0
CB,Richard Sherman,SEA,79.3,706,28.0,2016,Richard Sherman,2016,28,14000000,5921916.666666667,8078083.333333333
S,Glover Quin,DET,77.5,676,29.0,2016,Glover Quin,2016,30,4700000,6732333.333333333,-2032333.333333333
S,Tavon Wilson,DET,77.3,434,30.0,2016,Tavon Wilson,2016,25,1100000,6458375.0,-5358375.0
S,Will Blackmon,WAS,76.9,366,31.0,2016,Will Blackmon,2016,31,1025000,7041708.333333333,-6016708.333333333
S,Mike Adams,IND,75.9,617,34.0,2016,Mike Adams,2016,34,2425000,6013458.333333333,-3588458.333333333
S,Morgan Burnett,GB,75.6,709,35.0,2016,Morgan Burnett,2016,27,6187500,5652347.25,535152.75
S,Harrison Smith,MIN,75.1,564,36.0,2016,Harrison Smith,2016,27,10250000,5897930.583333333,4352069.416666667
S,Malcolm Jenkins,PHI,74.5,643,39.0,2016,Malcolm Jenkins,2016,28,8750000,5147930.583333333,3602069.416666667
CB,Sean Smith,LV,74.0,561,41.0,2016,Sean Smith,2016,28,9500000,5110430.583333333,4389569.416666667
S,Tony Jefferson,ARZ,73.9,573,42.0,2016,Tony Jefferson,2016,24,1671000,6268763.916666667,-4597763.916666667
S,Kurt Coleman,CAR,73.3,661,44.0,2016,Kurt Coleman,2016,28,5666667,6766680.583333333,-1100013.583333333
CB,Jamar Taylor,CLV,73.2,533,46.0,2016,Jamar Taylor,2016,25,5500000,7439597.25,-1939597.25
S,Ron Parker,KC,72.8,723,49.0,2016,Ron Parker,2016,28,5000000,6973972.25,-1973972.25
S,Reggie Nelson,LV,71.7,671,51.0,2016,Reggie Nelson,2016,32,4250000,6703138.916666667,-2453138.916666667
CB,Josh Norman,WAS,71.7,650,51.0,2016,Josh Norman,2016,28,15000000,6394493.083333333,8605506.916666668
S,Rodney McLeod,PHI,71.6,643,53.0,2016,Rodney McLeod,2016,25,7000000,6352826.416666667,647173.583333333
CB,Byron Maxwell,MIA,71.5,539,54.0,2016,Byron Maxwell,2016,28,10500000,7376243.083333333,3123756.916666667
