index,player_name,year_signed,age,contract_length,value,average/year
1015,Stevie Johnson,2016,29,3,"$10,500,000",3500000
1015,Stevie Johnson,2017,30,3,"$10,500,000",3500000
1016,T.J. Graham,2015,25,1,"$660,000",660000
1017,T.Y. Hilton,2015,25,5,"$65,000,000",13000000
1017,T.Y. Hilton,2016,26,5,"$65,000,000",13000000
1017,T.Y. Hilton,2017,27,5,"$65,000,000",13000000
1017,T.Y. Hilton,2018,28,5,"$65,000,000",13000000
1017,T.Y. Hilton,2019,29,5,"$65,000,000",13000000
1018,Ted Ginn Jr.,2015,29,2,"$4,200,000",2100000
1018,Ted Ginn Jr.,2016,30,2,"$4,200,000",2100000
1019,Terrelle Pryor,2015,25,1,"$660,000",660000
1020,Tevin Reese,2015,24,2,"$960,000",480000
1020,Tevin Reese,2016,25,2,"$960,000",480000
1021,Tobais Palmer,2015,24,2,"$960,000",480000
1022,Tom Nelson,2015,28,1,"$660,000",660000
1023,Tommy Streeter,2015,25,1,"$510,000",510000
1024,Tony Washington,2015,24,2,"$960,000",480000
1024,Tony Washington,2016,25,2,"$960,000",480000
1025,Torrey Smith,2015,26,5,"$40,000,000",8000000
1025,Torrey Smith,2016,27,5,"$40,000,000",8000000
1026,Travis Harvey,2015,24,1,"$435,000",435000
1027,Uzoma Nwachukwu,2015,24,2,"$960,000",480000
1028,Vincent Brown,2015,26,1,"$660,000",660000
1029,Wes Welker,2015,34,1,"$970,000",970000
1030,Will Murphy,2015,24,3,"$1,575,000",525000
1030,Will Murphy,2016,25,3,"$1,575,000",525000
1030,Will Murphy,2017,26,3,"$1,575,000",525000
1031,Aldrick Robinson,2014,25,1,"$570,000",570000
1032,Andre Caldwell,2014,28,2,"$2,700,000",1350000
1032,Andre Caldwell,2015,29,2,"$2,700,000",1350000
1033,Andre Roberts,2014,26,4,"$16,000,000",4000000
1033,Andre Roberts,2015,27,4,"$16,000,000",4000000
1034,Andrew Hawkins,2014,28,4,"$13,600,000",3400000
1034,Andrew Hawkins,2015,29,4,"$13,600,000",3400000
1034,Andrew Hawkins,2016,30,4,"$13,600,000",3400000
1035,Andy Tanner,2014,25,2,"$930,000",465000
1035,Andy Tanner,2015,26,2,"$930,000",465000
1036,Anquan Boldin,2014,33,2,"$12,000,000",6000000
1036,Anquan Boldin,2015,34,2,"$12,000,000",6000000
1037,Arceto Clark,2014,24,2,"$930,000",465000
1037,Arceto Clark,2015,25,2,"$930,000",465000
1038,Armanti Edwards,2014,26,1,"$730,000",730000
1039,Armon Binns,2014,24,1,"$495,000",495000
1040,Arrelious Benn,2014,25,1,"$645,000",645000
1041,B.J Cunningham,2014,24,3,"$1,755,000",585000
1041,B.J Cunningham,2015,25,3,"$1,755,000",585000
1041,B.J Cunningham,2016,26,3,"$1,755,000",585000
1042,B.J. Daniels,2014,24,2,"$1,100,000",550000
1042,B.J. Daniels,2015,25,2,"$1,100,000",550000
1043,Brandon LaFell,2014,27,3,"$9,000,000",3000000
1043,Brandon LaFell,2015,28,3,"$9,000,000",3000000
1044,Brandon Lloyd,2014,32,1,"$1,005,000",1005000
1045,Brandon Marshall,2014,30,3,"$30,000,000",10000000
1046,Brandon Tate,2014,26,1,"$1,024,000",1024000
1047,Brian Robiskie,2014,26,1,"$730,000",730000
1048,Brian Tyms,2014,25,1,"$495,000",495000
1049,Bryan Walters,2014,26,1,"$570,000",570000
1050,Carlin Isles,2014,24,2,"$930,000",465000
1050,Carlin Isles,2015,25,2,"$930,000",465000
1051,Chad Bumphis,2014,24,2,"$930,000",465000
1051,Chad Bumphis,2015,25,2,"$930,000",465000
1052,Chad Hall,2014,28,1,"$645,000",645000
1053,Chris Hogan,2014,26,1,"$495,000",495000
1054,Chris Matthews,2014,24,2,"$940,000",470000
1055,Chris Summers,2014,24,2,"$930,000",465000
1055,Chris Summers,2015,25,2,"$930,000",465000
1056,Courtney Roby,2014,31,1,"$855,000",855000
1057,Dale Moss,2014,25,1,"$420,000",420000
1058,Damian Williams,2014,25,1,"$760,000",760000
1059,Dane Sanzenbacher,2014,25,1,"$1,200,000",1200000
1060,Danny Coale,2014,25,1,"$420,000",420000
1061,Darrius Heyward-Bey,2014,27,1,"$795,000",795000
1062,David Gettis,2014,26,1,"$570,000",570000
1063,David Gilreath,2014,25,1,"$495,000",495000
1064,David Reed,2014,26,1,"$730,000",730000
1065,De'Andre Presley,2014,24,1,"$503,500",503500
1066,DeSean Jackson,2014,27,4,"$24,000,000",6000000
1066,DeSean Jackson,2015,28,4,"$24,000,000",6000000
1066,DeSean Jackson,2016,29,4,"$24,000,000",6000000
1067,Demarco Sampson,2014,28,2,"$1,080,000",540000
1067,Demarco Sampson,2015,29,2,"$1,080,000",540000
1068,Derek Hagan,2014,29,1,"$855,000",855000
1069,Devin Hester,2014,31,3,"$9,000,000",3000000
1069,Devin Hester,2015,32,3,"$9,000,000",3000000
1070,Devon Wylie,2014,25,2,"$1,080,000",540000
1071,Dezmon Briscoe,2014,24,2,"$1,390,000",695000
1071,Dezmon Briscoe,2015,25,2,"$1,390,000",695000
1072,Domenik Hixon,2014,29,1,"$930,000",930000
1073,Dontrelle Inman,2014,24,2,"$945,000",472500
1073,Dontrelle Inman,2015,25,2,"$945,000",472500
1074,Doug Baldwin,2014,25,3,"$13,000,000",4333333
1074,Doug Baldwin,2015,26,3,"$13,000,000",4333333
1075,Dwight Jones,2014,24,2,"$930,000",465000
1075,Dwight Jones,2015,25,2,"$930,000",465000
1076,Earl Bennett,2014,27,1,"$730,000",730000
1077,Eddie Royal,2014,27,1,"$3,500,000",3500000
1078,Emmanuel Sanders,2014,26,3,"$15,000,000",5000000
1078,Emmanuel Sanders,2015,27,3,"$15,000,000",5000000
1079,Eric Decker,2014,26,5,"$36,250,000",7250000
1079,Eric Decker,2015,27,5,"$36,250,000",7250000
1079,Eric Decker,2016,28,5,"$36,250,000",7250000
1080,Eric Weems,2014,29,1,"$730,000",730000
1081,Fred Williams,2014,25,2,"$930,000",465000
1082,Gerell Robinson,2014,24,2,"$930,000",465000
1082,Gerell Robinson,2015,25,2,"$930,000",465000
1083,Golden Tate,2014,25,5,"$31,000,000",6200000
1083,Golden Tate,2015,26,5,"$31,000,000",6200000
1083,Golden Tate,2016,27,5,"$31,000,000",6200000
1083,Golden Tate,2017,28,5,"$31,000,000",6200000
1083,Golden Tate,2018,29,5,"$31,000,000",6200000
1084,Greg Little,2014,24,2,"$1,390,000",695000
1084,Greg Little,2015,25,2,"$1,390,000",695000
1085,Greg Orton,2014,27,2,"$930,000",465000
1085,Greg Orton,2015,28,2,"$930,000",465000
1086,Hakeem Nicks,2014,26,1,"$4,000,000",4000000
1087,Isaiah Williams,2014,26,2,"$930,000",465000
1087,Isaiah Williams,2015,27,2,"$930,000",465000
1088,Jacoby Ford,2014,26,1,"$740,000",740000
1089,Jacoby Jones,2014,29,4,"$12,000,000",3000000
1089,Jacoby Jones,2017,32,4,"$12,000,000",3000000
1090,Jamar Newsome,2014,26,2,"$1,080,000",540000
1090,Jamar Newsome,2015,27,2,"$1,080,000",540000
1091,James Jones,2014,29,3,"$10,000,000",3333333
1092,James Shaw,2014,25,1,"$420,000",420000
1093,Jared Green,2014,24,1,"$420,000",420000
1094,Jason Avant,2014,30,1,"$1,050,000",1050000
1095,Jeremy Ebert,2014,25,2,"$1,080,000",540000
1095,Jeremy Ebert,2015,26,2,"$1,080,000",540000
1096,Jeremy Gallon,2014,24,4,"$2,267,592",566898
1096,Jeremy Gallon,2016,26,4,"$2,267,592",566898
1096,Jeremy Gallon,2017,27,4,"$2,267,592",566898
1097,Jeremy Maclin,2014,25,1,"$5,250,000",5250000
1098,Jeremy Ross,2014,25,1,"$570,000",570000
1099,Jerome Simpson,2014,28,1,"$1,000,000",1000000
1100,Jerricho Cotchery,2014,31,5,"$8,015,000",1603000
1100,Jerricho Cotchery,2015,32,5,"$8,015,000",1603000
1100,Jerricho Cotchery,2016,33,5,"$8,015,000",1603000
1100,Jerricho Cotchery,2017,34,5,"$8,015,000",1603000
1100,Jerricho Cotchery,2018,35,5,"$8,015,000",1603000
1101,Joe Adams,2014,24,2,"$1,080,000",540000
1101,Joe Adams,2015,25,2,"$1,080,000",540000
1102,John Brown,2014,24,4,"$2,798,900",699725
1102,John Brown,2015,25,4,"$2,798,900",699725
1102,John Brown,2016,26,4,"$2,798,900",699725
1102,John Brown,2017,27,4,"$2,798,900",699725
1103,Jordan Norwood,2014,27,2,"$1,390,000",695000
1103,Jordan Norwood,2015,28,2,"$1,390,000",695000
1104,Jordy Nelson,2014,29,4,"$39,050,000",9762500
1104,Jordy Nelson,2015,30,4,"$39,050,000",9762500
1104,Jordy Nelson,2016,31,4,"$39,050,000",9762500
1104,Jordy Nelson,2017,32,4,"$39,050,000",9762500
1105,Joseph Anderson,2014,25,2,"$1,250,000",625000
1105,Joseph Anderson,2015,26,2,"$1,250,000",625000
1106,Joseph Morgan,2014,25,1,"$495,000",495000
1107,Josh Cooper,2014,25,1,"$570,000",570000
1108,Josh Morgan,2014,28,1,"$730,000",730000
1109,Joshua Cribbs,2014,30,1,"$855,000",855000
1110,Julian Edelman,2014,27,4,"$17,000,000",4250000
1110,Julian Edelman,2015,28,4,"$17,000,000",4250000
1110,Julian Edelman,2016,29,4,"$17,000,000",4250000
1111,Julian Jones,2014,24,3,"$1,532,000",510667
1111,Julian Jones,2015,25,3,"$1,532,000",510667
1111,Julian Jones,2016,26,3,"$1,532,000",510667
1112,Kamar Aiken,2014,24,1,"$495,000",495000
1113,Kamar Jorden,2014,24,2,"$930,000",465000
1113,Kamar Jorden,2015,25,2,"$930,000",465000
1114,Kashif Moore,2014,25,1,"$420,000",420000
1115,Kassim Osgood,2014,33,1,"$955,000",955000
1116,Kenny Britt,2014,25,1,"$1,400,000",1400000
1117,Kerry Taylor,2014,25,1,"$495,000",495000
1118,Kevin Cone,2014,26,1,"$570,000",570000
1119,Kevin Norwood,2014,24,4,"$2,640,108",660027
1119,Kevin Norwood,2015,25,4,"$2,640,108",660027
1119,Kevin Norwood,2016,26,4,"$2,640,108",660027
1120,Kevin Ogletree,2014,26,1,"$795,000",795000
1121,Kris Durham,2014,25,1,"$645,000",645000
1122,Kyle Williams,2014,25,1,"$740,000",740000
1123,LaQuan Williams,2014,25,1,"$570,000",570000
1124,Lamont Bryant,2014,26,2,"$930,000",465000
1124,Lamont Bryant,2015,27,2,"$930,000",465000
1125,Lance Lewis,2014,25,2,"$1,091,882",545941
1126,Lance Moore,2014,30,2,"$3,000,000",1500000
1127,Laron Byrd,2014,24,2,"$1,080,000",540000
1128,Lavelle Hawkins,2014,27,1,"$730,000",730000
1129,Lestar Jean,2014,26,1,"$635,000",635000
1130,Louis Murphy Jr.,2014,26,1,"$795,000",795000
1131,Marc Mariani,2014,27,2,"$1,230,000",615000
1131,Marc Mariani,2015,28,2,"$1,230,000",615000
1132,Marcus Harris,2014,24,2,"$930,000",465000
1132,Marcus Harris,2015,25,2,"$930,000",465000
1133,Mario Manningham,2014,27,1,"$795,000",795000
1134,Marlon Moore,2014,26,1,"$730,000",730000
1135,Micah Hatfield,2014,24,3,"$1,530,000",510000
1135,Micah Hatfield,2015,25,3,"$1,530,000",510000
1135,Micah Hatfield,2016,26,3,"$1,530,000",510000
1136,Michael Campbell,2014,24,1,"$495,000",495000
1137,Michael Willie,2014,24,1,"$420,000",420000
1138,Micheal Spurlock,2014,31,1,"$730,000",730000
1139,Mike Brown,2014,25,1,"$495,000",495000
1140,Mike Thomas,2014,26,1,"$730,000",730000
1141,Miles Austin,2014,29,1,"$2,000,000",2000000
1142,Naaman Roosevelt,2014,26,1,"$570,000",570000
1143,Nate Burleson,2014,32,1,"$1,020,000",1020000
1144,Nathan Palmer,2014,24,1,"$495,000",495000
1145,Onterio McCalebb,2014,24,2,"$930,000",465000
1146,Patrick Edwards,2014,25,2,"$1,080,000",540000
1146,Patrick Edwards,2015,26,2,"$1,080,000",540000
1147,Phil Bates,2014,24,2,"$930,000",465000
1148,Preston Parker,2014,26,2,"$1,230,000",615000
1148,Preston Parker,2015,27,2,"$1,230,000",615000
1149,Quinton Payton,2014,24,3,"$1,530,000",510000
1149,Quinton Payton,2015,25,3,"$1,530,000",510000
1149,Quinton Payton,2016,26,3,"$1,530,000",510000
1150,Ramses Barden,2014,28,2,"$1,475,000",737500
1150,Ramses Barden,2015,29,2,"$1,475,000",737500
1151,Raymond Webber,2014,24,2,"$930,000",465000
1151,Raymond Webber,2015,25,2,"$930,000",465000
1152,Reggie Dunn,2014,25,2,"$930,000",465000
1153,Riley Cooper,2014,26,5,"$22,500,000",4500000
1153,Riley Cooper,2015,27,5,"$22,500,000",4500000
1153,Riley Cooper,2016,28,5,"$22,500,000",4500000
1153,Riley Cooper,2017,29,5,"$22,500,000",4500000
1153,Riley Cooper,2018,30,5,"$22,500,000",4500000
1154,Robert Meachem,2014,29,1,"$855,000",855000
1155,Roddy White,2014,32,3,"$18,000,000",6000000
1155,Roddy White,2015,33,3,"$18,000,000",6000000
1155,Roddy White,2016,34,3,"$18,000,000",6000000
1156,Sam McGuffie,2014,24,2,"$930,000",465000
1156,Sam McGuffie,2015,25,2,"$930,000",465000
1157,Santana Moss,2014,34,1,"$1,020,000",1020000
1158,Santonio Holmes,2014,30,1,"$855,000",855000
1159,Seyi Ajirotutu,2014,26,1,"$795,000",795000
1160,Sidney Rice,2014,27,1,"$1,400,000",1400000
1161,Stephen Williams,2014,27,1,"$645,000",645000
1162,Steve Smith,2014,34,3,"$10,500,000",3500000
1162,Steve Smith,2015,35,3,"$10,500,000",3500000
1162,Steve Smith,2016,36,3,"$10,500,000",3500000
1163,T.J. Graham,2014,24,2,"$1,230,000",615000
1164,Tandon Doss,2014,24,2,"$1,505,000",752500
1164,Tandon Doss,2015,25,2,"$1,505,000",752500
1165,Taylor Price,2014,26,1,"$570,000",570000
1166,Ted Ginn Jr.,2014,28,3,"$9,750,000",3250000
1167,Terrence Toliver,2014,25,2,"$930,000",465000
1167,Terrence Toliver,2015,26,2,"$930,000",465000
1168,Tim Benford,2014,24,2,"$930,000",465000
1168,Tim Benford,2015,25,2,"$930,000",465000
1169,Tiquan Underwood,2014,26,2,"$2,100,000",1050000
1169,Tiquan Underwood,2015,27,2,"$2,100,000",1050000
1170,Tom Nelson,2014,27,1,"$645,000",645000
1171,Tommy Streeter,2014,24,2,"$930,000",465000
1172,Toney Clemons,2014,25,1,"$495,000",495000
1173,Tori Gurley,2014,26,2,"$1,080,000",540000
1173,Tori Gurley,2015,27,2,"$1,080,000",540000
1174,Vincent Brown,2014,25,1,"$1,250,000",1250000
1175,Weslye Saunders,2014,24,1,"$645,000",645000
1176,Weston Dressler,2014,28,3,"$1,530,000",510000
1176,Weston Dressler,2015,29,3,"$1,530,000",510000
1176,Weston Dressler,2016,30,3,"$1,530,000",510000
1177,Andre Holmes,2013,24,2,"$1,200,000",600000
1177,Andre Holmes,2014,25,2,"$1,200,000",600000
1178,Andrew Hawkins,2013,26,1,"$555,000",555000
1179,Andy Tanner,2013,24,2,"$900,000",450000
1180,Anthony Armstrong,2013,30,1,"$630,000",630000
1181,Armanti Edwards,2013,24,1,"$630,000",630000
1182,Arrelious Benn,2013,24,1,"$830,000",830000
1183,Austin Collie,2013,27,1,"$715,000",715000
1184,Ben Obomanu,2013,29,1,"$715,000",715000
1185,Bert Reed,2013,24,2,"$900,000",450000
1185,Bert Reed,2014,25,2,"$900,000",450000
1186,Brad Smith,2013,29,2,"$2,700,000",1350000
1186,Brad Smith,2014,30,2,"$2,700,000",1350000
1187,Brandon Gibson,2013,25,3,"$9,780,000",3260000
1187,Brandon Gibson,2014,26,3,"$9,780,000",3260000
1188,Brandon Stokley,2013,37,1,"$1,050,000",1050000
1189,Brandon Tate,2013,25,1,"$966,000",966000
1190,Braylon Edwards,2013,30,1,"$840,000",840000
1191,Brett Swain,2013,27,1,"$630,000",630000
1192,Brian Hartline,2013,26,5,"$30,775,000",6155000
1192,Brian Hartline,2014,27,5,"$30,775,000",6155000
1192,Brian Hartline,2017,30,5,"$30,775,000",6155000
1193,Brian Robiskie,2013,25,1,"$715,000",715000
1194,Brittan Golden,2013,24,3,"$1,605,000",535000
1194,Brittan Golden,2014,25,3,"$1,605,000",535000
1194,Brittan Golden,2015,26,3,"$1,605,000",535000
1195,Bryan Walters,2013,25,3,"$1,485,000",495000
1196,Carlton Mitchell,2013,24,2,"$1,200,000",600000
1196,Carlton Mitchell,2014,25,2,"$1,200,000",600000
1197,Chad Hall,2013,26,1,"$555,000",555000
1198,Charles Johnson,2013,24,4,"$2,221,820",555455
1198,Charles Johnson,2014,25,4,"$2,221,820",555455
1198,Charles Johnson,2015,26,4,"$2,221,820",555455
1198,Charles Johnson,2016,27,4,"$2,221,820",555455
1199,Chastin West,2013,25,2,"$1,050,000",525000
1199,Chastin West,2014,26,2,"$1,050,000",525000
1200,Chris Williams,2013,25,3,"$1,510,000",503333
1200,Chris Williams,2014,26,3,"$1,510,000",503333
1200,Chris Williams,2015,27,3,"$1,510,000",503333
1201,Courtney Roby,2013,30,1,"$905,000",905000
1202,Dale Moss,2013,24,2,"$900,000",450000
1203,Danario Alexander,2013,24,1,"$1,323,000",1323000
1204,Danny Amendola,2013,27,5,"$28,500,000",5700000
1204,Danny Amendola,2014,28,5,"$28,500,000",5700000
1205,Danny Coale,2013,24,2,"$900,000",450000
1206,Darrius Heyward-Bey,2013,26,1,"$2,500,000",2500000
1207,David Nelson,2013,26,2,"$1,200,000",600000
1207,David Nelson,2014,27,2,"$1,200,000",600000
1208,David Reed,2013,25,2,"$1,860,000",930000
1209,Davone Bess,2013,27,3,"$8,817,999",2939333
1209,Davone Bess,2014,28,3,"$8,817,999",2939333
1209,Davone Bess,2015,29,3,"$8,817,999",2939333
1210,Demarco Sampson,2013,27,2,"$1,050,000",525000
1211,Deon Butler,2013,27,1,"$780,000",780000
1212,Derek Hagan,2013,28,1,"$840,000",840000
1213,Derek Moye,2013,24,2,"$900,000",450000
1213,Derek Moye,2014,25,2,"$900,000",450000
1214,Devery Henderson,2013,31,1,"$840,000",840000
1215,Devin Aromashodu,2013,29,1,"$715,000",715000
1216,Devin Thomas,2013,26,1,"$715,000",715000
1217,Devon Wylie,2013,24,2,"$1,050,000",525000
1218,Diondre Borel,2013,24,2,"$900,000",450000
1218,Diondre Borel,2014,25,2,"$900,000",450000
1219,Domenik Hixon,2013,28,1,"$1,162,500",1162500
1220,Dominique Curry,2013,24,2,"$1,200,000",600000
1220,Dominique Curry,2014,25,2,"$1,200,000",600000
1221,Donald Jones,2013,25,3,"$3,710,000",1236667
1221,Donald Jones,2014,26,3,"$3,710,000",1236667
1221,Donald Jones,2015,27,3,"$3,710,000",1236667
1222,Donnie Avery,2013,28,3,"$8,550,000",2850000
1222,Donnie Avery,2014,29,3,"$8,550,000",2850000
1222,Donnie Avery,2015,30,3,"$8,550,000",2850000
1223,Donte Stallworth,2013,32,1,"$840,000",840000
1224,Dwayne Bowe,2013,28,5,"$56,000,000",11200000
1224,Dwayne Bowe,2014,29,5,"$56,000,000",11200000
1224,Dwayne Bowe,2017,32,5,"$56,000,000",11200000
1225,Early Doucet,2013,27,1,"$715,000",715000
1226,Emmanuel Arceneaux,2013,25,1,"$480,000",480000
1227,Emmanuel Sanders,2013,25,1,"$2,500,000",2500000
1228,Greg Jennings,2013,29,5,"$45,000,000",9000000
1228,Greg Jennings,2014,30,5,"$45,000,000",9000000
1228,Greg Jennings,2017,33,5,"$45,000,000",9000000
1229,Greg Orton,2013,26,1,"$405,000",405000
1230,Greg Salas,2013,24,2,"$1,200,000",600000
1230,Greg Salas,2014,25,2,"$1,200,000",600000
1231,Isaiah Williams,2013,25,1,"$405,000",405000
1232,James Rodgers,2013,24,2,"$900,000",450000
1232,James Rodgers,2014,25,2,"$900,000",450000
1233,Jarett Dillard,2013,27,1,"$555,000",555000
1234,Jarred Fayson,2013,25,2,"$990,000",495000
1234,Jarred Fayson,2014,26,2,"$990,000",495000
1235,Jeremy Horne,2013,26,1,"$555,000",555000
1236,Jeremy Kelley,2013,24,3,"$1,485,000",495000
1236,Jeremy Kelley,2014,25,3,"$1,485,000",495000
1237,Jerome Simpson,2013,27,1,"$2,100,000",2100000
1238,Joe Collins,2013,24,1,"$405,000",405000
1239,Joe Hastings,2013,25,1,"$405,000",405000
1240,Jordan Norwood,2013,26,1,"$630,000",630000
1241,Jordan Shipley,2013,27,2,"$1,315,000",657500
1241,Jordan Shipley,2014,28,2,"$1,315,000",657500
1242,Jordan White,2013,24,1,"$480,000",480000
1243,Joshua Cribbs,2013,29,1,"$865,000",865000
1244,Julian Edelman,2013,26,1,"$765,000",765000
1245,Julius Pruitt,2013,27,2,"$1,050,000",525000
1245,Julius Pruitt,2014,28,2,"$1,050,000",525000
1246,Justin Hilton,2013,24,2,"$900,000",450000
1246,Justin Hilton,2014,25,2,"$900,000",450000
1247,Kashif Moore,2013,24,2,"$900,000",450000
1248,Kassim Osgood,2013,33,1,"$940,000",940000
1249,Kenbrell Thompkins,2013,24,3,"$1,487,500",495833
1249,Kenbrell Thompkins,2014,25,3,"$1,487,500",495833
1250,Kevin Ogletree,2013,25,2,"$2,600,000",1300000
1251,Kevin Walter,2013,31,1,"$1,005,000",1005000
1252,Kris Adams,2013,25,2,"$1,050,000",525000
1252,Kris Adams,2014,26,2,"$1,050,000",525000
1253,Kris Durham,2013,24,1,"$555,000",555000
1254,Lamont Bryant,2013,24,2,"$900,000",450000
1255,Lance Lewis,2013,24,2,"$90,000",45000
1256,Lance Long,2013,26,2,"$1,050,000",525000
1256,Lance Long,2014,27,2,"$1,050,000",525000
1257,Lavelle Hawkins,2013,26,2,"$1,790,000",895000
1258,Louis Murphy Jr.,2013,25,1,"$780,000",780000
1259,Mardy Gilyard,2013,26,1,"$555,000",555000
1260,Marlon Moore,2013,25,1,"$630,000",630000
1261,Matt Willis,2013,29,1,"$715,000",715000
1262,Michael Avila,2013,24,3,"$1,485,000",495000
1262,Michael Avila,2014,25,3,"$1,485,000",495000
1262,Michael Avila,2015,26,3,"$1,485,000",495000
1263,Michael Jenkins,2013,30,1,"$855,000",855000
1264,Micheal Spurlock,2013,30,1,"$780,000",780000
1265,Mike Wallace,2013,26,5,"$60,000,000",12000000
1265,Mike Wallace,2014,27,5,"$60,000,000",12000000
1265,Mike Wallace,2015,28,5,"$60,000,000",12000000
1266,Mike Williams,2013,26,5,"$39,620,000",7924000
1266,Mike Williams,2014,27,5,"$39,620,000",7924000
1266,Mike Williams,2015,28,5,"$39,620,000",7924000
1266,Mike Williams,2017,30,5,"$39,620,000",7924000
1267,Mohamed Massaquoi,2013,26,2,"$1,700,000",850000
1267,Mohamed Massaquoi,2014,27,2,"$1,700,000",850000
1268,Naaman Roosevelt,2013,25,1,"$555,000",555000
1269,Nick Miller,2013,25,2,"$1,360,000",680000
1269,Nick Miller,2014,26,2,"$1,360,000",680000
1270,Patrick Edwards,2013,24,2,"$900,000",450000
1271,Percy Harvin,2013,24,6,"$64,245,000",10707500
1271,Percy Harvin,2014,25,6,"$64,245,000",10707500
1271,Percy Harvin,2017,28,6,"$64,245,000",10707500
1271,Percy Harvin,2018,29,6,"$64,245,000",10707500
1272,Plaxico Burress,2013,35,1,"$1,005,000",1005000
1273,Preston Parker,2013,25,1,"$555,000",555000
1274,R.J. Webb,2013,25,3,"$1,485,000",495000
1274,R.J. Webb,2014,26,3,"$1,485,000",495000
1274,R.J. Webb,2015,27,3,"$1,485,000",495000
1275,Ramses Barden,2013,26,1,"$780,000",780000
1276,Raymond Radway,2013,25,2,"$900,000",450000
1276,Raymond Radway,2014,26,2,"$900,000",450000
1277,Reggie Dunn,2013,24,3,"$1,489,000",496333
1278,Ricardo Lockette,2013,26,2,"$1,050,000",525000
1278,Ricardo Lockette,2014,27,2,"$1,050,000",525000
1279,Richard Goodman,2013,25,1,"$630,000",630000
1280,Robert Gill,2013,29,3,"$1,485,000",495000
1280,Robert Gill,2014,30,3,"$1,485,000",495000
1280,Robert Gill,2015,31,3,"$1,485,000",495000
1281,Robert Meachem,2013,28,1,"$715,000",715000
1282,Roberto Wallace,2013,26,2,"$1,200,000",600000
1282,Roberto Wallace,2014,27,2,"$1,200,000",600000
1283,Santonio Holmes,2013,28,3,"$25,250,000",8416667
1283,Santonio Holmes,2015,30,3,"$25,250,000",8416667
1284,Seyi Ajirotutu,2013,25,1,"$630,000",630000
1285,Stephen Williams,2013,26,2,"$1,200,000",600000
1286,Steve Breaston,2013,29,1,"$715,000",715000
1287,Steve Smith,2013,27,1,"$780,000",780000
1288,Ted Ginn Jr.,2013,27,1,"$1,100,000",1100000
1289,Terrence Austin,2013,24,2,"$1,200,000",600000
1289,Terrence Austin,2014,25,2,"$1,200,000",600000
1290,Terrence Toliver,2013,24,2,"$900,000",450000
1291,Tim Toone,2013,28,1,"$480,000",480000
1292,Titus Ryan,2013,28,1,"$405,000",405000
1293,Tom Nelson,2013,26,1,"$630,000",630000
1294,Tori Gurley,2013,25,1,"$405,000",405000
1295,Tray Session,2013,25,1,"$405,000",405000
1296,Tyler Shoemaker,2013,24,1,"$405,000",405000
1297,Victor Cruz,2013,26,5,"$43,000,000",8600000
1297,Victor Cruz,2014,27,5,"$43,000,000",8600000
1297,Victor Cruz,2015,28,5,"$43,000,000",8600000
1297,Victor Cruz,2016,29,5,"$43,000,000",8600000
1298,Vidal Hazelton,2013,24,1,"$405,000",405000
1299,Wes Welker,2013,31,2,"$12,000,000",6000000
1299,Wes Welker,2014,32,2,"$12,000,000",6000000
1300,Adrian Arrington,2012,26,1,"$540,000",540000
1301,Andre Caldwell,2012,26,2,"$1,800,000",900000
1301,Andre Caldwell,2013,27,2,"$1,800,000",900000
1302,Andrew Hawkins,2012,25,1,"$465,000",465000
1303,Anthony Armstrong,2012,28,2,"$1,170,000",585000
1304,Anthony Gonzalez,2012,27,1,"$716,000",716000
1305,Antonio Brown,2012,24,5,"$41,960,000",8392000
1305,Antonio Brown,2013,25,5,"$41,960,000",8392000
1305,Antonio Brown,2014,26,5,"$41,960,000",8392000
1305,Antonio Brown,2015,27,5,"$41,960,000",8392000
1305,Antonio Brown,2016,28,5,"$41,960,000",8392000
1306,Brandon Lloyd,2012,30,3,"$12,000,000",4000000
1306,Brandon Lloyd,2013,31,3,"$12,000,000",4000000
1307,Brandon Stokley,2012,35,1,"$925,000",925000
1308,Brandyn Harvey,2012,24,1,"$390,000",390000
1309,Braylon Edwards,2012,28,1,"$890,000",890000
1310,Brett Swain,2012,26,1,"$615,000",615000
1311,Brian Hernandez,2012,27,1,"$390,000",390000
1312,Brian Robiskie,2012,24,2,"$1,330,000",665000
1313,Britt Davis,2012,25,1,"$465,000",465000
1314,Bryan Walters,2012,24,2,"$1,020,000",510000
1315,Bryant Johnson,2012,30,1,"$825,000",825000
1316,Calvin Johnson,2012,26,7,"$113,450,000",16207143
1316,Calvin Johnson,2013,27,7,"$113,450,000",16207143
1316,Calvin Johnson,2014,28,7,"$113,450,000",16207143
1316,Calvin Johnson,2015,29,7,"$113,450,000",16207143
1316,Calvin Johnson,2016,30,7,"$113,450,000",16207143
1316,Calvin Johnson,2017,31,7,"$113,450,000",16207143
1316,Calvin Johnson,2018,32,7,"$113,450,000",16207143
1317,Chad Hall,2012,25,2,"$1,095,000",547500
1318,Chad Johnson,2012,34,1,"$925,000",925000
1319,Charles Gilbert,2012,24,1,"$390,000",390000
1320,Charly Martin,2012,27,2,"$1,020,000",510000
1320,Charly Martin,2013,28,2,"$1,020,000",510000
1321,Chaz Schilens,2012,26,1,"$765,000",765000
1322,Chris Hogan,2012,24,2,"$870,000",435000
1322,Chris Hogan,2013,25,2,"$870,000",435000
1323,Chris Manno,2012,26,1,"$465,000",465000
