rank,player-name,year signed,age,year 2,value,average/year
313,Deandre Carter,2018-2018 (FA: 2019),25,1,"$480,000","$480,000"
313,Jake Kumerow,2018-2018 (FA: 2019),25,1,"$480,000","$480,000"
313,Jordan Leslie,2018-2018 (FA: 2019),26,1,"$480,000","$480,000"
313,Keenan Reynolds,2018-2018 (FA: 2019),23,1,"$480,000","$480,000"
313,Devin Lucien,2018-2018 (FA: 2019),25,1,"$480,000","$480,000"
313,Herb Waters,2018-2018 (FA: 2019),25,1,"$480,000","$480,000"
313,Malachi Jones,2018-2018 (FA: 2019),24,1,"$480,000","$480,000"
313,Canaan Severin,2018-2018 (FA: 2019),24,1,"$480,000","$480,000"
313,K.J. Maye,2018-2018 (FA: 2019),24,1,"$480,000","$480,000"
313,Jamaal Jones,2018-2018 (FA: 2019),24,1,"$480,000","$480,000"
313,Marcus Tucker,2018-2018 (FA: 2019),25,1,"$480,000","$480,000"
313,Kendal Thompson,2018-2018 (FA: 2019),26,1,"$480,000","$480,000"
313,Cyril Grayson,2018-2018 (FA: 2019),24,1,"$480,000","$480,000"
313,DeAngelo Yancey,2018-2018 (FA: 2019),23,1,"$480,000","$480,000"
313,Tim Patrick,2018-2018 (FA: 2019),24,1,"$480,000","$480,000"
313,Tim White,2018-2018 (FA: 2019),24,1,"$480,000","$480,000"
313,Quincy Adeboyejo,2018-2018 (FA: 2019),22,1,"$480,000","$480,000"
313,Austin Duke,2018-2018 (FA: 2019),24,1,"$480,000","$480,000"
313,Brian Brown,2018-2018 (FA: 2019),23,1,"$480,000","$480,000"
313,Riley McCarron,2018-2018 (FA: 2019),24,1,"$480,000","$480,000"
313,Trey Griffey,2018-2018 (FA: 2019),24,1,"$480,000","$480,000"
313,Amba Etta-Tawo,2018-2018 (FA: 2019),24,1,"$480,000","$480,000"
313,Andre Patton,2018-2018 (FA: 2019),23,1,"$480,000","$480,000"
313,Artavis Scott,2018-2018 (FA: 2019),23,1,"$480,000","$480,000"
313,Damore'ea Stringfellow,2018-2018 (FA: 2019),23,1,"$480,000","$480,000"
313,Cody Hollister,2018-2018 (FA: 2019),24,1,"$480,000","$480,000"
313,Thomas Sperbeck,2018-2018 (FA: 2019),23,1,"$480,000","$480,000"
313,Justin Thomas,2018-2018 (FA: 2019),23,1,"$480,000","$480,000"
313,Marvin Bracy,2018-2018 (FA: 2019),24,1,"$480,000","$480,000"
