player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Antonio Allen,7224,CB,NYJ,14,0,1,22,69.3,0,0,13,4.4,7.7,1,4,7.7,1,338,15,1,0,65.7,0,0,6,5.7,0.0,0,0.0,0,141,8,0
Rodney McLeod,7271,S,SL,16,0,0,26,36.1,0,2,22,3.6,4.5,1,1,4.5,0,631,23,2,0,43.0,0,1,10,4.1,0.0,0,5.0,0,245,10,1
Michael Thomas,7279,S,MIA,7,0,0,17,50.3,0,1,5,7.9,0.0,0,0,10.0,0,63,5,1,0,50.3,0,1,5,16.1,0.0,0,10.0,0,31,5,1
Vontaze Burfict,7280,LB,CIN,5,0,1,7,53.5,3,0,16,13.0,12.5,2,4,9.4,0,138,18,3,0,48.3,2,0,8,13.8,12.5,1,12.5,0,65,9,2
Tashaun Gipson Sr.,7288,S,CLV,11,0,0,8,57.3,0,2,11,2.4,9.1,1,2,9.1,0,461,11,2,0,52.2,0,0,3,1.5,0.0,0,0.0,0,197,3,0
Steven Johnson,7298,LB,DEN,12,0,0,10,70.1,1,2,8,6.8,25.0,2,1,18.8,0,118,8,3,0,80.3,1,2,4,13.3,50.0,2,37.5,0,30,4,3
Saalim Hakim,7334,WR,NYJ,2,0,0,22,60.0,0,1,1,33.3,0.0,0,0,50.0,0,3,1,1,0,60.0,0,1,1,50.0,0.0,0,50.0,0,2,1,1
Damon Harrison Sr.,7355,DI,NYJ,16,0,0,22,53.2,3,7,216,99.1,4.6,10,1,2.3,0,229,227,10,0,60.6,1,5,58,98.5,10.3,6,5.2,0,65,64,6
Ryan Davis Sr.,7365,DI,JAX,16,2,0,15,76.9,5,13,222,97.9,13.1,29,0,7.7,8,239,234,26,1,84.4,5,11,151,99.4,17.9,27,10.6,8,162,161,24
Johnson Bademosi,7374,CB,CLV,2,0,0,8,60.0,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,,0,0,0,,,0,,0,0,0,0
Leonard Johnson,7385,CB,TB,16,0,0,30,46.5,0,1,21,7.5,4.8,1,3,2.4,0,293,22,1,0,56.4,0,1,8,5.4,12.5,1,6.3,0,166,9,1
Kelcie McCray,7396,S,KC,12,0,0,16,41.6,0,0,9,17.3,0.0,0,0,0.0,0,52,9,0,0,49.5,0,0,4,14.3,0.0,0,0.0,0,28,4,0
Derrick Shelby,7400,ED,MIA,15,0,1,17,55.8,2,16,232,92.9,9.1,21,2,5.2,3,254,236,21,0,59.4,1,7,89,97.9,12.4,11,6.7,2,94,92,10
Jacquies Smith,7401,ED,TB,15,2,0,30,58.8,1,20,302,98.8,9.3,28,0,5.8,7,321,317,28,2,65.8,1,14,156,100.0,13.5,21,7.4,4,165,165,19
Tony Jerod-Eddie,7432,DI,SF,16,0,0,28,47.3,1,16,226,99.6,6.2,14,1,3.8,0,239,238,17,0,48.4,1,8,103,99.1,5.8,6,4.4,0,111,110,9
Sean Richardson,7456,S,GB,10,0,0,12,41.5,0,0,7,9.6,0.0,0,0,0.0,0,73,7,0,0,60.0,0,0,1,3.1,0.0,0,0.0,0,32,1,0
Tyrunn Walker,7459,DI,NO,16,0,0,20,68.7,1,14,212,99.1,9.4,20,1,5.0,3,232,230,18,0,73.1,1,12,131,99.3,12.2,16,6.5,2,145,144,15
LaRon Byrd,7486,WR,CLV,1,0,0,8,,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Emmanuel Lamur,7561,LB,CIN,15,0,0,7,51.0,2,3,77,14.0,3.9,3,2,3.2,0,572,80,5,0,57.1,2,2,30,12.1,10.0,3,6.7,0,265,32,4
Jamize Olawale,7572,FB,OAK,1,0,0,23,,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Eddie Pleasant,7593,S,HST,6,0,0,13,71.1,0,1,2,7.8,50.0,1,0,25.0,0,51,4,1,0,55.7,0,0,0,6.5,,0,,0,31,2,0
Keith Browner,7614,DI,HST,1,0,0,13,51.0,0,0,10,100.0,0.0,0,0,0.0,0,10,10,0,0,53.3,0,0,5,100.0,0.0,0,0.0,0,5,5,0
Harrison Smith,7641,S,MIN,16,1,0,18,91.3,3,6,38,6.5,13.2,5,3,19.7,3,634,41,12,0,83.6,1,3,17,6.9,11.8,2,23.5,2,274,19,6
Mike Martin,7644,DI,TEN,12,0,0,31,56.2,3,11,171,100.0,8.8,15,1,4.1,0,179,179,14,0,57.7,2,5,59,100.0,11.9,7,5.9,0,62,62,7
Josh Chapman,7646,DI,IND,19,0,0,14,44.2,0,1,177,99.5,1.1,2,0,0.3,0,192,191,1,0,46.0,0,0,46,98.1,0.0,0,0.0,0,52,51,0
Malik Jackson,7647,ED,DEN,17,3,0,10,69.9,13,33,413,99.1,12.8,53,5,6.5,4,439,435,50,0,73.0,11,23,222,99.6,16.7,37,8.6,2,241,240,36
Brandon Marshall,7648,LB,DEN,15,0,0,10,71.1,3,7,48,7.9,20.8,10,2,14.6,2,634,50,12,0,73.9,2,4,28,10.0,25.0,7,17.9,2,299,30,8
Josh Norman,7649,CB,CAR,15,0,1,5,57.7,0,0,1,0.2,0.0,0,6,0.0,0,448,1,0,0,,0,0,0,0.0,,0,,0,208,0,0
Corey White,7652,CB,NO,15,0,2,20,71.8,1,2,15,3.1,0.0,0,5,16.7,1,485,15,4,0,63.9,0,0,7,3.0,0.0,0,14.3,1,234,7,1
Mike Harris,7653,CB,NYG,5,0,0,21,63.7,1,1,6,3.7,0.0,0,0,33.3,1,164,6,3,0,39.6,0,1,4,4.6,0.0,0,12.5,0,87,4,1
Justin Bethel,7654,CB,ARZ,10,0,0,1,48.6,1,1,13,13.8,7.7,1,1,7.7,0,94,13,2,0,66.3,1,0,6,13.0,16.7,1,8.3,0,46,6,1
Chandler Fenner,7721,CB,NYG,2,0,0,21,,0,0,1,33.3,0.0,0,0,0.0,0,3,1,0,0,,0,0,0,,,0,,0,0,0,0
Ishmaa'ily Kitchen,7726,DI,CLV,12,0,0,8,53.0,1,2,125,100.0,6.4,8,0,1.2,0,135,135,3,0,59.3,1,1,40,100.0,12.5,5,2.5,0,43,43,2
Cordarro Law,7727,LB,SD,3,1,0,27,62.7,0,2,36,82.2,5.6,2,0,5.6,1,45,37,3,0,64.4,0,1,21,87.5,9.5,2,7.1,1,24,21,2
Will Tukuafu,7764,FB,SEA,5,0,0,29,62.6,0,2,18,100.0,16.7,3,0,5.6,0,18,18,2,0,66.7,0,2,11,100.0,27.3,3,9.1,0,11,11,2
Dion Jordan,7785,ED,MIA,10,0,0,17,56.3,1,10,104,73.5,10.6,11,0,6.3,1,147,108,12,0,60.6,0,6,44,90.0,13.6,6,9.1,1,50,45,7
Barkevious Mingo,7787,ED,CLV,15,2,0,8,67.0,5,20,203,55.9,12.8,26,2,7.1,2,388,217,27,0,62.3,1,11,99,67.7,14.1,14,7.1,1,158,107,13
D.J. Hayden,7793,CB,OAK,10,0,0,23,60.0,0,1,1,0.3,100.0,1,5,50.0,0,372,1,1,0,,0,0,0,0.0,,0,,0,164,0,0
Sheldon Richardson,7794,DI,NYJ,16,2,3,22,75.4,14,31,437,90.7,13.3,58,7,7.2,9,504,457,54,1,82.7,7,23,166,92.3,21.7,36,12.7,6,194,179,36
Star Lotulelei,7795,DI,CAR,15,1,0,5,61.0,3,15,275,97.9,10.2,28,0,4.0,2,292,286,20,1,63.7,3,10,124,100.0,14.5,18,6.9,2,127,127,15
Kenny Vaccaro,7796,S,NO,15,0,0,20,57.1,1,10,65,11.6,6.2,4,8,10.0,1,605,70,12,0,74.9,0,4,22,8.5,13.6,3,13.6,1,272,23,5
Jarvis Jones,7798,ED,PIT,8,0,0,25,52.2,1,4,114,76.9,7.0,8,0,3.9,2,156,120,7,0,49.9,1,2,51,86.7,7.8,4,2.9,0,60,52,3
Eric Reid,7799,S,SF,15,0,0,28,71.2,1,3,7,1.5,14.3,1,6,28.6,0,546,8,4,0,65.0,0,3,3,1.7,33.3,1,50.0,0,235,4,3
Desmond Trufant,7803,CB,ATL,16,0,1,2,61.9,0,0,6,1.2,0.0,0,4,0.0,0,644,8,0,0,77.5,0,0,1,0.7,0.0,0,0.0,0,299,2,0
Sharrif Floyd,7804,DI,MIN,14,1,1,18,70.9,5,20,331,99.2,9.7,32,2,5.3,5,363,360,30,0,72.5,2,12,152,100.0,13.2,20,7.2,4,163,163,18
Bjoern Werner,7805,ED,IND,17,2,0,14,57.2,4,18,390,82.8,6.7,26,4,4.1,5,501,415,27,0,55.7,2,9,172,88.6,9.9,17,4.9,3,210,186,14
Datone Jones,7807,DI,GB,15,0,0,12,58.7,3,17,243,96.6,11.5,28,0,4.9,2,265,256,22,0,59.0,2,14,144,99.3,15.3,22,6.9,2,152,151,18
Sylvester Williams,7809,DI,DEN,17,1,0,10,58.1,3,13,264,98.2,7.6,20,0,3.0,0,280,275,16,0,58.5,1,9,101,98.1,11.9,12,5.0,0,107,105,10
Alec Ogletree,7811,LB,SL,16,7,1,26,65.7,3,11,126,20.9,9.5,12,3,7.9,3,636,133,17,0,60.2,2,6,55,23.7,16.4,9,10.9,2,245,58,10
Matt Elam,7813,S,BLT,18,0,2,3,63.7,3,4,31,7.7,9.7,3,6,14.5,1,428,33,8,0,72.9,1,3,13,7.4,15.4,2,23.1,1,175,13,5
Johnathan Cyprien,7814,S,JAX,15,0,0,15,48.3,0,1,6,1.1,0.0,0,0,8.3,0,560,6,1,0,49.0,0,1,5,2.0,0.0,0,10.0,0,252,5,1
Manti Te'o,7819,LB,SD,10,0,0,27,57.7,1,5,38,16.1,13.2,5,0,13.2,2,292,47,8,0,58.7,1,2,14,17.2,21.4,3,17.9,1,122,21,4
Tank Carradine,7821,DI,SF,8,0,0,28,58.4,0,4,68,100.0,11.8,8,0,7.4,3,72,72,7,0,57.6,0,2,33,100.0,15.2,5,6.1,1,36,36,3
Johnthan Banks,7824,CB,TB,15,0,0,30,73.1,1,1,1,0.4,100.0,1,3,100.0,0,549,2,2,0,77.0,1,0,1,0.4,0.0,0,50.0,0,251,1,1
Kawann Short,7825,DI,CAR,18,2,0,5,68.6,6,22,399,98.8,9.3,37,2,4.8,5,420,415,33,2,77.6,4,18,189,100.0,13.8,26,7.9,4,195,195,26
Kevin Minter,7826,LB,ARZ,17,0,0,1,82.8,2,1,14,11.6,28.6,4,0,17.9,1,155,18,4,0,78.1,0,1,4,13.9,50.0,2,12.5,0,36,5,1
Johnathan Hankins,7830,DI,NYG,16,3,0,21,69.7,6,21,342,98.9,10.2,35,1,6.3,8,370,366,35,1,70.2,2,13,131,99.3,14.5,19,8.0,3,148,147,18
Jon Bostic,7831,LB,CHI,13,0,0,6,60.0,0,4,32,7.6,12.5,4,1,6.3,0,434,33,4,0,63.1,0,4,21,9.7,19.0,4,9.5,0,227,22,4
David Amerson,7832,CB,WAS,15,0,2,32,60.0,0,0,1,0.2,0.0,0,3,0.0,0,549,1,0,0,,0,0,0,0.0,,0,,0,239,0,0
Jamie Collins Sr.,7833,LB,NE,18,0,0,19,93.2,8,21,98,14.9,25.5,25,4,18.9,4,698,104,33,0,92.8,6,16,71,20.6,29.6,21,19.7,3,364,75,25
Margus Hunt,7834,ED,CIN,13,1,0,7,55.6,0,8,109,95.8,11.0,12,0,5.5,2,118,113,10,0,58.8,0,7,51,98.1,17.6,9,8.8,1,53,52,8
Jamar Taylor,7835,CB,MIA,12,0,3,17,51.6,0,1,4,1.9,0.0,0,5,12.5,0,211,4,1,0,53.0,0,1,3,3.6,0.0,0,16.7,0,83,3,1
D.J. Swearinger Sr.,7838,S,HST,16,0,0,13,64.1,2,8,69,11.4,10.1,7,2,8.7,1,656,75,11,0,75.5,1,6,32,13.3,12.5,4,10.9,0,279,37,7
Robert Alford,7841,CB,ATL,10,0,3,2,57.7,0,0,1,0.3,0.0,0,8,0.0,0,367,1,0,0,,0,0,0,0.0,,0,,0,165,0,0
Dwayne Gratz,7845,CB,JAX,15,0,3,15,58.8,0,0,1,0.2,0.0,0,4,0.0,0,487,1,0,0,,0,0,0,0.0,,0,,0,214,0,0
Sio Moore,7847,LB,OAK,11,0,1,23,64.4,3,12,62,18.7,19.4,12,3,16.9,3,391,73,18,0,63.5,1,6,26,16.9,26.9,7,21.2,2,178,30,9
Bennie Logan,7848,DI,PHI,16,1,0,24,49.3,1,15,281,99.3,5.7,16,1,2.8,0,298,296,16,1,50.9,0,5,90,100.0,6.7,6,2.8,0,97,97,5
Leon McFadden,7849,CB,SF,5,0,0,28,42.5,0,2,4,6.3,0.0,0,1,25.0,0,63,4,2,0,50.5,0,1,3,8.6,0.0,0,16.7,0,35,3,1
Tyrann Mathieu,7850,S,ARZ,14,0,0,1,61.9,3,7,31,9.7,6.5,2,1,16.1,0,330,32,10,0,36.8,0,3,16,9.8,6.3,1,9.4,0,164,16,3
Blidi Wreh-Wilson,7851,CB,TEN,11,0,1,31,72.7,0,1,2,0.5,0.0,0,10,25.0,0,383,2,1,0,66.6,0,1,1,0.7,0.0,0,50.0,0,151,1,1
T.J. McDonald,7852,S,SL,16,0,0,26,74.4,0,5,35,6.3,14.3,5,3,12.9,2,636,40,7,0,56.2,0,1,12,6.1,16.7,2,12.5,1,245,15,2
J.J. Wilcox,7861,S,DAL,18,0,1,9,65.9,1,1,7,1.0,0.0,0,4,14.3,0,688,7,2,0,72.9,1,0,3,1.0,0.0,0,16.7,0,304,3,1
Damontre Moore,7862,ED,NYG,16,2,0,21,65.8,12,13,222,97.9,13.5,30,3,8.3,6,237,232,31,1,65.8,7,10,129,99.3,17.1,22,10.5,5,135,134,22
John Jenkins,7863,DI,NO,12,1,0,20,57.6,0,11,184,97.5,7.1,13,1,3.5,1,201,196,12,0,61.1,0,6,61,100.0,13.1,8,6.6,1,66,66,7
Logan Ryan,7864,CB,NE,17,0,0,19,63.1,1,0,7,1.8,0.0,0,6,7.1,0,379,7,1,0,55.2,0,0,2,0.9,0.0,0,0.0,0,215,2,0
Shawn Williams,7865,S,CIN,7,0,0,7,60.0,0,0,1,6.7,0.0,0,0,0.0,0,15,1,0,0,,0,0,0,0.0,,0,,0,5,0,0
Jordan Hill,7868,DI,SEA,13,3,0,29,61.0,5,10,250,96.4,9.6,24,1,5.4,6,279,269,21,2,66.2,5,8,135,100.0,14.8,20,8.5,5,146,146,18
Corey Lemonier,7869,ED,SF,8,0,0,28,44.8,1,1,86,94.9,2.3,2,2,1.2,0,98,93,2,0,43.3,0,0,45,96.2,0.0,0,0.0,0,53,51,0
Kayvon Webster,7871,CB,DEN,9,0,0,10,53.6,0,0,3,2.8,0.0,0,1,0.0,0,109,3,0,0,53.6,0,0,3,4.7,0.0,0,0.0,0,64,3,0
Duron Harmon,7872,S,NE,18,0,0,19,59.5,0,0,1,0.4,0.0,0,2,0.0,0,249,1,0,0,59.5,0,0,1,0.7,0.0,0,0.0,0,149,1,0
Brandon Williams,7875,DI,BLT,18,0,0,3,54.8,4,13,305,99.7,6.2,19,1,3.4,2,323,322,19,0,55.5,2,7,108,100.0,9.3,10,6.0,2,111,111,11
Zaviar Gooden,7879,LB,TEN,9,0,0,31,53.5,0,1,14,22.4,7.1,1,0,3.6,0,67,15,1,0,62.4,0,1,5,26.3,20.0,1,10.0,0,19,5,1
Nico Johnson,7881,LB,CIN,9,0,0,7,,1,0,1,3.1,0.0,0,0,50.0,0,32,1,1,0,,0,0,0,0.0,,0,,0,7,0,0
Akeem Spence,7882,DI,TB,16,0,1,30,60.0,4,7,219,100.0,5.9,13,4,3.9,3,230,230,14,0,66.2,3,5,83,100.0,10.8,9,7.2,2,89,89,10
Alex Okafor,7885,ED,ARZ,14,2,0,1,57.5,6,27,355,77.7,10.7,38,0,6.9,8,488,379,41,0,63.3,3,12,160,84.7,14.4,23,8.4,6,202,171,21
Jelani Jenkins,7886,LB,MIA,15,0,0,17,67.3,2,6,52,10.2,13.5,7,0,15.4,4,538,55,12,0,79.1,2,4,21,11.0,28.6,6,28.6,3,200,22,9
Duke Williams,7887,S,BUF,16,0,0,4,86.5,2,1,12,4.1,16.7,2,4,12.5,0,343,14,3,0,92.7,2,1,6,3.8,33.3,2,25.0,0,160,6,3
Khaseem Greene,7899,LB,CHI,3,0,0,6,55.2,0,0,4,5.4,0.0,0,0,0.0,0,74,4,0,0,55.2,0,0,3,6.7,0.0,0,0.0,0,45,3,0
Phillip Thomas,7901,S,WAS,6,0,0,32,48.9,0,1,6,3.8,16.7,1,0,8.3,0,156,6,1,0,59.1,0,0,1,1.5,0.0,0,0.0,0,67,1,0
Gerald Hodges,7902,LB,MIN,13,0,0,18,48.6,2,3,31,10.9,9.7,3,1,8.1,0,303,33,5,0,48.0,0,1,13,10.3,7.7,1,3.8,0,136,14,1
Trevardo Williams,7906,ED,WAS,2,0,0,32,57.0,0,1,10,90.9,20.0,2,0,15.0,1,11,10,2,0,62.5,0,0,5,100.0,20.0,1,20.0,1,5,5,1
William Gholston,7908,ED,TB,15,3,1,30,57.8,6,17,303,97.9,7.6,23,5,4.5,2,333,326,25,0,64.2,4,13,123,98.5,14.6,18,6.9,0,136,134,17
Malliciah Goodman,7909,ED,ATL,16,0,0,2,50.6,1,14,272,93.6,6.3,17,2,2.8,0,311,291,15,0,56.1,1,10,116,96.1,8.6,10,4.7,0,128,123,11
John Simon,7911,ED,HST,10,0,0,13,55.2,4,9,129,82.4,8.5,11,0,6.6,2,170,140,15,0,57.9,4,8,71,95.2,14.1,10,8.5,0,83,79,12
Kyle Juszczyk,7912,FB,BLT,1,0,0,3,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Devin Taylor,7914,ED,DET,17,0,0,11,51.3,2,7,131,97.9,6.1,8,1,4.2,1,145,142,10,0,55.4,1,4,46,96.4,10.9,5,7.6,1,56,54,6
Earl Wolff,7918,S,PHI,3,0,0,24,55.4,0,0,2,4.1,0.0,0,0,0.0,0,49,2,0,0,,0,0,0,0.0,,0,,0,27,0,0
Montori Hughes,7921,DI,IND,15,1,0,14,58.6,0,5,130,100.0,5.4,7,0,1.9,0,132,132,5,0,59.0,0,2,42,100.0,9.5,4,2.4,0,43,43,2
Lavar Edwards,7924,DI,DAL,4,0,0,9,53.0,0,1,25,100.0,4.0,1,0,2.0,0,27,27,1,0,59.8,0,1,8,100.0,12.5,1,6.3,0,8,8,1
Quanterus Smith,7928,ED,DEN,15,0,0,10,48.2,2,9,201,95.9,5.5,11,1,2.7,0,222,213,11,0,50.0,1,6,95,94.4,6.3,6,3.7,0,108,102,7
Steven Means,7929,ED,BLT,1,0,0,3,59.2,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,59.2,0,0,1,100.0,0.0,0,0.0,0,1,1,0
A.J. Klein,7930,LB,CAR,13,0,0,5,55.5,0,0,14,11.9,7.1,1,0,0.0,0,126,15,0,0,52.7,0,0,5,13.2,0.0,0,0.0,0,38,5,0
Stansly Maponga,7935,ED,ATL,9,0,0,2,60.6,0,2,54,94.9,13.0,7,0,3.7,1,59,56,3,0,67.8,0,2,23,92.0,21.7,5,8.7,1,25,23,3
Quinton Dial,7939,DI,SF,13,0,0,28,60.7,2,10,130,98.6,10.8,14,1,6.2,2,142,140,14,0,63.3,1,3,45,96.3,11.1,5,6.7,1,54,52,5
Micah Hyde,7941,S,GB,18,0,0,12,51.4,1,2,25,5.3,4.0,1,3,10.0,1,528,28,4,0,73.8,0,0,5,2.3,20.0,1,20.0,1,258,6,1
Josh Boyd,7949,DI,GB,17,0,0,12,52.6,2,7,198,98.6,8.1,16,1,2.3,0,215,212,9,0,54.9,1,4,79,100.0,10.1,8,3.2,0,82,82,5
Josh Evans,7951,S,JAX,16,0,0,15,57.9,0,0,1,0.2,0.0,0,0,0.0,0,546,1,0,0,,0,0,0,0.0,,0,,0,247,0,0
Tourek Williams,7960,ED,SD,10,1,0,27,50.5,1,3,60,86.3,5.0,3,0,3.3,0,73,63,4,0,51.4,1,2,30,88.9,6.7,2,5.0,0,36,32,3
Nick Moody,7961,LB,SF,3,0,0,28,50.9,0,2,24,27.6,4.2,1,1,4.2,0,98,27,2,0,55.2,0,2,14,28.8,7.1,1,7.1,0,59,17,2
Latavius Murray,7962,HB,OAK,1,0,0,23,,0,0,1,100.0,0.0,0,1,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Cornelius Washington,7969,ED,CHI,7,0,0,6,55.1,1,3,40,100.0,12.5,5,0,7.5,1,42,42,5,0,56.4,1,2,18,100.0,16.7,3,8.3,0,19,19,3
Bacarri Rambo,7972,S,BUF,6,0,0,4,52.8,0,2,3,4.1,0.0,0,0,33.3,0,74,3,2,0,,0,0,0,0.0,,0,,0,36,0,0
Chris Jones,7979,DI,NE,17,0,0,19,49.3,4,9,295,99.7,7.5,22,0,3.2,3,319,318,16,0,51.2,3,5,170,100.0,8.2,14,3.5,2,182,182,10
Stacy McGee,7987,DI,OAK,10,0,0,23,52.2,0,0,46,100.0,2.2,1,1,0.0,0,49,49,0,0,58.4,0,0,12,100.0,8.3,1,0.0,0,13,13,0
Vince Williams,7988,LB,PIT,14,0,0,25,63.7,2,6,46,26.4,13.0,6,1,8.7,0,197,52,8,0,62.8,2,3,19,22.6,21.1,4,13.2,0,93,21,5
Brice Butler,7991,WR,OAK,1,0,0,23,,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Armonty Bryant,7999,DI,CLV,5,0,0,8,48.7,2,1,89,99.0,6.7,6,0,3.9,2,99,98,5,0,50.6,1,1,42,98.0,9.5,4,4.8,1,51,50,3
Jordan Poyer,8000,S,CLV,9,0,0,8,63.0,0,0,8,8.9,12.5,1,0,0.0,0,90,8,0,0,66.4,0,0,5,11.9,20.0,1,0.0,0,42,5,0
Michael Buchanan,8009,ED,NE,2,0,0,19,56.5,0,0,11,92.3,9.1,1,0,0.0,0,13,12,0,0,58.5,0,0,8,100.0,12.5,1,0.0,0,8,8,0
Ty Powell,8014,LB,BUF,7,0,0,4,61.5,0,0,8,23.5,0.0,0,0,12.5,1,34,8,1,0,63.6,0,0,5,31.3,0.0,0,20.0,1,16,5,1
Sam Barrington,8015,LB,GB,13,0,1,12,71.1,3,2,22,10.3,4.5,1,2,15.9,1,233,24,6,0,79.8,2,0,8,8.6,12.5,1,25.0,1,93,8,3
David Bass,8016,ED,CHI,8,0,1,6,69.5,4,3,72,97.4,13.9,10,1,9.0,3,78,76,10,0,76.3,3,1,33,94.6,18.2,6,12.1,2,37,35,6
Steve Beauharnais,8018,LB,WAS,2,0,0,32,55.6,0,0,3,100.0,0.0,0,0,0.0,0,3,3,0,0,,0,0,0,,,0,,0,0,0,0
David King,8022,DI,SEA,4,0,0,29,55.4,1,0,20,100.0,10.0,2,0,7.5,1,20,20,2,0,57.4,1,0,13,100.0,15.4,2,11.5,1,13,13,2
Kemal Ishmael,8026,S,ATL,15,0,0,2,74.9,0,3,17,4.1,17.6,3,1,8.8,0,508,21,3,0,77.8,0,2,8,3.2,25.0,2,12.5,0,253,8,2
Daimion Stafford,8031,S,TEN,10,0,0,31,75.0,1,0,7,4.6,0.0,0,1,21.4,1,194,9,2,0,81.6,0,0,2,2.5,0.0,0,50.0,1,79,2,1
Brandon Magee,8064,LB,TB,4,0,0,30,58.3,0,0,1,16.7,0.0,0,0,0.0,0,6,1,0,0,,0,0,0,0.0,,0,,0,1,0,0
Josh McNary,8073,LB,IND,9,0,0,14,64.7,2,4,36,24.2,11.1,4,0,11.1,1,157,38,7,0,58.0,0,3,22,33.8,13.6,3,11.4,1,71,24,4
Ezekiel Ansah,8094,ED,DET,17,0,0,11,71.4,23,37,445,94.7,15.7,70,3,9.2,11,505,478,71,0,76.8,15,28,237,97.3,23.6,56,13.3,10,264,257,53
Jumal Rolle,8105,CB,HST,7,0,0,13,57.5,0,0,2,1.4,0.0,0,0,0.0,0,138,2,0,0,60.0,0,0,1,1.5,0.0,0,0.0,0,66,1,0
Jahleel Addae,8117,S,SD,11,0,0,27,62.8,0,0,6,2.4,0.0,0,2,16.7,1,295,7,1,0,74.2,0,0,3,2.3,0.0,0,33.3,1,131,3,1
Josh Martin,8138,ED,KC,7,0,0,16,58.5,0,2,26,85.3,15.4,4,0,7.7,1,34,29,3,0,63.2,0,2,15,85.0,26.7,4,13.3,1,20,17,3
Paul Worrilow,8141,LB,ATL,16,0,0,2,55.7,7,6,105,17.8,6.7,7,1,8.1,2,646,115,15,0,48.4,3,4,57,20.3,5.3,3,6.1,0,300,61,7
Marcus Burley,8142,CB,SEA,11,0,0,29,71.1,0,0,5,2.2,0.0,0,0,20.0,1,224,5,1,0,75.9,0,0,3,2.5,0.0,0,33.3,1,120,3,1
Lerentee McCray,8159,LB,DEN,14,1,0,10,70.6,1,7,79,75.2,12.7,10,0,6.3,1,109,82,9,0,80.8,1,6,40,87.5,20.0,8,11.3,1,48,42,8
Abry Jones,8177,DI,JAX,16,1,0,15,59.8,1,4,173,100.0,5.8,10,0,3.8,4,178,178,9,0,71.4,1,2,49,100.0,16.3,8,11.2,4,50,50,7
T.J. Barnes,8184,DI,NYJ,6,0,0,22,51.1,0,0,25,93.1,0.0,0,0,0.0,0,29,27,0,0,52.9,0,0,7,100.0,0.0,0,0.0,0,9,9,0
Benson Mayowa,8196,ED,OAK,14,1,0,23,53.4,3,10,218,96.3,8.3,18,2,3.4,1,245,236,14,0,54.1,2,7,98,96.4,11.2,11,5.6,1,112,108,10
Glenn Foster,8204,DI,NO,5,0,0,20,56.6,1,6,45,100.0,15.6,7,0,7.8,0,50,50,7,0,58.3,0,6,30,100.0,20.0,6,10.0,0,34,34,6
Bradley McDougald,8220,S,TB,14,0,0,30,47.0,0,0,5,2.0,0.0,0,0,0.0,0,250,5,0,0,54.4,0,0,2,1.9,0.0,0,0.0,0,108,2,0
Justin Tuggle,8225,LB,HST,10,0,0,13,67.0,1,4,15,12.6,13.3,2,1,16.7,0,127,16,5,0,59.8,1,1,7,17.5,0.0,0,14.3,0,40,7,2
Melvin White,8248,CB,CAR,14,0,2,5,52.5,0,0,3,0.9,0.0,0,2,0.0,0,326,3,0,0,59.1,0,0,1,0.6,0.0,0,0.0,0,156,1,0
Joe Vellano,8264,DI,NE,6,0,0,19,55.6,0,3,43,100.0,9.3,4,0,5.8,1,47,47,4,0,57.1,0,1,16,100.0,12.5,2,9.4,1,19,19,2
Ray-Ray Armstrong,8271,LB,OAK,8,0,0,23,57.9,1,4,19,13.9,10.5,2,2,13.2,0,151,21,5,0,65.5,1,2,8,16.1,12.5,1,18.8,0,62,10,3
Jordan Kovacs,8275,S,MIA,2,0,0,17,60.0,0,0,1,4.8,0.0,0,0,0.0,0,21,1,0,0,,0,0,0,0.0,,0,,0,6,0,0
Cameron Lawrence,8293,LB,DAL,4,0,1,9,53.2,0,0,7,11.3,14.3,1,1,14.3,1,62,7,1,0,57.6,0,0,3,14.3,33.3,1,33.3,1,21,3,1
Will Compton,8308,LB,WAS,11,0,0,32,54.1,2,1,15,6.9,0.0,0,0,10.0,0,217,15,3,0,60.6,1,0,7,8.0,0.0,0,7.1,0,88,7,1
