player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Will Compton,8308,LB,WAS,15,1,0,32,49.9,2,8,77,14.1,5.2,4,2,6.5,0,575,81,10,0,51.0,0,7,34,15.9,11.8,4,10.3,0,232,37,7
Rashaan Melvin,8334,CB,IND,13,0,1,14,60.0,0,0,1,0.2,0.0,0,4,0.0,0,419,1,0,0,,0,0,0,0.0,,0,,0,189,0,0
Demontre Hurst,8359,S,CHI,9,0,0,6,67.1,0,1,5,3.4,0.0,0,0,30.0,1,148,5,2,0,69.1,0,1,4,4.4,0.0,0,37.5,1,90,4,2
Tony Jefferson,8361,S,ARZ,14,0,0,1,67.8,2,6,47,8.6,12.8,6,2,12.8,2,573,49,10,0,64.3,0,2,15,6.4,20.0,3,13.3,1,249,16,3
Brandon Copeland,8378,LB,DET,12,0,1,11,50.6,0,2,36,60.0,2.8,1,1,2.8,0,60,36,2,0,50.6,0,0,11,68.8,0.0,0,0.0,0,16,11,0
Josh Johnson,8386,CB,JAX,5,0,0,15,61.3,0,2,14,13.0,14.3,2,0,14.3,1,115,15,3,0,52.2,0,2,11,15.5,9.1,1,9.1,0,71,11,2
Stefan Charles,8387,DI,DET,12,0,0,11,52.1,1,2,116,99.2,3.4,4,2,1.3,0,125,124,3,0,54.0,1,1,40,100.0,7.5,3,2.5,0,44,44,2
Jeff Heath,8396,S,DAL,13,0,0,9,66.5,0,0,6,2.7,16.7,1,0,16.7,1,226,6,1,0,69.0,0,0,3,3.6,33.3,1,33.3,1,83,3,1
Darryl Morris,8456,CB,IND,9,0,0,14,73.3,2,2,8,3.1,12.5,1,1,25.0,0,257,8,4,0,55.6,0,0,2,1.6,0.0,0,0.0,0,127,2,0
Cody Davis,8458,S,LA,15,0,0,26,49.8,0,0,9,4.8,0.0,0,1,0.0,0,187,9,0,0,54.1,0,0,3,4.1,0.0,0,0.0,0,74,3,0
Jordan Dangerfield,8468,S,PIT,8,0,0,25,58.3,0,0,2,2.0,0.0,0,0,0.0,0,98,2,0,0,59.1,0,0,1,2.7,0.0,0,0.0,0,37,1,0
Brynden Trawick,8471,S,OAK,2,0,0,23,66.6,0,0,1,2.9,100.0,1,0,0.0,0,35,1,0,0,66.6,0,0,1,4.5,100.0,1,0.0,0,22,1,0
Nickell Robey-Coleman,8483,CB,BUF,16,0,1,4,57.3,0,0,12,3.1,8.3,1,4,0.0,0,388,12,0,0,65.1,0,0,6,3.4,16.7,1,0.0,0,178,6,0
Wes Horton,8484,ED,CAR,11,0,0,5,59.6,2,11,189,94.6,9.0,17,1,4.5,2,205,194,15,0,58.8,2,6,82,95.5,13.4,11,6.1,1,89,85,9
LaRoy Reynolds,8500,LB,ATL,11,0,0,2,65.5,1,0,5,7.0,20.0,1,1,10.0,0,86,6,1,0,73.1,1,0,2,7.4,50.0,1,25.0,0,27,2,1
Terence Garvin,8515,LB,WAS,9,0,0,32,60.6,1,0,8,20.9,0.0,0,0,18.8,1,43,9,2,0,64.2,0,0,4,20.0,0.0,0,25.0,1,25,5,1
Marcus Cromartie,8525,S,SF,3,0,0,28,58.3,0,0,1,8.3,0.0,0,0,0.0,0,12,1,0,0,58.3,0,0,1,20.0,0.0,0,0.0,0,5,1,0
Mike Purcell,8530,DI,SF,11,0,0,28,44.0,0,2,94,99.0,2.1,2,0,1.1,0,99,98,2,0,50.0,0,1,25,100.0,4.0,1,2.0,0,25,25,1
Jadeveon Clowney,8636,ED,HST,16,4,4,13,71.3,14,38,523,98.6,12.6,66,10,6.1,6,570,562,58,1,72.1,11,19,233,100.0,16.3,38,8.6,5,254,254,35
Khalil Mack,8640,ED,OAK,17,1,1,23,91.5,11,76,525,92.9,22.1,116,4,10.4,11,619,575,98,1,92.7,8,54,262,96.4,30.9,81,15.3,9,304,293,71
Anthony Barr,8644,LB,MIN,16,2,0,18,66.7,5,12,114,18.8,13.2,15,1,9.2,2,634,119,19,0,59.9,3,7,55,19.4,12.7,7,10.9,1,294,57,11
Aaron Donald,8648,DI,LA,16,4,1,26,93.3,21,52,505,98.7,21.4,108,9,8.8,8,547,540,81,2,93.8,15,33,197,98.6,35.0,69,15.7,7,216,213,55
Ryan Shazier,8650,LB,PIT,16,0,2,25,71.1,6,12,122,21.7,11.5,14,5,10.7,4,645,140,22,0,76.9,5,5,53,24.0,13.2,7,15.1,3,263,63,13
C.J. Mosley,8652,LB,BLT,14,1,1,3,65.2,4,6,69,13.2,15.9,11,7,7.2,0,567,75,10,0,62.5,2,5,38,16.0,21.1,8,9.2,0,262,42,7
Calvin Pryor,8653,S,NYJ,15,1,1,22,51.7,0,8,46,9.9,2.2,1,5,8.7,0,505,50,8,0,47.1,0,2,23,12.3,0.0,0,4.3,0,211,26,2
Ha Ha Clinton-Dix,8656,S,GB,19,0,0,12,46.7,0,1,41,5.3,0.0,0,3,3.7,1,799,42,2,0,49.2,0,1,18,4.4,0.0,0,8.3,1,427,19,2
Dee Ford,8658,ED,KC,16,0,2,16,66.0,7,35,448,87.0,12.3,55,6,7.4,12,546,475,54,0,69.6,4,20,200,91.9,18.5,37,11.0,10,234,215,34
Darqueze Dennard,8659,CB,CIN,15,0,0,7,59.6,1,1,8,3.3,0.0,0,0,12.5,0,242,8,2,0,52.4,0,1,3,2.0,0.0,0,16.7,0,147,3,1
Marcus Smith,8661,ED,PHI,16,0,1,24,52.4,1,8,129,99.3,8.5,11,2,5.0,2,136,135,11,0,53.2,0,6,70,98.6,11.4,8,7.1,2,73,72,8
Deone Bucannon,8662,LB,ARZ,13,1,0,1,54.3,1,6,70,14.9,7.1,5,1,5.0,0,505,75,7,0,57.6,0,1,34,15.8,11.8,4,1.5,0,228,36,1
Dominique Easley,8664,DI,LA,16,1,0,26,68.8,0,14,259,90.9,10.4,27,4,4.2,4,307,279,18,1,81.7,0,10,98,90.3,21.4,21,9.2,4,124,112,14
Jimmie Ward,8665,CB,SF,11,0,1,28,70.7,0,0,12,3.7,0.0,0,5,8.3,1,381,14,1,0,78.2,0,0,7,6.5,0.0,0,14.3,1,139,9,1
Demarcus Lawrence,8669,ED,DAL,10,0,1,9,56.7,5,15,258,98.9,11.2,29,3,4.3,1,285,282,21,0,65.7,3,12,113,100.0,16.8,19,7.5,1,118,118,16
Ra'Shede Hageman,8672,DI,ATL,15,0,1,2,66.7,4,18,194,99.5,13.9,27,1,7.2,3,204,203,25,0,65.9,1,11,92,100.0,17.4,16,7.6,1,93,93,13
Kyle Van Noy,8675,LB,NE,17,0,0,19,62.9,3,13,90,22.3,14.4,13,0,11.1,2,421,94,18,0,60.0,2,7,56,30.6,10.7,6,11.6,2,193,59,11
Lamarcus Joyner,8676,CB,LA,14,0,1,26,60.7,1,6,28,5.9,10.7,3,6,16.1,1,495,29,8,0,66.7,1,3,12,6.4,8.3,1,16.7,0,203,13,4
Stephon Tuitt,8681,DI,PIT,17,3,0,25,62.0,12,35,579,98.7,9.5,55,3,4.7,4,631,623,51,2,69.0,7,28,241,98.2,16.2,39,8.5,3,271,266,38
Trent Murphy,8682,ED,WAS,16,0,1,32,73.8,15,30,370,91.9,14.9,55,6,8.8,10,432,397,55,0,82.1,9,19,167,97.3,22.8,38,13.2,8,185,180,36
Timmy Jernigan,8683,DI,BLT,16,2,1,3,55.8,7,16,410,98.4,6.1,25,4,4.0,5,441,434,28,0,61.1,6,10,200,99.1,9.5,19,6.5,5,214,212,21
Jeremiah Attaochu,8685,ED,SD,8,0,0,27,55.0,3,8,121,92.8,9.9,12,0,6.2,2,138,128,13,0,59.5,1,5,63,94.4,12.7,8,7.9,2,71,67,8
Kony Ealy,8695,ED,CAR,16,3,0,5,65.9,3,23,366,94.5,8.7,32,1,4.9,5,401,379,31,1,72.4,1,11,149,93.9,11.4,17,6.7,4,165,155,16
Christian Kirksey,8706,LB,CLV,16,0,1,8,69.9,4,10,77,12.8,15.6,12,4,13.0,3,618,79,17,0,75.0,3,7,49,16.9,18.4,9,14.3,2,296,50,12
Preston Brown,8708,LB,BUF,16,0,0,4,62.6,3,13,86,15.1,14.0,12,0,11.6,2,608,92,18,0,74.6,2,6,40,18.5,25.0,10,15.0,2,233,43,10
Jay Bromley,8709,DI,NYG,16,0,1,21,47.3,0,5,157,95.3,3.2,5,1,2.2,1,171,163,6,0,49.4,0,5,67,97.3,6.0,4,3.7,0,73,71,5
Will Sutton III,8717,DI,CHI,8,1,0,6,55.1,0,3,76,100.0,2.6,2,0,2.0,0,84,84,3,1,62.2,0,3,29,100.0,6.9,2,5.2,0,32,32,3
Kareem Martin,8719,DI,ARZ,7,0,0,1,57.2,0,1,20,95.8,10.0,2,0,7.5,1,24,23,2,0,60.3,0,1,12,100.0,16.7,2,12.5,1,15,15,2
Khyri Thornton,8720,DI,DET,14,0,1,11,55.8,1,6,150,100.0,4.7,7,2,3.0,1,166,166,8,0,61.1,0,6,51,100.0,11.8,6,7.8,1,59,59,7
Will Clarke,8723,ED,CIN,16,2,0,7,48.4,2,8,239,98.1,5.9,14,0,3.8,4,257,252,14,0,52.2,1,4,127,97.8,7.9,10,5.1,4,139,136,9
Jaylen Watkins,8736,S,PHI,14,0,0,24,46.9,0,4,5,1.8,40.0,2,2,40.0,0,271,5,4,0,49.3,0,1,2,1.3,0.0,0,25.0,0,152,2,1
Bashaud Breeland,8737,CB,WAS,14,0,0,32,72.7,0,0,4,0.8,25.0,1,8,25.0,1,471,4,1,0,60.0,0,0,1,0.5,0.0,0,0.0,0,200,1,0
Justin Ellis,8742,DI,OAK,17,0,0,23,51.4,0,3,138,100.0,2.9,4,0,1.1,0,149,149,3,0,52.7,0,1,52,100.0,3.8,2,1.0,0,57,57,1
Cassius Marsh,8743,ED,SEA,18,1,0,29,61.4,5,21,295,96.4,9.8,29,5,5.4,3,329,317,29,0,64.7,3,16,172,98.4,12.8,22,7.3,3,185,182,22
Ross Cockrell,8744,CB,PIT,19,0,2,25,71.9,1,0,4,0.5,0.0,0,8,12.5,0,812,4,1,0,74.3,1,0,3,0.9,0.0,0,16.7,0,332,3,1
Maurice Alexander,8745,S,LA,14,1,0,26,61.6,0,4,35,6.1,11.4,4,1,8.6,1,592,36,5,0,53.8,0,2,22,10.3,9.1,2,4.5,0,224,23,2
DaQuan Jones,8747,DI,TEN,16,0,0,31,57.0,3,23,421,98.9,9.0,38,2,3.6,2,451,446,28,0,58.0,3,9,182,100.0,9.3,17,3.8,1,200,200,13
Aaron Colvin,8749,CB,JAX,10,0,0,15,57.9,0,3,18,9.5,0.0,0,0,13.9,1,211,20,4,0,58.6,0,3,8,8.8,0.0,0,18.8,0,102,9,3
Anthony Hitchens,8754,LB,DAL,17,0,1,9,82.7,4,3,21,6.0,14.3,3,4,26.2,2,382,23,9,0,86.7,1,2,5,3.7,40.0,2,30.0,0,163,6,3
Carl Bradford,8756,LB,SF,4,0,0,28,68.0,1,0,4,28.6,25.0,1,0,12.5,0,14,4,1,0,59.6,0,0,1,25.0,0.0,0,0.0,0,4,1,0
Walt Aikens,8760,S,MIA,2,0,0,17,59.1,0,0,1,6.7,0.0,0,0,0.0,0,15,1,0,0,59.1,0,0,1,9.1,0.0,0,0.0,0,11,1,0
Tre Boston,8763,S,CAR,15,0,0,5,80.9,2,2,15,2.5,20.0,3,0,26.7,2,591,15,6,0,88.7,1,1,5,1.8,40.0,2,60.0,2,271,5,4
Dontae Johnson,8764,CB,SF,11,0,0,28,53.1,0,0,2,4.3,0.0,0,0,0.0,0,69,3,0,0,53.1,0,0,2,10.0,0.0,0,0.0,0,30,3,0
Kevin Pierre-Louis,8767,LB,SEA,5,0,0,29,51.4,0,1,13,30.2,0.0,0,0,3.8,0,43,13,1,0,56.6,0,0,2,14.3,0.0,0,0.0,0,14,2,0
Nevin Lawson,8768,CB,DET,17,0,1,11,76.9,0,1,1,0.2,100.0,1,7,50.0,0,615,1,1,0,60.0,0,1,1,0.4,0.0,0,50.0,0,266,1,1
Brent Urban,8769,DI,BLT,16,2,0,3,59.6,0,4,73,100.0,9.6,7,0,5.5,2,81,81,6,1,64.6,0,2,33,100.0,12.1,4,9.1,2,37,37,4
Larry Webster,8771,ED,CAR,1,0,0,5,62.3,0,0,9,100.0,11.1,1,0,0.0,0,9,9,0,0,59.1,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Taylor Hart,8776,DI,PHI,1,0,0,24,54.3,0,0,7,100.0,0.0,0,0,0.0,0,8,8,0,0,59.1,0,0,0,100.0,,0,,0,1,1,0
Telvin Smith Sr.,8779,LB,JAX,16,0,0,15,62.1,1,11,52,8.7,13.5,7,1,11.5,0,643,56,12,0,69.5,1,7,24,8.9,20.8,5,16.7,0,303,27,8
Ricardo Allen,8782,S,ATL,19,0,0,2,54.8,0,0,2,0.3,0.0,0,1,0.0,0,918,3,0,0,58.3,0,0,1,0.2,0.0,0,0.0,0,435,1,0
Bene Benwikere,8783,CB,MIA,4,0,0,17,56.1,0,0,2,1.7,0.0,0,0,0.0,0,118,2,0,0,,0,0,0,0.0,,0,,0,43,0,0
Aaron Lynch,8785,ED,SF,7,0,0,28,62.4,2,8,88,77.9,15.9,14,0,8.0,2,122,95,12,0,72.6,1,4,35,70.4,28.6,10,12.9,2,54,38,7
Avery Williamson,8786,LB,TEN,16,0,0,31,50.7,3,9,123,20.9,8.9,11,1,6.5,2,612,128,14,0,54.9,3,6,63,25.2,12.7,8,8.7,1,262,66,10
Nat Berhe,8787,S,NYG,7,0,0,21,50.9,0,0,4,3.9,0.0,0,0,0.0,0,103,4,0,0,,0,0,0,0.0,,0,,0,43,0,0
Caraun Reid,8793,DI,SD,7,1,0,27,63.6,1,6,81,100.0,6.2,5,1,5.6,1,88,88,8,1,68.0,1,3,40,100.0,5.0,2,5.0,0,46,46,4
Chris Smith,8794,ED,JAX,6,0,0,15,58.1,0,3,34,94.7,8.8,3,0,7.4,1,38,36,4,0,62.4,0,2,18,95.0,16.7,3,11.1,1,20,19,3
Ed Stinson,8795,DI,ARZ,4,0,0,1,47.3,0,1,63,100.0,0.0,0,0,0.8,0,67,67,1,0,48.5,0,0,25,100.0,0.0,0,0.0,0,26,26,0
Ed Reynolds Jr.,8797,S,CLV,8,0,0,8,74.5,2,0,9,3.6,11.1,1,0,22.2,1,280,10,3,0,70.5,1,0,7,4.7,0.0,0,21.4,1,148,7,2
Ryan Carrethers,8800,DI,SD,4,0,0,27,56.3,1,2,23,100.0,13.0,3,0,6.5,0,24,24,3,0,62.0,0,2,8,100.0,25.0,2,12.5,0,8,8,2
Vinnie Sunseri,8802,S,SF,4,0,0,28,65.4,0,0,4,33.3,25.0,1,0,0.0,0,12,4,0,0,68.5,0,0,3,42.9,33.3,1,0.0,0,7,3,0
Keith Reaser,8805,CB,SF,15,0,1,28,68.8,1,3,8,3.4,0.0,0,2,25.0,0,236,8,4,0,51.1,0,2,5,4.8,0.0,0,20.0,0,105,5,2
Devon Kennard,8809,LB,NYG,17,1,0,21,58.2,3,14,169,55.4,10.1,17,0,6.2,2,323,179,19,0,59.8,3,9,95,76.9,13.7,13,8.4,2,134,103,14
E.J. Gaines,8823,CB,LA,11,0,1,26,64.2,1,0,4,1.0,0.0,0,1,12.5,0,391,4,1,0,68.7,1,0,2,1.4,0.0,0,25.0,0,140,2,1
Zach Moore,8833,ED,SF,1,0,0,28,55.3,0,0,6,100.0,0.0,0,0,0.0,0,6,6,0,0,55.6,0,0,5,100.0,0.0,0,0.0,0,5,5,0
Eric Pinkins,8842,LB,NYG,1,0,0,21,53.2,1,1,3,100.0,0.0,0,0,33.3,0,3,3,2,0,59.7,1,0,1,100.0,0.0,0,50.0,0,1,1,1
Dan McCullers,8849,DI,PIT,19,2,0,25,72.6,1,8,96,98.1,11.5,11,1,5.7,1,106,104,10,0,73.4,1,4,31,94.4,19.4,6,11.3,1,36,34,6
Andre Hal,8850,S,HST,17,0,0,13,62.8,0,1,9,1.6,11.1,1,0,16.7,1,616,10,2,0,57.9,0,1,4,1.4,0.0,0,12.5,0,278,4,1
T.J. Carrie,8853,CB,OAK,15,0,0,23,48.6,0,0,5,2.2,0.0,0,1,0.0,0,268,6,0,0,51.1,0,0,3,2.0,0.0,0,0.0,0,148,3,0
Shamar Stephen,8854,DI,MIN,16,0,0,18,54.7,1,8,248,100.0,3.6,9,0,1.8,0,261,261,9,0,61.4,0,6,80,100.0,7.5,6,3.8,0,85,85,6
Beau Allen,8858,DI,PHI,16,0,0,24,67.3,4,13,213,99.1,9.9,21,0,4.5,1,228,226,18,0,75.8,3,9,107,98.3,13.1,14,5.6,0,116,114,12
Terrence Fede,8868,ED,MIA,10,0,0,17,57.7,0,6,84,97.8,7.1,6,0,3.6,0,93,91,6,0,64.0,0,3,25,96.6,12.0,3,6.0,0,29,28,3
Corey Nelson,8876,LB,DEN,15,0,1,10,47.6,1,5,44,15.8,6.8,3,2,6.8,0,317,50,6,0,51.3,1,3,26,18.2,11.5,3,7.7,0,159,29,4
Howard Jones,8909,ED,TB,8,0,0,30,54.8,1,3,68,97.3,5.9,4,1,2.9,0,74,72,4,0,59.0,1,3,47,100.0,8.5,4,4.3,0,51,51,4
Dewey McDonald,8913,S,SEA,1,0,0,29,59.4,0,0,2,28.6,0.0,0,0,0.0,0,7,2,0,0,60.0,0,0,1,25.0,0.0,0,0.0,0,4,1,0
Max Bullough,8919,LB,HST,14,0,0,13,50.0,0,3,17,15.3,11.8,2,0,8.8,0,111,17,3,0,55.9,0,2,9,25.7,11.1,1,11.1,0,35,9,2
Brock Coyle,8929,LB,SEA,5,0,0,29,51.0,0,0,14,25.4,7.1,1,0,7.1,1,59,15,1,0,57.2,0,0,1,6.7,0.0,0,0.0,0,15,1,0
Kerry Wynn,8938,ED,NYG,13,0,0,21,50.3,0,2,84,98.9,4.8,4,1,3.6,2,88,87,4,0,51.5,0,0,33,100.0,3.0,1,3.0,1,36,36,1
Jamie Meder,8940,DI,CLV,16,1,0,8,62.0,5,20,330,99.1,8.2,27,0,4.1,1,347,344,26,1,65.0,1,13,137,98.6,12.4,17,5.8,1,146,144,15
Ethan Westbrooks,8976,ED,LA,16,1,0,26,59.4,8,24,304,100.0,10.5,32,2,5.9,2,323,323,34,0,64.8,2,13,106,100.0,17.0,18,9.0,2,115,115,17
Denico Autry,8982,DI,OAK,17,4,0,23,54.7,1,20,416,99.6,6.3,26,1,3.2,3,461,459,24,2,57.6,1,14,219,100.0,8.2,18,4.8,3,246,246,18
Julius Warmsley,8993,DI,MIA,4,0,0,17,64.6,1,1,31,100.0,9.7,3,0,3.2,0,33,33,2,0,69.0,0,1,9,100.0,22.2,2,5.6,0,10,10,1
Shaquil Barrett,9000,ED,DEN,16,1,1,10,72.9,2,15,144,70.5,14.6,21,3,7.3,2,224,158,19,0,72.3,1,7,64,71.0,18.8,12,9.4,2,100,71,10
Josh Mauro,9003,ED,ARZ,15,0,0,1,51.2,2,5,189,99.5,3.7,7,1,1.9,0,200,199,7,0,48.0,1,3,52,100.0,7.7,4,3.8,0,56,56,4
Todd Davis,9007,LB,DEN,16,0,1,10,73.9,3,5,34,11.1,11.8,4,3,14.7,1,314,35,9,0,68.5,0,3,12,9.8,16.7,2,20.8,1,123,12,4
Kasim Edebali,9011,ED,NO,16,1,0,20,57.9,1,14,161,98.9,11.2,18,0,5.3,1,174,172,16,0,62.5,1,8,73,100.0,16.4,12,7.5,1,78,78,10
Christian Jones,9020,ED,CHI,6,1,0,6,52.5,0,0,40,58.8,2.5,1,0,0.0,0,68,40,0,0,46.9,0,0,21,70.0,0.0,0,0.0,0,30,21,0
Robert Thomas,9022,DI,NYG,9,0,0,21,52.8,0,1,40,97.7,5.0,2,0,3.8,1,43,42,2,0,56.6,0,0,18,100.0,5.6,1,5.6,1,19,19,1
Tenny Palepoi,9028,DI,SD,13,0,0,27,54.4,6,13,232,100.0,8.2,19,0,4.1,0,245,245,19,0,57.9,3,8,120,100.0,10.8,13,4.6,0,125,125,11
Malcolm Butler,9040,CB,NE,19,0,1,19,47.9,0,0,9,1.3,0.0,0,7,0.0,0,797,10,0,0,51.1,0,0,3,1.1,0.0,0,0.0,0,362,4,0
Kerry Hyder,9045,ED,DET,17,0,1,11,67.9,9,38,407,96.5,13.8,56,1,7.7,8,456,440,55,0,69.6,7,20,179,96.6,20.1,36,11.5,7,205,198,34
Deji Olatoye,9061,CB,ATL,7,0,0,2,59.0,0,0,1,1.0,0.0,0,0,0.0,0,104,1,0,0,,0,0,0,0.0,,0,,0,52,0,0
Chris McCain,9063,ED,NO,1,0,0,20,59.1,0,0,0,100.0,,0,1,,0,1,1,0,0,59.1,0,0,0,100.0,,0,,0,1,1,0
Adarius Taylor,9074,LB,TB,3,0,0,30,56.6,0,0,3,18.8,0.0,0,0,0.0,0,16,3,0,0,59.1,0,0,1,14.3,0.0,0,0.0,0,7,1,0
Anthony Johnson,9109,DI,NYJ,10,0,0,22,52.5,2,3,69,100.0,8.7,6,0,3.6,0,71,71,5,0,53.3,2,0,25,100.0,12.0,3,4.0,0,25,25,2
Marcus Williams,9115,CB,NYJ,12,0,0,22,61.3,0,1,6,1.9,0.0,0,1,25.0,1,321,6,2,0,63.5,0,0,5,3.3,0.0,0,20.0,1,150,5,1
Brian Dixon,9146,CB,ARZ,2,0,0,1,60.0,0,0,1,10.0,0.0,0,1,0.0,0,10,1,0,0,60.0,0,0,1,20.0,0.0,0,0.0,0,5,1,0
DeAndre Coleman,9157,DI,BUF,3,0,0,4,53.3,0,0,13,100.0,0.0,0,0,0.0,0,13,13,0,0,56.4,0,0,4,100.0,0.0,0,0.0,0,4,4,0
Adrian Phillips,9177,S,SD,14,0,0,27,62.3,1,1,15,4.5,6.7,1,1,13.3,1,355,16,3,0,70.9,1,1,9,5.0,11.1,1,22.2,1,179,9,3
Zach Kerr,9195,DI,IND,12,0,1,14,58.1,2,6,185,99.0,7.6,14,2,3.8,3,202,200,11,0,59.1,2,2,80,100.0,11.3,9,6.3,3,88,88,7
Dashaun Phillips,9198,CB,WAS,4,0,0,32,57.1,0,0,2,2.1,0.0,0,0,0.0,0,96,2,0,0,,0,0,0,0.0,,0,,0,36,0,0
Chris Davis,9242,CB,SF,4,0,0,28,74.5,0,1,5,17.2,40.0,2,0,30.0,1,29,5,2,0,83.0,0,1,3,27.3,66.7,2,50.0,1,11,3,2
Daniel Sorensen,9253,S,KC,17,0,0,16,73.5,2,2,23,5.4,17.4,4,2,13.0,1,446,24,5,0,76.4,1,2,15,6.9,26.7,4,16.7,1,232,16,4
Brandon Dunn,9262,DI,HST,2,0,0,13,53.3,0,0,11,100.0,0.0,0,0,0.0,0,12,12,0,0,56.9,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Joe Thomas,9272,LB,GB,19,1,0,12,52.5,2,7,75,13.2,6.7,5,0,6.0,0,568,75,9,1,53.8,2,4,51,15.9,7.8,4,5.9,0,321,51,6
Garrison Smith,9310,DI,SEA,3,0,0,29,53.4,0,1,27,96.8,7.4,2,0,1.9,0,31,30,1,0,51.6,0,0,13,100.0,0.0,0,0.0,0,15,15,0
Mike Pennel,9316,DI,GB,8,1,0,12,56.4,1,0,50,100.0,2.0,1,0,1.0,0,50,50,1,0,56.8,1,0,21,100.0,4.8,1,2.4,0,21,21,1
Zachary Orr,9326,LB,BLT,15,0,0,3,45.1,2,6,91,15.4,5.5,5,4,4.4,0,628,97,8,0,49.8,2,4,46,17.1,10.9,5,6.5,0,286,49,6
Jayrone Elliott,9336,ED,GB,9,0,0,12,67.1,0,3,79,92.4,7.6,6,0,3.2,1,92,85,4,0,74.4,0,1,47,94.2,10.6,5,3.2,1,52,49,2
Dante Fowler Jr.,9436,ED,JAX,16,2,1,15,58.7,8,27,373,95.2,9.9,37,7,5.8,4,417,397,39,0,59.1,3,21,190,94.9,13.7,26,7.9,3,214,203,27
Leonard Williams,9439,DI,NYJ,16,0,0,22,66.6,11,36,497,100.0,11.5,57,1,6.3,8,522,522,55,0,72.7,8,17,190,100.0,16.3,31,9.7,6,204,204,31
Vic Beasley Jr.,9441,ED,ATL,19,2,0,2,79.9,6,43,553,93.6,12.8,71,4,7.3,16,621,581,65,0,90.3,6,31,297,99.0,17.5,52,10.9,14,314,311,51
Danny Shelton,9445,DI,CLV,16,0,0,8,64.8,2,12,315,99.1,6.7,21,2,2.9,2,333,330,16,0,68.8,2,9,120,100.0,10.8,13,5.4,1,128,128,12
Arik Armstead,9450,DI,SF,8,1,0,28,65.0,0,21,168,98.4,15.5,26,0,8.0,3,187,184,24,1,60.4,0,10,74,100.0,12.2,9,8.1,1,83,83,11
Bud Dupree,9455,ED,PIT,9,2,0,25,59.9,3,9,216,69.9,7.4,16,1,5.1,5,332,232,17,0,65.1,1,4,77,70.8,11.7,9,9.7,5,120,85,10
Shane Ray,9456,ED,DEN,16,0,2,10,71.2,13,22,327,92.5,15.6,51,2,8.4,10,387,358,45,0,76.4,11,16,184,98.1,20.7,38,11.7,8,207,203,35
Shaq Thompson,9458,LB,CAR,14,1,1,5,67.8,3,4,36,11.7,13.9,5,1,9.7,0,307,36,7,0,62.7,1,1,12,10.3,16.7,2,8.3,0,117,12,2
Byron Jones,9460,S,DAL,17,0,1,9,61.2,0,0,22,3.2,9.1,2,2,0.0,0,741,24,0,0,63.5,0,0,8,3.1,12.5,1,0.0,0,291,9,0
Damarious Randall,9463,CB,GB,13,0,1,12,59.0,0,0,1,0.2,0.0,0,3,0.0,0,472,1,0,0,59.0,0,0,1,0.4,0.0,0,0.0,0,264,1,0
Stephone Anthony,9464,ED,NO,6,0,0,20,58.4,0,1,12,22.8,0.0,0,1,4.2,0,57,13,1,0,56.6,0,0,2,10.5,0.0,0,0.0,0,19,2,0
Malcom Brown,9465,DI,NE,19,0,0,19,55.2,4,20,389,100.0,7.7,30,1,4.1,4,413,413,28,0,57.3,2,13,160,100.0,10.0,16,5.3,1,168,168,16
Landon Collins,9466,S,NYG,17,2,0,21,80.0,1,5,45,6.4,6.7,3,2,17.8,5,755,48,11,1,81.8,1,0,22,7.0,4.5,1,20.5,4,344,24,5
Mario Edwards Jr.,9468,DI,OAK,3,0,0,23,53.6,0,0,40,100.0,7.5,3,0,0.0,0,45,45,0,0,48.8,0,0,20,100.0,5.0,1,0.0,0,23,23,0
Preston Smith,9471,ED,WAS,16,2,1,32,58.0,7,22,388,89.8,9.8,38,2,5.0,5,461,414,34,1,64.8,5,17,174,94.0,16.1,28,8.6,4,199,187,26
Eddie Goldman,9472,DI,CHI,6,1,0,6,72.3,1,4,81,98.9,8.6,7,0,6.8,3,91,90,8,1,80.9,1,4,37,97.6,16.2,6,12.2,2,42,41,7
Jalen Collins,9475,CB,ATL,10,0,0,2,60.0,0,0,1,0.2,0.0,0,1,0.0,0,450,1,0,0,,0,0,0,0.0,,0,,0,222,0,0
Benardrick McKinney,9476,LB,HST,18,0,1,13,54.5,7,10,181,29.1,9.9,18,1,7.5,5,664,193,22,0,55.7,5,9,114,41.9,12.3,14,9.6,4,291,122,18
Eric Kendricks,9478,LB,MIN,15,0,0,18,56.6,3,7,69,13.0,10.1,7,0,11.6,3,545,71,13,0,55.1,1,6,40,16.0,12.5,5,11.3,1,257,41,8
