player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Adrian Clayborn,6172,ED,TB,16,0,0,30,54.2,11,31,500,93.0,7.2,36,3,5.4,6,569,529,48,0,54.3,6,17,244,96.6,9.0,22,5.5,2,267,258,25
Phil Taylor Sr.,6173,DI,CLV,15,1,0,8,55.8,4,5,284,99.0,3.5,10,2,2.3,2,302,299,11,0,52.7,0,2,111,99.1,3.6,4,2.7,2,116,115,4
Cameron Jordan,6176,DI,NO,18,4,0,20,74.8,13,57,587,99.0,13.8,81,2,8.9,17,624,618,87,1,82.5,7,37,253,100.0,22.1,56,14.2,14,266,266,58
Muhammad Wilkerson,6182,DI,NYJ,16,2,1,22,64.3,9,32,599,97.8,8.2,49,10,5.3,11,651,637,52,1,69.1,6,12,227,98.4,10.6,24,7.5,8,247,243,26
Cameron Heyward,6183,DI,PIT,16,5,0,25,55.3,7,34,509,99.3,8.8,45,1,5.2,6,536,532,47,4,63.2,5,20,215,99.6,14.4,31,8.6,6,226,225,31
Aaron Williams,6186,S,BUF,14,0,0,4,35.6,0,2,14,2.7,7.1,1,4,7.1,0,551,15,2,0,44.1,0,1,8,3.8,12.5,1,6.3,0,239,9,1
Jabaal Sheard,6189,ED,CLV,13,3,0,8,74.1,4,27,314,82.8,11.1,35,1,6.8,6,396,328,37,1,80.3,2,17,149,88.1,15.4,23,9.1,4,177,156,23
Akeem Ayers,6191,LB,TEN,16,2,2,31,67.6,10,22,197,49.8,13.7,27,6,8.6,1,420,209,33,1,67.3,6,13,109,65.5,14.7,16,8.7,0,177,116,19
Bruce Carter,6192,LB,DAL,15,0,1,9,64.6,4,5,58,11.2,8.6,5,3,11.2,2,556,62,11,0,63.4,2,2,35,13.9,11.4,4,8.6,1,273,38,5
Jarvis Jenkins,6193,DI,WAS,12,0,0,32,50.2,0,5,162,100.0,4.9,8,0,3.4,3,167,167,8,0,53.1,0,3,70,100.0,7.1,5,5.0,2,73,73,5
Brooks Reed,6194,ED,HST,16,0,1,13,54.0,4,35,422,79.4,7.8,33,5,5.3,3,569,452,42,0,56.5,2,16,187,84.6,11.2,21,6.4,3,247,209,21
Rahim Moore,6197,S,DEN,10,0,1,10,53.1,0,1,4,1.1,25.0,1,3,12.5,0,447,5,1,0,53.0,0,0,3,1.3,0.0,0,0.0,0,238,3,0
Marcus Gilchrist,6202,S,SD,18,1,0,27,79.0,1,7,39,5.7,10.3,4,3,12.8,1,721,41,9,0,72.6,1,5,17,5.9,11.8,2,17.6,0,289,17,6
Da'Quan Bowers,6203,ED,TB,13,0,0,30,53.5,3,11,166,96.6,10.2,17,0,6.0,3,179,173,17,0,63.7,3,11,93,97.0,18.3,17,10.8,3,101,98,17
Marvin Austin,6204,DI,DAL,3,0,0,9,57.1,0,0,15,94.7,0.0,0,0,0.0,0,19,18,0,0,59.6,0,0,7,100.0,0.0,0,0.0,0,10,10,0
Stephen Paea,6205,DI,CHI,13,3,0,6,61.3,1,14,252,100.0,6.0,15,2,3.8,2,255,255,17,1,61.8,1,7,98,100.0,9.2,9,5.1,1,99,99,9
Jaiquawn Jarrett,6206,S,NYJ,15,0,0,22,75.9,1,2,17,8.8,5.9,1,0,8.8,0,194,17,3,0,69.5,0,1,4,5.3,25.0,1,12.5,0,75,4,1
Brandon Harris,6212,CB,HST,9,0,1,13,85.3,0,2,3,3.1,0.0,0,2,33.3,0,131,4,2,0,73.0,0,2,2,3.1,0.0,0,50.0,0,64,2,2
Terrell McClain,6217,DI,HST,14,0,0,13,54.9,0,3,73,100.0,2.7,2,1,2.1,0,77,77,3,0,59.6,0,2,22,100.0,4.5,1,4.5,0,24,24,2
Dontay Moch,6218,LB,ARZ,4,0,0,1,64.1,1,4,49,92.5,12.2,6,1,7.1,1,53,49,6,0,70.2,1,3,29,96.7,17.2,5,10.3,1,30,29,5
Nate Irving,6219,LB,DEN,16,0,0,10,58.3,2,3,34,18.4,14.7,5,0,10.3,1,196,36,6,0,55.6,1,2,15,19.5,13.3,2,10.0,0,77,15,3
Kelvin Sheppard,6220,LB,IND,13,0,0,14,62.0,1,1,16,10.2,12.5,2,1,12.5,1,177,18,3,0,66.2,1,0,5,12.8,20.0,1,30.0,1,39,5,2
Justin Houston,6222,ED,KC,12,4,0,16,83.5,9,45,373,78.1,15.5,58,0,10.5,12,502,392,66,1,84.3,5,31,196,85.7,20.9,41,12.8,7,245,210,43
Martez Wilson,6224,LB,DAL,6,0,0,9,61.0,1,2,39,87.5,10.3,4,0,6.4,1,48,42,4,0,60.9,0,2,21,91.7,14.3,3,9.5,1,24,22,3
Jurrell Casey,6229,DI,TEN,15,2,0,31,82.5,7,36,472,96.9,10.8,51,2,6.9,11,509,493,54,1,90.1,5,26,205,99.1,18.5,38,11.5,8,217,215,39
Mason Foster,6236,LB,TB,15,1,0,30,70.2,6,12,85,21.5,10.6,9,0,12.9,2,419,90,20,1,64.6,2,6,33,21.1,9.1,3,12.1,0,166,35,8
Allen Bailey,6238,DI,KC,16,3,0,16,53.3,4,21,316,98.8,7.6,24,1,4.3,1,339,335,26,2,59.0,4,19,183,99.0,12.0,22,6.8,1,194,192,24
Drake Nevis,6239,DI,JAX,12,0,0,15,52.5,0,5,126,99.3,3.2,4,0,2.0,0,137,136,5,0,49.4,0,1,52,100.0,1.9,1,1.0,0,57,57,1
Johnny Patrick,6240,CB,SD,13,0,1,27,56.7,3,1,23,7.3,0.0,0,1,13.0,1,331,24,5,0,68.1,1,1,10,6.1,0.0,0,20.0,1,164,10,3
Shareece Wright,6241,CB,SD,15,0,0,27,71.7,1,0,2,0.3,0.0,0,5,25.0,0,596,2,1,0,72.0,1,0,1,0.5,0.0,0,50.0,0,219,1,1
Akeem Dent,6243,LB,ATL,10,1,0,2,69.7,0,4,32,16.7,12.5,4,2,9.4,1,192,32,5,0,70.9,0,3,15,21.4,26.7,4,16.7,1,70,15,4
Chris Conte,6245,S,CHI,16,1,0,6,61.3,0,0,9,1.8,0.0,0,3,0.0,0,561,10,0,0,55.6,0,0,1,0.8,0.0,0,0.0,0,242,2,0
Kenrick Ellis,6246,DI,NYJ,16,0,1,22,67.2,0,7,85,100.0,8.2,7,3,4.1,0,90,90,7,0,77.9,0,4,24,100.0,16.7,4,8.3,0,26,26,4
Sione Fua,6249,DI,DEN,4,0,0,10,54.7,1,0,36,97.6,2.8,1,0,1.4,0,41,40,1,0,57.7,1,0,20,95.8,5.0,1,2.5,0,24,23,1
K.J. Wright,6251,LB,SEA,15,1,1,29,66.9,1,7,50,10.6,14.0,7,3,12.0,2,509,54,10,0,65.8,1,5,28,12.7,17.9,5,17.9,2,251,32,8
Da'Norris Searcy,6252,S,BUF,16,0,0,4,63.6,0,3,48,10.7,6.3,3,2,11.5,4,466,50,7,0,79.6,0,3,27,12.5,11.1,3,20.4,4,224,28,7
Sam Acho,6255,ED,ARZ,3,0,0,1,55.9,0,7,64,81.3,7.8,5,0,7.0,1,80,65,8,0,61.9,0,4,27,93.1,14.8,4,11.1,1,29,27,5
Colin McCarthy,6261,LB,TEN,10,0,0,31,49.1,0,5,25,14.9,4.0,1,0,10.0,0,168,25,5,0,52.6,0,2,14,21.5,0.0,0,7.1,0,65,14,2
Casey Matthews,6268,ED,PHI,8,0,0,24,52.3,0,2,26,67.5,7.7,2,0,3.8,0,40,27,2,0,55.5,0,1,13,72.2,7.7,1,3.8,0,18,13,1
Chris Prosinski,6273,S,JAX,7,0,0,15,90.5,0,3,3,8.6,33.3,1,0,50.0,0,35,3,3,0,66.6,0,1,1,8.3,100.0,1,50.0,0,12,1,1
Cortez Allen,6280,CB,PIT,14,0,0,25,65.3,0,1,14,3.0,7.1,1,2,3.6,0,473,14,1,0,73.3,0,1,9,4.5,11.1,1,5.6,0,201,9,1
Davon House,6283,CB,GB,16,0,0,12,79.3,0,1,2,0.6,0.0,0,1,75.0,1,342,2,2,0,58.6,0,1,1,0.6,0.0,0,50.0,0,163,1,1
Buster Skrine,6289,CB,CLV,16,0,0,8,50.0,0,1,16,2.4,6.3,1,5,9.4,1,660,16,2,0,56.9,0,0,8,2.5,12.5,1,12.5,1,314,8,1
Karl Klug,6294,DI,TEN,16,2,0,31,76.3,4,15,218,99.6,8.7,19,0,5.3,2,230,229,21,1,79.2,3,11,115,99.2,12.2,14,7.0,1,123,122,15
Shiloh Keo,6296,S,HST,16,0,1,13,48.8,0,1,9,2.3,0.0,0,3,5.6,0,430,10,1,0,55.5,0,0,4,2.7,0.0,0,0.0,0,188,5,0
DeJon Gomes,6298,S,DET,4,0,0,11,60.0,0,0,0,4.0,,0,0,,0,25,1,0,0,,0,0,0,0.0,,0,,0,13,0,0
Ahmad Black,6303,S,TB,4,0,0,30,55.6,0,0,2,1.7,0.0,0,1,0.0,0,115,2,0,0,60.0,0,0,1,1.5,0.0,0,0.0,0,65,1,0
Richard Sherman,6306,CB,SEA,19,0,0,29,71.6,1,2,4,0.6,25.0,1,11,37.5,0,723,4,3,0,,0,0,0,0.0,,0,,0,352,0,0
Chris Carter,6314,ED,PIT,4,0,0,25,52.5,0,4,51,89.7,7.8,4,0,3.9,0,58,52,4,0,59.5,0,4,20,90.9,20.0,4,10.0,0,22,20,4
Pernell McPhee,6317,ED,BLT,16,1,0,3,63.6,7,15,189,95.3,11.6,22,0,6.9,2,211,201,24,0,65.4,5,9,101,97.2,14.9,15,8.9,2,108,105,16
Mistral Raymond,6322,S,MIN,6,0,0,18,76.0,0,1,2,1.6,50.0,1,0,25.0,0,126,2,1,0,,0,0,0,0.0,,0,,0,54,0,0
David Carter,6336,DI,DAL,3,0,0,9,49.8,0,1,31,100.0,0.0,0,0,1.6,0,32,32,1,0,52.7,0,0,10,100.0,0.0,0,0.0,0,11,11,0
Colin Jones,6342,S,CAR,5,0,0,5,60.0,0,0,2,6.3,0.0,0,0,0.0,0,32,2,0,0,,0,0,0,0.0,,0,,0,22,0,0
J.T. Thomas,6347,LB,JAX,8,0,0,15,51.3,0,2,6,6.0,0.0,0,0,16.7,0,100,6,2,0,53.1,0,0,3,6.1,0.0,0,0.0,0,49,3,0
Jerrell Powe,6351,DI,KC,2,1,0,16,70.6,2,1,20,100.0,20.0,4,0,12.5,1,20,20,4,0,71.7,2,1,11,100.0,36.4,4,22.7,1,11,11,4
Jacquian Williams,6354,LB,NYG,16,0,0,21,57.8,1,12,65,15.4,7.7,5,0,10.0,0,442,68,13,0,60.1,1,6,40,17.3,10.0,4,8.8,0,237,41,7
Cliff Matthews,6382,ED,ATL,14,0,0,2,58.9,0,6,79,100.0,7.6,6,0,3.8,0,82,82,6,0,63.2,0,4,28,100.0,14.3,4,7.1,0,30,30,4
Frank Kearse,6383,DI,DAL,2,0,0,9,59.3,0,1,12,100.0,8.3,1,0,4.2,0,12,12,1,0,67.3,0,1,3,100.0,33.3,1,16.7,0,3,3,1
Lawrence Guy,6385,DI,SD,14,4,0,27,62.6,4,7,126,100.0,8.7,11,2,4.4,0,131,131,11,2,62.6,2,3,44,100.0,11.4,5,5.7,0,46,46,5
Andrew Gachkar,6386,LB,SD,7,0,0,27,62.2,2,0,18,19.8,11.1,2,1,5.6,0,91,18,2,0,54.7,0,0,3,12.5,0.0,0,0.0,0,24,3,0
Jimmy Wilson,6387,CB,MIA,16,0,0,17,63.8,0,3,30,6.9,3.3,1,1,5.0,0,447,31,3,0,50.9,0,2,14,5.9,7.1,1,7.1,0,236,14,2
Malcolm Smith,6394,LB,SEA,16,0,0,29,65.5,0,3,33,9.6,6.1,2,1,7.6,1,353,34,4,0,54.0,0,1,15,10.4,6.7,1,10.0,1,144,15,2
Chris Neild,6405,DI,WAS,8,0,0,32,49.9,0,0,37,100.0,0.0,0,0,0.0,0,37,37,0,0,52.6,0,0,14,100.0,0.0,0,0.0,0,14,14,0
Cheta Ozougwu,6406,ED,CHI,5,0,0,6,76.9,1,1,37,100.0,8.1,3,0,5.4,1,38,38,3,0,84.8,0,1,22,100.0,9.1,2,6.8,1,22,22,2
Spencer Paysinger,6419,LB,NYG,14,0,0,21,52.9,1,7,55,15.4,10.9,6,2,7.3,0,384,59,8,0,59.5,1,3,26,15.2,15.4,4,7.7,0,184,28,4
Mario Harvey,6447,LB,IND,4,0,0,14,60.0,0,0,1,3.0,0.0,0,0,0.0,0,33,1,0,0,60.0,0,0,1,9.1,0.0,0,0.0,0,11,1,0
Chris Harris Jr.,6457,CB,DEN,17,1,1,10,59.6,2,3,42,6.5,7.1,3,7,6.0,0,680,44,5,0,57.9,1,3,23,7.2,13.0,3,8.7,0,345,25,4
Ian Williams,6472,DI,SF,2,0,0,28,57.8,0,0,3,100.0,0.0,0,0,0.0,0,3,3,0,0,58.8,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Jeff Tarpinian,6478,LB,HST,6,0,0,13,63.5,1,1,18,21.3,16.7,3,0,11.1,1,94,20,3,0,63.2,1,1,11,26.1,18.2,2,9.1,0,46,12,2
Sealver Siliga,6483,DI,NE,7,0,0,19,51.4,1,7,169,100.0,5.3,9,0,3.6,2,177,177,10,0,60.0,1,6,82,100.0,9.8,8,6.7,2,85,85,9
Josh Bynes,6503,LB,BLT,15,1,0,3,68.9,1,4,30,14.6,13.3,4,1,8.3,0,254,37,5,0,68.4,0,4,14,14.5,21.4,3,14.3,0,110,16,4
Mario Addison,6558,ED,CAR,17,0,0,5,63.5,8,18,184,93.2,14.1,26,0,8.2,2,205,191,28,0,64.8,6,13,110,97.5,19.1,21,10.5,2,118,115,21
Jordan Miller,6568,DI,JAX,2,0,0,15,52.6,0,0,22,100.0,0.0,0,0,0.0,0,22,22,0,0,54.5,0,0,7,100.0,0.0,0,0.0,0,7,7,0
Julian Posey,6577,CB,CLV,4,0,0,8,84.1,0,0,1,1.8,100.0,1,0,100.0,1,56,1,1,0,84.1,0,0,1,3.7,100.0,1,100.0,1,27,1,1
Cedric Thornton,6607,DI,PHI,17,2,1,24,45.7,2,18,433,99.3,4.6,20,4,2.5,1,459,456,21,1,49.0,1,9,174,99.5,5.7,10,3.4,1,185,184,11
Jeron Johnson,6621,S,SEA,4,0,0,29,57.9,0,1,1,4.8,0.0,0,0,50.0,0,21,1,1,0,,0,0,0,0.0,,0,,0,4,0,0
Michael Morgan,6623,LB,SEA,11,0,0,29,52.7,0,2,8,17.0,12.5,1,0,12.5,0,53,9,2,0,55.4,0,0,2,15.8,0.0,0,0.0,0,19,3,0
Ron Parker,6625,CB,KC,7,0,0,16,99.1,0,1,5,7.5,0.0,0,0,30.0,1,67,5,2,0,99.8,0,1,3,9.1,0.0,0,50.0,1,33,3,2
Jonathan Freeny,6633,LB,MIA,4,0,0,17,55.9,0,0,2,18.2,0.0,0,0,0.0,0,11,2,0,0,58.3,0,0,1,12.5,0.0,0,0.0,0,8,1,0
Demarcus Dobbs,6655,DI,SF,18,1,1,28,51.8,3,9,188,100.0,5.9,11,1,3.7,1,198,198,13,0,51.6,0,5,78,100.0,6.4,5,4.5,1,80,80,6
Justin Trattou,6669,ED,MIN,1,0,0,18,67.4,1,0,3,100.0,33.3,1,0,16.7,0,3,3,1,0,68.2,1,0,2,100.0,50.0,1,25.0,0,2,2,1
Bryan Braman,6699,ED,HST,4,0,0,13,54.0,0,0,4,100.0,0.0,0,0,0.0,0,4,4,0,0,55.0,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Bront Bird,6731,LB,SD,7,0,0,27,59.6,0,1,7,10.1,14.3,1,0,7.1,0,69,7,1,0,66.7,0,1,3,15.8,33.3,1,16.7,0,19,3,1
M.D. Jennings,6752,S,GB,17,0,0,12,48.6,0,0,21,4.1,0.0,0,0,4.8,1,510,21,1,0,44.0,0,0,6,2.6,0.0,0,0.0,0,230,6,0
Jamari Lattimore,6754,LB,GB,11,0,0,12,90.9,0,2,13,11.2,30.8,4,0,23.1,2,143,16,4,0,68.9,0,0,5,11.3,20.0,1,20.0,1,62,7,1
Brandian Ross,6755,S,OAK,16,0,0,23,47.7,2,4,47,8.8,6.4,3,1,8.5,1,580,51,7,0,45.6,0,3,29,12.0,6.9,2,8.6,1,251,30,4
Mark Herzlich,6767,LB,NYG,6,1,0,21,72.2,0,1,9,11.4,11.1,1,0,5.6,0,79,9,1,1,85.5,0,1,4,16.7,25.0,1,12.5,0,24,4,1
James Dockery,6814,CB,CAR,2,0,0,5,59.1,0,1,1,6.3,0.0,0,0,50.0,0,16,1,1,0,59.1,0,1,1,9.1,0.0,0,50.0,0,11,1,1
Corbin Bryant,6825,DI,BUF,15,0,0,4,49.2,2,2,145,100.0,2.8,4,0,2.1,1,159,159,5,0,50.2,1,1,56,100.0,3.6,2,3.6,1,62,62,3
Ricky Lumpkin,6837,DI,OAK,1,0,0,23,59.7,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Thomas Keiser,6852,ED,SD,14,1,0,27,56.7,4,13,268,90.2,7.5,20,5,5.0,5,306,276,22,0,61.2,4,5,104,87.0,11.5,12,7.2,3,123,107,12
Sterling Moore,6871,CB,DAL,3,0,0,9,59.7,0,0,1,1.5,0.0,0,0,0.0,0,67,1,0,0,59.7,0,0,1,3.4,0.0,0,0.0,0,29,1,0
Michael Wilhoite,6989,LB,SF,6,0,0,28,50.4,0,0,7,8.1,0.0,0,1,0.0,0,99,8,0,0,55.6,0,0,1,3.8,0.0,0,0.0,0,52,2,0
Isaako Aaitui,6998,DI,MIA,3,0,0,17,53.3,0,0,16,100.0,0.0,0,0,0.0,0,16,16,0,0,55.1,0,0,5,100.0,0.0,0,0.0,0,5,5,0
Will Hill III,6999,S,NYG,12,0,0,21,61.5,1,1,16,3.3,6.3,1,2,6.3,0,483,16,2,0,57.6,0,1,10,4.0,10.0,1,5.0,0,253,10,1
Craig Robertson,7003,LB,CLV,14,0,0,8,56.4,2,6,83,17.1,9.6,8,1,8.4,3,514,88,11,0,58.1,0,4,39,17.4,12.8,5,10.3,2,241,42,6
Mark Barron,7013,S,TB,14,0,0,30,71.0,0,2,46,9.3,6.5,3,6,8.7,3,529,49,5,0,77.6,0,1,25,11.6,4.0,1,10.0,2,242,28,3
Luke Kuechly,7015,LB,CAR,17,0,0,5,54.5,0,9,66,10.3,6.1,4,3,11.4,3,688,71,12,0,54.1,0,4,29,9.3,6.9,2,10.3,1,333,31,5
Stephon Gilmore,7016,CB,BUF,11,0,0,4,60.0,0,0,0,0.3,,0,6,,0,386,1,0,0,,0,0,0,0.0,,0,,0,169,0,0
Dontari Poe,7017,DI,KC,16,4,0,16,58.8,3,33,627,100.0,6.1,38,1,3.7,5,666,666,41,2,62.9,2,23,284,100.0,9.2,26,5.1,2,307,307,27
Fletcher Cox,7018,DI,PHI,17,1,0,24,57.0,10,39,581,99.0,8.1,47,7,4.7,3,620,614,52,1,62.5,7,22,258,100.0,11.6,30,6.4,2,272,272,31
Michael Brockers,7020,DI,SL,16,0,0,26,55.1,6,8,411,97.6,4.1,17,1,3.2,6,455,444,20,0,61.5,4,6,164,98.4,7.3,12,5.5,4,185,182,14
Bruce Irvin,7021,LB,SEA,15,0,1,29,72.2,3,15,123,41.6,13.0,16,3,8.9,2,327,136,20,0,75.2,2,8,66,56.3,13.6,9,9.1,1,135,76,11
Quinton Coples,7022,ED,NYJ,14,2,1,22,59.6,15,23,453,95.1,8.2,37,2,5.5,6,509,484,44,1,65.8,10,11,184,98.5,12.0,22,7.9,4,200,197,25
Dre Kirkpatrick,7023,CB,CIN,14,0,1,7,76.0,0,1,4,1.8,25.0,1,2,37.5,1,228,4,2,0,81.0,0,1,3,2.2,33.3,1,50.0,1,136,3,2
Melvin Ingram III,7024,ED,SD,6,0,0,27,58.1,2,9,115,84.0,7.8,9,1,6.5,2,144,121,13,0,58.1,0,5,44,88.7,11.4,5,8.0,1,53,47,6
Shea McClellin,7025,ED,CHI,14,0,0,6,54.1,9,19,357,96.6,7.3,26,1,5.3,5,380,367,33,0,53.4,3,11,161,96.0,9.3,15,6.2,3,173,166,17
Chandler Jones,7027,ED,NE,18,0,0,19,59.8,17,43,695,95.6,9.8,68,4,6.2,13,757,724,73,0,65.7,14,33,399,98.8,13.5,54,8.6,11,416,411,58
Dont'a Hightower,7030,LB,NE,18,0,0,19,65.3,3,13,79,14.6,13.9,11,1,11.4,1,567,83,17,0,60.9,1,7,49,16.9,12.2,6,10.2,1,295,50,9
Whitney Mercilus,7031,ED,HST,16,0,0,13,55.0,9,33,457,93.0,7.9,36,5,6.6,9,529,492,51,0,56.7,5,13,199,96.9,11.1,22,7.0,5,228,221,23
Nick Perry,7033,ED,GB,12,1,0,12,76.3,0,23,222,85.8,10.8,24,3,7.4,5,268,230,28,1,78.9,0,14,118,90.4,13.6,16,9.3,4,135,122,18
Courtney Upshaw,7039,ED,BLT,16,1,0,3,53.6,3,11,208,61.3,4.8,10,2,4.3,2,359,220,16,0,55.1,1,7,118,77.2,5.9,7,5.1,2,162,125,10
Derek Wolfe,7040,ED,DEN,11,0,0,10,55.3,6,28,340,97.4,10.0,34,2,6.2,4,380,370,38,0,59.9,3,18,175,96.5,13.1,23,7.7,3,201,194,24
Andre Branch,7042,ED,JAX,16,2,0,15,56.8,6,18,356,93.1,6.7,24,1,5.1,6,393,366,30,1,60.4,4,13,190,96.1,9.5,18,7.1,5,206,198,22
Jackrabbit Jenkins,7043,CB,SL,16,0,0,26,77.2,0,0,2,0.3,50.0,1,10,50.0,1,633,2,1,0,60.0,0,0,1,0.4,0.0,0,0.0,0,279,1,0
Mychal Kendricks,7049,LB,PHI,16,0,0,24,65.6,6,13,134,20.2,11.9,16,1,10.1,4,694,140,23,0,66.1,1,7,57,19.7,15.8,9,12.3,3,304,60,11
Bobby Wagner,7050,LB,SEA,17,0,0,29,75.2,3,3,51,8.5,15.7,8,1,17.6,6,639,54,12,0,71.9,1,3,31,11.3,19.4,6,16.1,3,300,34,7
Kendall Reyes,7052,DI,SD,18,2,0,27,51.9,9,23,495,99.6,5.9,29,1,4.2,5,518,516,37,1,54.8,4,15,210,99.5,7.6,16,5.5,2,221,220,21
Jerel Worthy,7054,ED,GB,3,0,0,12,52.2,0,0,6,85.7,0.0,0,0,0.0,0,7,6,0,0,53.9,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Zach Brown,7055,LB,TEN,16,1,1,31,69.4,2,7,61,15.6,11.5,7,2,13.9,4,424,66,13,1,74.8,1,4,33,20.7,21.2,7,19.7,4,174,36,9
Devon Still,7056,DI,CIN,10,2,0,7,62.7,1,5,72,100.0,8.3,6,0,4.2,0,73,73,6,2,64.6,1,2,36,100.0,8.3,3,4.2,0,37,37,3
Lavonte David,7060,LB,TB,16,0,0,30,79.5,5,17,100,16.8,11.0,11,3,18.0,7,624,105,29,0,76.2,3,6,47,17.9,8.5,4,18.1,4,285,51,13
Vinny Curry,7061,DI,PHI,15,2,0,24,70.3,5,22,226,100.0,13.3,30,0,8.2,5,236,236,32,0,64.8,2,12,112,100.0,16.1,18,9.8,4,117,117,18
Casey Hayward Jr.,7064,CB,GB,3,0,0,12,45.4,0,0,4,9.6,0.0,0,0,0.0,0,52,5,0,0,45.4,0,0,4,17.2,0.0,0,0.0,0,29,5,0
Trumaine Johnson,7067,CB,SL,16,1,0,26,80.8,0,0,2,0.4,0.0,0,7,0.0,0,552,2,0,0,,0,0,0,0.0,,0,,0,253,0,0
Josh Robinson,7068,CB,MIN,10,0,0,18,70.6,1,1,10,2.4,10.0,1,1,10.0,0,411,10,2,0,70.0,1,0,4,2.1,0.0,0,12.5,0,191,4,1
Olivier Vernon,7074,ED,MIA,16,0,2,17,59.7,5,32,507,95.9,9.3,47,5,5.8,11,555,532,48,0,66.5,4,18,219,96.3,12.8,28,8.2,7,245,236,29
Demario Davis,7079,LB,NYJ,16,0,0,22,59.0,3,15,105,17.4,13.3,14,3,9.5,1,638,111,19,0,63.5,1,11,44,20.0,25.0,11,13.6,0,235,47,12
Dwight Bentley,7086,CB,DET,13,0,1,11,61.0,2,0,8,2.3,12.5,1,5,12.5,0,346,8,2,0,52.6,1,0,3,1.5,0.0,0,16.7,0,194,3,1
John Hughes,7088,DI,CLV,15,2,0,8,54.8,0,12,193,100.0,6.7,13,0,3.6,1,203,203,13,2,59.2,0,7,73,100.0,11.0,8,6.2,1,78,78,8
Akiem Hicks,7090,DI,NO,18,0,0,20,57.5,2,15,363,100.0,6.3,23,2,4.0,6,383,383,23,0,67.0,2,8,128,100.0,10.9,14,7.0,4,135,135,14
Brandon Thompson,7093,DI,CIN,17,1,0,7,54.6,0,8,189,99.5,5.3,10,3,3.2,2,195,194,10,0,61.1,0,6,74,100.0,10.8,8,6.8,2,77,77,8
Jayron Hosley,7094,CB,NYG,6,0,0,21,59.4,0,0,1,1.6,0.0,0,0,0.0,0,64,1,0,0,,0,0,0,0.0,,0,,0,32,0,0
Omar Bolden,7101,S,DEN,13,0,0,10,51.9,0,5,15,10.9,13.3,2,0,16.7,0,137,15,5,0,56.9,0,3,11,13.9,18.2,2,13.6,0,79,11,3
Frank Alexander,7103,ED,CAR,13,2,0,5,56.1,0,12,147,95.6,8.8,13,3,5.4,2,160,153,14,1,59.8,0,8,77,97.6,13.0,10,7.8,2,85,83,10
Nigel Bradham,7105,LB,BUF,14,1,0,4,62.4,0,1,14,11.9,0.0,0,0,3.6,0,134,16,1,0,65.6,0,0,3,11.9,0.0,0,0.0,0,42,5,0
Alameda Ta'amu,7109,DI,ARZ,14,0,1,1,58.3,1,6,103,98.1,6.8,7,1,3.4,0,108,106,7,0,61.4,0,4,30,100.0,13.3,4,6.7,0,31,31,4
Kyle Wilber,7113,ED,DAL,16,0,0,9,54.8,4,15,219,82.7,7.8,17,2,5.3,2,271,224,21,0,56.7,3,10,114,95.2,11.4,13,7.5,2,125,119,15
Jaye Howard Jr.,7114,DI,KC,4,0,0,16,63.3,0,3,25,100.0,12.0,3,0,6.0,0,25,25,3,0,71.2,0,3,11,100.0,27.3,3,13.6,0,11,11,3
Coty Sensabaugh,7115,CB,TEN,14,0,0,31,50.8,0,0,4,1.1,0.0,0,2,0.0,0,368,4,0,0,52.5,0,0,3,1.5,0.0,0,0.0,0,195,3,0
James-Michael Johnson,7120,LB,KC,3,0,0,16,73.3,0,0,3,7.1,33.3,1,0,33.3,1,42,3,1,0,76.3,0,0,1,3.8,100.0,1,100.0,1,26,1,1
Brandon Boykin,7123,CB,PHI,17,0,0,24,41.9,2,4,42,8.7,2.4,1,4,7.1,0,520,45,6,0,47.0,1,1,18,7.4,5.6,1,5.6,0,258,19,2
Ron Brooks,7124,CB,BUF,8,0,0,4,77.2,1,1,8,22.9,12.5,1,1,12.5,0,35,8,2,0,81.9,1,1,6,30.0,16.7,1,16.7,0,20,6,2
Jared Crick,7126,DI,HST,16,3,0,13,58.6,1,7,113,100.0,5.3,6,2,3.5,0,119,119,8,1,57.7,0,3,39,100.0,7.7,3,3.8,0,42,42,3
Miles Burris,7129,LB,OAK,6,0,0,23,72.0,0,2,6,40.0,33.3,2,1,16.7,0,20,8,2,0,69.6,0,1,2,42.9,50.0,1,25.0,0,7,3,1
Mike Daniels,7132,DI,GB,17,0,1,12,62.7,6,27,357,99.5,10.9,39,1,6.9,8,375,373,41,0,68.9,4,21,203,99.5,15.3,31,9.6,7,212,211,32
