player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Jimmie Ward,8665,CB,SF,16,0,2,28,55.1,0,3,29,6.1,0.0,0,4,8.6,1,473,29,4,0,52.3,0,3,14,6.0,0.0,0,17.9,1,235,14,4
Demarcus Lawrence,8669,ED,DAL,16,0,1,9,71.6,7,31,369,98.0,14.1,52,3,7.3,8,407,399,46,0,78.0,4,21,169,97.9,19.5,33,10.4,5,192,188,30
Ra'Shede Hageman,8672,DI,ATL,16,2,0,2,67.4,5,10,178,98.4,10.1,18,3,4.8,1,191,188,16,1,71.6,4,5,64,100.0,20.3,13,8.6,1,68,68,10
Kyle Van Noy,8675,LB,DET,9,0,0,11,75.2,1,0,2,11.4,100.0,2,0,75.0,1,35,4,2,0,54.8,0,0,1,20.0,0.0,0,0.0,0,15,3,0
Lamarcus Joyner,8676,CB,SL,16,0,0,26,53.2,0,5,33,6.5,9.1,3,6,16.7,3,535,35,8,0,54.5,0,1,16,7.5,12.5,2,15.6,2,227,17,3
Stephon Tuitt,8681,DI,PIT,16,0,0,25,62.1,6,38,612,99.5,9.5,58,0,4.7,7,645,642,51,0,70.1,4,27,265,99.6,15.5,41,8.1,6,281,280,37
Trent Murphy,8682,ED,WAS,17,0,0,32,71.3,6,19,281,77.7,12.1,34,1,6.2,5,381,296,30,0,66.8,3,12,121,91.0,15.7,19,7.9,2,144,131,17
Timmy Jernigan,8683,DI,BLT,15,0,0,3,64.3,8,17,335,97.8,10.4,35,3,5.2,5,361,353,30,0,67.3,4,9,147,97.5,15.6,23,7.8,5,158,154,18
Jeremiah Attaochu,8685,ED,SD,15,2,1,27,64.7,9,32,369,90.4,12.5,46,1,7.5,7,426,385,48,0,65.6,5,21,174,97.4,17.2,30,11.5,7,190,185,33
Ego Ferguson,8686,DI,CHI,4,0,0,6,53.3,0,2,49,100.0,4.1,2,0,2.0,0,52,52,2,0,51.2,0,0,11,100.0,0.0,0,0.0,0,13,13,0
Kony Ealy,8695,ED,CAR,19,2,0,5,69.2,6,32,450,95.2,11.8,53,7,6.0,8,497,473,46,1,77.8,6,21,233,97.3,16.7,39,8.4,6,257,250,33
Christian Kirksey,8706,LB,CLV,16,0,0,8,70.3,1,6,43,12.7,18.6,8,1,17.4,4,370,47,11,0,63.2,1,2,21,15.5,14.3,3,7.1,0,148,23,3
Scott Crichton,8707,ED,MIN,11,0,0,18,50.8,0,2,56,98.4,3.6,2,0,1.8,0,64,63,2,0,54.1,0,0,17,100.0,0.0,0,0.0,0,19,19,0
Preston Brown,8708,LB,BUF,16,0,0,4,45.8,6,6,134,21.5,3.7,5,5,4.5,0,669,144,12,0,40.6,2,2,39,21.5,0.0,0,5.1,0,209,45,4
Jay Bromley,8709,DI,NYG,16,0,0,21,63.2,4,11,226,98.8,7.5,17,2,3.3,0,240,237,15,0,70.9,1,7,57,100.0,15.8,9,7.0,0,62,62,8
Terrence Brooks,8714,S,BLT,4,0,0,3,65.2,1,2,10,20.4,0.0,0,0,15.0,0,49,10,3,0,55.3,1,1,8,28.6,0.0,0,12.5,0,28,8,2
Dexter McDougle,8715,CB,NYJ,3,0,0,22,56.7,0,0,2,4.8,0.0,0,0,0.0,0,42,2,0,0,59.4,0,0,1,4.2,0.0,0,0.0,0,24,1,0
Will Sutton III,8717,DI,CHI,13,4,0,6,55.0,2,6,216,99.1,2.8,6,2,1.9,0,228,226,8,1,50.8,1,2,76,100.0,2.6,2,2.0,0,81,81,3
Louis Nix III,8718,DI,NYG,3,0,0,21,56.1,0,0,9,100.0,0.0,0,0,0.0,0,9,9,0,0,57.4,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Kareem Martin,8719,ED,ARZ,12,0,0,1,61.2,1,5,92,89.2,7.6,7,0,5.4,2,111,99,8,0,63.3,1,3,45,96.0,11.1,5,6.7,1,50,48,5
Khyri Thornton,8720,DI,DET,6,0,0,11,51.2,0,0,52,100.0,1.9,1,1,0.0,0,57,57,0,0,50.4,0,0,17,100.0,0.0,0,0.0,0,21,21,0
Phillip Gaines,8722,CB,KC,3,0,0,16,50.7,0,1,4,4.3,0.0,0,0,12.5,0,117,5,1,0,52.9,0,1,2,5.2,0.0,0,25.0,0,58,3,1
Will Clarke,8723,ED,CIN,12,1,0,7,53.3,1,4,85,95.7,8.2,7,0,2.9,0,92,88,5,1,56.6,0,3,29,96.9,13.8,4,5.2,0,32,31,3
Justin Ellis,8742,DI,OAK,12,1,0,23,68.3,0,13,164,98.3,9.8,16,0,4.0,0,177,174,13,0,65.6,0,5,52,100.0,11.5,6,4.8,0,56,56,5
Cassius Marsh,8743,ED,SEA,17,0,0,29,47.7,0,8,109,92.0,7.3,8,0,3.7,0,125,115,8,0,50.8,0,2,41,91.5,4.9,2,2.4,0,47,43,2
Ross Cockrell,8744,CB,PIT,17,0,0,25,46.5,0,1,10,2.0,0.0,0,4,5.0,0,511,10,1,0,47.7,0,1,9,3.9,0.0,0,5.6,0,233,9,1
Maurice Alexander,8745,S,SL,11,1,1,26,71.0,3,2,26,10.7,11.5,3,1,17.3,2,281,30,7,0,68.6,2,0,10,10.1,10.0,1,20.0,1,109,11,3
DaQuan Jones,8747,DI,TEN,16,0,1,31,58.3,5,9,287,99.7,7.0,20,3,2.4,0,303,302,14,0,60.3,1,5,91,99.0,11.0,10,3.3,0,98,97,6
Aaron Colvin,8749,CB,JAX,16,0,1,15,66.9,1,5,35,5.2,11.4,4,5,20.0,4,671,35,10,0,69.6,1,2,17,5.7,11.8,2,26.5,3,300,17,6
Keith McGill,8751,CB,OAK,6,0,0,23,60.0,0,0,1,5.3,0.0,0,1,0.0,0,19,1,0,0,60.0,0,0,1,11.1,0.0,0,0.0,0,9,1,0
Anthony Hitchens,8754,LB,DAL,15,0,0,9,74.6,3,4,25,9.9,28.0,7,0,22.0,2,282,28,9,0,66.6,2,1,12,12.2,16.7,2,20.8,1,115,14,4
Walt Aikens,8760,S,MIA,11,0,0,17,52.0,0,0,5,2.5,0.0,0,1,0.0,0,280,7,0,0,59.1,0,0,1,0.8,0.0,0,0.0,0,128,1,0
Tre Boston,8763,S,CAR,15,0,0,5,83.4,0,0,4,2.3,0.0,0,1,25.0,1,221,5,1,0,88.5,0,0,3,2.4,0.0,0,33.3,1,127,3,1
Dontae Johnson,8764,CB,SF,12,0,0,28,59.5,0,3,12,5.5,16.7,2,0,12.5,0,253,14,3,0,62.3,0,3,10,8.7,20.0,2,15.0,0,126,11,3
Kevin Pierre-Louis,8767,LB,SEA,8,0,0,29,71.7,1,1,6,11.9,16.7,1,0,16.7,0,59,7,2,0,77.5,1,1,3,16.7,33.3,1,33.3,0,24,4,2
Nevin Lawson,8768,CB,DET,11,0,2,11,54.0,0,0,2,0.6,0.0,0,6,0.0,0,358,2,0,0,54.0,0,0,2,1.1,0.0,0,0.0,0,177,2,0
Brent Urban,8769,DI,BLT,6,0,0,3,55.2,0,3,39,100.0,7.7,3,0,6.4,1,43,43,4,0,55.8,0,2,15,100.0,6.7,1,6.7,0,16,16,2
Taylor Hart,8776,DI,PHI,14,0,0,24,47.0,1,2,138,100.0,2.9,4,0,1.1,0,149,149,3,0,50.3,1,2,53,100.0,5.7,3,2.8,0,56,56,3
Telvin Smith Sr.,8779,LB,JAX,14,2,0,15,90.7,0,8,44,8.2,25.0,11,3,15.9,3,619,51,11,1,92.2,0,4,28,11.8,25.0,7,14.3,2,280,33,6
Ricardo Allen,8782,S,ATL,15,0,0,2,76.8,0,1,1,0.4,200.0,2,2,150.0,1,499,2,2,0,55.5,0,0,1,0.8,0.0,0,0.0,0,249,2,0
Bene Benwikere,8783,CB,CAR,13,0,0,5,93.4,0,5,22,3.8,18.2,4,3,15.9,1,574,22,6,0,72.3,0,4,14,4.3,21.4,3,14.3,0,326,14,4
Aaron Lynch,8785,ED,SF,14,0,0,28,70.3,13,42,346,77.4,17.6,61,2,10.0,7,474,367,62,0,74.7,9,21,169,87.9,20.7,35,11.8,5,206,181,35
Avery Williamson,8786,LB,TEN,15,0,0,31,58.2,2,9,135,26.9,9.6,13,0,7.0,4,520,140,15,0,60.3,0,5,74,35.3,10.8,8,7.4,3,224,79,8
Caraun Reid,8793,DI,DET,14,0,0,11,52.0,3,13,288,99.0,5.9,17,0,3.5,2,307,304,18,0,59.2,1,7,115,98.4,10.4,12,5.2,2,127,125,10
Chris Smith,8794,ED,JAX,6,1,0,15,58.6,2,6,86,99.0,11.6,10,1,5.8,1,97,96,9,0,56.4,1,3,52,98.2,9.6,5,3.8,0,56,55,4
Ed Stinson,8795,DI,ARZ,17,0,0,1,46.9,2,7,264,100.0,4.2,11,0,2.5,2,290,290,11,0,48.6,1,4,113,100.0,6.2,7,4.0,2,126,126,7
Ryan Carrethers,8800,DI,SD,14,0,0,27,59.6,1,3,87,100.0,5.7,5,0,2.3,0,94,94,4,0,66.2,1,1,13,100.0,15.4,2,7.7,0,14,14,2
Jonathan Newsome,8801,ED,IND,13,0,0,14,52.8,1,6,123,69.2,6.5,8,3,3.7,1,195,135,8,0,57.8,1,4,48,71.1,10.4,5,7.3,1,76,54,6
Jordan Tripp,8806,LB,JAX,3,0,0,15,55.3,0,0,2,3.6,0.0,0,0,0.0,0,56,2,0,0,59.4,0,0,1,3.8,0.0,0,0.0,0,26,1,0
Devon Kennard,8809,LB,NYG,9,1,0,21,55.7,5,5,79,30.1,7.6,6,1,6.3,0,276,83,10,1,53.9,2,1,41,38.4,7.3,3,3.7,0,112,43,3
Jeoffrey Pagan,8812,ED,HST,5,0,0,13,52.9,0,1,26,100.0,3.8,1,0,1.9,0,28,28,1,0,51.5,0,0,10,100.0,0.0,0,0.0,0,11,11,0
Kenneth Acker,8815,CB,SF,14,0,0,28,54.0,0,0,2,0.6,0.0,0,2,0.0,0,465,3,0,0,58.6,0,0,1,0.5,0.0,0,0.0,0,205,1,0
Antone Exum Jr.,8817,S,MIN,3,0,0,18,60.0,0,0,1,1.3,0.0,0,2,0.0,0,77,1,0,0,,0,0,0,0.0,,0,,0,30,0,0
Zach Moore,8833,ED,MIN,1,0,0,18,53.3,0,0,6,100.0,0.0,0,0,0.0,0,6,6,0,0,54.0,0,0,5,100.0,0.0,0,0.0,0,5,5,0
IK Enemkpali,8844,ED,BUF,11,0,0,4,48.2,0,0,65,87.7,1.5,1,0,0.0,0,81,71,0,0,50.3,0,0,22,92.3,0.0,0,0.0,0,26,24,0
Dan McCullers,8849,DI,PIT,11,0,0,25,59.9,0,4,59,98.4,6.8,4,0,3.4,0,62,61,4,0,67.3,0,3,20,100.0,15.0,3,7.5,0,20,20,3
Andre Hal,8850,S,HST,15,0,0,13,55.3,0,1,3,0.6,0.0,0,1,16.7,0,502,3,1,0,59.1,0,0,1,0.5,0.0,0,0.0,0,202,1,0
T.J. Carrie,8853,CB,OAK,15,0,1,23,50.0,0,2,6,1.0,0.0,0,8,16.7,0,630,6,2,0,54.5,0,2,3,1.1,0.0,0,33.3,0,279,3,2
Shamar Stephen,8854,DI,MIN,5,0,0,18,51.9,0,0,24,100.0,0.0,0,0,0.0,0,24,24,0,0,54.6,0,0,7,100.0,0.0,0,0.0,0,7,7,0
Randell Johnson,8855,LB,BUF,1,0,0,4,60.0,0,0,1,20.0,0.0,0,0,0.0,0,5,1,0,0,,0,0,0,,,0,,0,0,0,0
Beau Allen,8858,DI,PHI,16,1,0,24,59.2,0,6,149,100.0,4.7,7,0,2.0,0,159,159,6,1,66.6,0,5,65,100.0,7.7,5,3.8,0,67,67,5
Trevor Reilly,8867,ED,NYJ,9,0,0,22,52.8,1,1,55,96.7,3.6,2,0,3.6,1,61,59,3,0,57.7,1,0,29,97.0,6.9,2,5.2,1,33,32,2
Terrence Fede,8868,ED,MIA,13,0,1,17,53.6,1,4,98,99.1,6.1,6,2,2.6,0,106,105,5,0,55.2,1,0,29,100.0,6.9,2,1.7,0,33,33,1
Shelby Harris,8869,DI,OAK,7,0,0,23,63.6,1,9,83,100.0,15.7,13,0,7.2,1,89,89,11,0,72.8,1,5,28,100.0,28.6,8,10.7,0,30,30,6
Jeff Janis,8870,WR,GB,1,0,1,12,60.0,0,0,1,100.0,0.0,0,2,0.0,0,1,1,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Corey Nelson,8876,LB,DEN,11,0,0,10,61.0,0,0,5,15.4,20.0,1,1,20.0,1,39,6,1,0,64.2,0,0,3,21.1,33.3,1,33.3,1,19,4,1
Ken Bishop,8885,DI,DAL,2,0,0,9,53.3,0,0,13,100.0,0.0,0,0,0.0,0,15,15,0,0,56.4,0,0,3,100.0,0.0,0,0.0,0,4,4,0
Terrance Mitchell,8888,CB,DAL,5,0,0,9,66.6,0,1,6,7.7,16.7,1,0,25.0,1,78,6,2,0,71.8,0,0,4,9.8,25.0,1,25.0,1,41,4,1
Lonnie Ballentine,8890,CB,HST,1,0,0,13,52.4,0,0,3,17.4,0.0,0,0,0.0,0,23,4,0,0,55.0,0,0,2,20.0,0.0,0,0.0,0,10,2,0
Howard Jones,8909,ED,TB,12,0,0,30,53.7,2,14,261,98.2,8.4,22,3,5.4,6,280,275,22,0,56.9,1,10,140,98.0,14.3,20,7.5,5,152,149,16
Dewey McDonald,8913,S,OAK,1,0,0,23,,1,0,1,100.0,100.0,1,0,50.0,0,1,1,1,0,,0,0,0,,,0,,0,0,0,0
Davon Coleman,8917,DI,DAL,2,0,0,9,54.6,0,1,25,100.0,4.0,1,0,2.0,0,29,29,1,0,51.9,0,0,10,100.0,0.0,0,0.0,0,14,14,0
Max Bullough,8919,LB,HST,7,0,0,13,47.1,0,0,12,16.4,0.0,0,0,0.0,0,73,12,0,0,50.9,0,0,6,17.6,0.0,0,0.0,0,34,6,0
Brock Coyle,8929,LB,SEA,2,0,0,29,53.7,0,1,4,30.8,0.0,0,0,12.5,0,13,4,1,0,,0,0,0,0.0,,0,,0,4,0,0
Kerry Wynn,8938,ED,NYG,15,1,0,21,45.5,3,10,295,97.2,4.4,13,0,2.2,0,322,313,13,0,48.7,1,3,105,97.5,4.8,5,1.9,0,120,117,4
Jamie Meder,8940,DI,CLV,16,0,0,8,71.3,4,12,157,99.4,11.5,18,0,5.7,1,167,166,17,0,80.1,3,7,47,100.0,25.5,12,12.8,1,50,50,11
Ethan Westbrooks,8976,ED,SL,13,0,0,26,58.5,2,9,156,99.4,8.3,13,2,4.8,2,166,165,13,0,65.4,0,6,54,100.0,14.8,8,7.4,1,57,57,7
Denico Autry,8982,DI,OAK,14,3,0,23,60.0,5,27,423,99.3,8.7,37,4,4.5,3,460,457,35,1,60.4,2,18,206,100.0,12.1,25,5.8,2,223,223,22
Nikita Whitlock,8994,FB,NYG,11,0,0,21,82.6,3,4,52,98.3,17.3,9,0,8.7,1,59,58,8,0,80.6,2,4,38,100.0,21.1,8,10.5,1,44,44,7
Shaquil Barrett,9000,ED,DEN,19,1,0,10,71.3,6,17,227,74.3,12.3,28,0,7.7,6,339,252,29,0,80.3,5,14,109,75.6,22.0,24,13.3,5,168,127,24
Josh Mauro,9003,ED,ARZ,16,1,0,1,50.2,1,5,142,98.7,2.1,3,2,2.8,1,153,151,7,0,53.6,0,2,49,100.0,4.1,2,4.1,1,53,53,3
Todd Davis,9007,LB,DEN,11,0,0,10,61.3,0,2,5,9.4,20.0,1,0,20.0,0,53,5,2,0,65.1,0,0,3,17.6,33.3,1,0.0,0,17,3,0
Kasim Edebali,9011,ED,NO,16,2,0,20,51.8,1,14,263,95.0,6.8,18,0,4.8,5,301,286,20,1,53.4,0,12,155,99.4,9.7,15,6.5,4,175,174,16
Christian Jones,9020,LB,CHI,15,0,0,6,68.0,5,4,43,10.2,16.3,7,1,12.8,1,440,45,10,0,73.3,4,2,19,10.8,10.5,2,15.8,0,186,20,6
Robert Thomas,9022,DI,MIA,1,0,0,17,62.3,0,1,10,100.0,10.0,1,0,5.0,0,11,11,1,0,56.5,0,0,2,100.0,0.0,0,0.0,0,3,3,0
Malcolm Butler,9040,CB,NE,18,0,2,19,60.0,0,0,1,0.1,0.0,0,6,0.0,0,798,1,0,0,60.0,0,0,1,0.3,0.0,0,0.0,0,337,1,0
Dion Bailey,9042,S,NYJ,5,0,0,22,68.3,0,0,6,5.6,16.7,1,0,16.7,1,107,6,1,0,56.8,0,0,2,5.4,0.0,0,0.0,0,37,2,0
Chris McCain,9063,LB,MIA,7,0,0,17,66.8,0,1,23,81.8,13.0,3,0,6.5,1,33,27,2,0,54.8,0,1,10,92.3,10.0,1,5.0,0,13,12,1
Kenny Anunike,9082,ED,DEN,1,0,0,10,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Marcus Williams,9115,CB,NYJ,13,0,0,22,58.1,0,1,10,4.9,0.0,0,1,25.0,2,204,10,3,0,62.6,0,0,6,5.7,0.0,0,33.3,2,106,6,2
Tyler Patmon,9135,CB,MIA,10,0,0,17,55.6,1,1,14,6.2,0.0,0,2,7.1,0,225,14,2,0,62.1,1,0,7,5.3,0.0,0,7.1,0,131,7,1
Jackson Jeffcoat,9139,ED,WAS,5,0,0,32,48.4,0,0,24,96.0,0.0,0,0,0.0,0,25,24,0,0,50.4,0,0,9,100.0,0.0,0,0.0,0,9,9,0
DeAndre Coleman,9157,DI,MIA,4,0,0,17,53.6,0,0,28,94.1,0.0,0,1,0.0,0,34,32,0,0,53.8,0,0,6,100.0,0.0,0,0.0,0,6,6,0
Adrian Phillips,9177,S,SD,9,0,0,27,54.8,0,0,3,2.3,0.0,0,0,0.0,0,131,3,0,0,56.4,0,0,2,3.4,0.0,0,0.0,0,58,2,0
Bruce Gaston,9186,DI,CHI,9,0,0,6,65.5,4,8,106,99.1,11.3,12,1,6.6,1,113,112,13,0,68.2,2,4,50,98.1,16.0,8,8.0,1,53,52,7
Zach Kerr,9195,DI,IND,12,2,0,14,68.5,3,12,138,99.3,10.9,15,0,5.4,0,152,151,15,1,73.0,1,7,47,100.0,19.1,9,8.5,0,51,51,8
Dashaun Phillips,9198,CB,WAS,1,0,0,32,60.0,0,0,1,11.1,0.0,0,0,0.0,0,9,1,0,0,60.0,0,0,1,25.0,0.0,0,0.0,0,4,1,0
Carlos Fields,9200,LB,WAS,1,0,1,32,60.0,0,0,0,5.6,,0,1,,0,18,1,0,0,60.0,0,0,0,10.0,,0,,0,10,1,0
Daniel Sorensen,9253,S,KC,11,0,0,16,67.9,1,0,12,7.0,8.3,1,1,12.5,1,201,14,2,0,69.1,1,0,11,9.7,9.1,1,13.6,1,134,13,2
Brandon Dunn,9262,DI,HST,13,0,0,13,52.5,0,3,58,100.0,3.4,2,1,2.6,0,63,63,3,0,50.3,0,2,16,100.0,12.5,2,6.3,0,18,18,2
Joe Thomas,9272,LB,GB,16,0,1,12,59.0,4,4,60,22.6,15.0,9,1,8.3,1,279,63,9,0,60.0,3,4,49,24.8,18.4,9,9.2,1,206,51,8
Mike Pennel,9316,DI,GB,18,0,0,12,71.0,3,10,128,99.3,12.5,16,2,5.9,1,136,135,14,0,72.0,3,3,41,100.0,14.6,6,7.3,0,44,44,6
Shayne Skov,9317,LB,SF,2,0,0,28,58.7,0,0,1,50.0,0.0,0,0,0.0,0,2,1,0,0,,0,0,0,0.0,,0,,0,1,0,0
Zachary Orr,9326,LB,BLT,13,1,0,3,73.9,1,4,18,15.7,27.8,5,0,19.4,1,121,19,6,0,55.7,1,3,10,16.7,30.0,3,20.0,0,60,10,4
K'Waun Williams,9332,CB,CLV,13,0,1,8,93.2,0,3,19,5.4,15.8,3,4,18.4,2,352,19,5,0,95.1,0,2,12,7.9,25.0,3,25.0,2,151,12,4
Jayrone Elliott,9336,ED,GB,12,1,0,12,57.4,3,4,86,92.9,10.5,9,2,7.6,3,98,91,10,1,63.6,1,2,38,93.0,10.5,4,9.2,2,43,40,5
T.J. Fatinikun,9412,ED,TB,2,0,0,30,47.6,0,0,22,100.0,0.0,0,0,0.0,0,23,23,0,0,48.3,0,0,12,100.0,0.0,0,0.0,0,12,12,0
Leonard Williams,9439,DI,NYJ,16,0,1,22,65.8,19,29,476,99.6,11.1,53,3,5.9,4,501,499,52,0,64.0,9,15,194,99.5,15.5,30,7.7,3,208,207,27
Vic Beasley Jr.,9441,ED,ATL,16,2,1,2,70.6,5,33,360,96.5,15.0,54,5,6.4,4,402,388,42,1,79.5,5,27,215,97.0,20.0,43,9.3,4,235,228,36
Danny Shelton,9445,DI,CLV,16,0,0,8,56.1,0,8,213,99.6,5.2,11,2,1.9,0,231,230,8,0,62.4,0,5,65,100.0,12.3,8,3.8,0,73,73,5
Kevin Johnson,9449,CB,HST,17,0,2,13,59.1,0,0,1,0.2,0.0,0,6,0.0,0,570,1,0,0,59.1,0,0,1,0.4,0.0,0,0.0,0,228,1,0
Arik Armstead,9450,DI,SF,16,0,0,28,70.3,6,29,240,100.0,15.4,37,1,8.1,2,254,254,37,0,75.3,5,22,131,100.0,20.6,27,11.8,2,141,141,29
Bud Dupree,9455,ED,PIT,18,1,0,25,49.3,3,17,330,82.9,5.8,19,4,4.2,4,415,344,24,0,56.9,1,12,133,84.5,10.5,14,7.9,4,168,142,17
Shane Ray,9456,ED,DEN,17,0,0,10,58.8,5,16,211,91.2,10.4,22,1,6.9,4,251,229,25,0,64.6,2,10,106,94.5,14.2,15,9.4,4,127,120,16
Shaq Thompson,9458,LB,CAR,17,0,0,5,61.0,1,2,29,12.1,13.8,4,2,8.6,1,265,32,4,0,47.7,0,0,9,7.9,0.0,0,0.0,0,114,9,0
Byron Jones,9460,CB,DAL,16,0,1,9,62.5,0,2,4,0.8,25.0,1,5,25.0,0,512,4,2,0,67.5,0,2,2,0.8,50.0,1,50.0,0,236,2,2
Damarious Randall,9463,CB,GB,17,0,1,12,39.0,0,2,6,1.0,16.7,1,4,16.7,0,593,6,2,0,52.5,0,1,4,1.2,25.0,1,12.5,0,327,4,1
Stephone Anthony,9464,LB,NO,16,0,0,20,47.0,2,4,51,9.4,7.8,4,1,7.8,1,593,56,7,0,48.5,0,1,31,13.9,6.5,2,4.8,1,244,34,2
Malcom Brown,9465,DI,NE,18,0,0,19,58.8,1,14,305,100.0,6.6,20,0,3.4,3,319,319,18,0,56.2,1,5,99,100.0,7.1,7,4.0,1,101,101,7
Landon Collins,9466,S,NYG,16,0,0,21,70.4,2,8,27,4.3,18.5,5,3,18.5,0,676,29,10,0,69.3,1,2,6,2.7,16.7,1,25.0,0,299,8,3
Mario Edwards Jr.,9468,DI,OAK,14,3,0,23,61.9,2,25,350,95.5,10.0,35,2,4.7,3,403,385,30,2,67.3,2,15,140,95.7,14.3,20,6.8,1,164,157,18
Preston Smith,9471,ED,WAS,17,2,0,32,65.4,2,27,338,95.0,10.1,34,0,7.0,9,380,361,38,0,70.5,0,21,169,97.8,14.8,25,9.2,5,185,181,26
Eddie Goldman,9472,DI,CHI,15,0,0,6,68.1,2,18,254,99.6,11.0,28,0,6.3,6,272,271,26,0,73.2,0,12,93,100.0,20.4,19,11.8,5,106,106,17
Benardrick McKinney,9476,LB,HST,14,0,0,13,59.2,1,3,26,11.8,3.8,1,0,11.5,1,221,26,5,0,60.9,0,0,7,11.9,0.0,0,14.3,1,59,7,1
Hau'oli Kikaha,9477,LB,NO,15,1,1,20,55.4,1,21,257,70.4,10.5,27,4,5.8,4,399,281,26,0,55.4,0,11,141,82.0,12.1,17,6.7,4,189,155,15
Eric Kendricks,9478,LB,MIN,15,0,0,18,69.2,5,5,47,9.8,14.9,7,0,19.1,4,529,52,14,0,78.0,5,1,17,8.4,35.3,6,29.4,2,239,20,8
Jaquiski Tartt,9479,S,SF,15,0,0,28,86.2,0,2,14,4.2,21.4,3,1,21.4,2,409,17,4,0,87.2,0,1,6,3.1,33.3,2,25.0,1,193,6,2
Denzel Perryman,9481,LB,SD,13,0,0,27,67.9,1,3,22,11.1,4.5,1,1,18.2,2,216,24,6,0,60.0,0,1,7,12.1,0.0,0,7.1,0,66,8,1
Nate Orchard,9484,ED,CLV,15,3,0,8,62.4,1,6,140,63.9,7.9,11,1,4.6,3,233,149,10,0,52.4,0,2,41,65.7,7.3,3,4.9,1,70,46,3
Jordan Phillips,9485,DI,MIA,15,4,0,17,60.6,1,5,205,95.6,4.4,9,2,2.4,2,229,219,8,2,62.5,1,3,69,100.0,7.2,5,2.9,0,74,74,4
Markus Golden,9491,ED,ARZ,17,0,0,1,70.2,10,39,381,89.1,13.1,50,1,8.5,8,458,408,57,0,71.1,8,25,197,93.4,17.8,35,10.9,5,229,214,38
Randy Gregory,9493,ED,DAL,12,0,0,9,65.3,6,15,140,96.2,13.6,19,0,7.5,0,158,152,21,0,72.2,4,13,74,94.2,20.3,15,11.5,0,86,81,17
Quinten Rollins,9495,CB,GB,14,0,0,12,90.2,0,3,6,2.3,50.0,3,0,41.7,1,264,6,4,0,90.8,0,3,5,3.2,60.0,3,50.0,1,157,5,4
Frank Clark,9496,ED,SEA,17,3,0,29,66.1,4,18,239,96.2,13.4,32,1,6.3,4,263,253,26,2,67.0,3,13,113,97.6,17.7,20,8.8,2,127,124,18
Jordan Richards,9497,S,NE,13,0,0,19,60.0,0,0,1,0.5,0.0,0,0,0.0,0,182,1,0,0,60.0,0,0,1,1.5,0.0,0,0.0,0,66,1,0
D'Joun Smith,9498,CB,IND,3,0,0,14,57.7,0,0,1,5.9,0.0,0,0,0.0,0,17,1,0,0,57.7,0,0,1,14.3,0.0,0,0.0,0,7,1,0
Owa Odighizuwa,9507,ED,NYG,4,0,0,21,43.7,0,4,68,100.0,5.9,4,0,2.9,0,73,73,4,0,41.2,0,3,30,100.0,10.0,3,5.0,0,32,32,3
Eli Harold,9512,ED,SF,16,0,0,28,60.2,4,10,121,78.7,12.4,15,3,5.8,0,164,129,14,0,61.8,1,7,62,91.9,14.5,9,6.5,0,74,68,8
Lorenzo Mauldin,9515,ED,NYJ,14,0,0,22,60.7,7,16,203,94.6,13.8,28,1,8.1,5,224,212,28,0,66.6,7,13,123,97.0,19.5,24,11.4,4,132,128,24
Jordan Hicks,9517,LB,PHI,7,0,0,24,65.4,0,5,33,13.7,12.1,4,0,10.6,1,285,39,6,0,73.8,0,5,21,15.2,19.0,4,16.7,1,164,25,6
Danielle Hunter,9521,ED,MIN,15,0,0,18,64.3,6,26,267,95.9,14.6,39,1,7.9,5,293,281,37,0,72.3,4,17,134,96.0,20.1,27,11.6,5,149,143,26
Carl Davis,9523,DI,BLT,12,2,0,3,60.0,0,3,103,100.0,3.9,4,0,1.5,0,116,116,3,1,57.4,0,0,26,100.0,0.0,0,0.0,0,32,32,0
Henry Anderson,9526,DI,IND,9,2,0,14,61.3,3,18,238,100.0,9.7,23,0,4.8,1,255,255,22,0,62.9,2,8,93,100.0,12.9,12,5.4,0,100,100,10
Xavier Cooper,9529,DI,CLV,14,0,2,8,50.4,0,7,174,99.5,5.2,9,2,3.2,2,187,186,9,0,52.2,0,3,54,100.0,7.4,4,4.6,1,60,60,4
Geneo Grissom,9530,DI,NE,9,1,0,19,51.3,1,6,93,97.0,8.6,8,0,4.8,1,100,97,8,0,54.7,1,2,45,98.0,11.1,5,5.6,1,49,48,4
