player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Greg Hardy,5698,ED,CAR,15,1,0,5,80.9,12,34,441,97.7,13.2,58,6,8.2,13,473,462,59,0,,0,0,0,,,0,,0,0,0,0
Arthur Moats,5701,LB,BUF,9,0,0,4,59.3,0,1,11,19.4,9.1,1,0,4.5,0,62,12,1,0,,0,0,0,,,0,,0,0,0,0
Adrian Tracy,5707,ED,NYG,8,0,0,21,59.3,0,2,29,86.5,10.3,3,0,6.9,1,37,32,3,0,,0,0,0,,,0,,0,0,0,0
Clifton Geathers,5709,DI,IND,9,0,0,14,54.3,0,1,63,100.0,1.6,1,0,2.4,1,70,70,2,0,,0,0,0,,,0,,0,0,0,0
Eugene Sims,5712,ED,SL,13,1,0,26,58.5,4,4,235,97.6,4.7,11,4,3.0,3,251,245,11,0,,0,0,0,,,0,,0,0,0,0
Jordan Pugh,5725,S,WAS,13,0,0,32,42.2,0,2,24,10.2,4.2,1,0,8.3,1,245,25,3,0,,0,0,0,,,0,,0,0,0,0
Willie Young,5736,ED,DET,16,1,1,11,59.6,4,12,196,99.1,6.6,13,3,4.1,0,213,211,16,0,,0,0,0,,,0,,0,0,0,0
Dekoda Watson,5740,LB,TB,15,1,0,30,55.4,1,3,72,62.9,5.6,4,0,2.8,0,116,73,4,0,,0,0,0,,,0,,0,0,0,0
Jamar Chaney,5743,LB,PHI,6,0,0,24,52.3,0,0,10,13.3,0.0,0,0,0.0,0,90,12,0,0,,0,0,0,,,0,,0,0,0,0
R.J. Stanford,5746,CB,MIA,9,0,0,17,48.9,0,0,2,3.7,0.0,0,0,0.0,0,81,3,0,0,,0,0,0,,,0,,0,0,0,0
Phillip Adams,5747,CB,OAK,9,0,0,23,59.5,0,0,1,1.0,0.0,0,1,0.0,0,100,1,0,0,,0,0,0,,,0,,0,0,0,0
George Selvie,5749,ED,JAX,9,0,0,15,60.1,4,2,98,97.1,6.1,6,1,4.1,1,105,102,7,0,,0,0,0,,,0,,0,0,0,0
C.J. Wilson,5753,DI,GB,13,1,0,12,53.3,0,6,156,100.0,5.1,8,0,3.8,3,162,162,9,0,,0,0,0,,,0,,0,0,0,0
Sean Lissemore,5757,DI,DAL,9,0,0,9,55.1,1,5,151,100.0,4.0,6,1,2.6,1,160,160,7,0,,0,0,0,,,0,,0,0,0,0
Ricardo Mathews,5761,DI,IND,17,2,0,14,55.0,1,8,230,98.8,3.9,9,1,2.0,0,253,250,9,0,,0,0,0,,,0,,0,0,0,0
Kavell Conner,5763,LB,IND,13,0,0,14,76.4,1,2,16,13.4,18.8,3,0,15.6,1,127,17,4,0,,0,0,0,,,0,,0,0,0,0
Doug Worthington,5765,ED,WAS,6,1,0,32,60.2,0,1,23,100.0,0.0,0,0,2.2,0,23,23,1,0,,0,0,0,,,0,,0,0,0,0
Kurt Coleman,5767,S,PHI,14,0,0,24,38.3,0,1,11,2.8,0.0,0,0,4.5,0,501,14,1,0,,0,0,0,,,0,,0,0,0,0
Brandon Deaderick,5769,DI,NE,16,1,0,19,52.3,0,8,231,100.0,3.9,9,0,2.2,1,243,243,9,0,,0,0,0,,,0,,0,0,0,0
Robert McClain,5771,CB,ATL,16,0,0,2,60.2,1,2,19,4.4,0.0,0,0,7.9,0,453,20,3,0,,0,0,0,,,0,,0,0,0,0
Stevie Brown,5773,S,NYG,14,0,0,21,67.6,1,1,10,2.0,10.0,1,0,10.0,0,491,10,2,0,,0,0,0,,,0,,0,0,0,0
Josh Hull,5776,LB,SL,9,0,0,26,58.8,0,2,9,39.3,11.1,1,0,11.1,0,28,11,2,0,,0,0,0,,,0,,0,0,0,0
Rafael Bush,5779,S,NO,5,0,0,20,51.6,0,1,4,3.7,0.0,0,0,12.5,0,107,4,1,0,,0,0,0,,,0,,0,0,0,0
Emmanuel Stephens,5786,ED,CLV,7,0,0,8,82.3,0,8,70,91.5,12.9,9,0,7.1,1,82,75,9,0,,0,0,0,,,0,,0,0,0,0
Sergio Brown,5803,S,IND,8,0,0,14,60.0,0,0,1,3.8,0.0,0,0,0.0,0,26,1,0,0,,0,0,0,,,0,,0,0,0,0
Kyle Love,5806,DI,NE,18,0,0,19,56.2,1,14,289,100.0,5.9,17,0,3.3,2,306,306,17,0,,0,0,0,,,0,,0,0,0,0
Jeromy Miles,5810,S,CIN,8,0,0,7,79.2,1,1,5,8.0,20.0,1,0,20.0,0,75,6,2,0,,0,0,0,,,0,,0,0,0,0
Vincent Rey,5811,LB,CIN,11,0,0,7,66.9,0,0,5,6.6,0.0,0,0,20.0,1,76,5,1,0,,0,0,0,,,0,,0,0,0,0
Jermelle Cudjo,5814,DI,SL,15,0,0,26,54.6,0,3,151,97.0,2.6,4,1,1.7,1,169,164,4,0,,0,0,0,,,0,,0,0,0,0
Darian Stewart,5820,S,SL,5,0,0,26,57.3,0,0,0,1.6,,0,1,,0,63,1,0,0,,0,0,0,,,0,,0,0,0,0
Nate Collins,5825,DI,CHI,8,1,0,6,70.5,1,9,115,100.0,8.7,10,0,4.3,0,117,117,10,0,,0,0,0,,,0,,0,0,0,0
Justin Cole,5831,LB,SL,7,0,0,26,53.3,0,0,6,50.0,0.0,0,0,0.0,0,12,6,0,0,,0,0,0,,,0,,0,0,0,0
Aaron Berry,5871,CB,NYJ,1,0,0,22,60.0,0,0,1,50.0,0.0,0,0,0.0,0,2,1,0,0,,0,0,0,,,0,,0,0,0,0
Rob Callaway,5872,DI,DAL,2,0,0,9,55.2,0,0,10,100.0,0.0,0,1,0.0,0,10,10,0,0,,0,0,0,,,0,,0,0,0,0
A.J. Jefferson,5881,CB,MIN,14,0,1,18,52.7,0,0,2,0.5,0.0,0,6,0.0,0,415,2,0,0,,0,0,0,,,0,,0,0,0,0
Jimmy Saddler-McQueen,5898,DI,DET,1,0,0,11,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Chris Maragos,5906,S,SEA,4,0,0,29,59.2,0,0,1,4.2,0.0,0,0,0.0,0,24,1,0,0,,0,0,0,,,0,,0,0,0,0
Andre Neblett,5915,DI,CAR,11,0,0,5,57.3,0,4,144,99.3,3.5,5,2,2.1,1,152,151,5,0,,0,0,0,,,0,,0,0,0,0
Barry Church,5924,S,DAL,3,0,1,9,50.0,0,0,3,5.1,0.0,0,1,0.0,0,59,3,0,0,,0,0,0,,,0,,0,0,0,0
Bryan McCann,5928,CB,MIA,6,0,0,17,65.2,0,0,3,3.5,0.0,0,0,33.3,1,85,3,1,0,,0,0,0,,,0,,0,0,0,0
Danny McCray,5929,S,DAL,13,0,0,9,57.8,0,1,5,1.9,0.0,0,0,10.0,0,370,7,1,0,,0,0,0,,,0,,0,0,0,0
Kellen Heard,5936,DI,IND,11,0,1,14,58.3,0,3,77,98.8,3.9,3,4,1.9,0,83,82,3,0,,0,0,0,,,0,,0,0,0,0
Sam Shields,5943,CB,GB,12,0,0,12,56.8,0,0,8,1.8,12.5,1,5,12.5,1,452,8,1,0,,0,0,0,,,0,,0,0,0,0
Frank Zombo,5945,ED,GB,7,0,0,12,49.3,0,1,55,82.9,1.8,1,0,0.9,0,70,58,1,0,,0,0,0,,,0,,0,0,0,0
Jeff Byers,5976,G,CAR,1,0,0,5,60.0,0,0,0,100.0,,0,3,,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Kyle Bosworth,5986,LB,JAX,10,0,0,15,63.8,1,0,6,5.9,0.0,0,0,8.3,0,102,6,1,0,,0,0,0,,,0,,0,0,0,0
Josh Gordy,5990,CB,IND,9,0,0,14,80.0,0,1,5,3.5,20.0,1,1,30.0,1,173,6,2,0,,0,0,0,,,0,,0,0,0,0
Aaron Morgan,5995,ED,TB,9,0,0,30,54.7,1,5,80,93.7,6.3,5,0,3.8,0,95,89,6,0,,0,0,0,,,0,,0,0,0,0
Jay Ross,6008,DI,BUF,1,0,0,4,55.6,0,0,5,100.0,0.0,0,0,0.0,0,5,5,0,0,,0,0,0,,,0,,0,0,0,0
Marcus Sherels,6017,CB,MIN,6,0,0,18,62.4,0,2,5,7.2,0.0,0,0,20.0,0,69,5,2,0,,0,0,0,,,0,,0,0,0,0
Junior Galette,6018,ED,NO,12,0,0,20,71.3,6,19,208,97.4,12.0,25,1,8.4,5,231,225,30,0,,0,0,0,,,0,,0,0,0,0
Albert McClellan,6022,ED,BLT,16,0,0,3,66.4,0,6,56,29.8,7.1,4,0,7.1,1,205,61,7,0,,0,0,0,,,0,,0,0,0,0
Mitch Unrein,6031,DI,DEN,17,0,0,10,53.3,3,9,224,100.0,4.5,10,1,2.7,0,244,244,12,0,,0,0,0,,,0,,0,0,0,0
Martin Tevaseu,6055,DI,IND,13,0,0,14,52.3,0,1,83,98.9,1.2,1,0,0.6,0,95,94,1,0,,0,0,0,,,0,,0,0,0,0
Brian Sanford,6056,ED,CLV,1,0,0,8,54.8,0,0,8,100.0,0.0,0,0,0.0,0,8,8,0,0,,0,0,0,,,0,,0,0,0,0
Cory Greenwood,6062,LB,KC,4,0,0,16,59.3,0,0,1,3.8,0.0,0,0,0.0,0,26,1,0,0,,0,0,0,,,0,,0,0,0,0
Josh Price-Brent,6072,DI,DAL,12,0,0,9,70.1,3,4,128,100.0,7.0,9,2,4.3,2,142,142,9,0,,0,0,0,,,0,,0,0,0,0
George Johnson,6112,ED,MIN,6,0,0,18,47.7,0,0,60,87.1,0.0,0,0,0.0,0,70,61,0,0,,0,0,0,,,0,,0,0,0,0
Isaiah Trufant,6120,CB,NYJ,5,0,0,22,62.5,1,1,9,13.5,11.1,1,0,11.1,0,74,10,2,0,,0,0,0,,,0,,0,0,0,0
Carl Ihenacho,6147,LB,OAK,2,0,0,23,54.6,0,0,5,75.0,0.0,0,0,0.0,0,8,6,0,0,,0,0,0,,,0,,0,0,0,0
Von Miller,6154,ED,DEN,17,0,0,10,93.0,16,57,461,76.0,18.9,87,10,12.3,20,655,498,93,0,,0,0,0,,,0,,0,0,0,0
Marcell Dareus,6155,DI,BUF,16,6,0,4,72.5,3,22,425,99.6,7.3,31,1,4.6,7,459,457,32,0,,0,0,0,,,0,,0,0,0,0
Patrick Peterson,6157,CB,ARZ,16,0,1,1,42.1,0,0,5,0.9,0.0,0,4,0.0,0,573,5,0,0,,0,0,0,,,0,,0,0,0,0
Aldon Smith,6159,ED,SF,19,0,0,28,83.9,18,47,608,85.4,11.7,71,9,8.6,20,759,648,85,0,,0,0,0,,,0,,0,0,0,0
J.J. Watt,6163,DI,HST,18,16,1,13,90.4,26,34,649,97.7,11.1,72,5,8.2,23,704,688,83,0,,0,0,0,,,0,,0,0,0,0
Nick Fairley,6165,DI,DET,13,1,0,11,82.4,8,21,288,100.0,11.5,33,10,6.8,5,302,302,34,0,,0,0,0,,,0,,0,0,0,0
Robert Quinn,6166,ED,SL,16,1,1,26,64.8,8,26,522,100.0,8.0,42,7,5.4,11,542,542,45,0,,0,0,0,,,0,,0,0,0,0
Ryan Kerrigan,6168,ED,WAS,17,5,1,32,74.4,9,51,583,81.2,10.1,59,5,6.7,9,751,610,69,0,,0,0,0,,,0,,0,0,0,0
Corey Liuget,6170,DI,SD,16,8,0,27,62.7,6,20,423,100.0,7.6,32,4,4.7,7,450,450,33,0,,0,0,0,,,0,,0,0,0,0
Adrian Clayborn,6172,ED,TB,3,0,0,30,54.3,0,5,119,97.6,4.2,5,0,2.1,0,126,123,5,0,,0,0,0,,,0,,0,0,0,0
Phil Taylor Sr.,6173,DI,CLV,8,0,0,8,63.8,1,6,122,98.5,6.6,8,1,3.7,1,136,134,8,0,,0,0,0,,,0,,0,0,0,0
Cameron Jordan,6176,ED,NO,16,3,2,20,66.4,5,32,573,97.9,7.2,41,5,4.6,8,617,604,45,0,,0,0,0,,,0,,0,0,0,0
Muhammad Wilkerson,6182,DI,NYJ,16,4,0,22,74.8,10,22,445,99.4,7.4,33,4,4.7,5,476,473,37,0,,0,0,0,,,0,,0,0,0,0
Cameron Heyward,6183,DI,PIT,15,0,0,25,52.0,1,5,144,99.3,5.6,8,0,3.5,2,152,151,8,0,,0,0,0,,,0,,0,0,0,0
Jabaal Sheard,6189,ED,CLV,16,3,1,8,57.2,4,26,534,96.8,6.2,33,6,4.1,7,595,576,37,0,,0,0,0,,,0,,0,0,0,0
Akeem Ayers,6191,LB,TEN,16,2,2,31,74.7,4,10,128,29.0,14.1,18,7,10.9,7,459,133,21,0,,0,0,0,,,0,,0,0,0,0
Bruce Carter,6192,LB,DAL,11,0,0,9,61.1,2,2,29,9.7,10.3,3,2,6.9,0,339,33,4,0,,0,0,0,,,0,,0,0,0,0
Jarvis Jenkins,6193,DI,WAS,17,0,0,32,53.5,4,13,330,99.7,4.8,16,3,2.6,0,347,346,17,0,,0,0,0,,,0,,0,0,0,0
Brooks Reed,6194,ED,HST,14,2,0,13,62.8,3,19,342,82.0,5.6,19,0,4.4,4,438,359,26,0,,0,0,0,,,0,,0,0,0,0
Rahim Moore,6197,S,DEN,17,0,0,10,59.5,0,0,8,1.1,0.0,0,2,12.5,1,698,8,1,0,,0,0,0,,,0,,0,0,0,0
Marcus Gilchrist,6202,CB,SD,16,2,1,27,67.6,2,6,52,11.4,7.7,4,2,9.6,1,472,54,9,0,,0,0,0,,,0,,0,0,0,0
Da'Quan Bowers,6203,ED,TB,10,0,0,30,58.0,5,9,187,92.6,8.6,16,1,5.3,3,216,200,17,0,,0,0,0,,,0,,0,0,0,0
Marvin Austin,6204,DI,NYG,8,0,0,21,58.7,0,2,49,98.1,4.1,2,0,2.0,0,53,52,2,0,,0,0,0,,,0,,0,0,0,0
Stephen Paea,6205,DI,CHI,15,2,0,6,69.5,2,17,362,99.7,6.1,22,0,3.7,4,376,375,23,0,,0,0,0,,,0,,0,0,0,0
Brandon Harris,6212,CB,HST,8,0,0,13,61.4,0,1,6,3.3,16.7,1,5,8.3,0,184,6,1,0,,0,0,0,,,0,,0,0,0,0
Jonas Mouton,6213,LB,SD,1,0,0,27,60.0,0,1,1,100.0,100.0,1,0,50.0,0,1,1,1,0,,0,0,0,,,0,,0,0,0,0
Terrell McClain,6217,DI,HST,4,0,0,13,54.9,0,0,14,100.0,0.0,0,0,0.0,0,14,14,0,0,,0,0,0,,,0,,0,0,0,0
Dontay Moch,6218,LB,CIN,1,0,0,7,54.4,0,0,4,100.0,0.0,0,0,0.0,0,4,4,0,0,,0,0,0,,,0,,0,0,0,0
Nate Irving,6219,LB,DEN,8,0,0,10,55.6,1,0,4,22.7,0.0,0,0,12.5,0,22,5,1,0,,0,0,0,,,0,,0,0,0,0
Kelvin Sheppard,6220,LB,BUF,16,0,0,4,85.3,2,4,22,11.9,13.6,3,1,22.7,2,202,24,8,0,,0,0,0,,,0,,0,0,0,0
Justin Houston,6222,ED,KC,16,3,0,16,76.1,7,27,339,67.0,11.5,39,1,8.0,10,525,352,44,0,,0,0,0,,,0,,0,0,0,0
Martez Wilson,6224,ED,NO,16,0,0,20,73.3,5,15,196,86.6,11.2,22,3,6.6,3,238,206,23,0,,0,0,0,,,0,,0,0,0,0
Jurrell Casey,6229,DI,TEN,16,0,1,31,62.6,3,7,392,97.4,3.1,12,2,2.0,3,418,407,13,0,,0,0,0,,,0,,0,0,0,0
Mason Foster,6236,LB,TB,16,0,0,30,57.4,1,3,60,16.6,3.3,2,2,6.7,2,404,67,6,0,,0,0,0,,,0,,0,0,0,0
Allen Bailey,6238,DI,KC,8,0,0,16,46.5,0,2,102,97.2,2.0,2,0,1.0,0,108,105,2,0,,0,0,0,,,0,,0,0,0,0
Drake Nevis,6239,DI,IND,9,0,0,14,55.2,2,4,140,100.0,4.3,6,0,2.9,1,150,150,7,0,,0,0,0,,,0,,0,0,0,0
Johnny Patrick,6240,CB,NO,15,0,0,20,40.7,0,0,6,4.2,0.0,0,2,0.0,0,168,7,0,0,,0,0,0,,,0,,0,0,0,0
Shareece Wright,6241,CB,SD,9,0,0,27,48.0,0,1,3,3.2,0.0,0,1,16.7,0,94,3,1,0,,0,0,0,,,0,,0,0,0,0
Akeem Dent,6243,LB,ATL,17,0,1,2,56.0,2,1,30,11.4,3.3,1,2,5.0,0,281,32,3,0,,0,0,0,,,0,,0,0,0,0
Chris Conte,6245,S,CHI,15,0,0,6,46.6,0,1,14,2.6,0.0,0,4,3.6,0,540,14,1,0,,0,0,0,,,0,,0,0,0,0
Kenrick Ellis,6246,DI,NYJ,12,0,0,22,56.3,0,2,78,100.0,2.6,2,1,1.3,0,82,82,2,0,,0,0,0,,,0,,0,0,0,0
Sione Fua,6249,DI,CAR,13,0,0,5,55.5,1,4,135,99.3,3.7,5,1,1.9,0,140,139,5,0,,0,0,0,,,0,,0,0,0,0
K.J. Wright,6251,LB,SEA,17,0,0,29,62.7,3,9,101,16.9,8.9,9,2,6.9,1,634,107,13,0,,0,0,0,,,0,,0,0,0,0
Da'Norris Searcy,6252,S,BUF,13,0,0,4,44.7,0,0,6,4.1,0.0,0,1,0.0,0,148,6,0,0,,0,0,0,,,0,,0,0,0,0
Sam Acho,6255,ED,ARZ,16,0,1,1,59.4,9,21,360,69.8,7.5,27,3,5.3,4,549,383,34,0,,0,0,0,,,0,,0,0,0,0
Christian Ballard,6258,DI,MIN,17,0,0,18,64.7,5,12,236,99.2,7.6,18,2,4.4,2,251,249,19,0,,0,0,0,,,0,,0,0,0,0
Quinton Carter,6260,S,DEN,2,0,0,10,57.3,0,0,1,9.1,0.0,0,0,0.0,0,11,1,0,0,,0,0,0,,,0,,0,0,0,0
Colin McCarthy,6261,LB,TEN,7,0,0,31,45.2,0,1,25,11.3,0.0,0,0,2.0,0,230,26,1,0,,0,0,0,,,0,,0,0,0,0
Casey Matthews,6268,LB,PHI,5,0,0,24,56.4,0,0,1,15.4,0.0,0,0,0.0,0,13,2,0,0,,0,0,0,,,0,,0,0,0,0
Chris Prosinski,6273,S,JAX,16,0,0,15,53.4,0,0,2,0.5,0.0,0,1,0.0,0,396,2,0,0,,0,0,0,,,0,,0,0,0,0
Cortez Allen,6280,CB,PIT,15,0,1,25,62.3,4,1,24,6.3,4.2,1,3,10.4,0,383,24,5,0,,0,0,0,,,0,,0,0,0,0
Davon House,6283,CB,GB,8,0,1,12,81.9,0,0,1,0.4,100.0,1,2,100.0,1,225,1,1,0,,0,0,0,,,0,,0,0,0,0
Buster Skrine,6289,CB,CLV,16,0,2,8,55.1,1,0,9,2.2,0.0,0,10,5.6,0,496,11,1,0,,0,0,0,,,0,,0,0,0,0
Karl Klug,6294,DI,TEN,16,0,0,31,71.6,2,11,172,100.0,9.9,17,1,6.1,4,175,175,17,0,,0,0,0,,,0,,0,0,0,0
Shiloh Keo,6296,S,HST,7,0,1,13,48.0,0,0,6,7.7,0.0,0,2,0.0,0,78,6,0,0,,0,0,0,,,0,,0,0,0,0
DeJon Gomes,6298,S,WAS,12,0,0,32,46.9,1,1,15,6.0,0.0,0,2,6.7,0,282,17,2,0,,0,0,0,,,0,,0,0,0,0
Ahmad Black,6303,S,TB,16,0,0,30,78.6,3,2,15,4.3,0.0,0,1,16.7,0,351,15,5,0,,0,0,0,,,0,,0,0,0,0
Richard Sherman,6306,CB,SEA,18,0,2,29,86.3,0,0,1,0.1,0.0,0,6,100.0,1,687,1,1,0,,0,0,0,,,0,,0,0,0,0
Chris Carter,6314,ED,PIT,3,0,0,25,53.0,0,0,30,56.5,0.0,0,0,0.0,0,62,35,0,0,,0,0,0,,,0,,0,0,0,0
Chykie Brown,6316,CB,BLT,11,0,0,3,45.8,0,0,5,1.6,0.0,0,4,0.0,0,306,5,0,0,,0,0,0,,,0,,0,0,0,0
Pernell McPhee,6317,DI,BLT,16,2,0,3,63.0,8,18,338,99.7,7.7,26,1,4.7,3,361,360,29,0,,0,0,0,,,0,,0,0,0,0
Chris White,6321,ED,BUF,1,0,0,4,59.6,0,0,1,16.7,0.0,0,0,0.0,0,6,1,0,0,,0,0,0,,,0,,0,0,0,0
Mistral Raymond,6322,S,MIN,11,0,0,18,50.8,0,0,3,1.6,0.0,0,2,0.0,0,251,4,0,0,,0,0,0,,,0,,0,0,0,0
David Carter,6336,DI,ARZ,14,1,0,1,60.8,1,6,139,100.0,5.0,7,1,2.5,0,147,147,7,0,,0,0,0,,,0,,0,0,0,0
D.J. Smith,6338,LB,GB,6,0,0,12,62.3,1,5,51,24.0,11.8,6,2,9.8,2,229,55,8,0,,0,0,0,,,0,,0,0,0,0
Brian Rolle,6345,LB,PHI,2,0,0,24,56.7,0,0,2,40.0,0.0,0,0,0.0,0,5,2,0,0,,0,0,0,,,0,,0,0,0,0
J.T. Thomas,6347,LB,CHI,2,0,0,6,60.0,0,1,1,20.0,100.0,1,0,50.0,0,5,1,1,0,,0,0,0,,,0,,0,0,0,0
Jerrell Powe,6351,DI,KC,9,0,0,16,55.9,0,1,52,100.0,1.9,1,1,1.0,0,55,55,1,0,,0,0,0,,,0,,0,0,0,0
Jacquian Williams,6354,LB,NYG,10,0,0,21,58.8,0,6,43,21.7,7.0,3,0,9.3,1,203,44,7,0,,0,0,0,,,0,,0,0,0,0
Pep Levingston,6357,DI,TB,3,0,0,30,61.3,0,0,13,100.0,0.0,0,0,0.0,0,14,14,0,0,,0,0,0,,,0,,0,0,0,0
Justin Rogers,6358,CB,BUF,15,0,0,4,47.4,0,0,4,1.3,0.0,0,2,0.0,0,389,5,0,0,,0,0,0,,,0,,0,0,0,0
D'Aundre Reed,6367,ED,MIN,4,0,0,18,60.9,0,1,13,92.9,7.7,1,0,3.8,0,14,13,1,0,,0,0,0,,,0,,0,0,0,0
Anthony Gaitor,6374,CB,TB,4,0,0,30,47.0,0,0,4,4.1,0.0,0,1,0.0,0,97,4,0,0,,0,0,0,,,0,,0,0,0,0
Markus White,6376,ED,TB,3,0,0,30,55.4,1,0,16,94.1,6.3,1,0,3.1,0,17,16,1,0,,0,0,0,,,0,,0,0,0,0
Cliff Matthews,6382,ED,ATL,9,0,0,2,64.2,0,8,67,100.0,11.9,8,1,6.0,0,70,70,8,0,,0,0,0,,,0,,0,0,0,0
Frank Kearse,6383,DI,CAR,8,0,0,5,60.4,0,3,75,100.0,5.3,4,0,3.3,1,75,75,4,0,,0,0,0,,,0,,0,0,0,0
Lawrence Guy,6385,DI,IND,10,0,0,14,55.0,1,2,91,100.0,4.4,4,0,2.7,1,97,97,4,0,,0,0,0,,,0,,0,0,0,0
Andrew Gachkar,6386,LB,SD,5,0,0,27,64.7,0,1,8,16.0,25.0,2,0,18.8,1,50,8,2,0,,0,0,0,,,0,,0,0,0,0
Jimmy Wilson,6387,CB,MIA,15,1,0,17,49.6,1,2,44,10.9,0.0,0,2,8.0,2,423,46,5,0,,0,0,0,,,0,,0,0,0,0
Malcolm Smith,6394,LB,SEA,9,0,0,29,50.2,0,2,14,14.1,7.1,1,0,7.1,0,99,14,2,0,,0,0,0,,,0,,0,0,0,0
Eric Hagg,6400,S,CLV,11,0,0,8,85.2,1,1,4,1.8,0.0,0,1,25.0,0,227,4,2,0,,0,0,0,,,0,,0,0,0,0
Tommie Campbell,6403,CB,TEN,4,0,0,31,60.0,0,0,1,2.0,0.0,0,0,0.0,0,50,1,0,0,,0,0,0,,,0,,0,0,0,0
Cheta Ozougwu,6406,LB,CHI,2,0,0,6,54.5,0,0,9,100.0,0.0,0,0,0.0,0,9,9,0,0,,0,0,0,,,0,,0,0,0,0
Spencer Paysinger,6419,LB,NYG,9,0,0,21,55.9,0,0,5,9.8,0.0,0,0,0.0,0,51,5,0,0,,0,0,0,,,0,,0,0,0,0
Alex Albright,6431,LB,DAL,9,0,0,9,55.6,0,1,14,14.9,0.0,0,0,3.6,0,94,14,1,0,,0,0,0,,,0,,0,0,0,0
Mario Harvey,6447,LB,IND,1,0,0,14,59.8,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Chris Harris Jr.,6457,CB,DEN,16,0,0,10,47.7,0,7,59,11.0,8.5,5,1,11.0,3,626,69,10,0,,0,0,0,,,0,,0,0,0,0
Ian Williams,6472,DI,SF,3,0,0,28,56.3,0,1,16,100.0,6.3,1,0,3.1,0,18,18,1,0,,0,0,0,,,0,,0,0,0,0
Sealver Siliga,6483,DI,DEN,1,0,0,10,59.0,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,,0,0,0,,,0,,0,0,0,0
Josh Bynes,6503,LB,BLT,6,0,0,3,53.9,1,0,12,13.5,8.3,1,0,4.2,0,104,14,1,0,,0,0,0,,,0,,0,0,0,0
Bryan Hall,6504,DI,BLT,4,0,0,3,65.9,3,1,49,100.0,8.2,4,0,4.1,0,50,50,4,0,,0,0,0,,,0,,0,0,0,0
Josh Victorian,6509,CB,PIT,4,0,0,25,58.0,0,0,1,1.1,0.0,0,1,0.0,0,93,1,0,0,,0,0,0,,,0,,0,0,0,0
Nick Bellore,6515,LB,NYJ,1,0,0,22,60.0,0,0,1,20.0,0.0,0,0,0.0,0,5,1,0,0,,0,0,0,,,0,,0,0,0,0
Darrin Walls,6553,CB,NYJ,3,0,0,22,59.0,0,0,1,2.0,0.0,0,1,0.0,0,49,1,0,0,,0,0,0,,,0,,0,0,0,0
Mario Addison,6558,ED,CAR,11,0,0,5,70.2,0,4,65,89.6,6.2,4,0,4.6,1,77,69,5,0,,0,0,0,,,0,,0,0,0,0
Jordan Miller,6568,DI,GB,1,0,0,12,59.5,1,0,13,100.0,7.7,1,0,3.8,0,13,13,1,0,,0,0,0,,,0,,0,0,0,0
Anthony Walters,6575,S,CHI,4,0,0,6,57.8,0,0,1,1.2,0.0,0,0,0.0,0,81,1,0,0,,0,0,0,,,0,,0,0,0,0
Cedric Thornton,6607,DI,PHI,16,0,1,24,64.4,1,8,163,100.0,6.1,10,4,3.4,1,180,180,10,0,,0,0,0,,,0,,0,0,0,0
Jeron Johnson,6621,S,SEA,18,0,0,29,60.7,2,0,28,24.3,10.7,3,0,10.7,2,115,28,4,0,,0,0,0,,,0,,0,0,0,0
Michael Morgan,6623,LB,SEA,8,0,0,29,51.7,0,0,10,14.9,0.0,0,0,0.0,0,67,10,0,0,,0,0,0,,,0,,0,0,0,0
Demarcus Dobbs,6655,DI,SF,8,0,0,28,51.3,0,0,16,89.5,0.0,0,0,0.0,0,19,17,0,0,,0,0,0,,,0,,0,0,0,0
Mana Silva,6662,S,BUF,4,0,0,4,55.4,0,0,2,5.9,0.0,0,1,0.0,0,34,2,0,0,,0,0,0,,,0,,0,0,0,0
Bryan Braman,6699,ED,HST,7,0,0,13,51.0,0,0,19,100.0,0.0,0,0,0.0,0,22,22,0,0,,0,0,0,,,0,,0,0,0,0
Isa Abdul-Quddus,6722,S,NO,12,0,0,20,39.7,0,0,11,3.1,0.0,0,0,0.0,0,351,11,0,0,,0,0,0,,,0,,0,0,0,0
Bront Bird,6731,LB,SD,4,1,0,27,63.2,0,1,10,12.0,10.0,1,0,5.0,0,83,10,1,0,,0,0,0,,,0,,0,0,0,0
Damik Scafe,6741,DI,SD,2,0,0,27,62.7,0,1,9,100.0,11.1,1,0,5.6,0,9,9,1,0,,0,0,0,,,0,,0,0,0,0
