player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Greg Toler,5055,CB,IND,10,0,13.0,0,0,14,40.2,42.0,86.5,60.0,54.3,89.0,0.0,0,2,243,248,0.8,2,7
Jasper Brinkley,5074,LB,NYG,10,8,3.0,0,3,21,45.3,78.9,86.8,92.5,90.9,69.1,10.3,4,0,196,203,7.7,15,27
Chris Clemons,5089,S,ARZ,4,0,11.0,0,0,1,58.7,57.6,77.7,60.0,55.5,79.3,0.0,0,0,10,11,0.0,0,1
Don Carey,5101,S,DET,5,0,8.0,0,0,11,65.7,70.5,76.7,,70.4,81.3,0.0,0,0,20,21,10.0,2,3
Cedric Peerman,5109,HB,CIN,1,0,2.0,0,0,7,,63.4,60.1,,60.0,71.0,0.0,0,0,1,1,100.0,1,1
Brice McCain,5112,CB,MIA,14,5,5.3,0,0,17,58.4,56.4,58.9,52.9,52.1,53.5,16.7,3,4,290,306,1.4,4,10
Jason McCourty,5127,CB,TEN,4,1,,0,0,31,45.1,48.4,81.8,60.0,64.6,61.2,0.0,0,0,81,91,0.0,0,0
Vance Walker,5134,DI,DEN,18,7,1.7,0,0,10,60.0,74.0,71.4,60.6,77.6,72.3,0.0,0,1,197,202,11.7,23,27
Captain Munnerlyn,5140,CB,MIN,17,3,3.9,2,0,18,76.4,76.4,34.1,67.6,74.8,70.7,0.0,0,7,181,187,3.3,6,8
E.J. Biggers,5141,CB,PHI,15,1,9.1,0,0,24,48.7,49.9,85.0,49.1,56.6,41.4,18.2,2,1,156,161,1.9,3,8
Jamarca Sanford,5155,S,NO,8,0,9.3,0,0,20,66.4,66.9,80.5,52.6,63.1,83.7,0.0,0,0,33,34,0.0,0,3
Julian Edelman,5156,WR,NE,1,0,,0,0,19,,60.0,60.0,,60.0,,,0,3,1,1,0.0,0,0
Ricky Jean Francois,5168,DI,WAS,17,9,-0.3,1,0,32,67.2,61.3,23.1,57.6,64.8,38.2,22.2,6,4,183,190,6.0,11,12
Clinton McDonald,5173,DI,TB,6,6,2.4,0,0,30,60.1,67.3,59.5,73.8,60.9,53.9,7.1,2,1,131,134,10.7,14,20
Rashad Jennings,5174,HB,NYG,1,0,,0,0,21,,60.0,64.4,,60.0,,,0,0,1,1,0.0,0,0
Chris Baker,5188,DI,WAS,17,7,1.1,0,2,32,70.2,78.5,26.0,70.2,80.2,80.9,7.3,3,5,260,266,10.8,28,31
Desmond Bryant,5204,DI,CLV,14,3,2.2,0,0,8,57.2,64.3,50.0,68.2,60.4,66.5,13.0,3,1,198,201,8.1,16,17
Steve McLendon,5232,DI,PIT,18,3,1.5,0,0,25,60.0,61.1,36.7,51.9,71.9,76.3,5.9,1,3,170,175,5.9,10,13
Colt Anderson,5242,S,IND,7,2,6.0,0,0,14,63.3,61.8,82.4,62.5,53.9,57.4,25.0,2,0,66,69,1.5,1,4
Michael Bennett,5273,ED,SEA,18,12,0.5,3,2,29,61.2,81.1,3.0,82.7,78.5,39.3,19.7,12,11,325,333,9.5,31,37
Ramon Humber,5310,LB,NO,10,2,5.4,0,0,20,37.3,41.7,21.4,51.5,63.4,79.3,0.0,0,1,103,108,10.7,11,20
Dan Skuta,5349,LB,JAX,13,4,2.7,0,1,15,39.2,59.5,63.4,73.8,66.9,56.0,15.2,5,1,204,211,8.3,17,24
Phillip Hunt,5371,ED,NO,2,1,1.0,0,0,20,67.1,72.2,81.5,63.8,55.4,74.3,0.0,0,0,22,22,4.5,1,1
Jonathan Casillas,5422,LB,NYG,15,7,4.0,1,0,21,48.6,48.4,88.6,58.6,49.8,62.6,6.1,2,2,206,213,6.8,14,24
Dannell Ellerbe,5442,LB,NO,6,5,6.8,0,1,20,48.7,47.8,16.8,56.5,56.5,71.6,5.0,1,1,79,82,8.9,7,14
Josh Mauga,5491,LB,KC,16,8,3.2,0,0,16,75.5,72.0,87.8,60.3,60.9,50.0,11.6,5,0,224,228,8.0,18,30
Ndamukong Suh,5527,DI,MIA,16,6,0.7,2,0,17,67.0,82.3,0.0,81.9,85.0,49.8,14.6,7,16,408,424,7.1,29,35
Gerald McCoy,5528,DI,TB,15,6,2.8,0,0,30,63.1,62.4,11.1,72.7,57.3,77.6,0.0,0,7,322,328,3.1,10,16
Eric Berry,5530,S,KC,18,6,7.6,0,0,16,82.3,79.3,90.0,65.2,69.3,76.4,16.2,6,1,355,364,3.4,12,25
Joe Haden,5532,CB,CLV,5,2,16.8,1,0,8,30.0,33.2,83.8,,57.5,27.9,0.0,0,1,121,125,2.5,3,8
Rolando McClain,5533,LB,DAL,11,9,3.4,0,0,9,79.8,75.0,21.9,67.0,64.5,74.7,3.7,2,2,293,304,7.5,22,43
Tyson Alualu,5535,DI,JAX,16,7,2.1,0,0,15,52.7,54.5,78.7,58.3,54.1,62.3,7.4,2,1,318,325,4.1,13,18
Brandon Graham,5538,ED,PHI,16,5,2.2,0,0,24,84.6,82.7,70.4,81.0,64.0,66.1,12.1,4,2,317,326,4.7,15,24
Earl Thomas III,5539,S,SEA,18,6,8.4,2,1,29,90.9,90.6,89.1,54.8,83.8,64.2,6.1,2,2,403,412,1.2,5,25
Jason Pierre-Paul,5540,ED,NYG,8,0,1.9,0,0,21,62.8,68.3,64.8,73.7,53.8,44.0,18.2,4,2,175,182,7.4,13,18
Derrick Morgan,5541,ED,TEN,10,6,3.1,0,0,31,59.6,61.4,66.4,63.4,57.8,47.4,10.0,2,2,218,232,3.7,8,12
Sean Weatherspoon,5544,LB,ARZ,11,0,3.4,0,0,1,56.4,53.2,80.6,49.8,57.4,62.7,0.0,0,0,32,32,3.1,1,5
Kareem Jackson,5545,CB,HST,13,1,8.7,0,0,13,64.8,65.7,34.7,48.0,73.7,66.2,8.7,2,4,247,253,4.0,10,20
Dan Williams,5551,DI,OAK,16,11,1.9,0,0,23,53.9,82.7,60.9,72.3,81.8,80.1,0.0,0,2,257,262,12.1,31,38
Devin McCourty,5552,S,NE,16,8,12.1,1,0,19,78.0,77.1,87.2,63.7,72.2,77.9,6.3,2,2,374,385,1.3,5,22
Jared Odrick,5553,ED,JAX,16,6,1.4,0,0,15,60.0,59.1,57.9,61.2,57.3,66.4,7.1,2,4,349,354,4.3,15,20
Kyle Wilson,5554,CB,NO,13,0,9.0,0,0,20,67.2,61.6,0.0,61.9,57.8,67.8,40.0,2,6,129,133,0.8,1,3
Jerry Hughes,5556,ED,BUF,16,7,2.7,0,0,4,82.7,72.9,3.5,75.5,67.9,70.8,11.1,5,13,343,360,7.3,25,33
Patrick Robinson,5557,CB,SD,16,1,5.7,1,1,27,67.4,68.5,86.2,48.7,70.4,64.9,12.5,2,4,242,243,1.7,4,13
Dexter McCluster,5561,HB,TEN,1,0,,0,0,31,,60.0,60.0,,60.0,,,0,1,1,1,0.0,0,0
Nate Allen,5562,S,OAK,5,1,6.7,0,0,23,47.5,46.9,81.5,56.0,53.6,38.9,27.3,3,0,86,89,3.5,3,7
T.J. Ward,5563,S,DEN,15,5,5.2,0,0,10,70.2,67.4,0.0,75.4,66.7,59.9,17.1,6,8,306,315,3.6,11,24
Koa Misi,5565,LB,MIA,13,9,4.2,0,0,17,56.6,68.7,65.7,76.9,74.5,64.4,8.3,4,1,318,328,6.0,19,35
Lamarr Houston,5569,ED,CHI,16,4,2.3,1,0,6,67.9,64.4,13.4,62.3,71.3,85.5,0.0,0,4,137,142,12.4,17,22
Linval Joseph,5571,DI,MIN,13,13,2.6,0,0,18,71.7,91.0,77.1,77.6,90.8,80.2,6.8,4,1,249,257,11.2,28,42
Taylor Mays,5574,S,OAK,10,1,4.0,0,0,23,65.9,62.4,80.7,49.8,51.1,68.1,33.3,2,2,82,84,1.2,1,3
Carlos Dunlap,5579,ED,CIN,17,5,2.9,1,1,7,67.9,76.1,72.4,69.5,66.6,77.3,5.9,2,2,271,283,6.6,18,27
Sean Lee,5580,LB,DAL,14,16,3.1,0,0,9,90.8,88.4,88.3,61.0,68.6,80.2,9.0,7,0,337,349,9.8,33,55
Mike Neal,5581,ED,GB,18,7,0.2,0,1,12,54.6,54.7,79.5,49.9,63.6,42.2,16.1,5,1,268,273,6.3,17,19
Morgan Burnett,5596,S,GB,13,12,4.9,0,1,12,68.4,74.4,83.1,52.2,83.6,74.1,3.8,2,0,304,310,7.2,22,39
Alex Carrington,5597,ED,BUF,7,1,3.7,0,0,4,64.0,58.9,84.1,58.4,52.7,73.9,0.0,0,0,63,65,7.9,5,6
D'Anthony Smith,5599,DI,CHI,2,0,,0,0,6,,53.4,77.7,49.8,59.9,,,0,0,19,20,0.0,0,0
Major Wright,5600,S,TB,9,2,4.6,1,0,30,35.6,43.4,83.7,55.1,73.5,68.9,7.1,1,2,90,93,5.6,5,11
Donald Butler,5603,LB,SD,13,9,1.6,0,1,27,41.7,39.5,47.8,51.2,48.4,69.2,7.7,2,1,234,239,4.7,11,15
Earl Mitchell,5605,DI,MIA,12,6,2.9,0,0,17,57.1,51.7,86.9,65.0,44.4,65.0,4.8,1,0,237,247,4.2,10,14
NaVorro Bowman,5615,LB,SF,16,18,3.7,0,1,28,44.1,63.8,48.5,66.4,82.0,57.8,6.6,7,4,450,468,11.1,50,81
Everson Griffen,5624,ED,MIN,16,7,2.8,1,0,18,66.6,70.9,35.1,74.4,61.4,44.5,23.1,9,8,326,336,5.2,17,23
Perry Riley,5627,LB,WAS,9,7,3.6,0,0,32,46.2,40.4,84.0,51.4,41.4,66.8,11.1,3,0,197,198,5.6,11,17
Alterraun Verner,5628,CB,TB,15,5,5.5,1,0,30,53.4,55.5,54.7,62.9,64.3,69.2,15.8,3,6,185,189,2.2,4,11
Darrell Stuckey,5634,S,SD,5,0,,0,0,27,47.6,47.3,77.8,66.4,60.8,48.6,,0,0,10,10,0.0,0,0
Walter Thurmond,5635,S,PHI,16,3,6.9,0,0,24,71.4,72.6,71.4,85.2,69.2,60.5,13.2,5,1,445,460,3.4,15,30
Geno Atkins,5643,DI,CIN,17,4,0.6,1,0,7,59.4,91.7,61.6,90.0,90.9,61.2,8.6,3,3,216,225,13.0,28,28
Al Woods,5646,DI,TEN,14,6,1.8,0,0,31,58.8,59.4,54.3,53.4,63.7,65.7,4.2,1,2,193,204,5.2,10,17
Clay Harbor,5648,TE,JAX,1,0,,0,0,15,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
O'Brien Schofield,5653,ED,ATL,16,0,3.8,0,1,2,47.9,56.7,46.7,58.9,63.9,54.9,13.0,3,3,167,172,6.6,11,20
Kam Chancellor,5656,S,SEA,13,14,4.9,0,0,29,68.0,71.4,86.1,56.5,73.9,56.3,14.6,6,2,278,284,3.2,9,21
Kendrick Lewis,5659,S,BLT,15,8,5.4,1,1,3,64.0,62.3,70.1,54.0,58.8,57.9,13.5,5,4,345,351,3.2,11,24
Perrish Cox,5660,CB,TEN,13,1,5.0,0,0,31,65.1,63.0,88.1,60.0,49.7,27.2,38.5,5,0,286,300,1.4,4,7
Sherrick McManis,5667,CB,CHI,8,0,5.6,1,0,6,40.0,38.7,82.2,49.6,39.7,46.5,16.7,1,3,89,92,2.2,2,5
Nolan Carroll,5668,CB,PHI,11,6,18.3,1,0,24,61.2,61.8,88.2,70.8,57.9,65.6,6.3,1,3,280,289,0.4,1,9
Cam Thomas,5669,DI,PIT,17,2,2.6,0,0,25,59.0,60.0,82.7,52.2,65.2,58.3,7.7,1,0,78,82,11.5,9,10
Larry Asante,5683,S,OAK,11,2,5.4,0,0,23,54.5,57.1,82.0,47.4,66.2,43.3,20.0,3,1,119,120,4.2,5,10
Reshad Jones,5686,S,MIA,16,11,4.9,0,0,17,67.3,78.0,68.4,73.2,90.0,79.9,10.1,9,2,472,492,8.1,38,69
Crezdon Butler,5687,CB,DET,3,0,,0,0,11,71.7,71.6,74.1,,60.8,76.6,,0,0,9,9,0.0,0,0
Greg Hardy,5698,ED,DAL,12,4,2.0,0,0,9,55.7,69.0,70.2,74.2,58.9,53.6,18.2,6,3,249,260,6.8,17,23
Arthur Moats,5701,ED,PIT,17,6,2.8,0,0,25,57.0,61.3,62.9,61.5,61.8,58.8,14.3,4,2,182,196,6.6,12,18
Eugene Sims,5712,ED,SL,13,7,4.1,1,0,26,67.8,55.0,58.5,49.8,57.7,60.0,11.8,2,3,207,213,2.9,6,8
Willie Young,5736,ED,CHI,15,7,2.3,1,0,6,66.2,76.4,50.0,69.1,80.3,78.5,0.0,0,3,158,164,7.0,11,18
Dekoda Watson,5740,LB,NE,2,0,-1.0,0,0,19,,66.4,75.8,59.7,63.3,69.2,0.0,0,0,2,2,50.0,1,1
Phillip Adams,5747,CB,ATL,12,2,8.9,1,0,2,59.1,60.6,40.8,51.4,74.9,74.2,0.0,0,4,101,104,1.0,1,7
George Selvie,5749,ED,NYG,12,4,2.5,0,0,21,63.3,56.7,57.2,47.3,70.5,64.9,5.0,1,2,133,137,9.8,13,15
C.J. Wilson,5753,DI,DET,12,3,1.9,0,0,11,56.1,61.7,83.1,51.5,68.5,50.3,0.0,0,0,94,96,8.5,8,9
Sean Lissemore,5757,DI,SD,11,1,3.8,0,0,27,60.0,55.7,84.7,59.1,52.8,75.9,6.3,1,0,127,129,6.3,8,14
Ricardo Mathews,5761,DI,SD,16,4,4.1,0,0,27,65.6,42.0,22.1,51.7,44.2,29.0,18.2,4,4,189,193,4.8,9,14
Kavell Conner,5763,LB,SD,4,2,3.5,0,0,27,55.8,51.7,82.1,60.0,50.1,27.7,38.5,5,0,79,83,3.8,3,6
Doug Worthington,5765,DI,SL,2,0,,0,0,26,59.9,54.5,78.6,66.2,43.1,22.7,,0,0,13,14,0.0,0,0
Kurt Coleman,5767,S,CAR,18,10,6.2,0,0,5,88.8,84.3,92.1,69.3,73.3,67.1,10.2,5,0,357,366,4.5,16,34
Robert McClain,5771,CB,CAR,4,0,11.8,0,0,5,54.9,55.2,82.8,53.1,57.4,51.4,20.0,1,0,60,62,3.3,2,4
Rafael Bush,5779,S,NO,1,0,18.0,0,0,20,55.9,52.2,72.2,,56.6,28.6,66.7,2,0,6,7,0.0,0,1
Sergio Brown,5803,S,JAX,14,1,8.8,0,0,15,40.9,47.4,84.5,70.5,61.7,29.9,18.2,4,0,222,225,2.3,5,17
Kyle Love,5806,DI,CAR,18,3,1.3,0,0,5,60.1,51.6,50.4,52.6,56.3,63.5,7.1,1,1,121,126,5.8,7,10
Vincent Rey,5811,LB,CIN,17,8,5.4,1,0,7,50.7,56.3,87.3,53.5,69.0,78.3,8.6,3,3,188,196,6.4,12,24
Jermelle Cudjo,5814,DI,DET,7,2,1.8,0,0,11,,51.0,81.0,62.4,46.6,44.7,14.3,1,0,68,71,5.9,4,4
Darian Stewart,5820,S,DEN,18,7,5.5,0,1,10,76.2,77.7,90.4,76.5,74.2,55.1,12.5,5,0,355,364,4.2,15,28
Cassius Vaughn,5845,CB,SD,1,0,,0,0,27,65.0,62.1,77.3,60.0,51.6,76.8,,0,0,17,17,0.0,0,0
Tramaine Brock Sr.,5903,CB,SF,15,2,6.8,0,0,28,68.2,68.0,49.3,59.5,67.5,68.6,20.0,3,3,456,473,0.4,2,10
Chris Maragos,5906,S,PHI,10,0,12.5,0,0,24,69.4,68.7,82.6,55.8,55.3,51.2,33.3,2,0,72,72,0.0,0,4
Barry Church,5924,S,DAL,15,12,4.6,0,0,9,49.4,63.6,89.0,54.2,89.0,61.9,9.8,6,2,344,357,8.4,29,43
Danny McCray,5929,S,DAL,1,0,2.0,0,0,9,60.5,69.6,70.2,,60.0,77.2,0.0,0,0,3,3,33.3,1,1
Sam Shields,5943,CB,GB,13,1,12.5,0,0,12,75.0,72.6,88.7,55.0,49.6,48.0,57.1,4,1,249,255,0.0,0,2
Frank Zombo,5945,ED,KC,12,3,0.0,0,0,16,39.4,52.6,84.0,55.1,60.0,29.8,20.0,1,0,98,101,1.0,1,1
Anthony Levine,6013,S,BLT,3,0,16.0,0,0,3,62.2,65.7,67.4,,60.7,75.2,0.0,0,0,4,4,0.0,0,1
Marcus Sherels,6017,CB,MIN,2,0,,0,0,18,51.7,52.5,70.6,,60.0,73.0,,0,0,3,3,0.0,0,0
Albert McClellan,6022,ED,BLT,13,2,3.5,0,0,3,48.0,49.2,82.6,58.0,48.1,24.6,42.9,6,0,60,61,6.7,4,6
Mitch Unrein,6031,DI,CHI,15,2,3.0,0,0,6,60.6,63.8,70.8,55.8,66.7,77.5,8.7,2,1,180,189,6.7,12,19
Teddy Williams,6073,CB,CAR,4,0,,0,0,5,63.6,64.0,78.3,,61.0,45.4,,0,0,8,8,0.0,0,0
George Johnson,6112,ED,TB,11,5,0.1,1,1,30,66.5,55.2,77.0,48.4,59.1,47.5,5.3,1,2,191,197,5.8,11,13
Andrew Sendejo,6118,S,MIN,14,2,7.4,0,0,18,48.5,51.7,89.1,49.0,60.0,51.1,14.7,5,0,285,297,2.8,8,27
Von Miller,6154,ED,DEN,19,5,1.7,0,1,10,82.8,91.9,21.1,92.0,82.7,56.8,13.3,4,9,323,328,5.3,17,21
Marcell Dareus,6155,DI,BUF,15,9,2.6,0,0,4,70.5,80.2,58.2,60.3,89.8,72.1,3.9,2,2,272,283,10.3,28,40
Patrick Peterson,6157,CB,ARZ,18,1,14.2,2,0,1,84.5,83.4,51.0,,74.5,80.9,12.5,1,10,375,388,0.3,1,6
Aldon Smith,6159,ED,OAK,9,5,2.3,0,0,23,63.2,67.6,29.4,63.8,75.4,69.6,0.0,0,4,152,154,5.3,8,13
J.J. Watt,6163,DI,HST,17,16,0.4,0,0,13,66.8,91.7,34.1,91.4,85.6,67.4,10.9,7,8,371,381,10.2,38,41
Nick Fairley,6165,DI,SL,15,8,2.1,0,0,26,62.2,78.2,37.2,75.2,75.5,68.7,10.3,3,3,173,179,9.2,16,18
Robert Quinn,6166,ED,SL,8,4,3.7,0,1,26,60.0,84.1,37.9,79.7,79.5,79.6,0.0,0,2,109,116,5.5,6,10
Ryan Kerrigan,6168,ED,WAS,17,7,0.8,0,1,32,60.1,65.6,70.9,66.3,59.3,58.7,6.1,2,3,353,363,6.2,22,24
Corey Liuget,6170,DI,SD,11,3,2.4,1,0,27,67.4,63.8,38.9,53.8,70.2,76.7,0.0,0,3,171,174,8.8,15,18
Prince Amukamara,6171,CB,NYG,11,1,8.5,0,0,21,70.0,69.4,88.2,52.7,60.4,68.6,25.0,4,2,268,275,1.9,5,11
Adrian Clayborn,6172,DI,ATL,16,0,0.7,0,0,2,63.4,61.5,57.1,66.4,48.5,33.3,22.2,2,2,116,120,5.2,6,7
Cameron Jordan,6176,ED,NO,16,6,0.9,0,0,20,68.1,82.0,71.9,77.8,71.7,59.3,14.7,5,2,360,374,5.6,20,23
Jimmy Smith,6179,CB,BLT,16,3,4.0,0,0,3,60.6,61.0,68.5,70.2,59.5,52.0,20.0,2,7,359,367,0.8,3,5
Muhammad Wilkerson,6182,DI,NYJ,16,13,2.2,0,0,22,53.1,81.0,91.4,70.1,81.4,54.8,8.5,4,0,304,312,7.6,23,30
Cameron Heyward,6183,DI,PIT,18,6,2.0,1,0,25,80.8,79.0,64.9,69.4,74.7,79.2,4.8,2,3,357,373,6.7,24,34
Aaron Williams,6186,S,BUF,3,0,3.5,0,0,4,61.7,63.3,0.0,57.6,74.4,49.6,0.0,0,1,47,52,6.4,3,4
Jabaal Sheard,6189,ED,NE,15,3,1.6,0,1,19,66.5,89.8,65.5,83.1,82.6,65.7,18.9,7,2,225,231,10.7,24,27
Akeem Ayers,6191,LB,SL,16,6,2.1,0,0,26,39.7,49.8,33.8,68.4,61.3,48.4,17.6,6,3,231,243,7.8,18,22
Bruce Carter,6192,LB,TB,14,6,3.1,0,0,30,38.9,52.0,85.0,75.0,61.3,73.9,7.1,2,0,160,163,6.9,11,20
Jarvis Jenkins,6193,DI,CHI,15,6,3.4,0,0,6,60.6,52.1,64.5,58.7,48.2,38.5,8.7,2,2,251,260,3.6,9,15
Brooks Reed,6194,LB,ATL,13,3,1.8,0,0,2,59.0,63.4,87.0,58.5,64.8,62.7,15.4,2,0,159,163,3.1,5,8
Rahim Moore,6197,S,HST,7,3,12.1,0,0,13,56.6,56.8,85.1,59.4,57.2,52.3,25.0,4,0,175,179,0.0,0,9
Marcus Gilchrist,6202,S,NYJ,16,10,11.3,0,0,22,64.7,70.8,88.0,48.5,89.2,89.9,0.0,0,2,340,349,1.8,6,26
Da'Quan Bowers,6203,DI,TB,3,0,3.5,0,0,30,,69.8,77.2,51.9,74.5,68.7,0.0,0,0,21,21,9.5,2,2
Stephen Paea,6205,DI,WAS,11,5,2.0,0,1,32,78.5,76.5,56.4,66.9,72.8,65.1,6.7,1,1,76,78,10.5,8,9
Jaiquawn Jarrett,6206,S,NYJ,2,0,,0,0,22,46.4,44.1,70.0,,60.0,,,0,0,3,3,0.0,0,0
Terrell McClain,6217,DI,DAL,2,1,3.0,0,0,9,,69.2,78.1,50.8,76.2,69.4,0.0,0,0,18,19,11.1,2,2
Nate Irving,6219,LB,IND,6,1,1.3,0,1,14,74.0,77.3,79.9,62.1,69.0,43.3,22.2,2,0,52,54,11.5,6,6
Kelvin Sheppard,6220,LB,MIA,16,13,3.2,0,0,17,46.2,52.3,88.5,62.6,59.1,59.4,7.9,5,1,342,357,8.2,28,45
Justin Houston,6222,ED,KC,13,2,1.8,0,0,16,90.8,91.3,89.1,87.1,80.6,70.8,7.4,2,1,235,241,8.5,20,23
Jurrell Casey,6229,DI,TEN,16,8,2.4,0,0,31,70.6,82.7,27.4,79.4,77.0,63.5,6.4,3,4,336,352,7.4,25,36
Chris Culliver,6232,CB,WAS,6,2,11.0,3,0,32,32.7,35.5,0.0,,67.4,42.1,25.0,1,5,143,147,0.0,0,1
Mason Foster,6236,LB,WAS,10,6,1.7,0,0,32,46.3,59.5,85.0,77.2,69.8,74.0,7.4,2,0,134,139,9.0,12,19
Allen Bailey,6238,DI,KC,14,6,2.4,0,1,16,61.7,71.8,88.1,55.1,81.8,71.9,6.9,2,0,209,216,6.7,14,21
Shareece Wright,6241,CB,BLT,11,2,7.7,1,0,3,62.4,63.7,47.4,,72.4,76.9,10.0,1,2,160,162,1.9,3,7
Akeem Dent,6243,LB,HST,4,1,3.2,0,0,13,72.3,64.6,79.5,46.8,57.7,80.5,0.0,0,0,52,53,7.7,4,6
Chris Conte,6245,S,TB,14,5,7.9,0,1,30,66.1,65.2,0.0,42.3,76.1,66.4,12.8,5,4,283,288,3.2,9,29
Kenrick Ellis,6246,DI,MIN,9,1,3.0,0,0,18,62.2,64.1,81.4,54.5,62.7,72.0,0.0,0,0,46,50,8.7,4,5
K.J. Wright,6251,LB,SEA,18,12,3.5,1,2,29,84.6,87.9,46.8,77.9,83.1,90.4,2.7,2,3,396,405,9.3,37,60
Da'Norris Searcy,6252,S,TEN,15,5,8.9,0,0,31,66.2,68.2,43.3,58.4,73.8,86.2,13.0,3,1,371,393,1.1,4,15
Sam Acho,6255,ED,CHI,15,5,3.4,0,1,6,66.7,66.3,48.9,50.4,74.6,56.8,7.4,2,2,228,240,5.3,12,20
Jalil Brown,6270,CB,IND,7,0,9.3,1,0,14,52.0,50.3,83.6,,44.3,35.1,27.3,3,3,111,117,2.7,3,8
Chris Prosinski,6273,S,CHI,7,0,8.4,1,1,6,52.7,58.2,79.2,60.1,74.4,59.0,10.0,1,1,137,140,1.5,2,9
Cortez Allen,6280,CB,PIT,1,1,13.0,0,0,25,29.3,29.6,76.1,,50.2,33.3,33.3,1,2,9,10,0.0,0,1
Davon House,6283,CB,JAX,16,5,7.1,3,0,15,66.6,63.2,88.7,59.1,40.3,51.6,30.4,7,9,382,388,1.0,4,11
Anthony Sherman,6288,FB,KC,1,0,,0,0,16,,60.0,62.9,,60.0,,,0,0,1,1,0.0,0,0
Buster Skrine,6289,CB,NYJ,16,1,3.0,0,0,22,50.6,52.5,59.8,54.5,67.8,65.1,37.5,3,5,187,190,1.6,3,4
Karl Klug,6294,DI,TEN,16,4,3.2,0,0,31,60.1,68.4,42.0,66.1,68.7,76.9,0.0,0,1,69,73,4.3,3,6
Josh Thomas,6295,CB,DAL,2,0,,0,0,9,72.7,72.4,78.6,60.0,60.0,77.9,,0,0,3,3,0.0,0,0
Shiloh Keo,6296,S,DEN,5,0,12.0,0,0,10,56.7,53.9,0.0,51.5,65.7,86.2,0.0,0,1,16,17,0.0,0,1
Richard Sherman,6306,CB,SEA,18,6,8.1,1,0,29,79.4,79.9,70.1,,76.2,74.9,16.0,4,7,401,410,2.2,9,15
Chris Carter,6314,ED,BLT,6,1,5.0,0,0,3,44.6,53.5,39.5,58.9,63.4,26.1,25.0,1,1,10,10,10.0,1,2
Pernell McPhee,6317,ED,CHI,14,14,2.2,0,1,6,64.9,85.9,35.9,78.7,86.1,63.0,11.6,5,3,221,230,7.7,17,24
Byron Maxwell,6325,CB,PHI,14,1,11.1,3,0,24,54.4,58.4,64.0,,77.7,76.2,0.0,0,10,332,346,1.8,6,12
Dwayne Harris,6328,WR,NYG,1,0,,0,0,21,,60.0,62.9,,60.0,,,0,2,1,1,0.0,0,0
Allen Bradford,6339,LB,ATL,2,0,3.0,0,0,2,69.3,67.9,77.2,56.0,54.1,63.0,33.3,1,0,7,7,14.3,1,2
Colin Jones,6342,S,CAR,7,0,,0,0,5,59.3,58.1,83.8,70.7,39.2,47.1,100.0,1,0,36,37,0.0,0,0
J.T. Thomas,6347,LB,NYG,12,6,3.9,0,0,21,78.1,60.4,8.0,47.0,50.7,59.8,11.5,3,2,207,210,4.3,9,17
Justin Rogers,6358,CB,WAS,1,1,,0,0,32,72.5,73.0,76.0,,67.2,76.7,0.0,0,0,10,10,0.0,0,0
Frank Kearse,6383,ED,WAS,4,1,7.0,0,0,32,,43.4,79.7,53.7,41.2,31.4,50.0,2,0,28,29,0.0,0,1
Lawrence Guy,6385,DI,BLT,16,5,2.7,0,0,3,69.8,69.8,87.2,62.7,65.6,74.6,8.6,3,1,210,214,10.0,21,27
Andrew Gachkar,6386,LB,DAL,8,1,1.3,0,0,9,51.1,59.7,81.2,54.4,69.4,61.2,0.0,0,0,58,60,5.2,3,4
Jimmy Wilson,6387,S,SD,12,2,7.1,0,0,27,53.1,56.6,83.5,87.2,58.3,30.6,25.0,6,0,171,175,3.5,6,16
Malcolm Smith,6394,LB,OAK,16,17,1.4,0,0,23,63.9,53.3,88.3,59.8,37.0,48.5,19.7,13,3,383,389,7.0,27,36
Spencer Paysinger,6419,LB,MIA,7,1,3.3,0,0,17,75.6,78.1,79.7,56.5,70.6,61.1,12.5,1,0,42,44,11.9,5,6
Chris Harris Jr.,6457,CB,DEN,19,5,3.4,0,0,10,77.5,79.2,88.5,70.2,76.2,73.0,15.4,2,7,416,426,1.0,4,6
Ian Williams,6472,DI,SF,16,13,3.0,0,1,28,75.3,86.3,66.2,63.3,88.9,77.8,1.5,1,2,349,360,10.6,37,52
Sealver Siliga,6483,DI,NE,15,9,2.3,0,0,19,,58.2,84.4,49.1,62.1,66.5,0.0,0,0,142,146,7.7,11,16
Josh Bynes,6503,LB,DET,16,8,3.5,0,0,11,60.2,68.5,62.8,68.3,72.5,62.7,10.2,6,2,316,327,10.8,34,45
Nick Bellore,6515,LB,SF,1,0,2.0,0,0,28,61.6,72.3,69.7,59.1,69.4,73.2,0.0,0,0,2,2,50.0,1,1
Brandon Bair,6529,ED,PHI,5,0,1.8,0,0,24,60.0,66.8,80.0,56.6,70.4,73.6,0.0,0,0,33,36,15.2,5,6
Darrin Walls,6553,CB,NYJ,4,0,,0,0,22,59.7,57.9,81.1,,39.4,76.6,,0,1,22,23,0.0,0,0
