player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Darryl Roberts,9680,CB,NYJ,8,0,8.7,0,0,22,55.6,58.6,83.8,,72.7,55.2,0.0,0,2,78,79,1.3,1,6
Al-Hajj Shabazz,9707,CB,PIT,1,0,,0,0,25,66.5,66.9,69.8,,60.0,73.3,,0,0,1,1,0.0,0,0
Robenson Therezie,9776,S,NO,2,0,,0,0,20,45.4,40.4,75.5,,60.0,77.2,,0,0,6,6,0.0,0,0
Raheem Mostert,9783,HB,SF,1,0,,0,0,28,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Denzel Rice,9784,CB,HST,1,1,8.0,0,0,13,68.6,54.0,73.8,,36.9,41.7,28.6,2,0,18,19,5.6,1,4
Zaire Anderson,9792,LB,DEN,9,1,3.3,0,0,10,54.6,74.7,73.6,55.0,78.6,81.9,0.0,0,0,40,41,12.5,5,7
Alani Fua,9798,LB,ARZ,1,0,,0,0,1,,60.0,62.9,,60.0,,,0,0,1,1,0.0,0,0
Edwin Jackson,9800,LB,IND,10,5,5.1,0,0,14,64.6,60.2,81.9,69.9,50.8,76.5,6.3,2,0,202,209,7.4,15,25
Gabe Martin,9803,LB,ARZ,2,0,0.0,0,0,1,67.9,63.4,72.1,54.2,58.5,77.0,0.0,0,0,7,7,14.3,1,1
Xavier Williams,9809,DI,ARZ,8,2,3.0,0,0,1,60.0,54.8,81.8,60.8,50.0,71.9,0.0,0,0,48,50,4.2,2,3
Mike Hull,9815,LB,MIA,4,0,4.0,0,0,17,52.5,58.0,78.9,53.3,69.1,71.5,0.0,0,1,41,42,4.9,2,6
Zach Vigil,9824,LB,WAS,1,0,,0,0,32,,60.5,64.0,,60.0,,,0,0,2,2,0.0,0,0
Thurston Armbrister,9825,LB,DET,5,1,4.0,0,0,11,28.6,33.7,75.4,56.4,66.1,29.3,14.3,1,0,28,28,10.7,3,5
Nick Marshall,9829,CB,NYJ,1,0,,0,0,22,,60.1,89.4,,60.0,,,0,0,1,1,0.0,0,0
Neville Hewitt,9836,LB,MIA,15,4,4.6,0,0,17,36.1,49.4,41.9,57.7,65.4,66.2,10.5,4,1,210,216,7.6,16,30
Brennen Beyer,9858,ED,BLT,1,2,9.0,0,0,3,,67.9,70.0,,64.7,74.1,0.0,0,0,6,6,0.0,0,1
Troy Hill,9881,CB,LA,9,1,4.4,0,0,26,45.2,48.7,84.7,,68.1,67.8,25.0,2,3,108,111,2.8,3,5
Trevor Roach,9887,LB,CIN,1,0,,0,0,7,60.0,62.6,65.7,,60.0,,,0,0,1,1,0.0,0,0
DeShawn Williams,9891,DI,CIN,4,0,4.0,0,0,7,60.0,67.0,79.2,64.2,62.2,69.2,0.0,0,0,13,13,7.7,1,1
Justin Coleman,9892,CB,NE,7,0,,0,0,19,60.4,61.8,82.9,,68.9,47.0,,0,3,42,44,0.0,0,0
Anthony Harris,9895,S,MIN,6,4,6.1,0,0,18,43.3,52.8,81.7,53.7,75.6,78.8,0.0,0,0,117,117,5.1,6,18
Matt Longacre,9910,ED,LA,6,2,-1.5,0,0,26,62.5,52.7,22.7,52.2,59.4,55.4,14.3,1,2,61,63,6.6,4,4
Cameron Lynch,9911,LB,TB,1,0,,0,0,30,68.0,70.0,69.4,,60.0,76.2,,0,0,1,1,0.0,0,0
LaDarius Gunter,9925,CB,GB,19,1,19.3,2,0,12,50.3,50.6,69.5,53.1,53.3,36.5,20.0,2,7,342,350,0.3,1,7
Ryan Delaire,9939,ED,CAR,6,0,0.7,0,0,5,60.3,63.4,85.7,74.3,41.6,25.7,40.0,2,0,50,50,6.0,3,3
Deshazor Everett,9940,S,WAS,4,0,9.7,0,0,32,81.7,87.6,74.8,56.9,73.9,82.4,0.0,0,0,15,15,6.7,1,3
Brandon King,9952,S,NE,1,0,16.0,0,0,19,,60.0,60.0,,60.0,70.6,0.0,0,0,1,1,0.0,0,1
Taiwan Jones,9958,LB,NYJ,1,0,,0,0,22,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Dean Marlowe,9966,S,CAR,1,0,,0,0,5,60.3,60.5,69.4,,60.0,,,0,0,1,1,0.0,0,0
Robertson Daniel,9974,CB,BLT,1,0,,0,0,3,,60.1,89.4,,60.0,,,0,0,1,1,0.0,0,0
Leon Orr,9984,DI,MIA,3,0,-1.0,0,0,17,,56.4,76.8,51.2,61.9,67.3,0.0,0,0,13,13,7.7,1,1
Ronald Martin,9991,S,NYJ,2,0,3.0,0,0,22,,63.7,63.9,,61.1,72.6,0.0,0,0,3,3,33.3,1,1
Jonathan Anderson,9998,LB,CHI,1,0,10.0,0,0,6,43.5,44.5,73.4,,57.0,28.9,0.0,0,0,16,17,0.0,0,2
Bryce Callahan,10000,CB,CHI,11,2,9.7,0,0,6,61.7,62.9,85.1,47.0,68.3,68.5,0.0,0,3,163,169,0.6,1,3
Jacoby Glenn,10003,CB,CHI,7,2,4.2,1,0,6,52.5,59.6,81.6,60.0,81.0,69.9,0.0,0,4,107,111,2.8,3,6
John Timu,10011,LB,CHI,5,6,2.9,0,0,6,55.5,51.3,80.8,42.4,53.3,49.6,7.1,1,0,72,76,6.9,5,7
Lynden Trail,10026,ED,WAS,2,0,2.0,0,0,32,,70.1,73.9,60.6,63.1,70.9,0.0,0,0,3,3,0.0,0,1
Richard Ash,10047,DI,DAL,2,1,2.0,0,0,9,,53.9,78.8,52.8,56.1,72.9,0.0,0,0,26,26,19.2,5,5
Harold Jones-Quartey,10055,S,CHI,15,12,4.6,1,0,6,57.1,62.4,87.5,59.1,71.7,78.6,14.3,5,2,272,284,2.9,8,18
De'Vante Bausby,10057,CB,CHI,4,0,1.0,0,0,6,40.7,44.3,80.4,,73.5,57.8,0.0,0,3,29,29,3.4,1,1
David Irving,10063,DI,DAL,15,0,0.3,3,2,9,58.5,70.9,25.3,74.0,66.8,30.8,15.4,2,5,130,133,7.7,10,11
Justin March-Lillard,10065,LB,KC,5,2,3.7,0,0,16,67.9,61.2,79.7,52.9,55.3,67.8,13.3,2,0,91,94,6.6,6,11
Quinton Dunbar,10073,CB,WAS,12,1,8.5,1,0,32,59.1,61.8,85.6,59.0,74.0,77.8,0.0,0,5,86,88,0.0,0,2
Toby Johnson,10101,DI,MIN,2,0,5.0,1,0,18,60.0,39.5,75.5,59.8,60.4,67.3,0.0,0,1,11,12,0.0,0,1
Corey Moore,10117,S,HST,13,3,7.2,0,0,13,60.9,64.8,84.9,56.4,70.6,72.6,10.0,2,1,192,197,2.6,5,15
Nick Dzubnar,10127,LB,SD,2,0,4.0,0,0,27,30.3,32.3,74.1,56.2,62.1,28.6,0.0,0,0,14,15,7.1,1,1
Tyrell Adams,10140,LB,OAK,1,0,,0,0,23,,61.6,60.1,,60.0,,,0,0,1,1,0.0,0,0
T.Y. McGill,10156,DI,IND,12,2,-2.0,0,0,14,44.1,67.9,84.7,73.4,50.1,44.7,25.0,1,0,52,54,1.9,1,1
Houston Bates,10167,ED,WAS,6,0,0.0,0,0,32,60.0,62.6,87.3,55.0,66.8,69.6,0.0,0,0,6,6,16.7,1,1
Brian Peters,10248,LB,HST,4,0,-2.0,0,0,13,44.6,41.7,72.6,58.9,57.3,71.7,0.0,0,0,10,10,10.0,1,1
Delvin Breaux,10251,CB,NO,6,0,0.6,0,0,20,47.1,53.8,84.7,60.0,87.9,70.5,16.7,1,4,105,107,4.8,5,5
Roosevelt Nix,10269,FB,PIT,1,0,,0,0,25,,60.0,64.8,,60.0,,,0,0,1,1,0.0,0,0
Trovon Reed,10294,CB,SD,4,0,2.0,0,0,27,73.0,70.5,81.1,59.3,49.2,52.0,50.0,1,1,36,36,2.8,1,1
Jude Adjei-Barimah,10298,CB,TB,8,0,7.8,0,0,30,57.1,57.4,82.6,82.1,42.0,31.5,33.3,2,1,72,76,2.8,2,4
Freddie Bishop,10338,ED,NYJ,4,2,1.6,0,0,22,69.4,52.3,44.4,47.8,57.0,43.8,18.2,2,1,89,91,4.5,4,7
Dexter McCoil,10341,S,SD,7,1,12.8,0,0,27,72.2,69.2,82.5,55.2,47.9,54.5,28.6,2,1,62,63,1.6,1,4
Erik Harris,10346,S,NO,1,0,,0,0,20,60.0,60.0,64.6,,60.0,,,0,0,1,1,0.0,0,0
Joey Bosa,10637,ED,SD,12,3,0.5,1,0,27,65.0,86.6,16.5,81.9,85.2,67.7,8.0,2,7,194,198,8.2,16,20
Jalen Ramsey,10639,CB,JAX,16,1,5.4,4,1,15,73.1,72.8,15.3,48.4,79.5,67.6,18.2,4,8,407,416,2.2,9,17
DeForest Buckner,10641,DI,SF,15,18,3.7,0,0,28,67.2,71.6,73.2,64.9,69.5,67.3,6.1,4,2,460,472,5.9,27,44
Leonard Floyd,10643,ED,CHI,12,7,4.0,0,0,6,72.5,66.3,87.2,65.2,54.8,60.8,9.1,2,0,197,205,4.6,9,13
Eli Apple,10644,CB,NYG,15,5,7.7,0,0,21,59.8,58.9,60.7,55.5,55.5,50.5,17.6,3,5,262,270,1.1,3,9
Vernon Hargreaves III,10645,CB,TB,16,3,7.3,1,0,30,56.4,61.6,68.6,57.8,83.1,53.9,4.3,1,3,392,402,1.5,6,19
Sheldon Rankins,10646,DI,NO,9,5,2.8,0,0,20,58.5,53.5,65.5,52.8,59.1,75.4,0.0,0,1,88,89,5.7,5,6
Karl Joseph,10648,S,OAK,11,5,8.2,0,0,23,67.1,67.6,53.2,64.1,66.5,89.9,7.9,3,3,221,226,3.6,8,30
Keanu Neal,10651,S,ATL,17,6,5.7,0,1,2,80.3,73.2,49.5,72.3,57.5,74.0,7.1,3,2,320,333,3.4,11,33
Shaq Lawson,10653,ED,BUF,9,3,-0.3,0,0,4,72.9,53.0,36.7,51.8,55.7,66.0,0.0,0,2,90,94,3.3,3,3
Darron Lee,10654,LB,NYJ,13,9,1.7,0,0,22,40.1,45.5,85.1,52.2,56.9,66.0,5.9,2,2,257,261,6.6,17,23
Artie Burns,10659,CB,PIT,19,2,8.8,1,0,25,69.2,68.3,27.8,60.0,68.4,57.1,13.3,2,11,295,302,0.7,2,11
Kenny Clark,10661,DI,GB,19,6,2.3,0,0,12,82.6,74.8,71.4,67.9,69.2,67.8,3.6,1,1,182,189,8.2,15,21
Robert Nkemdiche,10663,DI,ARZ,5,0,,0,0,1,,53.5,21.6,51.4,62.8,,,0,1,38,38,0.0,0,0
Vernon Butler,10664,DI,CAR,10,2,3.8,0,0,5,60.0,60.0,83.8,61.9,54.9,73.7,0.0,0,0,85,86,5.9,5,6
Emmanuel Ogbah,10666,ED,CLV,16,7,3.0,0,0,8,79.2,59.0,75.0,58.1,52.9,72.8,3.0,1,2,315,327,5.4,17,25
Kevin Dodd,10667,ED,TEN,9,0,2.3,0,0,31,38.4,44.0,24.8,49.2,59.9,45.5,0.0,0,2,58,62,5.2,3,3
Myles Jack,10670,LB,JAX,14,3,6.4,0,0,15,73.9,64.5,82.9,60.5,54.0,73.4,5.0,1,1,136,137,7.4,10,16
Chris Jones,10671,DI,KC,17,7,2.8,1,0,16,59.5,72.6,6.7,76.3,71.7,59.8,7.7,2,8,226,228,5.8,13,17
Xavien Howard,10672,CB,MIA,8,4,6.5,2,0,17,60.8,61.0,22.6,52.9,68.6,61.0,16.7,2,4,245,250,0.8,2,6
Noah Spence,10673,ED,TB,16,3,3.8,0,0,30,66.2,61.6,81.2,62.9,50.3,55.0,13.3,2,1,151,156,3.3,5,10
Kamalei Correa,10676,ED,BLT,5,0,3.5,0,1,3,69.0,62.9,78.0,53.4,59.1,28.3,0.0,0,0,29,29,6.9,2,2
Austin Johnson,10677,DI,TEN,10,3,2.1,0,0,31,,59.6,51.3,51.9,68.8,74.4,0.0,0,1,68,70,10.3,7,9
Jihad Ward,10678,DI,OAK,16,6,2.3,0,0,23,67.1,44.8,53.3,49.3,45.5,55.2,4.3,1,3,227,234,4.8,11,16
A'Shawn Robinson,10680,DI,DET,17,12,2.2,0,0,11,63.1,63.1,70.6,60.4,61.5,65.4,2.9,1,2,205,211,7.3,15,21
Jarran Reed,10683,DI,SEA,17,7,2.6,0,0,29,58.4,57.4,66.3,55.6,59.2,62.7,6.3,2,2,259,269,6.6,17,23
Deion Jones,10686,LB,ATL,18,12,3.9,0,2,2,72.4,70.1,86.6,57.8,62.7,60.1,17.9,12,0,324,339,8.6,28,43
Su'a Cravens,10687,LB,WAS,10,2,1.9,0,0,32,76.3,76.5,29.9,62.8,74.4,78.5,10.0,1,2,59,61,10.2,6,7
Mackensie Alexander,10688,CB,MIN,6,1,,0,0,18,44.0,47.5,77.6,,68.1,82.3,0.0,0,2,20,20,0.0,0,0
T.J. Green,10691,S,IND,15,1,8.9,0,0,14,30.2,29.8,11.5,69.7,42.7,47.5,16.7,2,3,141,146,2.1,3,9
Sean Davis,10692,S,PIT,16,3,7.9,0,0,25,60.5,58.2,21.0,59.0,57.9,40.7,25.0,11,3,289,297,4.2,12,30
Cyrus Jones,10694,CB,NE,8,0,3.5,0,0,19,66.4,64.7,0.0,58.7,69.7,81.2,0.0,0,1,34,36,2.9,1,2
Vonn Bell,10695,S,NO,15,5,6.5,2,1,20,44.6,56.1,0.0,71.1,89.9,90.6,0.0,0,8,303,308,4.6,14,30
James Bradberry,10696,CB,CAR,13,1,4.6,1,0,5,70.2,69.5,86.8,60.2,59.2,79.5,11.8,2,4,272,276,1.5,4,14
Adam Gotsis,10697,DI,DEN,16,4,3.1,0,0,10,60.0,54.7,83.6,52.3,56.2,75.6,0.0,0,0,116,121,6.0,7,12
Kevin Byard,10698,S,TEN,16,2,5.6,0,0,31,66.1,68.5,84.9,68.3,67.1,64.3,17.9,5,2,190,202,6.3,12,21
Carl Nassib,10699,ED,CLV,14,2,2.5,0,0,8,60.2,47.4,90.1,51.6,41.7,71.1,11.8,2,0,168,172,6.0,10,13
Maliek Collins,10701,DI,DAL,17,3,1.8,0,0,9,62.7,44.8,67.5,67.2,29.0,47.4,17.6,3,1,234,236,4.3,10,11
Yannick Ngakoue,10703,ED,JAX,16,0,2.3,0,0,15,58.0,52.3,84.7,65.3,29.5,56.5,20.0,2,1,202,207,3.5,7,8
Darian Thompson,10705,S,NYG,2,0,0.0,0,0,21,57.2,56.4,80.8,54.8,59.4,67.9,50.0,1,0,21,23,4.8,1,1
Jonathan Bullard,10706,DI,CHI,14,6,2.8,1,0,6,58.0,52.3,62.0,50.7,57.8,75.8,0.0,0,1,128,130,7.8,10,13
KeiVarae Russell,10708,CB,CIN,1,0,,0,0,7,60.0,83.6,88.0,,60.0,,,0,0,1,1,0.0,0,0
Shilique Calhoun,10709,ED,OAK,10,1,3.0,2,0,23,56.2,48.2,20.3,56.6,51.1,60.1,16.7,1,3,75,76,2.7,2,4
Daryl Worley,10711,CB,CAR,15,7,5.9,1,0,5,63.5,68.1,88.3,83.9,79.1,63.6,10.7,3,1,271,278,1.8,5,18
Adolphus Washington,10714,DI,BUF,15,2,1.5,1,0,4,58.8,57.6,48.7,54.3,62.5,65.1,7.1,1,2,172,180,5.8,10,11
Jordan Jenkins,10717,ED,NYJ,14,8,4.9,0,0,22,78.1,70.1,59.8,74.5,55.6,72.7,11.1,3,1,261,267,4.2,11,16
Kendall Fuller,10718,CB,WAS,12,1,6.0,0,0,32,54.9,56.9,84.5,67.3,63.2,69.0,14.3,1,0,124,130,2.4,3,5
Nick Vigil,10721,LB,CIN,9,2,21.0,0,0,7,60.5,46.4,80.0,46.9,29.2,49.1,25.0,1,0,24,26,0.0,0,1
Kyler Fackrell,10722,ED,GB,13,0,5.3,0,0,12,73.7,62.4,44.4,72.1,38.3,78.8,0.0,0,1,52,52,0.0,0,3
Javon Hargrave,10723,DI,PIT,18,10,2.5,0,0,25,61.4,63.7,66.9,60.5,63.8,65.7,3.1,1,2,236,240,6.4,15,21
Brandon Williams,10726,CB,ARZ,5,0,4.0,1,0,1,43.2,47.9,84.1,,72.1,77.8,0.0,0,2,81,84,0.0,0,3
Vincent Valentine,10730,DI,NE,16,6,1.3,0,0,19,60.0,59.2,63.7,54.7,62.4,66.7,4.3,1,1,150,153,8.7,13,16
Justin Simmons,10732,S,DEN,11,2,2.4,0,0,10,75.4,75.3,83.3,73.5,53.2,85.5,0.0,0,0,72,73,4.2,3,5
Joe Schobert,10733,ED,CLV,12,1,3.3,0,0,8,58.4,54.6,85.3,56.2,51.6,28.6,31.3,5,0,118,124,5.9,7,10
Joshua Perry,10736,LB,SD,8,0,4.5,0,0,27,71.6,78.9,77.2,58.9,75.3,82.4,0.0,0,0,67,70,4.5,3,6
Sheldon Day,10737,DI,JAX,16,2,-0.1,0,0,15,59.8,59.7,53.9,57.5,62.5,56.1,9.1,1,1,101,103,7.9,8,8
Tavon Young,10738,CB,BLT,14,2,5.3,0,0,3,75.6,76.3,86.8,71.0,69.6,48.4,20.0,2,6,260,270,1.2,3,6
Eric Murray,10740,S,KC,9,0,6.0,0,0,16,68.7,74.0,90.0,,69.1,86.3,0.0,0,0,15,16,6.7,1,1
Chris Moore,10741,WR,BLT,1,0,,0,0,3,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
B.J. Goodson,10743,LB,NYG,3,0,,0,0,21,51.1,64.8,71.8,60.0,75.8,71.4,,0,0,7,7,0.0,0,0
Miles Killebrew,10745,S,DET,5,1,5.0,1,0,11,64.8,61.6,78.6,53.1,51.7,77.7,0.0,0,1,11,11,0.0,0,1
Nick Kwiatkoski,10747,LB,CHI,12,7,3.0,0,0,6,48.5,59.1,81.2,69.0,66.6,56.7,2.8,1,0,192,199,9.4,18,28
De'Vondre Campbell,10749,LB,ATL,14,10,2.8,0,1,2,59.8,55.7,84.4,51.6,50.4,56.4,8.8,3,2,225,234,6.2,14,21
Hassan Ridgeway,10750,DI,IND,16,6,1.8,0,0,14,58.4,58.2,86.4,55.2,58.9,68.8,0.0,0,0,211,216,5.2,11,13
Juston Burris,10752,CB,NYJ,7,1,18.0,0,0,22,64.0,63.8,84.9,,58.2,65.2,33.3,1,1,75,78,0.0,0,1
David Onyemata,10754,DI,NO,16,8,2.0,0,0,20,53.6,57.2,86.4,59.2,55.2,36.4,14.3,3,0,157,158,5.1,8,10
Deon Bush,10758,S,CHI,7,1,12.1,0,0,6,62.1,58.1,84.5,,45.2,47.6,27.3,3,0,137,140,0.7,1,7
Antonio Morrison,10759,LB,IND,14,10,3.3,0,0,14,47.6,56.1,83.3,44.1,70.3,68.6,6.1,2,0,144,150,8.3,12,21
Deiondre' Hall,10761,CB,CHI,5,1,3.0,1,0,6,55.2,40.1,0.0,,48.2,58.6,25.0,1,3,36,39,5.6,2,2
Derrick Kindred,10763,S,CLV,12,4,7.1,0,0,8,54.3,55.7,87.9,47.0,60.3,42.9,23.3,7,0,236,244,2.5,6,19
Blake Martinez,10765,LB,GB,15,11,3.9,1,0,12,41.9,57.8,82.2,54.9,73.6,55.7,3.8,2,1,233,241,10.3,24,40
Rashard Robinson,10767,CB,SF,14,3,11.8,4,0,28,60.8,58.0,0.0,56.2,59.7,59.6,38.5,5,8,230,233,0.9,2,5
Dean Lowry,10771,DI,GB,17,2,2.3,0,0,12,,72.1,54.4,69.2,69.0,56.9,11.1,1,1,79,82,5.1,4,6
Zack Sanchez,10775,CB,CAR,3,1,4.0,0,0,5,35.8,40.7,79.2,,74.0,46.0,0.0,0,0,18,20,5.6,1,1
Ronald Blair III,10776,DI,SF,15,1,4.1,0,0,28,66.7,55.5,67.2,53.2,55.7,46.0,10.0,1,1,82,82,6.1,5,8
Matthew Judon,10780,ED,BLT,14,7,3.1,0,0,3,68.9,60.1,63.8,58.8,59.1,55.2,12.5,2,1,111,114,3.6,4,7
Quinton Jefferson,10781,DI,SEA,2,0,,0,0,29,60.0,52.7,74.8,50.8,60.4,66.8,,0,0,2,2,0.0,0,0
Matt Ioannidis,10786,DI,WAS,9,0,2.8,0,0,32,,61.0,85.8,56.3,61.1,72.3,0.0,0,0,50,51,8.0,4,5
Wendell Smallwood,10787,HB,PHI,1,0,,0,0,24,,60.0,60.0,,60.0,,,0,1,1,1,0.0,0,0
LeShaun Sims,10791,CB,TEN,6,0,5.0,0,0,31,55.3,54.0,83.9,,42.6,43.0,50.0,1,1,64,66,0.0,0,1
K.J. Dillon,10793,S,HST,2,0,4.0,0,0,13,62.3,64.0,71.6,,62.2,77.6,0.0,0,0,16,17,12.5,2,2
Kentrell Brothers,10794,LB,MIN,1,0,,0,0,18,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
D.J. Reader,10800,DI,HST,18,11,1.8,0,0,13,62.2,70.1,87.0,65.6,65.2,77.4,0.0,0,0,238,244,5.0,12,14
Antwione Williams,10803,LB,DET,11,2,3.2,0,0,11,49.7,46.5,81.3,57.9,48.0,39.2,20.0,3,0,103,111,4.9,5,10
Jatavis Brown,10809,LB,SD,11,3,3.6,0,0,27,76.1,77.6,86.4,90.9,57.2,64.8,10.3,3,1,201,206,6.0,12,23
Temarrick Hemingway,10811,TE,LA,1,0,,0,0,26,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
D.J. White,10812,CB,KC,5,0,,0,0,16,49.0,50.8,82.1,,66.4,59.3,,0,0,32,33,0.0,0,0
Tyrone Holmes,10815,ED,CLV,8,0,4.5,2,0,8,51.9,43.8,0.0,59.2,55.4,74.3,0.0,0,4,26,29,3.8,1,2
DeAndre Houston-Carson,10819,S,CHI,2,0,,0,0,6,60.4,62.9,68.7,,61.3,,,0,0,6,6,0.0,0,0
Anthony Brown,10823,CB,DAL,16,3,5.7,0,0,9,64.7,65.9,87.3,55.7,68.0,64.5,14.3,1,2,207,211,0.5,1,3
Josh Forrest,10824,LB,LA,9,3,-0.6,0,0,26,47.2,52.5,76.6,52.0,59.7,62.4,11.1,1,0,59,60,5.1,3,5
Cory James,10828,LB,OAK,12,5,3.2,0,1,23,53.5,46.1,40.2,45.8,48.1,57.7,20.7,6,1,171,177,8.2,14,18
Blake Countess,10830,S,LA,4,2,2.8,0,0,26,28.9,38.1,80.0,92.0,62.4,73.5,20.0,2,1,50,53,8.0,4,6
Cody Core,10833,WR,CIN,1,0,,0,0,7,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Anthony Zettel,10836,ED,DET,14,2,2.9,0,0,11,59.2,54.9,87.7,55.5,55.0,66.3,0.0,0,0,109,112,6.4,7,12
Dadi Nicolas,10837,ED,KC,2,0,,0,0,16,61.5,70.4,76.7,68.5,59.7,,100.0,1,0,6,6,0.0,0,0
Harlan Miller,10839,CB,ARZ,2,0,-1.0,0,0,1,78.3,82.2,77.5,,64.4,83.2,0.0,0,0,44,46,2.3,1,1
Kamu Grugier-Hill,10842,LB,PHI,1,0,-6.0,0,0,24,,68.8,65.2,,60.0,66.8,0.0,0,0,1,1,100.0,1,1
Kavon Frazier,10846,S,DAL,2,1,,0,0,9,49.1,49.5,73.4,,63.2,75.2,0.0,0,0,12,12,0.0,0,0
Elandon Roberts,10848,LB,NE,14,4,3.0,0,1,19,49.2,62.3,84.1,66.2,71.1,74.6,9.1,3,1,162,166,8.0,13,26
Kevon Seymour,10852,CB,BUF,14,0,7.0,0,0,4,59.9,59.1,84.0,60.0,52.3,46.0,25.0,1,0,95,99,1.1,1,3
Will Parks,10853,S,DEN,12,1,7.3,0,0,10,53.1,50.8,81.0,52.0,48.7,68.7,16.7,1,1,48,48,4.2,2,4
Aaron Wallace,10856,ED,TEN,8,2,4.0,0,0,31,76.4,67.5,80.9,62.3,59.9,79.6,0.0,0,0,37,39,8.1,3,5
Stephen Weatherly,10861,ED,MIN,1,0,,0,0,18,,58.6,64.8,58.4,60.0,,,0,0,1,1,0.0,0,0
Jalen Mills,10867,CB,PHI,16,2,5.3,0,0,24,37.5,39.0,64.0,56.5,52.2,48.5,12.5,2,6,223,228,2.2,5,12
Charone Peake,10875,WR,NYJ,1,0,,0,0,22,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Jayron Kearse,10878,S,MIN,4,0,3.5,0,0,18,60.9,58.4,77.9,,52.7,32.7,33.3,1,0,33,35,3.0,1,2
Clayton Fejedelem,10879,S,CIN,3,0,1.0,0,0,7,65.2,70.1,78.3,57.9,68.9,79.7,0.0,0,0,8,8,25.0,2,2
Tyler Matakevich,10880,LB,PIT,3,1,5.0,0,0,25,51.7,62.0,99.9,,67.2,81.8,0.0,0,0,14,14,7.1,1,3
Scooby Wright III,10884,LB,ARZ,1,2,,0,0,1,60.7,75.8,97.7,59.1,62.5,72.0,0.0,0,0,2,2,0.0,0,0
Kalan Reed,10887,CB,TEN,1,0,,0,0,31,73.0,72.6,72.7,,60.0,71.6,,0,0,2,2,0.0,0,0
Johnny Maxey,10888,DI,PIT,3,0,-1.0,0,0,25,,58.5,1.7,54.0,68.5,27.0,50.0,1,1,24,25,4.2,1,1
Jarrod Wilson,10902,S,JAX,8,1,0.0,0,0,15,65.6,66.0,77.4,60.0,61.9,72.0,0.0,0,0,19,20,5.3,1,1
Briean Boddy-Calhoun,10903,CB,CLV,13,2,7.1,1,0,8,60.7,63.4,86.1,80.3,67.3,48.6,18.8,3,2,207,214,3.4,7,11
Curt Maggitt,10911,ED,IND,8,0,1.0,0,0,14,43.4,35.8,36.5,46.9,44.8,33.8,33.3,1,1,50,53,2.0,1,2
Chris Milton,10914,CB,IND,3,0,,0,0,14,57.9,56.2,80.3,,43.6,26.6,,0,0,27,28,0.0,0,0
Chester Rogers,10918,WR,IND,1,0,,0,0,14,,60.0,60.0,,60.0,,,0,5,1,1,0.0,0,0
DaVonte Lambert,10937,ED,TB,11,3,2.8,0,0,30,60.0,36.2,76.8,43.6,37.9,49.4,11.8,2,1,194,199,3.1,6,12
Channing Ward,10943,ED,TB,5,1,3.0,0,0,30,60.0,56.7,81.0,54.9,58.0,70.5,0.0,0,0,44,45,2.3,1,3
Matthias Farley,10953,S,IND,2,0,0.0,0,0,14,61.6,62.1,81.7,60.0,60.4,52.8,50.0,1,0,19,19,5.3,1,1
Bryson Albright,10962,ED,BUF,1,0,,0,0,4,,60.0,65.6,,60.0,,,0,0,1,1,0.0,0,0
Chris Landrum,10992,ED,SD,9,1,0.5,0,0,27,40.8,60.1,81.6,61.8,65.5,29.9,40.0,2,0,28,29,7.1,2,2
Trevor Williams,11004,CB,SD,9,0,4.0,3,0,27,49.8,53.6,38.2,53.1,76.7,71.7,12.5,1,6,144,146,3.5,5,7
Kyle Peko,11027,DI,DEN,1,0,1.0,0,0,10,60.0,66.8,75.7,54.2,69.3,68.3,0.0,0,0,5,5,20.0,1,1
Sharrod Neasman,11050,S,ATL,5,0,10.0,0,0,2,72.8,70.6,75.3,60.0,58.0,53.7,25.0,1,0,16,16,6.3,1,3
Joshua Perkins,11051,TE,ATL,1,0,,0,0,2,,60.0,60.0,,60.0,,,0,2,1,1,0.0,0,0
Brian Poole,11052,CB,ATL,19,6,6.7,2,0,2,64.3,69.2,87.9,88.3,76.8,57.9,5.6,1,7,239,250,1.7,4,11
Dominique Alexander,11058,LB,CLV,1,0,,0,0,8,,60.8,64.2,,60.0,,,0,0,1,1,0.0,0,0
Tracy Howard,11063,S,CLV,12,3,8.5,0,0,8,60.4,55.9,81.0,,46.4,45.2,25.0,3,0,119,121,0.8,1,6
Destiny Vaeao,11083,DI,PHI,16,0,2.0,0,0,24,61.8,46.9,37.0,51.9,49.8,57.3,11.1,1,2,111,112,4.5,5,8
Victor Ochi,11098,ED,KC,2,1,,0,0,16,,55.6,74.5,49.4,65.1,69.9,0.0,0,0,2,2,0.0,0,0
