player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Phillip Adams,5747,CB,OAK,11,0,7.7,0,0,23,90.7,88.5,0.0,59.5,64.4,65.4,0.0,0,1,73,75,1.4,1,3
George Selvie,5749,ED,JAX,9,4,0.3,0,0,15,59.6,67.8,60.4,60.1,70.2,63.5,11.8,2,1,131,132,7.6,10,11
C.J. Wilson,5753,DI,GB,13,3,3.3,0,0,12,56.5,59.4,83.0,53.3,64.0,66.9,0.0,0,0,184,189,8.2,15,23
Sean Lissemore,5757,DI,DAL,10,7,4.2,0,0,9,60.0,53.0,61.5,55.1,54.3,78.3,0.0,0,1,155,157,7.1,11,18
Ricardo Mathews,5761,DI,IND,17,4,2.7,0,0,14,59.5,56.9,70.0,55.0,59.0,60.8,7.1,1,1,232,241,3.4,8,9
Kavell Conner,5763,LB,IND,14,6,2.4,0,0,14,54.1,72.9,82.8,76.4,76.2,65.6,10.2,6,0,193,201,17.6,34,47
Doug Worthington,5765,ED,WAS,7,1,1.5,0,0,32,,46.0,76.7,60.2,41.7,70.2,0.0,0,0,23,23,8.7,2,2
Kurt Coleman,5767,S,PHI,14,7,6.9,0,1,24,40.0,46.1,85.3,38.3,61.8,49.8,14.5,9,0,370,379,4.3,16,46
Brandon Deaderick,5769,DI,NE,16,3,3.3,0,2,19,60.0,54.4,84.6,52.3,56.4,75.6,0.0,0,0,209,219,2.9,6,10
Robert McClain,5771,CB,ATL,15,3,10.1,0,0,2,81.2,79.9,86.7,60.2,62.2,55.6,18.8,3,0,209,210,1.0,2,10
Stevie Brown,5773,S,NYG,13,3,13.9,0,1,21,77.1,75.8,83.6,67.6,66.3,49.2,12.0,3,0,326,338,1.2,4,19
Austin Spitler,5774,LB,MIA,2,0,3.0,0,0,17,61.9,71.0,68.6,,65.1,76.1,0.0,0,0,9,9,11.1,1,1
Josh Hull,5776,LB,SL,4,0,-1.0,0,0,26,52.8,58.3,70.4,58.8,65.6,76.4,0.0,0,0,14,14,7.1,1,1
Rafael Bush,5779,S,NO,4,1,1.0,0,1,20,83.6,91.1,77.2,51.6,92.8,88.6,0.0,0,0,14,15,7.1,1,1
Emmanuel Stephens,5786,ED,CLV,8,1,5.6,0,0,8,61.2,72.1,79.2,82.3,52.1,73.8,0.0,0,0,61,64,1.6,1,5
Sergio Brown,5803,S,IND,6,0,,0,0,14,38.8,36.6,76.7,60.0,60.6,73.0,,0,0,6,8,0.0,0,0
Kyle Love,5806,DI,NE,18,2,2.0,0,0,19,62.8,66.6,85.6,56.2,68.6,70.1,3.6,1,0,266,273,6.4,17,25
Jeromy Miles,5810,S,CIN,6,2,3.0,0,0,7,52.7,48.2,77.6,79.2,38.6,62.5,16.7,1,0,43,46,2.3,1,3
Vincent Rey,5811,LB,CIN,7,1,5.8,0,0,7,51.0,51.5,71.2,66.9,53.3,83.2,0.0,0,0,32,34,9.4,3,4
Jermelle Cudjo,5814,DI,SL,15,2,2.7,0,0,26,57.0,55.0,65.7,54.6,58.2,63.5,11.1,2,1,166,172,6.6,11,14
Darian Stewart,5820,S,SL,4,0,13.0,0,0,26,70.8,66.9,0.0,57.3,55.5,69.2,0.0,0,1,18,18,0.0,0,3
Nate Collins,5825,DI,CHI,9,1,2.1,0,0,6,60.0,69.5,83.9,70.5,62.3,73.1,0.0,0,0,123,124,5.7,7,9
Justin Cole,5831,LB,SL,4,0,,0,0,26,66.0,40.5,70.7,53.3,34.3,73.3,,0,0,6,6,0.0,0,0
Cassius Vaughn,5845,CB,IND,15,2,11.7,2,0,14,47.5,47.5,64.1,,50.9,78.5,18.8,3,11,320,331,0.9,3,11
Rob Callaway,5872,DI,DAL,2,0,,0,0,9,,30.8,0.0,55.2,50.1,,,0,1,6,6,0.0,0,0
A.J. Jefferson,5881,CB,MIN,13,1,6.3,1,0,18,54.4,57.3,56.1,52.7,79.0,70.4,16.7,1,6,211,216,0.9,2,4
Jonathon Amaya,5886,S,MIA,1,0,,0,0,17,,60.0,66.3,,60.0,,,0,0,4,4,0.0,0,0
Tramaine Brock Sr.,5903,CB,SF,4,0,,0,0,28,59.8,60.7,75.9,,61.5,50.1,,0,0,9,9,0.0,0,0
Chris Maragos,5906,S,SEA,2,0,,0,0,29,65.6,66.8,73.4,59.2,60.6,77.7,,0,0,8,8,0.0,0,0
Andre Neblett,5915,DI,CAR,11,0,2.2,0,0,5,60.0,41.9,32.1,57.3,42.8,33.6,0.0,0,2,88,93,4.5,4,5
Barry Church,5924,S,DAL,3,0,6.0,1,0,9,49.3,54.2,78.1,50.0,74.6,62.0,0.0,0,1,43,44,2.3,1,4
Bryan McCann,5928,CB,MIA,6,1,,0,0,17,65.2,68.3,82.1,65.2,74.2,82.9,0.0,0,0,55,56,0.0,0,0
Danny McCray,5929,S,DAL,15,9,8.6,0,0,9,52.6,54.2,84.8,57.8,58.4,54.6,25.7,9,0,265,268,3.0,8,17
Kellen Heard,5936,DI,IND,11,0,-0.3,1,0,14,59.7,52.6,0.0,58.3,63.6,71.7,0.0,0,4,90,96,5.6,5,6
Sam Shields,5943,CB,GB,12,3,8.6,0,0,12,90.6,90.2,59.4,56.8,69.4,42.3,15.8,3,5,259,268,1.2,3,13
Frank Zombo,5945,ED,GB,6,1,3.5,0,0,12,74.8,47.7,78.2,49.3,42.8,76.8,0.0,0,0,43,45,2.3,1,4
Jeff Byers,5976,G,CAR,1,0,,0,0,5,,60.3,67.2,60.0,60.0,,,0,3,0,1,,0,0
Kyle Bosworth,5986,LB,JAX,12,5,3.5,0,0,15,42.3,54.7,72.9,63.8,64.5,64.9,17.4,4,0,147,148,6.1,9,14
Josh Gordy,5990,CB,IND,7,0,1.0,0,0,14,59.9,62.6,82.2,80.0,63.7,75.4,50.0,1,1,38,39,0.0,0,1
Aaron Morgan,5995,ED,TB,7,0,-1.0,0,0,30,59.1,60.9,78.5,54.7,71.5,68.1,0.0,0,0,27,29,3.7,1,1
Jay Ross,6008,DI,BUF,1,0,6.0,0,0,4,60.0,59.5,72.6,55.6,61.1,68.7,0.0,0,0,3,3,0.0,0,1
Marcus Sherels,6017,CB,MIN,3,0,,0,0,18,28.7,29.1,79.0,62.4,60.4,48.5,,0,0,5,5,0.0,0,0
Junior Galette,6018,ED,NO,12,0,2.6,0,0,20,63.2,73.1,59.9,71.3,61.4,76.3,0.0,0,1,66,67,10.6,7,9
Albert McClellan,6022,ED,BLT,16,2,3.0,0,0,3,64.0,72.3,86.4,66.4,72.4,66.6,7.7,2,0,221,230,7.7,17,22
Mitch Unrein,6031,DI,DEN,17,5,1.9,0,0,10,63.1,61.0,84.2,53.3,63.8,76.5,0.0,0,1,155,161,7.7,12,13
Martin Tevaseu,6055,DI,IND,14,1,3.3,0,0,14,60.0,58.9,82.4,52.3,61.1,76.1,0.0,0,0,125,133,4.8,6,12
Brian Sanford,6056,ED,CLV,1,0,,0,0,8,,55.7,73.2,54.8,58.9,,,0,0,7,7,0.0,0,0
Cory Greenwood,6062,LB,KC,3,1,8.3,0,0,16,47.1,47.2,77.8,59.3,57.9,78.3,0.0,0,0,25,25,0.0,0,3
Josh Price-Brent,6072,DI,DAL,12,8,2.3,0,1,9,,73.3,38.3,70.1,72.2,78.9,0.0,0,2,165,167,7.3,12,15
George Johnson,6112,ED,MIN,6,0,3.0,0,0,18,59.6,52.3,78.9,47.7,59.6,71.6,0.0,0,0,44,46,4.5,2,3
Andrew Sendejo,6118,S,MIN,2,0,,0,0,18,,60.0,65.6,,60.0,,,0,0,3,3,0.0,0,0
Isaiah Trufant,6120,CB,NYJ,2,0,5.0,0,0,22,58.8,56.7,80.0,62.5,48.1,85.5,0.0,0,0,42,44,4.8,2,4
Carl Ihenacho,6147,LB,OAK,1,0,1.0,0,0,23,60.8,61.1,69.3,54.6,63.2,76.0,0.0,0,0,10,10,20.0,2,2
Von Miller,6154,ED,DEN,17,3,0.5,0,2,10,60.4,93.4,3.6,93.0,93.1,88.1,2.3,1,10,373,382,9.1,34,40
Marcell Dareus,6155,DI,BUF,16,7,3.3,0,0,4,62.8,65.0,78.5,72.5,51.4,68.0,2.9,1,1,324,328,5.2,17,26
Patrick Peterson,6157,CB,ARZ,16,4,9.1,1,0,1,77.8,79.2,89.6,42.1,77.9,57.8,15.8,3,4,457,469,1.1,5,12
Aldon Smith,6159,ED,SF,19,10,2.9,0,0,28,67.0,83.2,21.9,83.9,75.5,89.3,4.3,2,9,431,440,6.5,28,35
J.J. Watt,6163,DI,HST,18,10,0.1,1,2,13,65.0,92.3,49.6,90.4,91.5,75.4,2.7,2,5,340,346,17.1,58,62
Nick Fairley,6165,DI,DET,13,2,-0.6,0,0,11,66.5,75.5,0.0,82.4,75.8,63.5,5.3,1,10,189,192,7.4,14,16
Robert Quinn,6166,ED,SL,16,3,2.3,1,0,26,60.4,59.3,27.7,64.8,56.1,79.1,0.0,0,7,279,282,3.9,11,14
Ryan Kerrigan,6168,ED,WAS,17,5,2.7,1,0,32,67.9,68.0,61.5,74.4,50.1,63.6,5.6,2,5,377,384,6.1,23,29
Corey Liuget,6170,DI,SD,16,5,1.9,0,1,27,70.9,65.5,42.8,62.7,65.4,60.8,10.8,4,4,263,266,7.2,19,28
Prince Amukamara,6171,CB,NYG,13,5,5.9,0,0,21,71.1,69.9,13.7,,68.7,68.6,13.6,3,4,270,281,1.9,5,14
Adrian Clayborn,6172,ED,TB,3,0,-1.0,0,0,30,57.1,51.0,79.6,54.3,52.9,24.1,50.0,1,0,47,50,2.1,1,1
Phil Taylor Sr.,6173,DI,CLV,8,1,2.7,0,0,8,58.0,61.6,58.6,63.8,60.7,31.2,15.8,3,1,121,127,10.7,13,15
Cameron Jordan,6176,ED,NO,16,11,2.7,2,0,20,51.8,70.6,49.8,66.4,76.4,64.7,3.4,2,5,407,421,7.9,32,46
Jimmy Smith,6179,CB,BLT,12,0,7.8,1,0,3,49.2,49.3,47.7,,56.2,43.7,44.4,4,7,192,201,0.0,0,5
Muhammad Wilkerson,6182,DI,NYJ,16,13,1.9,0,1,22,64.7,89.6,60.2,74.8,88.6,68.4,4.3,3,4,421,434,10.9,46,54
Cameron Heyward,6183,DI,PIT,16,4,2.5,0,0,25,60.8,66.2,82.6,52.0,75.2,77.1,0.0,0,0,107,110,9.3,10,15
Ras-I Dowling,6185,CB,NE,4,0,,1,0,19,57.3,58.1,81.1,,62.6,38.4,,0,3,10,11,0.0,0,0
Aaron Williams,6186,CB,BUF,11,4,12.3,0,0,4,51.9,53.0,86.7,,56.2,62.7,11.1,1,3,234,238,0.0,0,4
Jabaal Sheard,6189,ED,CLV,16,9,1.8,1,0,8,77.3,68.8,35.2,57.2,74.4,64.7,7.3,3,6,376,391,6.4,24,29
Akeem Ayers,6191,LB,TEN,16,13,2.5,2,0,31,46.7,59.7,9.3,74.7,67.0,52.2,8.1,5,7,389,402,8.7,34,44
Bruce Carter,6192,LB,DAL,11,6,3.5,0,0,9,64.4,72.0,64.5,61.1,76.5,86.7,2.4,1,2,260,268,7.7,20,34
Jarvis Jenkins,6193,DI,WAS,17,4,1.9,0,0,32,61.2,57.2,47.7,53.5,64.6,60.3,8.3,2,3,234,235,5.6,13,18
Brooks Reed,6194,ED,HST,14,3,2.3,0,0,13,73.1,71.2,85.6,62.8,68.6,71.2,10.5,2,0,231,234,4.8,11,14
Rahim Moore,6197,S,DEN,17,4,9.1,0,0,10,61.3,67.1,41.0,59.5,83.4,90.2,8.9,4,2,410,422,2.2,9,37
Marcus Gilchrist,6202,CB,SD,16,2,2.7,1,0,27,55.9,59.0,23.2,67.6,75.2,65.7,11.8,2,2,145,149,4.1,6,13
Da'Quan Bowers,6203,ED,TB,10,1,0.5,0,0,30,67.1,71.1,57.7,58.0,77.9,63.6,30.0,3,1,60,65,8.3,5,6
Marvin Austin,6204,DI,NYG,8,1,4.0,0,0,21,60.0,64.1,80.2,58.7,63.7,71.0,0.0,0,0,48,49,6.3,3,4
Stephen Paea,6205,DI,CHI,15,6,2.9,0,0,6,62.7,63.6,87.4,69.5,50.1,38.2,13.0,3,0,214,219,5.1,11,14
Brandon Harris,6212,CB,HST,7,0,3.3,0,0,13,48.4,51.1,13.8,61.4,76.9,59.5,0.0,0,5,51,53,3.9,2,4
Jonas Mouton,6213,LB,SD,2,0,,0,0,27,,92.5,69.2,60.0,71.3,74.9,,0,0,3,4,0.0,0,0
Terrell McClain,6217,DI,HST,3,0,,0,0,13,,62.3,74.0,54.9,65.7,,,0,0,7,7,0.0,0,0
Nate Irving,6219,LB,DEN,8,0,2.0,0,0,10,47.2,57.3,71.8,55.6,71.7,28.8,0.0,0,0,16,17,6.3,1,1
Kelvin Sheppard,6220,LB,BUF,16,14,5.0,0,0,4,69.5,69.8,43.4,85.3,61.7,84.9,6.1,3,1,294,301,5.1,15,32
Justin Houston,6222,ED,KC,16,11,3.7,0,0,16,75.6,81.6,75.5,76.1,73.6,78.8,3.8,2,1,458,468,6.1,28,39
Martez Wilson,6224,ED,NO,12,5,6.0,0,0,20,68.9,68.8,0.0,73.3,54.5,74.1,10.0,1,3,31,32,6.5,2,4
Jurrell Casey,6229,DI,TEN,16,4,2.7,1,0,31,59.6,79.2,69.6,62.6,83.7,74.0,2.2,1,2,346,361,8.4,29,41
Chris Culliver,6232,CB,SF,19,0,5.0,0,0,28,67.8,68.1,35.3,,76.7,68.2,0.0,0,8,176,177,0.6,1,2
Mason Foster,6236,LB,TB,16,14,2.8,0,0,30,62.8,63.8,61.4,57.4,64.7,77.7,4.5,3,2,320,333,10.6,34,50
Allen Bailey,6238,DI,KC,8,1,3.5,0,0,16,60.8,46.7,80.4,46.5,53.2,72.3,0.0,0,0,55,56,3.6,2,2
Drake Nevis,6239,DI,IND,9,7,2.5,0,0,14,,65.7,83.1,55.2,70.3,75.2,0.0,0,0,102,109,4.9,5,6
Johnny Patrick,6240,CB,NO,11,1,5.0,0,0,20,36.8,39.4,25.2,40.7,88.3,58.4,0.0,0,2,44,47,2.3,1,4
Shareece Wright,6241,CB,SD,4,0,11.5,0,0,27,74.4,73.8,80.4,48.0,69.2,66.5,0.0,0,1,22,22,4.5,1,2
Curtis Marsh,6242,CB,PHI,10,0,5.0,0,0,24,49.0,52.8,78.3,,66.9,36.4,0.0,0,1,25,26,0.0,0,1
Akeem Dent,6243,LB,ATL,18,15,3.7,1,0,2,58.8,67.0,48.5,56.0,73.9,78.7,4.9,3,2,271,276,9.6,26,43
Chris Conte,6245,S,CHI,15,4,11.1,0,0,6,61.5,60.2,35.1,46.6,62.6,68.2,20.5,8,4,309,315,1.9,6,27
Kenrick Ellis,6246,DI,NYJ,12,4,2.6,0,0,22,60.0,55.0,54.8,56.3,56.5,63.2,5.6,1,1,145,150,8.3,12,13
Curtis Brown,6247,CB,PIT,5,1,,1,0,25,34.2,36.5,79.6,,63.6,48.7,0.0,0,1,7,7,0.0,0,0
Sione Fua,6249,DI,CAR,13,3,3.7,0,1,5,62.9,39.8,58.1,55.5,34.2,56.1,10.0,1,1,108,112,3.7,4,6
K.J. Wright,6251,LB,SEA,17,15,3.5,0,0,29,68.5,67.0,62.1,62.7,64.1,78.4,10.3,6,2,341,348,7.3,25,37
Da'Norris Searcy,6252,S,BUF,13,6,6.4,0,2,4,58.8,67.5,8.7,44.7,88.0,90.1,0.0,0,1,123,124,6.5,8,15
Sam Acho,6255,ED,ARZ,16,1,1.3,1,0,1,75.0,62.0,70.5,59.4,54.6,68.3,6.7,2,3,438,448,5.5,24,27
Christian Ballard,6258,DI,MIN,17,3,2.0,0,0,18,69.4,63.6,52.5,64.7,59.4,48.6,21.4,3,2,148,151,4.7,7,8
Quinton Carter,6260,S,DEN,1,0,,0,0,10,61.2,60.6,71.1,57.3,60.0,,,0,0,3,3,0.0,0,0
Colin McCarthy,6261,LB,TEN,7,1,3.7,0,0,31,49.6,40.2,81.0,45.2,39.8,56.9,13.6,3,0,145,155,10.3,15,18
Chimdi Chekwa,6265,CB,OAK,2,0,,0,0,23,79.7,75.7,73.0,,59.5,45.9,100.0,1,0,2,2,0.0,0,0
Casey Matthews,6268,LB,PHI,9,0,8.8,0,0,24,45.8,53.1,74.1,56.4,61.0,75.8,0.0,0,0,29,29,10.3,3,4
Jalil Brown,6270,CB,KC,9,0,14.0,0,0,16,46.3,46.5,35.0,,56.1,55.2,16.7,1,3,143,145,1.4,2,5
Chris Prosinski,6273,S,JAX,12,2,7.1,0,0,15,54.5,53.9,48.7,53.4,56.4,53.0,19.2,5,1,272,278,2.2,6,19
Roc Carmichael,6279,CB,HST,2,0,,0,0,13,59.7,60.3,76.7,,60.1,78.8,,0,0,6,6,0.0,0,0
Cortez Allen,6280,CB,PIT,15,3,9.2,1,0,25,84.7,84.3,86.7,62.3,68.2,65.1,10.0,1,3,158,160,1.9,3,6
Davon House,6283,CB,GB,7,0,8.0,1,0,12,72.4,72.6,84.9,81.9,54.6,65.9,33.3,1,2,84,86,0.0,0,2
Buster Skrine,6289,CB,CLV,15,2,5.5,2,0,8,60.4,63.0,87.7,55.1,72.7,59.8,15.8,3,10,217,226,2.8,6,14
Brandon Burton,6291,CB,MIN,2,0,,0,0,18,62.0,53.2,70.1,,60.0,,,0,0,4,4,0.0,0,0
Karl Klug,6294,DI,TEN,14,4,2.0,0,0,31,,67.4,57.6,71.6,57.2,37.4,33.3,3,1,73,75,2.7,2,2
Josh Thomas,6295,CB,CAR,12,0,0.3,0,0,5,59.7,61.0,48.8,,73.3,74.9,0.0,0,4,132,138,1.5,2,3
Shiloh Keo,6296,S,HST,8,0,7.5,1,0,13,61.1,56.6,0.0,48.0,61.1,77.9,0.0,0,2,30,31,3.3,1,4
DeJon Gomes,6298,S,WAS,10,0,6.1,0,0,32,65.8,60.0,29.3,46.9,48.9,58.9,30.8,4,2,99,103,3.0,3,9
Ahmad Black,6303,S,TB,14,2,11.8,0,0,30,63.7,66.2,80.6,78.6,61.3,61.8,22.2,2,1,61,65,3.3,2,5
Richard Sherman,6306,CB,SEA,18,4,7.4,2,0,29,92.5,92.3,89.2,86.3,60.0,71.7,13.6,3,6,373,380,1.3,5,15
Chris Carter,6314,ED,PIT,4,1,8.3,0,0,25,78.7,62.8,80.1,53.0,53.7,77.1,0.0,0,0,40,41,2.5,1,3
Chykie Brown,6316,CB,BLT,12,0,-2.0,0,0,3,50.3,49.0,5.8,45.8,61.5,58.3,0.0,0,4,129,134,0.8,1,1
Pernell McPhee,6317,DI,BLT,16,3,2.6,0,0,3,62.7,66.9,54.4,63.0,67.1,78.9,0.0,0,1,165,171,9.1,15,17
Chris White,6321,ED,BUF,1,0,2.0,0,0,4,46.8,48.9,68.5,59.6,64.2,78.0,0.0,0,0,2,2,0.0,0,1
Mistral Raymond,6322,S,MIN,11,2,7.7,0,0,18,31.3,31.0,0.0,50.8,59.3,62.0,20.0,2,2,144,151,0.7,1,6
Byron Maxwell,6325,CB,SEA,4,0,1.0,0,0,29,71.8,73.1,82.0,,74.0,79.9,0.0,0,1,29,29,3.4,1,1
David Carter,6336,DI,ARZ,13,5,2.9,0,0,1,60.0,53.0,57.7,60.8,49.7,51.4,12.5,2,1,133,142,4.5,6,9
D.J. Smith,6338,LB,GB,6,4,3.8,0,0,12,67.8,64.2,33.2,62.3,58.0,76.1,8.0,2,2,134,140,6.7,9,19
Colin Jones,6342,S,CAR,1,1,,0,0,5,65.3,68.5,71.8,,60.8,78.2,0.0,0,0,3,3,0.0,0,0
Brian Rolle,6345,LB,PHI,2,0,20.0,0,0,24,45.3,35.1,67.8,56.7,48.3,75.1,0.0,0,0,13,13,0.0,0,1
J.T. Thomas,6347,LB,CHI,2,0,,0,0,6,63.9,64.2,66.0,60.0,61.0,,,0,0,2,3,0.0,0,0
Tyler Sash,6350,S,NYG,2,0,,0,0,21,57.8,54.5,72.6,,56.7,80.1,,0,0,9,9,0.0,0,0
Jerrell Powe,6351,DI,KC,9,1,1.0,0,0,16,,52.9,31.7,55.9,56.7,74.2,14.3,1,1,68,70,7.4,5,5
Jacquian Williams,6354,LB,NYG,10,3,5.0,0,0,21,54.3,58.6,77.9,58.8,66.0,88.2,0.0,0,0,79,83,2.5,2,9
Pep Levingston,6357,DI,TB,3,0,0.0,0,0,30,,69.8,76.6,61.3,68.0,68.7,0.0,0,0,22,22,9.1,2,2
Justin Rogers,6358,CB,BUF,14,1,10.0,0,0,4,44.4,48.4,85.4,47.4,73.9,66.9,0.0,0,2,147,148,2.0,3,7
D'Aundre Reed,6367,ED,MIN,1,0,,0,0,18,59.5,60.6,74.8,60.9,62.3,,,0,0,7,7,0.0,0,0
Anthony Gaitor,6374,CB,TB,3,0,2.3,0,0,30,59.8,55.0,80.3,47.0,39.5,27.1,40.0,2,1,24,26,12.5,3,3
Markus White,6376,ED,TB,1,0,,0,0,30,60.0,56.3,74.1,55.4,59.9,,,0,0,3,3,0.0,0,0
Cliff Matthews,6382,ED,ATL,9,1,2.5,0,0,2,,61.4,35.8,64.2,60.4,71.8,0.0,0,1,68,68,2.9,2,4
Frank Kearse,6383,DI,CAR,8,0,3.2,0,0,5,60.0,56.0,82.0,60.4,52.5,27.9,28.6,2,0,82,82,6.1,5,5
Lawrence Guy,6385,DI,IND,10,4,3.2,0,0,14,,56.2,82.0,55.0,56.7,76.8,0.0,0,0,120,125,10.8,13,18
Andrew Gachkar,6386,LB,SD,5,0,2.6,0,0,27,50.7,56.2,77.1,64.7,63.0,67.2,16.7,1,0,31,33,9.7,3,5
Jimmy Wilson,6387,CB,MIA,15,1,4.8,0,0,17,57.1,55.0,51.5,49.6,56.9,69.3,23.5,4,2,159,166,5.0,8,12
Malcolm Smith,6394,LB,SEA,9,3,6.2,0,0,29,65.6,69.0,72.8,50.2,71.6,76.6,6.3,1,0,81,82,9.9,8,12
Eric Hagg,6400,S,CLV,6,0,9.7,0,0,8,61.3,63.9,81.8,85.2,61.8,47.9,22.2,2,1,118,125,2.5,3,7
Tommie Campbell,6403,CB,TEN,3,0,14.0,0,0,31,81.4,70.8,79.5,60.0,27.7,55.1,0.0,0,0,17,18,0.0,0,1
Cheta Ozougwu,6406,LB,CHI,2,0,5.5,0,0,6,72.1,57.6,73.1,54.5,50.3,72.2,0.0,0,0,14,14,7.1,1,2
Spencer Paysinger,6419,LB,NYG,8,2,3.1,0,0,21,59.7,64.9,75.9,55.9,66.8,64.1,15.4,2,0,82,83,8.5,7,9
Alex Albright,6431,LB,DAL,11,2,4.9,0,0,9,50.5,58.2,83.8,55.6,67.7,69.8,8.3,1,0,84,85,8.3,7,9
Matt Asiata,6432,FB,MIN,1,0,,0,0,18,,60.4,64.4,,60.0,,,0,0,1,1,0.0,0,0
Mario Harvey,6447,LB,IND,5,1,1.5,0,0,14,,70.7,73.9,59.8,68.2,75.2,0.0,0,0,22,23,4.5,1,2
Chris Harris Jr.,6457,CB,DEN,16,2,5.2,0,0,10,90.0,90.2,88.8,47.7,90.0,78.5,12.5,4,1,347,357,4.6,16,26
Ian Williams,6472,DI,SF,3,1,2.0,0,0,28,65.9,60.6,75.1,56.3,53.7,70.8,0.0,0,0,14,14,0.0,0,1
Jeff Tarpinian,6478,LB,NE,1,0,8.0,0,0,19,63.0,72.4,69.4,,65.1,74.9,0.0,0,0,3,3,0.0,0,1
Sealver Siliga,6483,DI,DEN,1,0,1.0,0,0,10,,78.0,68.3,59.0,67.7,68.6,0.0,0,0,1,2,100.0,1,1
Larry Dean,6487,LB,MIN,4,0,2.0,0,0,18,,67.5,66.4,,64.8,71.7,0.0,0,0,9,9,11.1,1,1
Josh Bynes,6503,LB,BLT,7,3,3.7,0,1,3,52.4,67.4,79.7,53.9,79.0,79.3,0.0,0,0,102,107,9.8,10,19
Bryan Hall,6504,DI,BLT,3,1,5.5,0,0,3,60.0,56.7,77.3,65.9,54.5,26.8,25.0,1,0,20,21,5.0,1,2
Josh Victorian,6509,CB,PIT,2,0,,0,0,25,56.5,55.6,81.6,58.0,52.5,27.0,100.0,1,1,38,39,0.0,0,0
Darrin Walls,6553,CB,NYJ,3,0,,0,0,22,69.9,69.9,79.8,59.0,65.9,75.2,,0,1,30,32,0.0,0,0
Mario Addison,6558,ED,CAR,6,0,2.3,0,0,5,63.4,73.8,78.5,70.2,65.5,73.9,0.0,0,0,34,36,8.8,3,3
Jordan Miller,6568,DI,GB,1,0,,0,0,12,,60.8,71.9,59.5,60.2,,,0,0,2,2,0.0,0,0
Anthony Walters,6575,S,CHI,4,0,4.3,0,0,6,59.7,51.6,76.8,57.8,33.9,48.4,40.0,2,0,27,29,3.7,1,3
Kevin Rutland,6605,CB,JAX,3,0,7.0,0,0,15,53.6,58.0,80.7,,74.1,50.1,0.0,0,0,42,42,4.8,2,4
Cedric Thornton,6607,DI,PHI,16,6,3.7,1,0,24,60.0,53.1,16.2,64.4,54.0,53.9,7.7,2,4,211,215,6.6,14,18
Jeron Johnson,6621,S,SEA,10,0,,0,0,29,65.3,68.5,80.4,60.7,70.4,85.2,,0,0,17,18,0.0,0,0
Michael Morgan,6623,LB,SEA,6,0,2.6,0,0,29,66.9,64.3,72.2,51.7,62.1,81.9,0.0,0,0,42,43,7.1,3,5
Ron Parker,6625,CB,SEA,2,0,,0,0,29,68.8,68.8,74.8,,60.0,,,0,0,6,6,0.0,0,0
Vince Agnew,6629,CB,DAL,1,0,,0,0,9,35.1,33.4,72.5,,60.0,,,0,0,2,2,0.0,0,0
Jonathan Freeny,6633,LB,MIA,3,1,2.0,0,0,17,57.3,60.7,70.1,,62.6,59.7,25.0,1,0,22,23,9.1,2,2
Demarcus Dobbs,6655,DI,SF,9,4,1.3,0,0,28,60.5,81.5,75.6,51.3,87.7,74.0,0.0,0,0,23,25,13.0,3,3
Mana Silva,6662,S,BUF,3,0,3.0,0,0,4,47.9,48.3,75.3,55.4,65.5,82.0,0.0,0,1,19,19,5.3,1,1
David Sims,6667,S,PHI,2,1,7.0,0,0,24,64.8,54.6,76.2,,37.9,39.7,50.0,3,0,30,30,3.3,1,2
Mister Alexander,6697,LB,HST,4,0,,0,0,13,62.2,69.9,73.8,,66.3,,,0,0,15,15,0.0,0,0
Bryan Braman,6699,ED,HST,6,0,3.7,0,0,13,60.0,55.6,78.1,51.0,59.2,45.3,40.0,2,0,37,39,5.4,2,3
Isa Abdul-Quddus,6722,S,NO,12,3,6.7,0,0,20,82.3,72.5,81.8,39.7,35.7,54.9,35.7,5,0,117,122,0.9,1,6
Bront Bird,6731,LB,SD,4,1,5.6,0,0,27,85.2,82.8,75.4,63.2,64.9,81.3,0.0,0,0,26,27,7.7,2,5
Damik Scafe,6741,DI,SD,2,0,,0,0,27,,56.4,71.7,62.7,53.5,,,0,0,5,5,0.0,0,0
M.D. Jennings,6752,S,GB,15,5,16.3,0,0,12,63.6,61.7,81.9,41.8,58.0,79.1,17.4,4,0,181,183,1.7,3,14
Brandian Ross,6755,CB,OAK,6,2,7.7,0,0,23,67.7,72.4,81.7,67.6,75.8,87.5,0.0,0,0,72,76,2.8,2,3
Mark Herzlich,6767,LB,NYG,10,5,5.5,0,0,21,59.2,57.5,76.5,66.0,55.7,68.7,21.4,3,0,109,110,2.8,3,6
Ricardo Silva,6773,S,DET,8,3,9.8,0,0,11,56.0,58.2,80.5,53.0,64.2,49.0,14.3,3,0,161,164,1.9,3,15
Joe Young,6786,S,IND,8,0,10.1,0,1,14,66.1,66.4,0.0,57.8,70.4,73.2,11.1,2,2,174,180,3.4,6,16
Mario Butler,6797,CB,DAL,1,0,,0,0,9,62.4,63.2,69.3,,60.0,,,0,0,2,2,0.0,0,0
