player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Richard Gordon,6333,TE,KC,1,0,2.0,0,0,16,,64.0,60.1,,60.0,71.0,0.0,0,0,1,1,0.0,0,1
David Carter,6336,DI,DAL,3,0,,0,0,9,,44.8,77.8,49.8,48.2,,,0,0,16,17,0.0,0,0
Mike Mohamed,6341,LB,HST,4,0,,0,0,13,62.5,85.4,74.7,,81.1,,,0,0,10,10,0.0,0,0
Colin Jones,6342,S,CAR,2,0,,0,0,5,69.7,64.6,72.7,60.0,59.3,23.8,100.0,1,0,3,3,0.0,0,0
J.T. Thomas,6347,LB,JAX,6,3,3.4,0,0,15,36.6,44.0,73.9,51.3,58.7,63.8,0.0,0,0,90,90,5.6,5,7
Jerrell Powe,6351,DI,KC,1,1,,0,0,16,,73.8,75.5,70.6,66.3,69.9,0.0,0,0,19,20,0.0,0,0
Jacquian Williams,6354,LB,NYG,14,10,1.1,0,0,21,63.9,60.3,75.7,57.8,54.1,72.7,17.2,5,0,160,164,7.5,12,14
Justin Rogers,6358,CB,MIA,5,2,2.0,0,0,17,39.8,43.7,84.3,,67.1,48.7,28.6,2,1,104,110,2.9,3,3
Cliff Matthews,6382,ED,ATL,12,2,2.4,0,0,2,60.0,54.2,81.3,58.9,53.8,59.2,0.0,0,0,85,88,9.4,8,10
Frank Kearse,6383,DI,DAL,2,1,4.0,0,0,9,,53.3,76.3,59.3,52.6,68.7,0.0,0,0,22,22,0.0,0,1
Lawrence Guy,6385,DI,SD,13,6,1.9,0,0,27,62.9,70.0,24.5,62.6,74.2,75.9,0.0,0,2,73,75,8.2,6,8
Andrew Gachkar,6386,LB,SD,7,0,3.4,0,1,27,63.8,61.4,78.8,62.2,56.5,77.1,7.1,1,1,73,76,9.6,7,13
Jimmy Wilson,6387,CB,MIA,15,1,6.8,0,1,17,70.9,71.5,86.3,63.8,64.3,71.4,13.3,2,1,165,168,1.8,3,12
Malcolm Smith,6394,LB,SEA,17,9,2.2,0,1,29,74.9,75.1,78.5,65.5,70.3,71.6,4.4,2,1,261,265,10.0,26,34
Tommie Campbell,6403,CB,TEN,2,0,4.0,0,0,31,64.1,65.5,75.3,,64.3,53.2,0.0,0,0,7,7,14.3,1,1
Chris Neild,6405,DI,WAS,8,1,-0.3,0,0,32,60.0,63.8,78.5,49.9,67.7,74.2,0.0,0,0,58,59,5.2,3,4
Cheta Ozougwu,6406,ED,CHI,6,0,0.0,0,0,6,,70.6,76.6,76.9,53.5,69.9,0.0,0,0,24,24,4.2,1,1
Spencer Paysinger,6419,LB,NYG,14,3,2.8,0,0,21,63.7,61.0,61.9,52.9,60.3,86.7,2.5,1,2,294,307,9.5,28,36
Matt Asiata,6432,HB,MIN,1,0,,0,0,18,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Mario Harvey,6447,LB,IND,6,0,3.7,0,0,14,56.5,63.9,77.5,60.0,69.2,82.8,0.0,0,0,38,38,7.9,3,6
Chris Harris Jr.,6457,CB,DEN,17,2,2.5,1,0,10,82.7,82.3,52.7,59.6,76.1,75.4,14.3,2,7,379,386,1.6,6,10
Ian Williams,6472,DI,SF,2,0,2.0,0,0,28,,28.3,72.2,57.8,29.4,69.9,0.0,0,0,8,10,12.5,1,1
Jeff Tarpinian,6478,LB,HST,7,5,3.6,0,0,13,63.8,58.0,81.6,63.5,50.9,64.5,9.5,2,0,83,87,8.4,7,14
Sealver Siliga,6483,DI,NE,7,3,3.2,0,0,19,60.0,70.4,83.7,51.4,80.8,77.1,9.1,2,0,144,146,9.7,14,17
Larry Dean,6487,LB,MIN,5,0,4.0,0,0,18,,58.8,99.9,,57.7,74.9,0.0,0,0,13,13,7.7,1,1
Josh Bynes,6503,LB,BLT,15,10,4.0,0,0,3,59.4,67.0,44.4,68.9,71.6,71.6,2.8,1,1,195,201,8.2,16,25
Josh Victorian,6509,CB,HST,2,0,,0,0,13,60.0,39.6,86.8,,60.0,,,0,0,2,2,0.0,0,0
Nick Bellore,6515,LB,NYJ,1,0,,0,0,22,60.0,66.6,64.4,,60.5,71.4,,0,0,0,1,,0,0
Darrin Walls,6553,CB,NYJ,8,3,5.5,0,0,22,63.3,64.1,84.8,,62.8,50.2,0.0,0,1,95,100,1.1,1,2
Mario Addison,6558,ED,CAR,16,1,5.0,0,0,5,67.3,68.0,82.6,63.5,61.7,56.9,11.1,1,0,60,61,5.0,3,7
Jordan Miller,6568,DI,JAX,2,0,1.0,0,0,15,,54.3,77.8,52.6,56.4,69.0,0.0,0,0,32,32,6.3,2,2
Julian Posey,6577,CB,CLV,4,0,,0,0,8,56.7,61.7,79.9,84.1,66.4,78.8,,0,0,33,34,0.0,0,0
Cedric Thornton,6607,DI,PHI,17,10,2.3,1,0,24,59.7,65.4,46.2,45.7,85.5,58.2,10.8,7,4,294,308,11.2,33,48
Jeron Johnson,6621,S,SEA,3,1,,0,0,29,57.6,59.3,87.8,57.9,64.0,79.1,0.0,0,0,8,8,0.0,0,0
Michael Morgan,6623,LB,SEA,10,1,4.3,0,0,29,36.7,49.8,75.6,52.7,70.6,77.8,0.0,0,0,33,34,3.0,1,3
Ron Parker,6625,CB,KC,4,0,15.0,0,0,16,69.2,89.8,82.3,99.1,78.2,83.2,0.0,0,0,31,33,6.5,2,4
Jonathan Freeny,6633,LB,MIA,3,1,,0,1,17,69.1,63.0,67.8,55.9,57.1,76.4,0.0,0,0,14,14,0.0,0,0
Demarcus Dobbs,6655,DI,SF,18,4,3.4,1,0,28,60.0,49.7,60.7,51.8,53.5,58.6,10.0,1,1,128,133,1.6,2,5
Bryan Braman,6699,ED,HST,4,0,,0,0,13,,59.9,89.7,54.0,61.1,,,0,0,14,14,0.0,0,0
Isa Abdul-Quddus,6722,S,NO,6,0,,0,0,20,54.3,54.1,75.3,,62.5,35.4,,0,0,19,19,0.0,0,0
Bront Bird,6731,LB,SD,12,5,5.0,0,0,27,46.6,61.0,78.8,59.6,72.9,74.4,0.0,0,0,71,73,8.5,6,12
M.D. Jennings,6752,S,GB,17,12,11.2,0,0,12,46.2,56.1,84.3,48.6,79.1,68.9,8.9,4,0,318,325,1.6,5,29
Jamari Lattimore,6754,LB,GB,11,5,2.5,0,0,12,53.6,63.4,86.6,90.9,61.9,48.7,13.0,3,0,119,122,9.2,11,15
Brandian Ross,6755,S,OAK,16,12,5.9,0,0,23,30.3,30.6,86.6,47.7,41.1,60.8,27.0,10,1,366,376,1.6,6,15
Mark Herzlich,6767,LB,NYG,11,3,4.0,0,0,21,29.3,41.0,78.2,72.2,59.5,67.3,0.0,0,0,108,112,9.3,10,14
Joe Young,6786,S,IND,1,0,,0,0,14,60.7,61.6,70.7,,60.0,75.2,,0,0,3,3,0.0,0,0
Orie Lemon,6800,LB,DAL,2,0,,0,0,9,61.2,75.7,69.0,,68.0,,,0,0,4,4,0.0,0,0
James Dockery,6814,CB,CAR,1,0,,0,0,5,61.3,60.7,73.3,59.1,60.0,76.7,,0,0,1,1,0.0,0,0
Corbin Bryant,6825,DI,BUF,15,1,3.9,0,0,4,57.9,44.2,83.5,49.2,47.0,74.8,9.1,1,0,168,171,4.8,8,9
Ricky Lumpkin,6837,DI,OAK,1,0,,0,0,23,,43.4,66.7,59.7,60.0,,,0,0,1,1,0.0,0,0
Thomas Keiser,6852,ED,SD,14,1,3.9,0,0,27,63.7,50.1,7.9,56.7,52.6,72.2,8.3,1,5,125,129,4.0,5,10
Sterling Moore,6871,CB,DAL,3,0,7.0,0,0,9,78.7,79.2,79.5,59.7,73.5,80.4,0.0,0,0,14,15,0.0,0,1
Michael Wilhoite,6989,LB,SF,5,1,3.9,0,0,28,65.7,63.0,82.8,50.4,58.9,77.6,9.1,1,1,74,76,5.4,4,9
Isaako Aaitui,6998,DI,MIA,3,0,4.0,0,0,17,60.0,55.3,76.5,53.3,57.3,69.6,0.0,0,0,19,19,10.5,2,2
Will Hill III,6999,S,NYG,12,4,8.5,0,0,21,89.0,88.9,53.9,61.5,83.5,88.6,12.5,3,2,273,283,2.6,7,17
Craig Robertson,7003,LB,CLV,14,6,2.3,0,1,8,36.5,47.0,88.4,56.4,63.5,56.6,5.3,2,1,322,331,6.8,22,30
Morris Claiborne,7012,CB,DAL,10,0,11.0,1,0,9,56.4,57.8,87.3,,64.0,48.6,0.0,0,4,131,136,0.0,0,4
Mark Barron,7013,S,TB,14,6,7.2,0,0,30,53.1,60.1,25.9,71.0,75.0,85.8,5.9,3,6,299,306,6.7,20,42
Luke Kuechly,7015,LB,CAR,17,14,3.3,0,0,5,74.2,77.0,82.7,54.5,78.6,81.0,8.6,8,3,358,369,11.7,42,71
Stephon Gilmore,7016,CB,BUF,11,3,6.5,0,0,4,56.3,60.1,56.4,60.0,78.8,70.5,0.0,0,6,258,261,0.8,2,4
Dontari Poe,7017,DI,KC,16,8,2.1,0,0,16,83.0,72.3,79.2,58.8,75.1,77.7,0.0,0,1,365,370,8.5,31,37
Fletcher Cox,7018,DI,PHI,17,11,3.1,0,0,24,74.9,63.1,28.6,57.0,66.3,70.3,7.3,3,7,313,328,6.4,20,27
Michael Brockers,7020,DI,SL,16,5,2.3,0,0,26,58.9,64.1,87.5,55.1,67.5,70.9,6.1,2,1,332,337,7.2,24,26
Bruce Irvin,7021,LB,SEA,15,4,4.0,1,0,29,77.0,74.7,21.7,72.2,69.1,68.0,5.3,1,3,251,257,3.6,9,14
Quinton Coples,7022,ED,NYJ,14,7,0.1,1,0,22,52.2,66.2,67.7,59.6,72.3,67.2,6.1,2,2,295,305,7.1,21,24
Dre Kirkpatrick,7023,CB,CIN,13,2,8.5,1,0,7,61.9,54.2,0.0,76.0,29.4,27.7,45.5,5,2,128,128,0.0,0,4
Melvin Ingram III,7024,ED,SD,6,7,3.2,0,0,27,66.6,61.1,44.5,58.1,62.8,43.0,13.3,2,1,91,91,4.4,4,6
Shea McClellin,7025,ED,CHI,14,4,3.1,0,0,6,60.9,42.6,85.3,54.1,35.4,29.2,23.8,5,1,268,271,3.4,9,12
Chandler Jones,7027,ED,NE,18,10,2.9,0,0,19,60.6,66.9,67.7,59.8,70.9,72.0,5.7,4,4,501,507,7.8,39,56
Dont'a Hightower,7030,LB,NE,18,23,3.2,0,0,19,55.3,71.7,67.1,65.3,84.8,86.3,3.9,3,1,425,431,6.6,28,50
Whitney Mercilus,7031,ED,HST,16,5,3.0,0,0,13,54.6,57.2,35.1,55.0,66.4,73.8,10.3,3,5,392,403,3.3,13,21
Nick Perry,7033,ED,GB,12,4,3.3,0,1,12,34.1,64.2,47.8,76.3,58.4,47.9,0.0,0,3,154,157,7.1,11,17
A.J. Jenkins,7034,WR,KC,1,0,,0,0,16,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Courtney Upshaw,7039,ED,BLT,16,8,4.7,0,0,3,63.2,59.7,56.9,53.6,63.4,60.8,9.7,3,2,275,279,2.9,8,20
Derek Wolfe,7040,ED,DEN,11,8,0.6,0,0,10,61.8,54.8,61.2,55.3,56.4,67.7,6.3,1,2,171,172,3.5,6,7
Andre Branch,7042,ED,JAX,16,5,2.3,0,0,15,53.0,64.1,72.0,56.8,73.5,65.4,6.5,2,1,199,199,9.5,19,24
Jackrabbit Jenkins,7043,CB,SL,16,3,4.8,0,0,26,65.2,66.3,69.4,77.2,65.8,48.3,15.0,3,10,405,412,1.7,7,14
Mychal Kendricks,7049,LB,PHI,16,16,3.4,0,1,24,40.1,53.2,67.3,65.6,66.6,52.6,14.3,10,1,358,375,7.5,27,44
Bobby Wagner,7050,LB,SEA,17,15,3.4,0,0,29,67.7,66.9,63.2,75.2,60.7,81.7,4.2,3,1,411,419,9.0,37,53
Tavon Wilson,7051,S,NE,3,1,,0,0,19,71.3,74.2,75.6,,63.1,77.0,0.0,0,0,5,5,0.0,0,0
Kendall Reyes,7052,DI,SD,18,7,4.4,0,0,27,47.8,44.6,82.1,51.9,42.5,52.4,7.7,2,1,294,299,3.4,10,17
Jerel Worthy,7054,ED,GB,2,0,4.0,0,0,12,60.0,58.1,72.9,52.2,62.9,69.6,0.0,0,0,7,7,14.3,1,1
Zach Brown,7055,LB,TEN,16,8,5.2,1,0,31,59.5,60.7,77.5,69.4,57.4,77.0,4.2,2,2,331,335,7.9,26,38
Devon Still,7056,DI,CIN,10,1,3.8,0,0,7,56.2,51.4,81.4,62.7,49.6,29.1,28.6,2,0,57,57,7.0,4,4
Lavonte David,7060,LB,TB,16,10,2.0,0,0,30,87.4,86.0,60.5,79.5,74.6,84.7,3.9,3,3,392,399,13.5,53,64
Vinny Curry,7061,DI,PHI,14,2,2.7,0,0,24,60.0,69.6,83.8,70.3,57.5,67.7,6.7,1,0,92,96,8.7,8,12
Casey Hayward Jr.,7064,CB,GB,3,2,8.7,0,0,12,73.2,72.4,79.3,45.4,72.1,47.1,0.0,0,0,33,35,3.0,1,3
Trumaine Johnson,7067,CB,SL,16,4,4.9,0,1,26,66.7,67.6,38.4,80.8,69.7,29.8,18.5,5,7,315,321,3.2,10,18
Josh Robinson,7068,CB,MIN,10,6,4.5,0,0,18,49.9,53.5,87.2,70.6,64.7,61.1,15.0,3,1,242,245,2.9,7,11
Olivier Vernon,7074,ED,MIA,16,10,3.7,2,0,17,73.8,63.6,44.0,59.7,64.3,68.2,8.5,4,5,348,357,6.0,21,33
Demario Davis,7079,LB,NYJ,16,13,2.2,0,0,22,47.9,52.7,50.0,59.0,59.2,53.8,12.5,7,3,397,411,7.1,28,36
Dwight Bentley,7086,CB,DET,13,1,3.8,1,0,11,57.8,58.7,85.5,61.0,59.4,47.1,25.0,2,5,127,131,2.4,3,5
John Hughes,7088,DI,CLV,15,14,2.1,0,0,8,60.0,76.6,83.3,54.8,84.5,72.3,5.6,2,0,191,195,8.9,17,20
Akiem Hicks,7090,DI,NO,18,8,1.7,0,0,20,,67.5,70.5,57.5,71.3,76.0,5.2,3,2,352,358,11.1,39,47
Brandon Thompson,7093,DI,CIN,17,5,3.5,0,0,7,60.0,50.9,37.6,54.6,54.4,53.1,7.4,2,3,231,233,5.6,13,20
Jayron Hosley,7094,CB,NYG,5,0,3.0,0,0,21,55.8,62.0,80.2,59.4,85.1,60.3,0.0,0,0,45,48,2.2,1,2
Omar Bolden,7101,S,DEN,5,1,7.5,0,0,10,49.8,45.3,79.4,51.9,47.2,33.6,25.0,1,0,66,70,0.0,0,2
Frank Alexander,7103,ED,CAR,13,1,1.8,0,0,5,63.3,55.0,6.0,56.1,64.4,63.8,10.0,1,3,81,83,9.9,8,8
Nigel Bradham,7105,LB,BUF,15,7,3.0,0,0,4,78.9,81.4,79.3,62.4,75.4,72.7,3.1,1,0,148,151,10.1,15,24
Robert Turbin,7106,HB,SEA,1,0,,0,0,29,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Alameda Ta'amu,7109,DI,ARZ,14,2,0.5,1,0,1,60.4,69.9,52.6,58.3,74.0,51.8,20.0,2,1,116,117,5.2,6,6
Ladarius Green,7110,TE,SD,1,0,,0,0,27,,60.0,60.0,,60.0,,,0,1,1,1,0.0,0,0
Kyle Wilber,7113,ED,DAL,15,3,4.1,0,0,9,63.6,57.8,44.9,54.8,61.7,79.5,3.4,1,2,222,228,8.1,18,25
Jaye Howard Jr.,7114,DI,KC,3,1,3.9,0,0,16,60.0,67.3,76.1,63.3,64.4,73.9,0.0,0,0,27,27,14.8,4,7
Coty Sensabaugh,7115,CB,TEN,13,0,,0,0,31,71.6,67.8,85.7,50.8,37.3,62.5,100.0,2,2,122,126,0.0,0,0
James-Michael Johnson,7120,LB,KC,3,0,2.7,0,0,16,68.6,66.8,76.4,73.3,55.6,70.8,14.3,1,0,26,26,19.2,5,6
Keshawn Martin,7121,WR,HST,1,0,,0,0,13,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Brandon Boykin,7123,CB,PHI,17,0,9.8,0,0,24,91.1,88.6,86.9,41.9,40.6,87.1,20.0,1,4,130,137,0.0,0,4
Ron Brooks,7124,CB,BUF,4,1,3.5,0,0,4,31.3,41.7,78.6,77.2,66.0,65.2,0.0,0,1,7,7,14.3,1,2
Jared Crick,7126,DI,HST,16,0,4.8,0,0,13,60.0,53.9,32.7,58.6,55.9,75.2,0.0,0,2,145,149,3.4,5,12
Miles Burris,7129,LB,OAK,6,0,5.0,0,0,23,31.1,43.0,75.6,72.0,56.2,40.3,0.0,0,1,21,21,0.0,0,1
Mike Daniels,7132,DI,GB,17,2,1.2,1,0,12,61.5,71.4,71.1,62.7,75.6,69.5,5.3,1,1,165,167,9.1,15,16
Jerron McMillian,7133,S,GB,8,0,5.0,0,0,12,29.0,28.3,0.0,59.5,63.7,30.9,0.0,0,1,53,54,0.0,0,2
Robert Blanton,7136,S,MIN,11,6,5.6,0,0,18,61.6,65.9,36.2,50.7,87.5,84.6,4.8,1,4,103,105,8.7,9,14
Najee Goode,7137,LB,PHI,6,1,9.7,0,0,24,63.1,60.8,7.3,69.7,55.5,28.6,42.9,3,1,83,85,1.2,1,3
Tank Carder,7141,LB,CLV,3,1,2.8,0,0,8,45.6,32.7,93.3,49.9,36.1,70.5,0.0,0,0,35,36,14.3,5,5
Chris Greenwood,7142,CB,DET,2,0,,0,0,11,78.3,77.9,79.2,,64.6,79.1,,0,0,15,16,0.0,0,0
Shaun Prater,7149,CB,MIN,4,0,16.0,0,0,18,64.2,64.7,82.9,,62.1,25.5,0.0,0,0,43,45,0.0,0,1
Jack Crawford,7151,ED,OAK,12,2,3.3,0,0,23,55.4,48.8,80.3,56.1,50.9,75.9,0.0,0,0,60,61,10.0,6,8
Jonathan Massaquoi,7156,ED,ATL,16,3,3.8,0,0,2,50.4,61.0,69.6,56.9,70.6,60.6,6.7,2,1,173,181,9.2,16,25
George Iloka,7159,S,CIN,17,4,7.0,0,0,7,61.6,64.7,85.1,44.0,70.6,53.5,11.6,5,0,396,400,3.5,14,34
Jeremy Lane,7164,CB,SEA,11,0,2.0,0,0,29,77.9,80.1,82.2,73.9,77.5,70.8,0.0,0,1,40,42,2.5,1,2
Keith Tandy,7166,S,TB,15,4,8.1,0,0,30,75.7,73.1,82.9,57.9,58.2,74.5,16.7,4,0,174,178,3.4,6,16
Trenton Robinson,7170,S,WAS,5,1,,0,0,32,75.6,75.7,74.4,60.0,66.1,77.0,0.0,0,0,22,22,0.0,0,0
Winston Guy,7171,S,JAX,8,2,10.0,0,0,15,44.9,43.5,0.0,94.4,53.7,44.7,30.0,3,3,121,121,0.8,1,5
B.J. Cunningham,7172,WR,PHI,1,0,,0,0,24,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Isaiah Frey,7173,CB,CHI,16,4,6.2,0,0,6,58.5,62.3,86.3,56.7,76.7,63.5,14.3,3,2,155,158,5.2,8,14
Josh Bush,7176,S,NYJ,6,1,-0.5,0,0,22,62.8,71.7,76.8,65.6,74.0,66.9,0.0,0,1,23,24,8.7,2,2
Danny Trevathan,7177,LB,DEN,19,25,3.3,0,1,10,65.9,73.4,83.6,64.3,77.8,77.1,8.1,8,0,402,413,10.7,43,66
Christo Bilukidi,7178,DI,CIN,7,0,1.7,0,0,7,70.3,56.4,78.1,53.6,52.7,73.1,0.0,0,0,35,38,8.6,3,3
Jonte Green,7184,CB,DET,3,0,,0,0,11,53.5,52.7,81.7,,46.5,28.6,100.0,1,1,40,40,0.0,0,0
Emmanuel Acho,7189,LB,PHI,2,0,,0,0,24,60.6,64.1,73.8,59.1,66.1,29.4,,0,0,7,7,0.0,0,0
Billy Winn,7190,DI,CLV,11,1,1.2,0,0,8,71.8,65.9,83.1,55.9,65.1,61.0,14.3,3,0,127,132,13.4,17,17
Nate Ebner,7193,CB,NE,1,0,,0,0,19,61.3,62.7,99.9,,60.0,,,0,0,1,1,0.0,0,0
Audie Cole,7195,LB,MIN,7,4,3.5,0,0,18,86.1,70.5,77.1,70.0,37.8,52.9,31.8,7,0,99,102,7.1,7,11
D.J. Campbell,7201,S,MIA,1,0,,0,0,17,61.3,53.1,68.8,,60.0,,,0,0,1,1,0.0,0,0
Alfonzo Dennard,7208,CB,NE,15,1,10.5,1,0,19,64.6,65.7,63.6,66.7,65.8,44.7,29.4,5,2,311,316,1.0,3,11
Jeris Pendleton,7212,DI,IND,3,0,2.0,0,0,14,63.2,61.5,78.1,55.8,58.9,72.0,33.3,1,0,36,36,5.6,2,2
Nate Stupar,7214,LB,JAX,3,0,,0,0,15,61.6,61.3,69.9,,58.9,25.7,100.0,1,0,7,7,0.0,0,0
DeAngelo Tyson,7220,DI,BLT,12,2,1.7,0,0,3,60.0,61.3,40.7,58.3,59.8,53.4,7.7,1,0,76,78,10.5,8,10
Cam Johnson,7221,ED,IND,8,0,,0,0,14,63.5,58.4,81.0,54.2,61.7,,,0,0,31,32,0.0,0,0
Junior Hemingway,7222,WR,KC,1,0,,0,0,16,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Markus Kuhn,7223,DI,NYG,1,0,5.0,0,0,21,,41.8,72.4,57.8,46.5,67.3,0.0,0,0,7,7,0.0,0,1
Antonio Allen,7224,S,NYJ,15,3,5.1,1,0,22,50.0,59.2,86.4,58.1,84.2,84.2,7.1,2,4,186,195,7.0,13,23
Trevin Wade,7227,CB,NO,4,1,,0,0,20,45.1,44.6,76.5,60.0,51.8,29.6,0.0,0,0,7,7,0.0,0,0
Travian Robertson,7230,DI,ATL,5,0,7.0,0,0,2,60.0,52.4,78.9,55.5,52.3,69.8,0.0,0,0,52,53,1.9,1,2
Matt Conrath,7258,DI,SL,8,0,3.3,0,0,26,55.5,51.7,81.9,59.5,51.4,45.9,20.0,1,0,57,60,5.3,3,4
Delano Howell,7268,S,IND,4,6,4.8,0,0,14,56.7,58.9,79.6,56.0,65.5,48.3,15.4,2,0,81,81,3.7,3,5
Rodney McLeod,7271,S,SL,16,4,10.3,0,0,26,54.7,53.3,85.5,44.0,49.2,41.5,19.5,8,0,420,427,2.1,9,29
Vontaze Burfict,7280,LB,CIN,17,23,3.3,1,0,7,86.8,78.0,0.0,69.9,72.1,89.9,4.7,4,14,388,392,9.3,36,58
Tashaun Gipson Sr.,7288,S,CLV,16,8,6.9,0,0,8,59.4,63.0,39.1,54.4,73.1,62.3,16.7,11,2,420,432,4.5,19,47
Duke Ihenacho,7297,S,DEN,18,6,7.9,1,2,10,46.3,53.6,32.7,44.1,80.6,62.1,15.2,7,7,318,325,3.5,11,33
Steven Johnson,7298,LB,DEN,6,0,0.0,0,0,10,63.0,70.7,67.5,,66.7,71.7,0.0,0,0,9,9,11.1,1,1
Robert Golden,7303,S,PIT,5,0,,0,0,25,46.1,43.4,75.3,55.0,60.5,75.2,,0,0,8,8,0.0,0,0
Adrian Robinson,7317,ED,WAS,2,1,,0,0,32,60.0,59.8,73.3,58.1,61.3,68.1,0.0,0,0,2,2,0.0,0,0
Micah Pellerin,7348,CB,TEN,1,0,,0,0,31,30.5,32.7,74.7,,60.0,24.3,,0,0,4,4,0.0,0,0
Griff Whalen,7351,WR,IND,1,0,,0,0,14,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Marcus Dowtin,7353,ED,NYG,2,0,,0,0,21,61.0,47.2,69.1,50.2,60.0,,,0,0,2,2,0.0,0,0
Damon Harrison Sr.,7355,DI,NYJ,16,13,1.9,0,0,22,74.7,90.8,57.3,53.7,93.0,70.8,6.9,4,1,272,275,13.2,36,41
Valentino Blake,7362,CB,PIT,2,0,,0,0,25,44.3,33.6,70.2,,60.0,,,0,0,2,2,0.0,0,0
Ryan Davis Sr.,7365,ED,JAX,6,0,5.5,0,0,15,80.0,77.4,25.0,67.5,56.3,72.2,0.0,0,0,15,15,6.7,1,2
J.K. Schaffer,7371,LB,CIN,1,0,,0,0,7,26.9,25.4,72.2,59.6,65.0,,,0,0,8,8,0.0,0,0
Johnson Bademosi,7374,S,CLV,3,0,,0,0,8,60.0,42.7,69.3,,60.0,,,0,0,4,4,0.0,0,0
Chase Baker,7376,DI,MIN,3,2,0.7,0,0,18,,51.4,78.4,55.9,51.5,71.0,0.0,0,0,28,29,7.1,2,3
Derrick Coleman,7377,FB,SEA,1,0,,0,0,29,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Leonard Johnson,7385,CB,TB,16,3,4.4,2,0,30,53.6,52.2,64.7,44.0,52.8,49.6,15.0,3,4,219,225,3.7,8,14
Kelcie McCray,7396,S,TB,7,2,6.0,0,0,30,70.7,70.2,0.0,71.2,62.6,84.3,0.0,0,1,34,34,5.9,2,3
Derrick Shelby,7400,ED,MIA,16,10,2.7,0,0,17,53.1,69.4,85.2,64.4,69.7,65.5,3.1,1,1,231,235,6.9,16,21
Kaelin Burnett,7405,LB,OAK,1,0,,0,0,23,60.0,63.2,67.6,60.0,60.5,,,0,0,2,3,0.0,0,0
Jermaine Kearse,7428,WR,SEA,1,0,,0,0,29,,60.0,60.0,,60.0,,,0,4,1,1,0.0,0,0
Tony Jerod-Eddie,7432,DI,SF,18,8,3.8,0,0,28,68.5,61.4,84.8,49.7,57.2,63.2,10.7,3,0,170,175,5.9,10,17
Jose Gumbs,7436,S,WAS,5,0,3.0,0,0,32,52.7,51.1,76.2,55.4,59.5,66.4,0.0,0,0,24,25,4.2,1,1
DeShawn Shead,7450,S,SEA,2,0,,0,0,29,63.7,66.2,73.7,62.7,60.0,70.2,,0,0,5,5,0.0,0,0
Sean Richardson,7456,S,GB,7,0,4.5,0,0,12,60.9,62.6,79.0,54.5,65.1,75.6,8.3,1,0,68,68,5.9,4,11
Tyrunn Walker,7459,DI,NO,6,1,2.3,0,0,20,,70.9,31.2,65.0,78.5,71.7,16.7,1,1,18,18,22.2,4,4
James Nixon,7494,CB,GB,1,0,,0,0,12,60.0,60.1,66.4,,60.0,,,0,0,1,1,0.0,0,0
Damaris Johnson,7530,WR,PHI,1,0,,0,0,24,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Chris Polk,7532,HB,PHI,1,0,,0,0,24,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Eddie Pleasant,7593,S,HST,9,1,14.6,0,0,13,65.9,68.7,78.4,53.5,68.8,75.5,11.1,1,1,33,34,3.0,1,7
Tracy Robertson,7594,DI,CHI,1,0,,0,0,6,,60.0,65.7,,60.0,,,0,0,1,1,0.0,0,0
Brandon Bostick,7605,TE,GB,1,0,,0,0,12,,60.0,64.1,,60.0,,,0,0,1,1,0.0,0,0
Will Johnson,7639,FB,PIT,1,0,,0,0,25,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Harrison Smith,7641,S,MIN,8,3,4.7,0,0,18,49.8,55.1,40.9,50.8,74.7,64.5,7.7,2,1,176,179,6.8,12,21
Mike Martin,7644,DI,TEN,13,3,2.2,0,0,31,57.3,63.0,56.0,61.2,65.5,74.8,0.0,0,1,63,67,11.1,7,9
Jake Bequette,7645,ED,NE,2,0,,0,0,19,60.0,51.2,72.9,57.6,51.1,,,0,0,5,5,0.0,0,0
Josh Chapman,7646,DI,IND,15,4,1.8,0,0,14,56.7,64.9,83.1,49.0,70.9,65.7,5.9,1,0,159,162,7.5,12,12
Malik Jackson,7647,DI,DEN,19,4,1.4,0,0,10,68.9,70.8,43.6,60.1,79.6,68.7,14.7,5,3,223,233,9.0,20,25
Josh Norman,7649,CB,CAR,3,0,-1.0,0,0,5,49.3,51.9,80.9,,65.3,53.2,0.0,0,0,34,34,2.9,1,1
Corey White,7652,CB,NO,16,2,5.4,0,0,20,68.9,68.5,25.6,63.2,68.2,54.7,13.3,2,5,239,243,3.3,8,11
